Frame     E2E latency(ms)     
53        61 ms
54        65 ms
55        72 ms
56        65 ms
57        70 ms
58        63 ms
59        68 ms
60        63 ms
61        105 ms
62        98 ms
63        82 ms
64        80 ms
65        75 ms
66        74 ms
67        65 ms
68        63 ms
69        63 ms
70        55 ms
71        63 ms
72        57 ms
73        58 ms
74        67 ms
75        70 ms
76        69 ms
77        91 ms
78        83 ms
79        78 ms
80        68 ms
81        86 ms
82        70 ms
83        73 ms
84        81 ms
85        80 ms
86        74 ms
87        63 ms
88        69 ms
89        58 ms
90        77 ms
91        74 ms
92        57 ms
93        65 ms
94        78 ms
95        70 ms
96        68 ms
97        59 ms
98        83 ms
99        78 ms
100       72 ms
101       64 ms
102       70 ms
103       68 ms
104       62 ms
105       63 ms
106       70 ms
107       81 ms
108       74 ms
109       93 ms
110       84 ms
111       83 ms
112       72 ms
113       67 ms
114       76 ms
115       72 ms
116       68 ms
117       84 ms
118       74 ms
119       70 ms
120       69 ms
121       59 ms
122       58 ms
123       75 ms
124       65 ms
125       72 ms
126       65 ms
127       62 ms
128       67 ms
129       64 ms
130       67 ms
131       76 ms
132       71 ms
133       108 ms
134       91 ms
135       75 ms
136       66 ms
137       65 ms
138       66 ms
139       66 ms
140       72 ms
141       70 ms
142       58 ms
143       71 ms
144       61 ms
145       69 ms
146       59 ms
147       63 ms
148       78 ms
149       72 ms
150       75 ms
151       57 ms
152       64 ms
153       102 ms
154       97 ms
155       91 ms
156       84 ms
157       74 ms
158       69 ms
159       73 ms
160       67 ms
161       64 ms
162       55 ms
163       74 ms
164       70 ms
165       65 ms
166       72 ms
167       65 ms
168       66 ms
169       70 ms
170       59 ms
171       77 ms
172       66 ms
173       70 ms
174       63 ms
175       66 ms
176       59 ms
177       66 ms
178       71 ms
179       78 ms
180       68 ms
181       92 ms
182       85 ms
183       76 ms
184       69 ms
185       64 ms
186       74 ms
187       72 ms
188       106 ms
189       99 ms
190       89 ms
191       90 ms
192       108 ms
193       91 ms
194       89 ms
195       85 ms
196       97 ms
197       93 ms
198       82 ms
199       77 ms
200       82 ms
201       79 ms
202       75 ms
203       60 ms
204       71 ms
205       95 ms
206       106 ms
207       130 ms
208       137 ms
209       140 ms
210       132 ms
211       124 ms
212       120 ms
213       110 ms
214       114 ms
215       101 ms
216       92 ms
217       78 ms
218       75 ms
219       71 ms
220       63 ms
221       56 ms
222       71 ms
223       54 ms
224       72 ms
225       62 ms
226       57 ms
227       58 ms
228       62 ms
229       65 ms
230       65 ms
231       65 ms
232       62 ms
233       65 ms
234       63 ms
235       86 ms
236       81 ms
237       72 ms
238       66 ms
239       65 ms
240       70 ms
241       87 ms
242       74 ms
243       66 ms
244       56 ms
245       68 ms
246       75 ms
247       66 ms
248       67 ms
249       63 ms
250       64 ms
251       69 ms
252       62 ms
253       76 ms
254       77 ms
255       73 ms
256       66 ms
257       74 ms
258       72 ms
259       70 ms
260       67 ms
261       67 ms
262       72 ms
263       69 ms
264       63 ms
265       66 ms
266       110 ms
267       147 ms
268       145 ms
269       147 ms
270       142 ms
271       129 ms
272       125 ms
273       124 ms
274       115 ms
275       100 ms
276       97 ms
277       98 ms
278       83 ms
279       74 ms
280       65 ms
281       74 ms
282       64 ms
283       66 ms
284       63 ms
285       58 ms
286       69 ms
287       57 ms
288       60 ms
289       62 ms
290       69 ms
291       67 ms
292       61 ms
293       66 ms
294       62 ms
295       65 ms
296       58 ms
297       64 ms
298       64 ms
299       56 ms
300       60 ms
301       84 ms
302       73 ms
303       65 ms
304       53 ms
305       60 ms
306       96 ms
307       120 ms
308       128 ms
309       124 ms
310       124 ms
311       113 ms
312       112 ms
313       103 ms
314       95 ms
315       95 ms
316       81 ms
317       74 ms
318       66 ms
319       93 ms
320       80 ms
321       74 ms
322       70 ms
323       73 ms
324       75 ms
325       75 ms
326       96 ms
327       120 ms
328       132 ms
329       142 ms
330       138 ms
331       129 ms
332       123 ms
333       117 ms
334       105 ms
335       111 ms
336       130 ms
337       140 ms
338       154 ms
339       154 ms
340       164 ms
341       152 ms
342       154 ms
343       150 ms
344       143 ms
345       136 ms
346       149 ms
347       167 ms
348       161 ms
349       162 ms
350       173 ms
351       173 ms
352       167 ms
353       163 ms
354       165 ms
355       160 ms
356       164 ms
357       178 ms
358       178 ms
359       188 ms
360       182 ms
361       189 ms
362       179 ms
363       172 ms
364       168 ms
365       168 ms
366       180 ms
367       172 ms
368       184 ms
369       185 ms
370       192 ms
371       206 ms
372       214 ms
373       212 ms
374       203 ms
375       209 ms
376       201 ms
377       196 ms
378       189 ms
379       184 ms
380       182 ms
381       172 ms
382       166 ms
383       158 ms
384       156 ms
385       147 ms
386       164 ms
387       194 ms
388       203 ms
389       200 ms
390       196 ms
391       190 ms
392       188 ms
393       189 ms
394       180 ms
395       176 ms
396       167 ms
397       160 ms
398       153 ms
399       187 ms
400       207 ms
401       206 ms
402       203 ms
403       197 ms
404       211 ms
405       194 ms
406       181 ms
407       176 ms
408       167 ms
409       170 ms
410       158 ms
411       166 ms
412       161 ms
413       189 ms
414       216 ms
415       211 ms
416       198 ms
417       201 ms
418       195 ms
419       191 ms
420       188 ms
421       179 ms
422       178 ms
423       174 ms
424       181 ms
425       188 ms
426       195 ms
427       185 ms
428       182 ms
429       180 ms
430       177 ms
431       174 ms
432       170 ms
433       162 ms
434       150 ms
435       143 ms
436       141 ms
437       145 ms
438       148 ms
439       153 ms
440       153 ms
441       145 ms
442       143 ms
443       141 ms
444       127 ms
445       116 ms
446       110 ms
447       105 ms
448       96 ms
449       87 ms
450       77 ms
451       87 ms
452       78 ms
453       96 ms
454       124 ms
455       125 ms
456       126 ms
457       128 ms
458       117 ms
459       116 ms
460       117 ms
461       106 ms
462       101 ms
463       92 ms
464       84 ms
465       79 ms
466       65 ms
467       64 ms
468       73 ms
469       79 ms
470       81 ms
471       80 ms
472       64 ms
473       72 ms
474       69 ms
475       92 ms
476       107 ms
477       116 ms
478       127 ms
479       125 ms
480       134 ms
481       127 ms
482       113 ms
483       106 ms
484       92 ms
485       89 ms
486       81 ms
487       76 ms
488       91 ms
489       90 ms
490       80 ms
491       91 ms
492       76 ms
493       94 ms
494       99 ms
495       93 ms
496       102 ms
497       129 ms
498       143 ms
499       130 ms
500       140 ms
501       130 ms
502       121 ms
503       182 ms
504       192 ms
505       200 ms
506       193 ms
507       206 ms
508       189 ms
509       188 ms
510       179 ms
511       180 ms
512       167 ms
513       157 ms
514       148 ms
515       140 ms
516       133 ms
517       131 ms
518       120 ms
519       117 ms
520       109 ms
521       124 ms
522       128 ms
523       161 ms
524       169 ms
525       164 ms
526       160 ms
527       149 ms
528       145 ms
529       141 ms
530       141 ms
531       126 ms
532       126 ms
533       116 ms
534       111 ms
535       107 ms
536       105 ms
537       104 ms
538       106 ms
539       120 ms
540       129 ms
541       143 ms
542       130 ms
543       128 ms
544       126 ms
545       120 ms
546       108 ms
547       103 ms
548       97 ms
549       86 ms
550       79 ms
551       99 ms
552       83 ms
553       69 ms
554       76 ms
555       114 ms
556       138 ms
557       134 ms
558       125 ms
559       119 ms
560       120 ms
561       116 ms
562       108 ms
563       101 ms
564       89 ms
565       98 ms
566       93 ms
567       78 ms
568       78 ms
569       79 ms
570       77 ms
571       73 ms
572       71 ms
573       107 ms
574       139 ms
575       154 ms
576       153 ms
577       157 ms
578       175 ms
579       180 ms
580       191 ms
581       197 ms
582       208 ms
583       238 ms
584       256 ms
585       278 ms
586       280 ms
587       294 ms
588       303 ms
589       308 ms
590       308 ms
591       319 ms
592       325 ms
593       339 ms
594       343 ms
595       374 ms
596       386 ms
597       394 ms
598       390 ms
599       387 ms
600       406 ms
601       408 ms
602       415 ms
603       428 ms
604       429 ms
605       427 ms
606       428 ms
607       425 ms
608       451 ms
609       454 ms
610       466 ms
611       466 ms
612       464 ms
613       470 ms
614       472 ms
615       475 ms
616       460 ms
617       462 ms
618       458 ms
619       464 ms
620       464 ms
621       472 ms
622       481 ms
623       490 ms
624       487 ms
625       492 ms
626       491 ms
627       490 ms
628       485 ms
629       479 ms
630       482 ms
631       479 ms
632       483 ms
633       466 ms
634       467 ms
635       474 ms
636       481 ms
637       488 ms
638       483 ms
639       482 ms
640       476 ms
641       473 ms
642       472 ms
643       463 ms
644       461 ms
645       446 ms
646       433 ms
647       427 ms
648       426 ms
649       420 ms
650       415 ms
651       425 ms
652       420 ms
653       432 ms
654       428 ms
655       434 ms
656       433 ms
657       424 ms
658       429 ms
659       428 ms
660       431 ms
661       431 ms
662       412 ms
663       401 ms
664       394 ms
665       393 ms
666       385 ms
667       377 ms
668       376 ms
669       374 ms
670       358 ms
671       353 ms
672       350 ms
673       333 ms
674       321 ms
675       326 ms
676       309 ms
677       307 ms
678       302 ms
679       303 ms
680       333 ms
681       338 ms
682       350 ms
683       360 ms
684       359 ms
685       345 ms
686       335 ms
687       325 ms
688       328 ms
689       316 ms
690       308 ms
691       304 ms
692       298 ms
693       288 ms
694       284 ms
695       279 ms
696       269 ms
697       262 ms
698       256 ms
699       254 ms
700       255 ms
701       261 ms
702       278 ms
703       283 ms
704       287 ms
705       278 ms
706       281 ms
707       271 ms
708       269 ms
709       262 ms
710       252 ms
711       244 ms
712       240 ms
713       235 ms
714       222 ms
715       223 ms
716       207 ms
717       207 ms
718       206 ms
719       207 ms
720       206 ms
721       235 ms
722       242 ms
723       241 ms
724       241 ms
725       233 ms
726       225 ms
727       223 ms
728       206 ms
729       200 ms
730       203 ms
731       203 ms
732       194 ms
733       187 ms
734       169 ms
735       165 ms
736       151 ms
737       153 ms
738       148 ms
739       142 ms
740       146 ms
741       148 ms
742       140 ms
743       138 ms
744       131 ms
745       128 ms
746       118 ms
747       121 ms
748       106 ms
749       95 ms
750       92 ms
751       83 ms
752       73 ms
753       77 ms
754       65 ms
755       67 ms
756       66 ms
757       116 ms
758       140 ms
759       142 ms
760       138 ms
761       127 ms
762       116 ms
763       112 ms
764       102 ms
765       103 ms
766       91 ms
767       83 ms
768       79 ms
769       70 ms
770       63 ms
771       55 ms
772       63 ms
773       65 ms
774       55 ms
775       55 ms
776       89 ms
777       106 ms
778       120 ms
779       124 ms
780       118 ms
781       110 ms
782       108 ms
783       97 ms
784       94 ms
785       88 ms
786       86 ms
787       71 ms
788       76 ms
789       73 ms
790       71 ms
791       70 ms
792       87 ms
793       85 ms
794       82 ms
795       78 ms
796       78 ms
797       108 ms
798       122 ms
799       125 ms
800       123 ms
801       111 ms
802       102 ms
803       92 ms
804       90 ms
805       113 ms
806       141 ms
807       160 ms
808       157 ms
809       162 ms
810       159 ms
811       149 ms
812       132 ms
813       127 ms
814       117 ms
815       112 ms
816       106 ms
817       98 ms
818       93 ms
819       82 ms
820       81 ms
821       73 ms
822       66 ms
823       58 ms
824       81 ms
825       76 ms
826       62 ms
827       66 ms
828       118 ms
829       131 ms
830       133 ms
831       131 ms
832       131 ms
833       118 ms
834       115 ms
835       115 ms
836       107 ms
837       90 ms
838       81 ms
839       81 ms
840       69 ms
841       78 ms
842       76 ms
843       64 ms
844       57 ms
845       62 ms
846       83 ms
847       83 ms
848       94 ms
849       101 ms
850       94 ms
851       89 ms
852       97 ms
853       93 ms
854       88 ms
855       80 ms
856       75 ms
857       86 ms
858       71 ms
859       68 ms
860       59 ms
861       70 ms
862       62 ms
863       58 ms
864       58 ms
865       86 ms
866       77 ms
867       74 ms
868       66 ms
869       68 ms
870       72 ms
871       63 ms
872       65 ms
873       73 ms
874       60 ms
875       59 ms
876       56 ms
877       86 ms
878       82 ms
879       73 ms
880       62 ms
881       77 ms
882       70 ms
883       66 ms
884       58 ms
885       71 ms
886       72 ms
887       67 ms
888       60 ms
889       57 ms
890       64 ms
891       69 ms
892       62 ms
893       68 ms
894       60 ms
895       61 ms
896       61 ms
897       73 ms
898       70 ms
899       59 ms
900       54 ms
901       83 ms
902       68 ms
903       64 ms
904       61 ms
905       67 ms
906       67 ms
907       62 ms
908       60 ms
909       61 ms
910       115 ms
911       110 ms
912       106 ms
913       99 ms
914       88 ms
915       83 ms
916       76 ms
917       67 ms
918       72 ms
919       74 ms
920       67 ms
921       67 ms
922       67 ms
923       62 ms
924       58 ms
925       75 ms
926       85 ms
927       109 ms
928       139 ms
929       145 ms
930       136 ms
931       139 ms
932       126 ms
933       120 ms
934       114 ms
935       113 ms
