Frame     E2E latency(ms)     
48        63 ms
49        65 ms
50        66 ms
51        74 ms
52        85 ms
53        86 ms
54        70 ms
55        75 ms
56        74 ms
57        61 ms
58        70 ms
59        89 ms
60        72 ms
61        92 ms
62        95 ms
63        116 ms
64        108 ms
65        101 ms
66        92 ms
67        83 ms
68        84 ms
69        83 ms
70        79 ms
71        71 ms
72        80 ms
73        77 ms
74        72 ms
75        67 ms
76        71 ms
77        69 ms
78        77 ms
79        67 ms
80        67 ms
81        65 ms
82        83 ms
83        67 ms
84        63 ms
85        73 ms
86        88 ms
87        98 ms
88        90 ms
89        83 ms
90        82 ms
91        75 ms
92        64 ms
93        73 ms
94        77 ms
95        66 ms
96        88 ms
97        73 ms
98        75 ms
99        72 ms
100       60 ms
101       66 ms
102       74 ms
103       67 ms
104       74 ms
105       64 ms
106       70 ms
107       69 ms
108       66 ms
109       106 ms
110       93 ms
111       78 ms
112       71 ms
113       70 ms
114       64 ms
115       60 ms
116       67 ms
117       57 ms
118       63 ms
119       66 ms
120       55 ms
121       87 ms
122       71 ms
123       58 ms
124       63 ms
125       60 ms
126       54 ms
127       74 ms
128       62 ms
129       62 ms
130       75 ms
131       68 ms
132       61 ms
133       64 ms
134       73 ms
135       68 ms
136       73 ms
137       68 ms
138       77 ms
139       69 ms
140       64 ms
141       54 ms
142       71 ms
143       58 ms
144       63 ms
145       60 ms
146       70 ms
147       74 ms
148       67 ms
149       59 ms
150       82 ms
151       75 ms
152       64 ms
153       73 ms
154       82 ms
155       72 ms
156       66 ms
157       75 ms
158       72 ms
159       69 ms
160       63 ms
161       56 ms
162       59 ms
163       85 ms
164       72 ms
165       61 ms
166       83 ms
167       77 ms
168       88 ms
169       73 ms
170       71 ms
171       60 ms
172       62 ms
173       67 ms
174       65 ms
175       57 ms
176       71 ms
177       60 ms
178       65 ms
179       65 ms
180       62 ms
181       84 ms
182       75 ms
183       61 ms
184       59 ms
185       66 ms
186       71 ms
187       68 ms
188       98 ms
189       104 ms
190       95 ms
