Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         21.0577             14.7095             35.7892             
2         12.0424             13.0621             48.8654             
3         15.2867             11.4280             60.3172             
4         13.9886             12.1183             74.3637             
5         14.9388             6.1988              83.3515             
6         11.6255             10.4688             99.2193             
7         6.4304              10.7206             109.9785            
8         6.3935              12.0753             122.1096            
9         6.5380              10.5350             132.6544            
10        7.9093              10.1195             142.7941            
11        6.7149              9.4983              152.3214            
12        5.2115              12.3348             168.4478            
13        5.9622              9.6224              178.0942            
14        5.1107              14.2466             195.8227            
15        6.0119              11.2582             211.1514            
16        6.6631              9.6729              221.0702            
17        10.3002             12.9868             237.6369            
18        7.6092              8.9713              246.6109            
19        7.7019              13.2020             263.0023            
20        10.8640             11.8004             274.8064            
21        7.3279              11.8449             286.7852            
22        11.3993             9.5823              296.3845            
23        6.9509              13.7091             314.2231            
24        6.4044              11.2033             328.2654            
25        11.6432             11.8745             340.1648            
26        6.3740              14.4858             357.6332            
27        7.2552              10.5592             368.2023            
28        10.7126             12.4877             383.0039            
29        7.6215              10.4904             393.4852            
30        6.9353              9.6926              403.1691            
31        10.4762             13.7398             418.9856            
32        7.2067              9.0039              427.9864            
33        8.0856              11.2384             442.3272            
34        10.1382             11.4000             453.7430            
35        6.5244              10.9810             464.7577            
36        10.4978             13.5459             479.3874            
37        6.9427              12.0556             495.6085            
38        8.7085              9.5526              505.4011            
39        11.8170             15.1120             524.2090            
40        7.6356              12.3459             540.6976            
41        7.6662              12.7935             533.4803            
42        10.9307             10.9629             532.0193            
43        8.9606              11.5997             517.7820            
44        8.1212              9.7853              519.7348            
45        6.9294              10.8574             528.8488            
46        10.9787             10.5923             515.4899            
47        7.9924              11.3656             476.2430            
48        6.8793              13.0827             471.2372            
49        11.9835             9.6153              480.6806            
50        6.9171              13.4634             490.2005            
51        9.2320              11.7481             493.4499            
52        6.5063              8.3042              476.9030            
53        11.0836             9.3639              470.1003            
54        7.4197              10.0079             471.0170            
55        10.6137             8.0308              465.3796            
56        7.6642              8.9131              468.6126            
57        7.2736              10.5834             461.6031            
58        12.3170             8.0055              424.1419            
59        7.2882              9.0386              422.0242            
60        10.0826             6.6859              427.2089            
61        10.9318             7.2427              396.4249            
62        7.4595              5.6190              387.7865            
63        10.6412             6.6333              391.8411            
64        8.3068              6.0401              385.4398            
65        8.2415              12.6079             388.8167            
66        7.6492              11.6537             374.2343            
67        10.8766             12.3314             363.3613            
68        8.0916              10.8626             363.5888            
69        8.9411              7.7364              368.1723            
70        7.3849              6.6934              365.1466            
71        10.7519             6.8068              341.8489            
72        7.2973              10.5362             315.6228            
73        5.9514              6.0216              319.0125            
74        10.9512             11.8073             321.8401            
75        7.1876              12.2173             324.3044            
76        10.0939             6.0231              289.2680            
77        8.8188              5.8730              275.4744            
78        8.1332              5.9676              270.6782            
79        8.6879              10.2233             275.4715            
80        6.9281              6.3193              264.7584            
81        10.0622             6.3098              221.9407            
82        7.7088              9.9889              219.6498            
83        5.6629              6.6930              220.2923            
84        5.9875              11.9423             221.4462            
85        7.8847              9.4369              188.5044            
86        6.6934              8.3194              192.7333            
87        7.6784              6.2761              186.2146            
88        8.0867              5.9261              190.4410            
89        7.6469              6.3407              185.0556            
90        7.9106              6.1942              179.2468            
91        6.5885              5.9696              156.8145            
92        8.1874              5.9482              147.4807            
93        6.7545              5.8901              151.8020            
94        6.3711              8.6404              148.7704            
95        6.7658              6.8073              126.9516            
96        5.9309              8.6778              112.1579            
97        7.0018              9.0552              105.3598            
98        7.6575              11.9250             112.1026            
99        6.1555              8.4554              108.2917            
100       6.5080              6.9219              54.6578             
101       8.3298              6.7828              49.5278             
