Frame     E2E latency(ms)     
45        90 ms               
46        85 ms               
47        84 ms               
48        80 ms               
49        66 ms               
50        67 ms               
51        154 ms              
52        146 ms              
53        151 ms              
54        148 ms              
55        138 ms              
56        136 ms              
57        118 ms              
58        109 ms              
59        103 ms              
60        88 ms               
61        155 ms              
62        141 ms              
63        138 ms              
64        119 ms              
65        158 ms              
66        151 ms              
67        143 ms              
68        129 ms              
69        120 ms              
70        106 ms              
71        126 ms              
72        118 ms              
73        124 ms              
74        111 ms              
75        108 ms              
76        98 ms               
77        95 ms               
78        83 ms               
79        78 ms               
80        69 ms               
81        63 ms               
82        64 ms               
83        52 ms               
84        62 ms               
85        63 ms               
86        59 ms               
87        46 ms               
88        50 ms               
89        53 ms               
90        60 ms               
91        54 ms               
92        62 ms               
93        55 ms               
94        73 ms               
95        70 ms               
96        87 ms               
97        135 ms              
98        125 ms              
99        118 ms              
100       108 ms              
101       231 ms              
102       225 ms              
103       226 ms              
104       227 ms              
105       222 ms              
106       212 ms              
107       202 ms              
108       187 ms              
109       183 ms              
110       176 ms              
111       283 ms              
112       278 ms              
113       278 ms              
114       275 ms              
115       277 ms              
116       269 ms              
117       266 ms              
118       262 ms              
119       263 ms              
120       257 ms              
121       263 ms              
122       255 ms              
123       259 ms              
124       254 ms              
125       255 ms              
126       253 ms              
127       246 ms              
128       241 ms              
129       231 ms              
130       230 ms              
131       219 ms              
132       208 ms              
133       203 ms              
134       199 ms              
135       192 ms              
136       186 ms              
137       190 ms              
138       176 ms              
139       167 ms              
140       158 ms              
141       153 ms              
142       149 ms              
143       139 ms              
144       134 ms              
145       137 ms              
146       128 ms              
147       110 ms              
148       103 ms              
149       97 ms               
150       190 ms              
151       188 ms              
152       218 ms              
153       214 ms              
154       209 ms              
155       199 ms              
156       185 ms              
157       214 ms              
158       218 ms              
159       212 ms              
160       207 ms              
161       196 ms              
162       189 ms              
163       180 ms              
164       184 ms              
165       184 ms              
166       184 ms              
167       183 ms              
168       176 ms              
169       171 ms              
170       167 ms              
171       159 ms              
172       156 ms              
173       147 ms              
174       139 ms              
175       133 ms              
176       126 ms              
177       124 ms              
178       114 ms              
179       110 ms              
180       101 ms              
181       97 ms               
182       97 ms               
183       80 ms               
184       72 ms               
185       157 ms              
186       166 ms              
187       150 ms              
188       138 ms              
189       153 ms              
190       150 ms              
191       144 ms              
192       137 ms              
193       132 ms              
194       213 ms              
195       219 ms              
196       207 ms              
197       218 ms              
198       208 ms              
199       205 ms              
200       195 ms              
201       190 ms              
202       179 ms              
203       179 ms              
204       167 ms              
205       157 ms              
206       146 ms              
