Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         26.1168             16.9724             43.1350             
2         17.0636             9.7382              52.8743             
3         17.0547             7.7731              67.8475             
4         16.9598             8.1558              85.0987             
5         17.8663             8.4421              98.0829             
6         16.9607             12.6768             119.1850            
7         5.9665              14.5368             133.6399            
8         7.4567              11.3144             144.8947            
9         7.8114              12.5466             157.2751            
10        7.7198              12.1723             169.3875            
11        7.3756              10.5044             110.5649            
12        7.3296              11.8405             126.6162            
13        6.7370              13.8330             140.3932            
14        5.8094              11.9842             157.4706            
15        7.8407              8.4035              165.7541            
16        6.1815              11.2417             176.8216            
17        16.3888             14.3984             179.5118            
18        7.3916              12.7315             160.5184            
19        7.1147              8.6195              156.8525            
20        14.5678             7.7747              156.1641            
21        7.7067              7.7392              128.6938            
22        7.7483              7.2823              64.5976             
23        6.7675              7.3304              69.0046             
24        7.9959              10.1784             78.9975             
25        7.1950              13.2001             92.0538             
26        7.8089              12.8264             32.1341             
27        7.0592              7.9666              37.2094             
28        7.7472              7.4866              44.4538             
29        9.4734              7.8028              51.9921             
30        7.2309              11.8086             19.0732             
31        6.6167              15.4149             31.6963             
32        7.8563              8.8117              40.3484             
33        7.2306              7.4946              47.7122             
34        7.3421              7.6967              55.2889             
35        7.1648              14.0092             21.2047             
36        6.9993              12.8043             33.7945             
37        7.3030              12.6232             46.2489             
38        7.4960              7.7225              53.6637             
39        7.7927              7.7360              61.2207             
40        7.8968              7.3853              48.8041             
41        8.8321              14.3817             23.2459             
42        6.7445              12.0572             31.9437             
43        7.7871              14.5414             46.3001             
44        6.5872              14.5546             60.7290             
45        7.6484              8.4801              69.1041             
46        7.8734              11.7248             78.4553             
47        8.0487              7.9581              67.0452             
48        8.2941              7.5346              59.0263             
49        7.4039              11.7831             50.8597             
50        7.6627              7.4553              43.2654             
51        9.1501              7.7728              26.4088             
52        6.2910              15.0415             21.3605             
53        7.4575              13.3276             34.2832             
54        8.0135              11.2315             45.2507             
55        7.1743              8.0061              53.0355             
56        8.4633              7.7648              52.3654             
57        7.8195              7.6376              40.9052             
58        7.3729              14.3078             21.7096             
59        7.0675              14.9959             36.5703             
60        7.5992              9.0344              45.2740             
61        11.0933             7.8258              52.4916             
62        8.2468              7.1411              39.9445             
63        7.1025              13.5544             20.7030             
64        8.1166              13.8388             31.8420             
65        7.5756              10.3894             42.0493             
66        9.2369              11.6878             53.6025             
67        7.4193              7.5353              61.0069             
68        8.1158              7.6371              49.2682             
69        9.6212              7.2673              43.8179             
70        7.1631              17.8043             24.9962             
71        7.0699              13.8501             37.8869             
72        8.1520              12.4459             50.0428             
73        6.6292              12.5924             62.4104             
74        6.9540              14.6377             76.8798             
75        8.3827              9.2601              85.9733             
76        8.3838              10.4635             88.7223             
77        7.3363              9.3632              82.8014             
78        6.9594              7.8483              82.8772             
79        6.9022              7.2730              74.7386             
80        7.7213              8.0699              64.3509             
81        8.1666              7.5347              45.1772             
82        8.2599              14.0418             22.3394             
83        6.6530              8.4240              30.5499             
84        7.9600              7.9260              38.2701             
85        8.2838              14.6790             23.0089             
86        6.7557              10.4622             33.2282             
87        8.9491              7.7627              40.7638             
88        7.6057              7.7752              46.0130             
89        6.5652              14.5140             21.1112             
90        7.7203              10.5135             31.2214             
91        7.2855              7.5711              38.4861             
92        7.9706              7.6587              45.9388             
93        6.7462              12.1023             18.8928             
94        6.6217              17.6182             33.8983             
95        7.6938              7.7228              41.4512             
96        7.3208              7.8124              49.1486             
97        8.4018              13.3550             62.3434             
98        9.9317              12.3140             22.3858             
99        6.5679              11.7512             33.9918             
100       7.9965              7.8768              38.5126             
101       7.7659              7.8393              30.6561             
102       7.2139              13.2500             20.4950             
103       8.0861              12.2095             32.4903             
104       8.8970              13.2057             45.5313             
105       9.5705              14.7934             60.0528             
106       6.8015              12.7246             72.5879             
107       7.7045              7.8854              80.2654             
108       7.8181              7.6849              87.6358             
109       11.3605             7.8062              60.2944             
110       7.3582              7.7344              67.7085             
111       6.8175              12.9168             19.7680             
112       6.7678              14.6198             31.6993             
113       8.0512              15.8929             47.4206             
114       10.1292             9.3956              56.6408             
115       7.3841              13.8640             70.3786             
116       6.8316              10.8163             81.0887             
117       7.2049              10.6746             82.5238             
118       7.9425              12.7681             48.5627             
119       8.6050              9.5817              55.4116             
120       6.1273              7.6034              55.0256             
121       8.2147              9.4221              42.2627             
122       7.3807              8.8628              38.9245             
123       7.4869              10.1996             23.8864             
