Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         25.2071             16.5708             41.8425             
2         16.9820             9.7230              49.4630             
3         16.7090             7.6345              63.9864             
4         16.5911             8.3725              81.1173             
5         17.4029             8.1509              98.1353             
6         16.3315             12.5782             118.7923            
7         6.8157              11.3630             130.0093            
8         6.9594              11.2200             134.4356            
9         6.9138              11.3652             84.0434             
10        6.6718              12.3469             96.3053             
11        7.1830              10.7436             106.9142            
12        6.1949              12.9583             124.8191            
13        6.5452              10.8505             135.6483            
14        6.5125              11.7822             153.0826            
15        7.0594              11.0129             155.9877            
16        6.0793              12.5421             163.9924            
17        14.5005             10.7698             154.4764            
18        7.3230              11.7869             157.6017            
19        7.8218              8.5567              132.2207            
20        14.2215             11.6627             137.7043            
21        7.5513              7.3969              137.3685            
22        6.7986              7.2391              129.4597            
23        14.3146             14.3539             112.4188            
24        7.0885              12.5339             114.7814            
25        7.0749              7.7949              111.8423            
26        14.2179             9.6447              106.5841            
27        7.5008              7.9679              99.5375             
28        8.0795              11.8406             88.9654             
29        8.5956              10.9472             73.7336             
30        8.3139              7.9203              75.4348             
31        7.6055              9.3061              72.3010             
32        8.2959              8.4137              63.2544             
33        8.4142              7.9397              53.6137             
34        7.9692              10.8378             52.0199             
35        6.8392              9.7614              39.4393             
36        6.9449              7.2412              26.5829             
37        7.8501              9.8553              28.9921             
38        7.3906              7.6328              16.7007             
39        6.5294              7.8389              14.3969             
40        6.6315              8.0329              14.6921             
41        8.2426              11.0339             19.3051             
42        7.5427              10.0297             17.6156             
43        8.1090              7.5802              21.3997             
44        6.6305              7.4280              14.0872             
45        6.4086              7.9699              14.4179             
46        7.6606              7.2744              15.1531             
47        6.6621              7.5858              14.2766             
48        6.6140              9.0147              15.6755             
49        6.8676              8.2859              15.1866             
50        6.8691              7.9657              14.8629             
51        8.5063              11.0657             19.5991             
52        7.6558              7.6747              17.2748             
53        6.7757              7.8322              14.6370             
54        7.0532              11.0077             18.0933             
55        7.9534              7.9009              23.7337             
56        6.8702              13.5085             20.4206             
57        7.9562              16.0519             33.8143             
58        7.7337              7.3537              40.9054             
59        6.9496              7.6360              48.4171             
60        7.0670              7.1790              50.9037             
61        10.2170             14.6726             24.9229             
62        6.8613              9.6882              34.1941             
63        7.8030              7.4555              41.4596             
64        6.8140              7.4927              38.3449             
65        6.6915              13.9480             20.6755             
66        8.4777              13.7322             34.0479             
