Frame        Inference_Time_ms    Objects_Detected
0                       176.03                  14
1                        30.05                  12
2                        28.28                  12
3                        28.15                  13
4                        28.10                  15
5                        28.12                  15
6                        28.08                  11
7                        17.53                  14
8                        17.52                  13
9                        17.51                  14
10                       17.57                  14
11                       17.50                  14
12                       17.54                  15
13                       17.04                  15
14                       17.06                  14
15                       17.07                  16
16                       17.04                  16
17                       17.04                  16
18                       16.18                  16
19                       15.05                  17
20                       14.45                  14
21                       14.22                  18
22                       14.19                  14
23                       14.10                  15
24                       14.09                  16
25                       14.02                  16
26                       14.03                  14
27                       14.04                  14
28                       13.97                  14
29                       13.96                  17
30                       14.01                  13
31                       13.96                  14
32                       13.96                  14
33                       13.98                  15
34                       13.94                  16
35                       14.18                  15
36                       13.96                  16
37                       13.97                  14
38                       14.05                  15
39                       14.23                  15
40                       14.13                  16
41                       14.07                  14
42                       14.04                  13
43                       14.14                  14
44                       14.03                  14
45                       14.03                  15
46                       14.00                  14
47                       14.17                  13
48                       13.96                  14
49                       13.98                  12
50                       13.97                  14
51                       13.95                  14
52                       14.11                  13
53                       14.09                  15
54                       14.34                  16
55                       14.19                  15
56                       14.03                  15
57                       14.08                  13
58                       13.99                  16
59                       14.10                  16
60                       14.05                  16
61                       14.00                  15
62                       13.97                  16
63                       13.97                  18
64                       13.99                  15
65                       13.95                  16
66                       13.96                  14
67                       14.09                  13
68                       14.09                  14
69                       14.07                  14
70                       14.39                  10
71                       14.18                  10
72                       14.01                  11
73                       14.19                  14
74                       14.62                  14
75                       14.65                  15
76                       14.61                  13
77                       14.66                  15
78                       14.65                  16
79                       14.84                  18
80                       14.81                  14
81                       14.86                  16
82                       14.85                  16
83                       14.93                  18
84                       14.69                  17
85                       14.81                  17
86                       14.82                  15
87                       14.88                  15
88                       14.83                  14
89                       14.70                  18
90                       14.70                  16
91                       14.69                  15
92                       15.59                  16
93                       14.96                  15
94                       15.03                  17
95                       15.04                  15
96                       15.31                  15
97                       15.27                  15
98                       15.23                  15
99                       15.26                  17
100                      15.23                  15
101                      15.11                  16
102                      16.01                  15
103                      15.45                  15
104                      14.09                  16
105                      14.09                  16
106                      15.25                  21
107                      14.91                  19
108                      28.42                  18
109                      15.44                  16
110                      15.19                  16
111                      15.01                  17
112                      14.93                  18
113                      18.27                  13
114                      15.44                  12
115                      14.98                  15
116                      21.63                  14
117                      15.87                  15
118                      15.24                  18
119                      28.95                  19
120                      14.79                  17
121                      14.63                  17
122                      21.17                  16
123                      15.61                  15
124                      15.98                  15
125                      25.97                  15
126                      15.36                  12
127                      15.33                  14
128                      28.49                  15
129                      14.99                  14
130                      14.69                  13
131                      28.06                  15
132                      15.10                  13
133                      14.73                  15
134                      34.75                  15
135                      14.71                  16
136                      14.62                  13
137                      34.46                  14
138                      15.30                  13
139                      15.90                  14
140                      14.86                  13
141                      15.92                  14
142                      14.64                  15
143                      14.76                  12
144                      29.70                  13
145                      15.67                  16
146                      16.48                  13
147                      15.59                  12
148                      15.36                  12
149                      30.15                  12
150                      15.59                  14
151                      15.75                  12
152                      15.02                  15
153                      31.61                  14
154                      15.01                  17
155                      14.68                  14
156                      33.60                  16
157                      15.36                  14
158                      15.00                  12
159                      24.92                  14
160                      15.49                  14
161                      15.77                  14
162                      15.78                  14
163                      15.61                  15
164                      30.82                  14
165                      15.47                  11
166                      15.78                  13
167                      15.78                  14
168                      15.77                  14
169                      27.44                  15
170                      19.45                  13
171                      16.47                  15
172                      15.52                  15
173                      15.36                  14
174                      15.34                  14
175                      21.13                  16
176                      15.23                  13
177                      14.91                  14
178                      31.46                  13
179                      15.06                  15
180                      15.34                  14
181                      34.24                  15
182                      15.24                  15
183                      15.36                  15
184                      32.33                  14
185                      15.48                  15
186                      15.05                  14
187                      15.08                  17
188                      16.28                  16
189                      15.09                  15
190                      14.60                  17
191                      15.32                  17
192                      15.76                  15
193                      15.03                  17
194                      15.15                  17
195                      15.78                  16
196                      14.97                  14
197                      27.37                  14
198                      15.75                  18
199                      14.87                  17
200                      28.12                  14
201                      14.81                  13
202                      14.65                  11
203                      27.96                  11
204                      14.68                  14
205                      14.54                  13
206                      14.19                  12
207                      14.60                  14
208                      14.65                  14
209                      18.84                  12
210                      22.41                  13
211                      14.60                  12
212                      14.66                  12
213                      28.57                  11
214                      14.48                  11
215                      14.20                  13
216                      20.72                  13
217                      14.90                  12
218                      14.42                  12
219                      28.36                  13
220                      14.98                  14
221                      14.37                  16
222                      28.04                  16
223                      14.69                  17
224                      14.48                  17
225                      29.37                  13
226                      14.77                  13
227                      14.77                  13
228                      14.36                  13
229                      14.56                  13
230                      14.53                  13
231                      14.31                  14
232                      14.14                  13
233                      14.10                  14
234                      14.19                  14
235                      14.08                  13
236                      14.13                  17
237                      14.10                  15
238                      14.12                  14
239                      14.11                  12
240                      14.16                  13
241                      14.07                  15
242                      14.07                  14
243                      14.17                  13
244                      14.09                  14
245                      14.07                  13
246                      14.09                  13
247                      14.04                  13
248                      14.16                  14
249                      14.10                  12
250                      14.20                  14
251                      14.22                  13
252                      14.10                  13
253                      14.09                  13
254                      14.17                  14
255                      14.05                  18
256                      14.06                  17
257                      14.09                  18
258                      14.15                  19
259                      14.44                  20
260                      14.16                  20
261                      14.10                  20
262                      14.83                  18
263                      14.68                  20
264                      14.23                  22
265                      25.84                  17
266                      15.16                  18
267                      14.66                  20
268                      28.69                  19
269                      14.63                  21
270                      14.50                  19
271                      23.62                  18
272                      15.71                  19
273                      27.67                  18
274                      16.40                  17
275                      16.26                  18
276                      16.21                  16
277                      15.42                  15
278                      15.25                  15
279                      29.13                  17
280                      14.96                  17
281                      15.54                  20
282                      15.99                  20
283                      15.49                  20
284                      15.83                  20
285                      23.41                  22
286                      15.36                  21
287                      15.49                  21
288                      15.71                  20
289                      15.20                  21
290                      28.31                  22
291                      15.53                  21
292                      14.74                  17
293                      21.49                  17
294                      15.07                  20
295                      14.88                  15
296                      21.05                  18
297                      14.76                  17
298                      14.82                  23
299                      14.51                  21
300                      15.39                  21
301                      14.72                  21
302                      14.55                  21
303                      15.21                  20
304                      15.59                  23
305                      14.71                  22
306                      14.88                  20
307                      14.58                  20
308                      21.36                  19
309                      14.89                  21
310                      14.89                  20
311                      14.63                  19
312                      14.89                  20
313                      15.15                  22
314                      27.10                  21
315                      15.13                  22
316                      15.04                  23
317                      14.87                  24
318                      14.67                  23
319                      14.43                  24
320                      14.84                  22
321                      20.32                  21
322                      15.30                  22
323                      14.88                  22
324                      16.06                  21
325                      14.58                  21
326                      14.62                  21
327                      21.70                  21
328                      15.62                  22
329                      14.96                  22
330                      27.58                  23
331                      14.97                  25
332                      14.60                  24
333                      21.48                  22
334                      14.75                  22
335                      15.08                  23
336                      14.62                  20
337                      14.62                  24
338                      14.44                  22
339                      14.71                  20
340                      21.09                  23
341                      14.49                  18
342                      14.49                  21
343                      21.28                  19
344                      14.62                  14
345                      14.53                  17
346                      14.45                  19
347                      14.20                  21
348                      20.77                  21
349                      15.04                  20
350                      15.32                  21
351                      14.74                  18
352                      14.38                  18
353                      14.40                  18
354                      14.31                  19
355                      14.31                  18
356                      14.40                  18
357                      15.23                  16
358                      28.37                  19
359                      15.05                  17
360                      15.32                  16
361                      15.16                  17
362                      15.16                  18
363                      15.35                  18
364                      15.37                  16
365                      28.18                  17
366                      15.13                  17
367                      14.75                  16
368                      15.08                  20
369                      15.48                  20
370                      15.37                  19
371                      23.52                  22
372                      14.94                  24
373                      14.80                  24
374                      15.38                  23
375                      15.44                  21
376                      15.27                  20
377                      23.16                  20
378                      14.75                  22
379                      14.32                  19
380                      24.02                  20
381                      14.95                  20
382                      14.85                  17
383                      14.46                  19
384                      20.12                  19
385                      14.54                  20
386                      14.32                  19
387                      35.56                  19
388                      14.91                  17
389                      14.45                  20
390                      28.90                  20
391                      15.26                  19
392                      14.72                  20
393                      35.64                  20
394                      14.92                  19
395                      14.75                  19
396                      25.97                  23
397                      20.68                  20
398                      15.05                  19
399                      14.37                  19
400                      18.94                  20
401                      15.31                  20
402                      31.42                  20
403                      14.47                  16
404                      14.39                  19
405                      14.10                  18
406                      27.23                  16
407                      15.35                  17
408                      14.63                  19
409                      19.42                  18
410                      15.07                  17
411                      14.52                  14
412                      27.98                  20
413                      15.06                  16
414                      14.51                  22
415                      28.33                  20
416                      14.91                  19
417                      14.74                  20
418                      14.26                  17
419                      14.05                  19
420                      14.34                  20
421                      14.11                  19
422                      14.04                  18
423                      14.06                  21
424                      14.27                  19
425                      14.04                  15
426                      14.10                  17
427                      14.04                  18
428                      14.08                  18
429                      14.06                  21
430                      14.04                  16
431                      14.06                  21
432                      14.04                  20
433                      13.98                  20
434                      14.14                  22
435                      14.04                  19
436                      15.30                  19
437                      14.25                  19
438                      14.16                  15
439                      14.66                  15
440                      15.37                  18
441                      14.91                  17
442                      14.37                  20
443                      14.22                  21
444                      14.37                  23
445                      14.09                  20
446                      14.07                  20
447                      14.04                  21
448                      27.88                  18
449                      14.21                  20
450                      14.19                  19
451                      28.46                  19
452                      14.28                  16
453                      14.16                  17
454                      27.63                  17
455                      14.45                  20
456                      14.22                  17
457                      14.11                  19
458                      15.14                  18
459                      14.91                  20
460                      14.47                  19
461                      15.62                  20
462                      14.73                  19
463                      14.26                  24
464                      14.67                  23
465                      14.83                  24
466                      14.62                  22
467                      14.99                  25
468                      19.82                  21
469                      15.57                  26
470                      15.28                  22
471                      15.21                  23
472                      15.18                  23
473                      14.45                  24
474                      27.60                  23
475                      15.48                  25
476                      16.08                  22
477                      15.65                  24
478                      15.28                  24
479                      22.25                  23
480                      14.40                  24
481                      14.17                  21
482                      14.03                  21
483                      14.12                  26
484                      14.09                  21
485                      14.04                  24
486                      21.63                  20
487                      14.30                  24
488                      14.15                  19
489                      21.18                  20
490                      14.81                  21
491                      14.51                  23
492                      21.02                  21
493                      14.35                  22
494                      14.19                  21
495                      14.07                  17
496                      14.27                  19
497                      14.03                  19
498                      14.88                  19
499                      14.42                  19
500                      14.91                  20
501                      14.10                  20
502                      14.44                  20
503                      15.43                  17
504                      17.72                  18
505                      14.86                  19
506                      14.16                  18
507                      14.80                  16
508                      17.30                  18
509                      15.71                  17
510                      32.08                  17
511                      15.36                  22
512                      15.36                  20
513                      32.64                  20
514                      15.68                  21
515                      15.38                  20
516                      15.72                  22
517                      15.66                  21
518                      29.83                  19
519                      16.53                  23
520                      15.60                  21
521                      15.60                  19
522                      14.93                  19
523                      14.54                  20
524                      14.70                  20
525                      28.93                  21
526                      24.77                  21
527                      30.55                  18
528                      14.85                  18
529                      14.96                  20
530                      15.06                  19
531                      33.79                  20
532                      14.82                  19
533                      14.97                  20
534                      19.23                  19
535                      29.99                  20
536                      15.47                  19
537                      15.78                  19
538                      15.39                  19
539                      34.39                  18
540                      14.77                  17
541                      27.62                  17
542                      20.35                  22
543                      15.94                  22
544                      15.74                  19
545                      15.39                  20
546                      16.05                  18
547                      15.12                  21
548                      14.79                  21
549                      35.46                  22
550                      15.27                  25
551                      14.64                  17
552                      25.48                  17
553                      14.47                  18
554                      14.34                  16
555                      29.01                  16
556                      14.59                  18
557                      14.45                  18
558                      26.95                  17
559                      15.00                  18
560                      14.62                  17
561                      34.98                  16
562                      15.13                  16
563                      14.77                  16
564                      14.72                  15
565                      25.16                  15
566                      14.97                  16
567                      14.87                  16
568                      14.29                  17
569                      16.62                  18
570                      14.73                  18
571                      33.19                  20
572                      14.80                  19
573                      14.50                  19
574                      14.29                  17
575                      28.40                  18
576                      15.14                  19
577                      14.44                  17
578                      35.39                  18
579                      14.63                  17
580                      14.15                  17
581                      32.20                  17
582                      15.34                  15
583                      15.57                  15
584                      27.28                  17
585                      15.01                  19
586                      15.34                  18
587                      31.23                  17
588                      15.04                  16
589                      14.32                  15
590                      31.98                  16
591                      34.55                  15
592                      15.11                  16
593                      15.27                  17
594                      15.32                  16
595                      15.25                  17
596                      33.22                  17
597                      15.76                  16
598                      15.14                  16
599                      27.23                  16
600                      14.63                  16
601                      15.10                  15
602                      15.35                  17
603                      37.32                  16
604                      14.80                  16
605                      14.36                  17
606                      15.51                  16
607                      14.36                  15
608                      14.24                  16
609                      21.55                  15
610                      14.24                  16
611                      14.17                  17
612                      21.23                  17
613                      14.66                  18
614                      14.23                  18
615                      21.07                  16
616                      14.44                  17
617                      15.13                  17
618                      14.75                  18
619                      15.70                  18
620                      15.05                  18
621                      21.75                  19
622                      15.17                  18
623                      15.18                  21
624                      15.31                  19
625                      15.61                  20
626                      15.47                  21
627                      24.25                  21
628                      15.13                  20
629                      14.94                  19
630                      15.07                  19
631                      15.52                  17
632                      15.35                  18
633                      22.92                  16
634                      15.05                  14
635                      14.90                  15
636                      15.22                  17
637                      15.68                  17
638                      15.36                  16
639                      22.84                  18
640                      15.17                  17
641                      15.00                  16
642                      15.23                  18
643                      15.63                  18
644                      15.37                  18
645                      22.69                  18
646                      15.08                  16
647                      14.27                  18
648                      14.25                  18
649                      17.02                  18
650                      14.75                  21
651                      14.21                  22
652                      21.92                  21
653                      14.28                  21
654                      14.16                  21
655                      14.10                  20
656                      14.23                  18
657                      14.08                  17
658                      14.02                  18
659                      14.06                  19
660                      14.34                  19
661                      14.17                  19
662                      14.43                  22
663                      14.16                  20
664                      14.09                  21
665                      14.15                  19
666                      14.00                  20
667                      13.97                  20
668                      13.99                  21
669                      14.01                  21
670                      13.96                  20
671                      14.02                  20
672                      13.99                  19
673                      14.00                  20
674                      13.99                  21
675                      14.80                  21
676                      14.29                  20
677                      14.15                  18
678                      14.27                  19
679                      14.14                  22
680                      14.11                  22
681                      14.11                  22
682                      14.02                  22
683                      13.98                  21
684                      14.03                  21
685                      14.18                  22
686                      14.31                  20
687                      14.58                  20
688                      14.55                  19
689                      14.96                  21
690                      14.71                  19
691                      14.58                  19
692                      14.75                  17
693                      14.51                  19
694                      14.41                  19
695                      14.39                  19
696                      14.56                  18
697                      14.49                  19
698                      32.05                  18
699                      15.28                  19
700                      14.70                  20
701                      35.25                  21
702                      15.59                  21
703                      14.78                  20
704                      35.02                  20
705                      15.51                  22
706                      14.88                  20
707                      30.36                  23
708                      15.64                  24
709                      15.55                  23
710                      35.27                  22
711                      15.60                  22
712                      15.46                  23
713                      37.96                  22
714                      15.49                  25
715                      15.73                  24
716                      15.10                  23
717                      25.35                  22
718                      16.13                  19
719                      15.51                  22
720                      36.21                  22
721                      15.12                  23
722                      14.93                  24
723                      36.37                  25
724                      15.98                  23
725                      15.33                  27
726                      33.10                  22
727                      19.01                  25
728                      15.18                  24
729                      27.36                  23
730                      15.61                  26
731                      15.02                  24
732                      14.67                  18
733                      14.58                  18
734                      14.55                  21
735                      27.70                  24
736                      15.08                  21
737                      14.92                  18
738                      20.90                  21
739                      14.92                  19
740                      14.59                  19
741                      27.40                  20
742                      16.05                  19
743                      15.02                  20
744                      14.85                  19
