Frame        Inference_Time_ms    Objects_Detected
0                       173.41                  14
1                        30.05                  12
2                        28.61                  12
3                        28.27                  13
4                        28.38                  15
5                        28.51                  15
6                        28.15                  11
7                        21.49                  14
8                        17.36                  13
9                        17.33                  14
10                       17.36                  14
11                       17.28                  14
12                       17.31                  15
13                       17.12                  15
14                       16.95                  14
15                       16.93                  16
16                       17.00                  16
17                       16.96                  16
18                       16.98                  16
19                       15.72                  17
20                       14.96                  14
21                       14.32                  18
22                       14.18                  14
23                       14.07                  15
24                       14.14                  16
25                       14.03                  16
26                       14.00                  14
27                       14.24                  14
28                       14.14                  14
29                       14.07                  17
30                       14.25                  13
31                       14.14                  14
32                       14.50                  14
33                       14.17                  15
34                       14.15                  16
35                       14.12                  15
36                       14.09                  16
37                       14.08                  14
38                       14.03                  15
39                       14.31                  15
40                       14.16                  16
41                       14.39                  14
42                       14.09                  13
43                       14.47                  14
44                       14.01                  14
45                       14.24                  15
46                       14.07                  14
47                       14.09                  13
48                       14.39                  14
49                       14.40                  12
50                       14.23                  14
51                       14.17                  14
52                       14.25                  13
53                       14.06                  15
54                       14.07                  16
55                       14.12                  15
56                       14.02                  15
57                       14.16                  13
58                       14.09                  16
59                       14.06                  16
60                       13.99                  16
61                       14.00                  15
62                       14.20                  16
63                       14.03                  18
64                       14.17                  15
65                       14.11                  16
66                       14.13                  14
67                       14.11                  13
68                       14.21                  14
69                       14.08                  14
70                       14.09                  10
71                       14.08                  10
72                       14.10                  11
73                       14.27                  14
74                       14.69                  14
75                       14.71                  15
76                       14.71                  13
77                       14.72                  16
78                       14.66                  16
79                       14.76                  18
80                       14.62                  14
81                       14.59                  16
82                       14.58                  16
83                       14.44                  18
84                       14.46                  17
85                       14.48                  17
86                       14.47                  15
87                       14.47                  15
88                       14.48                  14
89                       14.48                  18
90                       14.45                  16
91                       14.46                  15
92                       14.47                  16
93                       14.46                  16
94                       14.43                  15
95                       14.44                  17
96                       14.46                  15
97                       14.95                  15
98                       14.99                  15
99                       14.82                  17
100                      14.43                  15
101                      14.51                  16
102                      15.25                  15
103                      14.71                  15
104                      19.47                  16
105                      16.12                  16
106                      30.62                  19
107                      15.39                  21
108                      35.13                  19
109                      24.46                  18
110                      15.94                  17
111                      15.66                  17
112                      15.47                  18
113                      26.81                  13
114                      15.92                  12
115                      15.65                  15
116                      27.05                  14
117                      15.63                  15
118                      15.34                  18
119                      32.43                  19
120                      15.75                  17
121                      15.65                  17
122                      26.69                  16
123                      15.62                  15
124                      15.41                  15
125                      27.55                  15
126                      25.37                  12
127                      15.27                  14
128                      14.82                  15
129                      24.57                  14
130                      15.79                  13
131                      18.91                  15
132                      32.94                  13
133                      15.44                  15
134                      14.90                  15
135                      37.19                  16
136                      21.81                  13
137                      15.60                  14
138                      14.96                  13
139                      15.02                  14
140                      14.72                  13
141                      27.34                  14
142                      14.97                  16
143                      14.78                  15
144                      14.52                  12
145                      28.65                  13
146                      15.06                  16
147                      14.76                  13
148                      19.87                  12
149                      15.38                  12
150                      14.89                  14
151                      29.99                  12
152                      14.91                  15
153                      14.88                  14
154                      31.07                  17
155                      15.48                  14
156                      15.28                  16
157                      28.40                  14
158                      15.28                  12
159                      15.67                  13
160                      14.87                  14
161                      28.55                  14
162                      14.89                  14
163                      14.60                  14
164                      18.27                  15
165                      15.46                  14
166                      15.06                  11
167                      20.50                  13
168                      15.43                  14
169                      15.15                  14
170                      29.37                  15
171                      14.86                  13
172                      14.59                  15
173                      23.23                  15
174                      15.38                  14
175                      15.15                  16
176                      27.61                  13
177                      15.06                  14
178                      15.46                  13
179                      28.53                  15
180                      14.80                  14
181                      15.05                  15
182                      14.82                  15
183                      23.86                  15
184                      14.67                  14
185                      14.59                  15
186                      28.45                  14
187                      15.13                  17
188                      15.77                  15
189                      14.71                  16
190                      28.65                  17
191                      16.08                  15
192                      15.62                  17
193                      15.55                  17
194                      15.67                  17
195                      27.89                  16
196                      15.17                  14
197                      14.62                  14
198                      24.62                  18
199                      15.09                  17
200                      14.99                  14
201                      34.45                  13
202                      16.40                  11
203                      15.08                  13
204                      35.45                  13
205                      16.80                  13
206                      15.82                  14
207                      15.65                  14
208                      15.65                  12
209                      38.48                  13
210                      15.71                  12
211                      15.45                  12
212                      15.61                  12
213                      15.22                  11
214                      27.84                  11
215                      15.67                  13
216                      15.09                  13
217                      39.37                  12
218                      15.54                  12
219                      15.06                  13
220                      32.84                  14
221                      15.21                  16
222                      14.91                  16
223                      14.91                  17
224                      24.85                  17
225                      16.00                  13
226                      36.67                  13
227                      15.44                  13
228                      15.11                  13
229                      15.42                  13
230                      28.85                  13
231                      15.48                  14
232                      14.77                  13
233                      31.29                  14
234                      15.06                  14
235                      14.63                  13
236                      29.30                  17
237                      15.30                  15
238                      14.78                  14
239                      16.96                  12
240                      15.31                  13
241                      14.76                  15
242                      29.26                  14
243                      15.83                  13
244                      15.49                  14
245                      30.07                  13
246                      15.01                  13
247                      14.76                  13
248                      27.02                  14
249                      14.90                  12
250                      14.31                  14
251                      28.50                  13
252                      15.44                  13
253                      15.10                  13
254                      14.61                  14
255                      19.44                  18
256                      14.95                  17
257                      29.54                  18
258                      14.84                  19
259                      15.45                  20
260                      14.71                  20
261                      24.82                  20
262                      15.26                  18
263                      14.67                  20
264                      30.89                  22
265                      15.05                  17
266                      15.11                  18
267                      29.03                  20
268                      15.28                  19
269                      15.38                  21
270                      25.99                  19
271                      18.90                  18
272                      14.54                  18
273                      34.80                  19
274                      14.95                  18
275                      14.91                  17
276                      14.62                  18
277                      18.56                  16
278                      14.96                  15
279                      14.28                  17
280                      18.09                  18
281                      15.15                  17
282                      14.65                  20
283                      15.44                  20
284                      15.97                  20
285                      14.76                  20
286                      24.31                  22
287                      15.17                  21
288                      15.18                  20
289                      25.72                  21
290                      14.97                  22
291                      14.50                  21
292                      25.10                  17
293                      14.96                  17
294                      14.49                  20
295                      32.23                  15
296                      15.48                  18
297                      15.46                  17
298                      35.39                  23
299                      14.97                  21
300                      14.79                  21
301                      14.55                  21
302                      15.24                  20
303                      14.93                  20
304                      14.80                  23
305                      30.01                  22
306                      14.57                  20
307                      14.34                  20
308                      35.68                  19
309                      14.81                  21
310                      14.29                  20
311                      35.99                  19
312                      15.38                  20
313                      14.93                  22
314                      27.71                  21
315                      15.16                  22
316                      14.89                  23
317                      35.71                  24
318                      14.94                  23
319                      14.77                  24
320                      34.22                  22
321                      14.94                  21
322                      15.12                  22
323                      14.58                  22
324                      21.47                  21
325                      14.96                  21
326                      34.61                  21
327                      24.46                  21
328                      15.61                  22
329                      15.49                  22
330                      38.77                  23
331                      15.15                  25
332                      15.02                  24
333                      37.39                  22
334                      15.27                  22
335                      15.59                  23
336                      38.21                  20
337                      15.20                  24
338                      15.51                  22
339                      15.56                  20
340                      32.58                  23
341                      15.34                  18
342                      15.27                  21
343                      37.51                  19
344                      15.34                  14
345                      15.05                  17
346                      37.57                  19
347                      15.36                  21
348                      15.78                  21
349                      38.81                  20
350                      21.08                  21
351                      15.32                  18
352                      40.39                  18
353                      16.32                  18
354                      15.33                  19
355                      14.94                  18
356                      27.38                  18
357                      15.72                  16
358                      15.15                  17
359                      18.03                  19
360                      14.58                  17
361                      14.38                  16
362                      21.41                  17
363                      14.51                  18
364                      14.41                  17
365                      17.99                  16
366                      14.08                  17
367                      14.30                  17
368                      21.41                  16
369                      14.06                  20
370                      14.07                  20
371                      14.08                  19
372                      14.41                  22
373                      14.17                  24
374                      21.62                  24
375                      14.32                  23
376                      14.21                  21
377                      14.11                  20
378                      14.24                  22
379                      14.02                  19
380                      20.95                  20
381                      14.31                  20
382                      14.21                  17
383                      14.14                  19
384                      24.54                  19
385                      14.34                  20
386                      14.15                  19
387                      19.20                  19
388                      14.08                  17
389                      14.14                  20
390                      21.32                  20
391                      14.34                  19
392                      14.24                  20
393                      18.49                  20
394                      14.58                  19
395                      14.50                  19
396                      14.44                  23
397                      14.30                  20
398                      14.10                  19
399                      20.77                  19
400                      14.55                  20
401                      14.58                  20
402                      14.17                  20
403                      14.35                  16
404                      14.24                  19
405                      14.10                  18
406                      14.17                  16
407                      14.23                  17
408                      14.24                  19
409                      14.31                  18
410                      14.28                  17
411                      14.23                  14
412                      14.30                  20
413                      14.25                  16
414                      14.24                  22
415                      19.79                  20
416                      14.65                  19
417                      14.57                  20
418                      21.34                  17
419                      14.38                  19
420                      14.15                  20
421                      14.18                  19
422                      26.88                  18
423                      14.84                  21
424                      14.39                  19
425                      18.31                  15
426                      14.50                  17
427                      28.15                  18
428                      14.83                  18
429                      15.88                  21
430                      14.75                  16
431                      26.30                  21
432                      14.97                  20
433                      14.56                  20
434                      14.21                  22
435                      15.23                  19
436                      14.81                  19
437                      26.95                  19
438                      14.63                  18
439                      14.80                  15
440                      14.27                  18
441                      18.97                  17
442                      15.48                  20
443                      14.99                  21
444                      25.48                  23
445                      15.33                  20
446                      14.75                  20
447                      27.36                  21
