Frame        Inference_Time_ms    Objects_Detected
0                       172.81                  14
1                        29.78                  12
2                        28.31                  12
3                        28.16                  13
4                        28.13                  15
5                        28.03                  15
6                        28.06                  11
7                        28.08                  14
8                        28.53                  13
9                        28.03                  14
10                       15.98                  14
11                       15.91                  14
12                       16.15                  15
13                       15.89                  15
14                       15.87                  14
15                       15.90                  16
16                       15.89                  16
17                       15.48                  16
18                       15.76                  17
19                       15.51                  17
20                       15.92                  14
21                       15.50                  18
22                       14.23                  14
23                       14.16                  15
24                       14.20                  17
25                       14.08                  16
26                       14.37                  14
27                       14.53                  14
28                       14.12                  14
29                       14.06                  17
30                       14.09                  13
31                       13.97                  14
32                       14.60                  14
33                       14.06                  15
34                       14.08                  16
35                       14.06                  15
36                       14.24                  16
37                       13.97                  14
38                       13.99                  15
39                       13.96                  15
40                       13.98                  16
41                       14.01                  14
42                       13.99                  13
43                       14.09                  14
44                       14.05                  14
45                       13.99                  15
46                       13.97                  14
47                       13.99                  13
48                       13.99                  14
49                       14.62                  12
50                       14.04                  14
51                       14.75                  13
52                       14.73                  15
53                       14.72                  15
54                       14.37                  16
55                       15.29                  15
56                       14.08                  13
57                       14.22                  16
58                       14.32                  14
59                       15.04                  16
60                       15.53                  16
61                       14.91                  15
62                       14.40                  16
63                       14.37                  18
64                       14.14                  15
65                       14.12                  16
66                       14.15                  14
67                       14.29                  13
68                       14.19                  14
69                       14.20                  14
70                       14.09                  10
71                       14.10                  10
72                       14.01                  11
73                       14.26                  14
74                       14.14                  14
75                       14.23                  15
76                       14.07                  13
77                       14.14                  15
78                       14.11                  16
79                       14.14                  18
80                       14.30                  14
81                       14.08                  16
82                       14.13                  16
83                       14.12                  18
84                       14.08                  17
85                       14.17                  17
86                       14.09                  15
87                       14.04                  15
88                       14.01                  14
89                       14.02                  18
90                       14.00                  16
91                       14.05                  15
92                       13.99                  16
93                       14.05                  16
94                       14.03                  15
95                       14.00                  17
96                       14.02                  15
97                       14.01                  15
98                       13.98                  15
99                       13.97                  17
100                      14.00                  15
101                      14.11                  16
102                      14.82                  15
103                      14.21                  15
104                      14.13                  16
105                      23.12                  16
106                      15.43                  19
107                      32.74                  21
108                      14.82                  19
109                      14.26                  18
110                      34.41                  16
111                      14.34                  17
112                      14.24                  18
113                      34.42                  13
114                      14.92                  12
115                      14.36                  15
116                      31.97                  14
117                      15.18                  18
118                      14.28                  19
119                      14.35                  17
120                      30.98                  17
121                      15.17                  16
122                      15.03                  15
123                      15.24                  15
124                      14.96                  15
125                      28.89                  15
126                      16.02                  12
127                      15.25                  14
128                      14.33                  15
129                      35.23                  14
130                      14.55                  13
131                      14.18                  15
132                      24.83                  13
133                      15.18                  15
134                      14.54                  15
