Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         26.5727             17.0985             43.7286             
2         17.8755             10.2668             54.6743             
3         16.9502             7.9318              69.1851             
4         16.7055             8.2114              86.0684             
5         17.5885             8.1740              103.5149            
6         16.9644             11.4656             123.6709            
7         6.4285              10.9658             134.5834            
8         8.2121              13.4139             147.9341            
9         6.9263              11.1863             151.7675            
10        6.0610              13.2103             164.4562            
11        7.8550              11.1791             175.5423            
12        6.2824              12.0685             192.7926            
13        6.5429              12.9045             205.6666            
14        5.8625              11.8499             217.3999            
15        7.5799              12.3323             233.4076            
16        6.9909              11.0078             244.1030            
17        17.6901             12.3559             238.6247            
18        6.6931              11.8470             243.0985            
19        8.8975              13.9210             249.8767            
20        7.1486              10.4680             235.3906            
21        15.4194             10.2329             233.6229            
22        7.5913              7.8880              234.0807            
23        6.7130              11.0176             230.0267            
24        15.3973             14.9163             217.1098            
25        7.6383              12.6137             219.4289            
26        6.5948              8.9717              218.5057            
27        14.4854             7.3775              200.1012            
28        7.6827              7.6295              191.3437            
29        7.4658              7.3184              189.2297            
30        15.5350             7.5837              144.8512            
31        7.8581              7.4150              81.3109             
32        8.3696              7.4536              85.4655             
33        8.5733              12.1520             97.3973             
34        6.8941              14.2675             111.4741            
35        7.8418              12.2455             111.6070            
36        7.9478              9.2231              43.4918             
37        6.5069              7.3863              50.7501             
38        7.9880              7.5600              56.9922             
39        6.9374              7.2219              64.0106             
40        8.0510              7.2434              71.0561             
41        8.9383              14.5374             23.5092             
42        7.0277              12.8737             36.1675             
43        7.9187              13.1550             48.9894             
44        7.0277              10.9230             59.7145             
45        8.9706              11.3946             70.7516             
46        7.0721              13.5586             84.0755             
47        9.4403              13.7172             97.5601             
48        8.6853              15.6040             112.9469            
49        8.7461              12.0850             124.9021            
50        7.2315              11.7077             130.8001            
51        10.2944             11.8388             120.1296            
52        8.4580              10.5514             115.7357            
53        6.4084              8.6786              114.2376            
54        7.8254              7.8974              106.2137            
55        6.9639              9.7591              97.0918             
56        8.3243              7.7808              86.3780             
57        7.5254              11.4178             86.5461             
58        8.2601              12.0122             78.5775             
59        7.7896              8.4200              71.9614             
60        7.0006              7.6008              57.0522             
61        10.6834             7.7104              39.8291             
62        9.4121              7.2586              37.0130             
63        7.0451              12.3047             19.3783             
64        7.2547              17.6972             36.8460             
65        7.8326              7.5429              44.0162             
66        7.3362              7.4772              51.2507             
67        8.2835              7.3469              58.3857             
68        7.0049              11.9741             19.0126             
69        7.4665              15.4319             31.7349             
70        8.0654              13.1219             44.6781             
71        8.9131              10.5034             54.9988             
72        8.3235              8.3051              62.8996             
73        8.8428              7.4400              70.1547             
74        8.5539              7.2805              77.2788             
75        2.8270              12.2140             15.0747             
78        6.5084              16.9539             31.9864             
79        8.0118              15.0372             46.9401             
80        7.2487              13.4930             60.3701             
81        7.5860              15.4667             75.7980             
82        8.3767              15.0747             90.8111             
83        7.5520              15.2934             106.0615            
84        7.0347              9.8960              115.9237            
85        8.9774              12.3761             128.1849            
86        7.9374              7.7876              135.9257            
87        7.3782              7.3496              143.2253            
88        7.1247              7.9371              151.0971            
89        7.0905              7.8928              158.9215            
90        9.2558              7.5427              155.2495            
91        8.1970              7.9183              145.6398            
92        8.0386              7.6710              119.3523            
93        6.4779              7.6629              94.9131             
94        6.8035              13.5905             20.4352             
95        7.5604              15.2389             35.4287             
96        8.6009              15.8229             48.7212             
97        7.4401              8.9788              57.5548             
98        9.4807              8.1154              65.4609             
99        9.1732              7.6861              73.0385             
100       6.5828              7.9103              80.8257             
101       7.2316              14.8778             22.1472             
102       8.2721              13.9649             36.0797             
103       8.9340              13.6282             49.6719             
104       7.1569              13.1927             62.8209             
105       8.4491              15.3249             78.0802             
106       8.5196              14.6928             92.7339             
107       6.5942              12.0093             104.7187            
108       8.5103              9.0007              113.6746            
109       9.7802              8.1299              120.4227            
110       6.3845              8.0892              128.3758            
111       6.7722              7.3102              135.5011            
112       6.6465              14.0351             149.3739            
113       6.2431              15.8821             165.1196            
114       8.1241              15.1019             180.0324            
115       7.5771              11.1393             52.6073             
116       7.4687              8.8405              59.1634             
117       8.5231              7.9097              66.8980             
118       7.0868              14.0458             80.7668             
119       8.1156              13.7087             94.2904             
120       6.0067              13.7689             107.9781            
121       9.6454              15.7962             123.5977            
122       6.8582              12.8665             70.1570             
123       7.2553              7.6781              77.6322             
124       8.0721              7.4675              84.6669             
125       7.4918              11.9044             96.3664             
126       7.4651              14.8023             99.6173             
127       7.6514              7.8735              107.1977            
128       7.7002              8.6694              103.9929            
129       7.8954              12.0645             100.7699            
130       9.6243              12.5253             92.7556             
131       8.6214              9.1029              75.0593             
132       7.3899              8.0021              80.0980             
133       8.2884              7.7152              77.6894             
134       8.4113              12.0243             57.3639             
135       7.3967              11.2249             60.9509             
136       7.8331              10.5298             61.6611             
137       10.0308             8.6465              40.4796             
138       8.2862              7.6958              33.0255             
139       8.6422              11.1568             34.2469             
140       7.9723              10.5598             20.5978             
141       7.5429              7.1966              17.1965             
142       6.7642              10.1948             16.9891             
143       8.0662              7.3405              15.4370             
144       6.5569              8.4264              15.0268             
145       6.7388              10.7098             17.4927             
146       6.5943              10.8697             20.8839             
147       7.6290              7.2876              18.3305             
148       6.1243              10.1816             16.3377             
149       6.3247              7.9487              19.4764             
150       6.8188              10.4528             17.3035             
