Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         25.8736             18.5508             44.4582             
2         18.3466             9.9328              54.3804             
3         17.3053             7.9455              69.3436             
4         17.0573             8.5452              86.9043             
5         17.7215             8.3775              104.3434            
6         17.1481             11.3469             124.3736            
7         6.2128              13.4353             137.7817            
8         7.0855              11.2959             149.0182            
9         6.8545              11.2358             108.7740            
10        7.2515              11.7289             120.2583            
11        7.2663              10.8960             131.0093            
12        6.7919              14.2722             151.5022            
13        6.4857              10.8676             162.2745            
14        6.8335              12.0908             179.6019            
15        6.9328              11.7742             187.5294            
16        6.9823              13.2608             198.9084            
17        14.5872             10.8167             179.9559            
18        8.6006              13.4909             193.7160            
19        7.6787              11.9423             193.1798            
20        15.0648             14.0117             191.2593            
21        7.9638              11.6710             185.5823            
22        6.7263              10.0162             175.5968            
23        14.6094             11.9484             172.9087            
24        7.1115              11.7748             169.8084            
25        7.4291              8.0365              157.8940            
26        14.6571             9.6445              156.7085            
27        7.7466              11.2682             139.0610            
28        7.6627              9.3553              137.0963            
29        15.2509             7.4158              125.9437            
30        8.3409              10.8886             125.2606            
31        7.5426              12.0568             121.6114            
32        7.9627              7.6398              103.4137            
33        9.1967              9.2177              103.3328            
34        8.7724              8.6484              102.0209            
35        7.0431              10.8502             90.2573             
36        7.5524              7.9569              88.3078             
37        8.9986              7.6345              73.4221             
38        7.5225              12.7502             73.6185             
39        7.0563              7.4799              57.8409             
40        8.5737              7.5062              51.1293             
41        9.1929              7.3861              33.0572             
42        6.9440              13.3830             20.3608             
43        8.1927              13.2510             33.4223             
44        7.9960              11.1631             44.4254             
45        7.9326              15.1978             57.2964             
46        6.8086              12.6044             69.6914             
47        9.0729              7.8347              71.3736             
48        8.0764              10.4906             71.1490             
49        8.0786              9.6783              60.5614             
50        8.9225              7.3324              50.7613             
51        9.7758              7.6022              29.3191             
52        6.7106              12.2653             19.0077             
53        6.4395              12.9377             31.7142             
54        7.8824              11.5101             40.8829             
55        7.2140              11.3360             52.0313             
56        8.0611              10.3096             62.1524             
57        8.3257              7.5458              54.8222             
58        7.0802              9.5514              37.1985             
59        6.9678              7.6781              34.5766             
60        6.9386              7.4420              24.7315             
61        10.3122             7.9188              18.2656             
62        6.7886              12.0820             18.9035             
63        6.9647              8.8016              26.5361             
64        7.5986              8.1939              34.5215             
65        6.7555              12.4764             19.2674             
66        7.4225              11.8875             30.9377             
67        7.9891              12.5966             40.9902             
68        7.9340              14.8465             55.6547             
69        7.8424              11.5345             67.0385             
70        8.0888              12.9409             79.8494             
71        8.0725              8.6439              62.8134             
72        7.9185              9.8485              59.2099             
73        7.1152              7.5292              52.6365             
74        6.6510              7.2323              36.2680             
75        7.0346              9.4460              33.4376             
76        9.4918              13.2819             22.8024             
77        8.2974              8.2439              28.6910             
78        7.1126              10.8090             28.9810             
79        7.0134              9.7565              18.8637             
80        7.1985              7.4227              15.6160             
81        6.7908              10.5513             17.3726             
82        7.6352              10.7157             18.4233             
83        6.4902              8.0152              16.6278             
84        6.6719              7.6449              14.3490             
85        8.0774              9.9890              18.0956             
86        6.7948              7.9075              14.7362             
87        6.4139              7.9406              14.3850             
88        6.8237              7.9948              14.8476             
89        6.4308              7.9318              14.3899             
90        7.7247              7.9724              15.7257             
91        6.4555              8.0232              14.5080             
92        6.6208              12.8305             19.4831             
93        7.2462              10.6063             29.8369             
94        7.6834              7.6455              37.2399             
95        6.6552              7.6171              44.6700             
96        6.3097              13.7610             20.1047             
97        8.3462              12.7783             32.6329             
98        8.2804              7.8420              40.1394             
99        7.9282              8.3841              48.2736             
100       6.6842              15.6725             22.3851             
101       7.7502              14.7138             34.3742             
102       8.0657              8.1430              42.3770             
103       7.4674              8.4733              50.6769             
104       7.3506              7.8866              47.8602             
105       7.4330              13.1980             20.6854             
106       7.3910              14.6642             32.1896             
107       8.4850              9.9682              42.0247             
108       8.6893              7.8922              49.7794             
109       8.8300              8.1038              57.4132             
110       5.7711              13.1594             18.9619             
111       7.3806              12.5907             31.3998             
112       7.5260              12.6654             43.8976             
113       6.5927              12.1612             55.9391             
114       8.0327              14.5002             68.6856             
115       9.0460              9.4649              77.9985             
116       6.6037              10.3772             64.3302             
117       7.2786              10.0627             70.7587             
118       7.8705              8.1440              65.8557             
119       7.1839              11.5817             53.9109             
120       6.9067              11.0324             49.7690             
121       8.6457              7.8297              45.1842             
122       8.1686              7.4807              35.1525             
123       7.1833              7.8071              33.0587             
124       6.9985              7.6664              14.6953             
125       7.6650              14.5106             22.2313             
126       6.3670              14.4231             36.5061             
127       8.3380              14.0416             50.3252             
128       8.3513              12.1523             62.2284             
129       8.1174              13.4563             75.5163             
130       7.0688              11.0486             70.3945             
131       7.8027              8.0413              78.2631             
132       8.1013              10.0980             86.9776             
133       8.4480              12.5245             79.5057             
134       7.8850              10.2897             75.2561             
135       6.6641              10.1266             72.5943             
136       7.2701              7.8696              50.4628             
137       8.0876              7.8891              45.9763             
138       7.2036              7.5086              43.5500             
139       6.9957              7.4244              40.7497             
140       7.0616              7.3547              14.4486             
141       6.6965              14.5816             21.3100             
142       7.5120              13.3392             34.4434             
143       7.8836              11.0102             42.9040             
144       6.7585              12.4085             55.1887             
145       8.9851              15.0496             70.1140             
146       7.8258              13.9162             83.9513             
147       6.7880              8.4264              92.2663             
148       8.2045              7.3929              93.4410             
149       6.1225              11.4377             86.1717             
150       8.1691              9.8759              79.4560             
151       6.9046              10.5691             75.2801             
152       7.4174              10.2761             70.7007             
153       7.6120              7.7833              48.3961             
154       6.7477              7.4800              46.0283             
155       8.0166              7.4449              38.4387             
156       6.8904              6.9859              35.3601             
157       8.6123              12.0698             20.7165             
158       6.3776              13.0087             33.5720             
159       8.1770              8.7007              42.1405             
160       7.2801              8.0564              49.9200             
161       6.0437              14.1429             20.2177             
162       6.4005              13.0042             33.0338             
163       9.4248              14.8007             47.5614             
164       7.4196              15.3327             62.7409             
165       6.6453              8.4753              71.0784             
166       7.7261              11.3725             78.8207             
167       6.7139              15.0357             81.3830             
168       7.7276              8.3397              78.1969             
169       7.4597              10.7893             78.1919             
170       8.3238              10.3678             53.5165             
171       7.6915              9.4472              53.0494             
172       6.4672              8.5723              54.0620             
173       8.6307              7.9351              44.6351             
174       5.9705              7.5261              42.0575             
175       6.1358              7.3041              33.8009             
176       6.9169              12.4086             19.3572             
177       7.5577              13.1641             29.8887             
178       7.4109              12.2395             41.9784             
179       6.8059              11.9198             53.7160             
180       6.6853              11.7195             65.3268             
181       9.7244              7.5066              72.6293             
182       6.4643              7.3577              74.2592             
183       7.9085              7.6443              66.8490             
184       7.4373              14.4058             49.7044             
185       8.2986              9.2584              23.0755             
186       8.4272              7.4706              27.5361             
187       7.3507              7.7214              15.1023             
188       8.6746              14.1845             22.8851             
189       7.6108              13.8815             33.1327             
190       7.4246              13.3829             46.3702             
191       7.3310              8.0964              54.3097             
192       9.3282              7.6070              61.6961             
193       7.5713              7.9575              65.2629             
194       7.4899              13.7662             21.2872             
195       8.0481              10.4893             31.4397             
196       9.0652              13.2282             44.4307             
197       8.7016              13.5308             57.6990             
198       8.9323              12.5767             60.8740             
199       7.0030              10.4294             71.1883             
200       6.7879              9.7717              64.0470             
201       7.3794              8.6966              59.7027             
202       8.8660              8.2407              54.1948             
203       6.3838              11.3325             56.7944             
204       5.9321              9.6417              47.5892             
205       12.0517             8.8455              25.3541             
206       6.7204              14.5298             21.2875             
207       7.4412              12.9872             34.0452             
208       7.3909              13.8196             47.5973             
209       7.9127              14.4260             61.8007             
210       7.3212              11.5642             73.2235             
211       6.7628              7.7900              65.3474             
212       7.1890              7.9044              60.9656             
213       6.4049              9.7728              63.3608             
214       7.5652              11.5944             60.8178             
215       7.4814              8.5163              55.5467             
216       8.1094              9.8843              35.7217             
217       7.5260              8.0328              31.2931             
218       9.0603              10.4228             24.3619             
219       7.1623              9.5480              18.9437             
220       7.2545              9.6305              16.9254             
221       7.7045              8.0215              15.7570             
222       6.7308              9.6217              16.3799             
223       7.5079              7.8341              15.3961             
224       6.4572              7.9570              14.4457             
225       6.8862              10.9140             17.8459             
226       8.4038              7.9323              16.3761             
227       6.2223              9.5869              15.8547             
228       6.4194              7.4481              15.7492             
229       7.5920              11.0923             18.7140             
230       6.4834              10.3147             19.1012             
231       7.6858              7.8263              16.9799             
232       6.1563              7.4121              13.5943             
233       6.3897              7.7305              14.1542             
234       6.3888              7.4780              13.8952             
235       6.6680              7.9711              14.6648             
236       6.2785              15.1344             21.4627             
237       7.1515              8.2978              29.4772             
238       7.6400              10.8697             27.7909             
239       6.3283              7.5576              16.0376             
240       6.1424              7.9376              14.1155             
241       7.7440              11.3773             19.1525             
242       6.9864              10.8098             20.0073             
243       7.0360              7.7512              14.8414             
244       6.5225              10.6724             17.2271             
245       6.9362              7.7638              14.7281             
246       7.1882              10.5943             17.8115             
247       7.0652              7.8651              14.9633             
248       6.9444              12.2162             19.1897             
249       6.5151              11.3896             28.0931             
250       8.3186              7.9666              25.4990             
251       6.4828              11.0387             27.7860             
252       7.6107              7.7450              15.6596             
253       9.6438              7.8974              17.5709             
254       7.4206              14.2521             21.7245             
255       6.7717              13.0857             31.9478             
256       8.2987              12.6750             44.4444             
257       7.1406              8.0924              52.4090             
258       7.4658              7.8224              59.7520             
259       8.4092              7.7691              67.3438             
260       7.6172              12.0024             19.6901             
263       8.1101              15.9263             35.5675             
264       8.0492              13.0941             48.6331             
265       7.8876              13.0832             61.6551             
266       7.6824              13.4985             75.1299             
267       9.9934              13.6087             88.7042             
268       6.4354              14.9954             103.6810            
269       7.5009              11.6520             115.3169            
270       7.0243              14.1768             129.4719            
271       7.4013              23.6956             153.1443            
272       8.9332              43.2716             196.3548            
273       6.2195              35.8248             232.1421            
274       8.8468              25.5944             257.6897            
275       6.5099              11.6222             269.2688            
276       7.4770              11.9490             259.4681            
277       8.8671              11.9952             251.5712            
278       17.0935             14.5746             258.6255            
279       18.0530             11.3253             255.2081            
280       23.9006             13.5491             254.2934            
281       22.9834             10.5966             252.1084            
282       23.9974             33.2046             280.9817            
283       13.4689             40.5656             298.0730            
284       15.0859             24.9877             327.5078            
285       6.8882              16.1046             322.0060            
286       15.1274             9.9837              327.1104            
287       7.6060              7.6790              312.6194            
288       7.1280              13.8694             321.5675            
289       15.1669             14.3088             315.9295            
290       9.0225              8.9973              302.5073            
291       7.5808              8.4446              300.9292            
292       15.1621             7.8981              287.9698            
293       7.3839              7.5406              277.1374            
294       6.5135              8.2854              264.4082            
295       32.7815             11.0748             265.1286            
296       25.9891             13.7818             267.1755            
297       22.9990             22.3116             252.8394            
298       36.0078             38.1870             290.2415            
299       12.1322             18.7676             299.5180            
300       10.4017             16.8705             288.5364            
301       13.7330             15.8932             274.6559            
302       7.7495              14.0683             220.2322            
303       7.6628              12.8432             232.7991            
304       7.8764              11.5699             244.1441            
305       7.3011              15.2840             259.2706            
306       13.0989             13.5882             201.7194            
307       18.8927             17.8417             216.3476            
308       23.8081             25.8372             241.8046            
309       23.7354             29.8439             271.4075            
310       16.0564             16.1245             287.1124            
311       13.0621             13.0442             303.4007            
312       11.7238             10.8756             285.3537            
313       10.7470             8.1107              280.9049            
314       9.5759              7.5274              276.5826            
