Frame     E2E latency(ms)     
23        63.697000 ms
24        72.451000 ms
25        69.580000 ms
26        69.146000 ms
27        70.232000 ms
28        62.022000 ms
29        72.187000 ms
30        74.880000 ms
31        70.650000 ms
32        69.677000 ms
33        65.913000 ms
34        76.739000 ms
35        66.815000 ms
36        82.392000 ms
37        64.891000 ms
38        64.745000 ms
39        78.978000 ms
40        60.843000 ms
41        71.674000 ms
42        57.512000 ms
43        70.566000 ms
44        74.609000 ms
45        65.116000 ms
46        69.329000 ms
47        74.174000 ms
48        77.797000 ms
49        64.804000 ms
50        78.491000 ms
51        61.173000 ms
52        73.689000 ms
53        72.997000 ms
54        80.556000 ms
55        67.387000 ms
56        69.550000 ms
57        63.863000 ms
58        75.710000 ms
59        75.370000 ms
60        59.983000 ms
61        80.551000 ms
62        72.959000 ms
63        76.481000 ms
64        78.983000 ms
65        73.269000 ms
66        57.760000 ms
67        64.409000 ms
68        72.068000 ms
69        64.317000 ms
70        57.831000 ms
71        70.235000 ms
72        55.255000 ms
73        64.714000 ms
74        68.788000 ms
75        72.092000 ms
76        53.679000 ms
77        78.724000 ms
78        111.333000 ms
79        94.309000 ms
80        76.001000 ms
81        140.458000 ms
82        125.270000 ms
83        103.348000 ms
84        91.560000 ms
85        72.645000 ms
86        75.385000 ms
87        72.658000 ms
88        85.973000 ms
89        98.181000 ms
90        79.872000 ms
91        74.294000 ms
92        61.480000 ms
93        77.722000 ms
94        60.643000 ms
95        81.381000 ms
96        62.705000 ms
97        56.231000 ms
98        77.137000 ms
99        68.192000 ms
100       82.957000 ms
101       66.593000 ms
102       78.295000 ms
103       63.857000 ms
104       71.178000 ms
105       98.363000 ms
106       83.858000 ms
107       99.446000 ms
108       76.546000 ms
109       81.584000 ms
110       91.745000 ms
111       74.630000 ms
112       72.004000 ms
113       99.400000 ms
114       78.901000 ms
115       90.276000 ms
116       76.278000 ms
117       82.303000 ms
118       68.421000 ms
119       68.624000 ms
120       93.742000 ms
121       65.627000 ms
122       62.132000 ms
123       92.360000 ms
124       75.197000 ms
125       80.851000 ms
126       65.264000 ms
127       80.524000 ms
128       65.497000 ms
129       89.466000 ms
130       72.585000 ms
131       91.846000 ms
132       64.505000 ms
133       70.654000 ms
134       62.337000 ms
135       96.005000 ms
136       79.229000 ms
137       76.336000 ms
138       112.408000 ms
139       95.326000 ms
140       79.719000 ms
141       75.726000 ms
142       76.731000 ms
143       71.890000 ms
144       102.317000 ms
145       91.267000 ms
146       74.669000 ms
147       67.370000 ms
148       88.979000 ms
149       69.504000 ms
150       72.351000 ms
151       86.781000 ms
152       80.220000 ms
153       69.157000 ms
154       95.558000 ms
155       85.868000 ms
156       73.361000 ms
157       92.579000 ms
158       72.688000 ms
159       75.167000 ms
160       99.000000 ms
161       80.391000 ms
162       73.813000 ms
163       65.855000 ms
164       75.738000 ms
165       68.684000 ms
166       99.347000 ms
167       80.396000 ms
168       80.003000 ms
169       63.987000 ms
170       82.696000 ms
171       66.459000 ms
172       92.515000 ms
173       87.991000 ms
174       72.185000 ms
175       81.265000 ms
176       95.009000 ms
177       78.819000 ms
178       66.999000 ms
179       95.657000 ms
180       79.284000 ms
181       61.237000 ms
182       99.215000 ms
183       83.657000 ms
184       61.292000 ms
185       97.314000 ms
186       87.732000 ms
187       69.240000 ms
188       56.385000 ms
189       92.074000 ms
190       77.050000 ms
191       68.569000 ms
192       94.547000 ms
193       77.877000 ms
194       60.761000 ms
195       87.429000 ms
196       79.013000 ms
197       66.445000 ms
198       88.511000 ms
199       69.925000 ms
200       74.622000 ms
201       96.616000 ms
202       78.836000 ms
203       87.473000 ms
204       100.246000 ms
205       83.408000 ms
206       65.317000 ms
207       108.322000 ms
208       84.008000 ms
209       65.611000 ms
210       96.671000 ms
211       79.933000 ms
212       75.637000 ms
213       92.861000 ms
214       87.388000 ms
215       69.193000 ms
216       74.280000 ms
217       91.392000 ms
218       69.963000 ms
219       59.898000 ms
220       80.327000 ms
221       71.019000 ms
222       68.944000 ms
223       98.751000 ms
224       79.088000 ms
225       74.919000 ms
226       101.206000 ms
227       76.411000 ms
228       61.417000 ms
229       64.353000 ms
230       75.688000 ms
231       75.006000 ms
232       60.121000 ms
233       83.203000 ms
234       70.989000 ms
235       101.170000 ms
236       93.207000 ms
237       90.352000 ms
238       75.614000 ms
239       107.196000 ms
240       84.646000 ms
241       75.784000 ms
242       99.371000 ms
243       84.399000 ms
244       72.687000 ms
245       82.931000 ms
246       76.092000 ms
247       83.493000 ms
248       82.952000 ms
249       90.492000 ms
250       75.418000 ms
251       121.851000 ms
252       104.090000 ms
253       82.822000 ms
254       69.879000 ms
255       97.524000 ms
256       82.850000 ms
257       67.001000 ms
258       95.430000 ms
259       74.908000 ms
260       74.402000 ms
261       97.887000 ms
262       79.673000 ms
263       60.494000 ms
264       98.158000 ms
265       83.337000 ms
266       71.985000 ms
267       76.855000 ms
268       95.318000 ms
269       79.283000 ms
270       63.213000 ms
271       96.923000 ms
272       78.427000 ms
273       100.382000 ms
274       99.404000 ms
275       81.091000 ms
276       69.168000 ms
277       78.134000 ms
278       74.165000 ms
279       69.119000 ms
280       110.920000 ms
281       88.300000 ms
282       73.457000 ms
283       100.893000 ms
284       100.619000 ms
285       83.325000 ms
286       64.466000 ms
287       102.246000 ms
288       99.690000 ms
289       75.897000 ms
290       104.822000 ms
291       98.957000 ms
292       92.777000 ms
293       99.206000 ms
294       84.947000 ms
295       72.272000 ms
296       105.762000 ms
297       83.922000 ms
298       68.140000 ms
299       97.579000 ms
300       92.536000 ms
301       69.927000 ms
302       111.563000 ms
303       95.068000 ms
304       74.935000 ms
305       107.554000 ms
306       116.564000 ms
307       91.751000 ms
308       83.588000 ms
309       99.429000 ms
310       96.184000 ms
311       75.606000 ms
312       104.853000 ms
313       95.534000 ms
314       87.222000 ms
315       73.255000 ms
316       90.264000 ms
317       75.058000 ms
318       60.170000 ms
319       76.400000 ms
320       67.659000 ms
321       83.082000 ms
322       95.006000 ms
323       74.377000 ms
324       59.835000 ms
325       101.275000 ms
326       83.410000 ms
327       66.013000 ms
328       101.587000 ms
329       82.287000 ms
330       76.246000 ms
331       87.624000 ms
332       81.883000 ms
333       74.096000 ms
334       70.346000 ms
335       86.002000 ms
336       77.595000 ms
337       68.102000 ms
338       89.210000 ms
339       75.043000 ms
340       71.065000 ms
341       93.418000 ms
342       79.525000 ms
343       67.232000 ms
344       98.762000 ms
345       83.099000 ms
346       66.642000 ms
347       54.354000 ms
348       82.296000 ms
349       70.405000 ms
350       108.161000 ms
351       89.730000 ms
352       75.993000 ms
