Frame     E2E latency(ms)     
25        68.900000 ms
26        50.781000 ms
27        79.540000 ms
28        95.910000 ms
29        77.836000 ms
30        61.130000 ms
31        65.003000 ms
32        77.410000 ms
33        58.816000 ms
34        69.205000 ms
35        65.346000 ms
36        75.323000 ms
37        66.325000 ms
38        75.800000 ms
39        76.652000 ms
40        58.090000 ms
41        60.512000 ms
42        65.947000 ms
43        85.158000 ms
44        62.309000 ms
45        56.719000 ms
46        81.703000 ms
47        72.592000 ms
48        82.055000 ms
49        75.121000 ms
50        64.525000 ms
51        73.179000 ms
52        65.965000 ms
53        106.682000 ms
54        86.127000 ms
55        77.642000 ms
56        74.831000 ms
57        79.489000 ms
58        63.422000 ms
59        86.089000 ms
60        71.594000 ms
61        105.461000 ms
62        90.090000 ms
63        73.014000 ms
64        82.008000 ms
65        91.352000 ms
66        80.052000 ms
67        71.658000 ms
68        90.221000 ms
69        73.286000 ms
70        57.864000 ms
71        69.396000 ms
72        50.511000 ms
73        79.513000 ms
74        94.425000 ms
75        71.164000 ms
76        51.699000 ms
77        45.261000 ms
78        115.357000 ms
79        93.415000 ms
80        82.908000 ms
81        61.860000 ms
82        91.355000 ms
83        73.558000 ms
84        70.892000 ms
85        74.862000 ms
86        77.875000 ms
87        71.559000 ms
88        103.258000 ms
89        83.988000 ms
90        63.688000 ms
91        76.777000 ms
92        66.647000 ms
93        73.610000 ms
94        61.641000 ms
95        68.154000 ms
96        54.092000 ms
97        49.072000 ms
98        101.225000 ms
99        79.329000 ms
100       83.304000 ms
101       74.519000 ms
102       60.841000 ms
103       73.594000 ms
104       78.396000 ms
105       84.868000 ms
106       75.887000 ms
107       125.065000 ms
108       106.201000 ms
109       96.275000 ms
110       91.942000 ms
111       101.699000 ms
112       83.389000 ms
113       64.716000 ms
114       96.369000 ms
115       85.484000 ms
116       70.341000 ms
117       87.944000 ms
118       100.035000 ms
119       76.377000 ms
120       100.019000 ms
121       99.848000 ms
122       78.997000 ms
123       101.839000 ms
124       106.806000 ms
125       89.429000 ms
126       70.146000 ms
127       103.148000 ms
128       90.874000 ms
129       70.419000 ms
130       76.145000 ms
131       79.557000 ms
132       67.368000 ms
133       103.556000 ms
134       94.870000 ms
135       72.707000 ms
136       99.263000 ms
137       96.638000 ms
138       87.806000 ms
139       85.355000 ms
140       71.340000 ms
141       85.712000 ms
142       88.078000 ms
143       76.101000 ms
144       65.487000 ms
145       88.328000 ms
146       68.033000 ms
147       84.159000 ms
148       69.428000 ms
149       73.925000 ms
150       79.234000 ms
151       99.239000 ms
152       78.840000 ms
153       67.340000 ms
154       97.622000 ms
155       78.047000 ms
156       64.172000 ms
157       70.338000 ms
158       81.243000 ms
159       78.331000 ms
160       68.318000 ms
161       77.020000 ms
162       61.409000 ms
163       87.911000 ms
164       93.100000 ms
165       74.689000 ms
166       85.252000 ms
167       107.865000 ms
168       102.444000 ms
169       87.318000 ms
170       71.504000 ms
171       82.848000 ms
172       72.309000 ms
173       62.119000 ms
174       82.055000 ms
175       70.285000 ms
176       65.613000 ms
177       73.709000 ms
