Frame     E2E latency(ms)     
33        67 ms
34        62 ms
35        64 ms
36        64 ms
37        78 ms
38        79 ms
39        62 ms
40        63 ms
41        74 ms
42        66 ms
43        223 ms
44        219 ms
45        218 ms
46        219 ms
47        207 ms
48        205 ms
49        205 ms
50        192 ms
51        198 ms
52        194 ms
53        182 ms
54        178 ms
55        163 ms
56        160 ms
57        156 ms
58        144 ms
59        141 ms
60        132 ms
61        137 ms
62        127 ms
63        116 ms
64        107 ms
65        99 ms
66        95 ms
67        83 ms
68        79 ms
69        69 ms
70        74 ms
71        67 ms
72        62 ms
73        59 ms
74        58 ms
75        65 ms
76        66 ms
77        61 ms
78        68 ms
79        67 ms
80        67 ms
81        68 ms
82        62 ms
83        57 ms
84        71 ms
85        82 ms
86        75 ms
87        66 ms
88        68 ms
89        72 ms
90        72 ms
91        73 ms
92        67 ms
93        65 ms
94        64 ms
95        64 ms
96        58 ms
97        67 ms
98        77 ms
99        61 ms
100       65 ms
101       89 ms
102       89 ms
103       85 ms
104       68 ms
105       70 ms
106       60 ms
107       74 ms
108       66 ms
109       94 ms
110       94 ms
111       77 ms
112       71 ms
113       101 ms
114       117 ms
115       104 ms
116       89 ms
117       70 ms
118       69 ms
119       62 ms
120       63 ms
121       59 ms
122       57 ms
123       72 ms
124       73 ms
125       65 ms
126       57 ms
127       60 ms
128       67 ms
129       71 ms
130       69 ms
131       57 ms
132       77 ms
133       68 ms
134       62 ms
135       90 ms
136       79 ms
137       82 ms
138       66 ms
139       59 ms
140       63 ms
141       71 ms
142       54 ms
143       67 ms
144       57 ms
145       59 ms
146       70 ms
147       65 ms
148       68 ms
149       67 ms
150       68 ms
151       58 ms
152       65 ms
153       60 ms
154       55 ms
155       64 ms
156       58 ms
157       85 ms
158       82 ms
159       71 ms
160       81 ms
161       63 ms
162       68 ms
163       72 ms
164       62 ms
165       60 ms
166       80 ms
167       76 ms
168       74 ms
169       68 ms
170       59 ms
171       64 ms
172       53 ms
173       70 ms
174       66 ms
175       63 ms
176       54 ms
177       66 ms
178       60 ms
179       90 ms
180       87 ms
181       77 ms
182       63 ms
183       92 ms
184       100 ms
185       89 ms
186       78 ms
187       71 ms
188       86 ms
189       90 ms
190       79 ms
191       79 ms
192       73 ms
193       62 ms
194       74 ms
195       63 ms
196       90 ms
197       92 ms
198       83 ms
199       71 ms
200       79 ms
201       73 ms
202       99 ms
203       105 ms
204       93 ms
205       87 ms
206       74 ms
207       67 ms
208       66 ms
209       58 ms
210       74 ms
211       63 ms
212       76 ms
213       76 ms
214       69 ms
215       66 ms
216       72 ms
217       69 ms
218       78 ms
219       71 ms
220       66 ms
221       62 ms
222       60 ms
223       72 ms
224       63 ms
225       58 ms
226       64 ms
227       67 ms
228       58 ms
229       94 ms
230       83 ms
231       79 ms
232       74 ms
233       63 ms
234       57 ms
235       54 ms
236       70 ms
237       74 ms
238       62 ms
239       65 ms
240       60 ms
241       85 ms
242       75 ms
243       63 ms
244       78 ms
245       78 ms
246       68 ms
247       72 ms
248       67 ms
249       62 ms
250       66 ms
251       77 ms
252       73 ms
253       70 ms
254       58 ms
255       77 ms
256       84 ms
257       67 ms
258       61 ms
259       60 ms
260       82 ms
261       84 ms
262       66 ms
263       71 ms
264       62 ms
265       59 ms
266       65 ms
267       68 ms
268       72 ms
269       59 ms
270       59 ms
271       63 ms
272       76 ms
273       68 ms
274       56 ms
275       57 ms
276       59 ms
277       74 ms
278       63 ms
279       69 ms
280       63 ms
281       72 ms
282       66 ms
283       71 ms
284       71 ms
285       64 ms
286       66 ms
287       58 ms
288       61 ms
289       84 ms
290       72 ms
291       73 ms
292       70 ms
293       56 ms
294       65 ms
295       58 ms
296       57 ms
297       61 ms
298       56 ms
299       56 ms
300       63 ms
301       56 ms
302       55 ms
303       75 ms
304       70 ms
305       80 ms
306       73 ms
307       63 ms
308       71 ms
309       62 ms
310       62 ms
311       73 ms
312       60 ms
313       82 ms
314       66 ms
315       79 ms
316       73 ms
317       79 ms
318       63 ms
319       61 ms
320       57 ms
321       67 ms
322       61 ms
323       74 ms
324       64 ms
325       72 ms
326       61 ms
327       72 ms
328       62 ms
329       69 ms
330       61 ms
331       64 ms
332       59 ms
333       56 ms
334       60 ms
335       97 ms
336       99 ms
337       80 ms
338       89 ms
339       96 ms
340       80 ms
341       78 ms
342       67 ms
343       64 ms
344       79 ms
345       89 ms
346       79 ms
347       74 ms
348       93 ms
349       85 ms
350       83 ms
351       72 ms
352       142 ms
353       137 ms
354       135 ms
355       136 ms
356       125 ms
357       117 ms
358       109 ms
359       122 ms
360       105 ms
