index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
126     38.92         15.69         20000       35.67     
127     33.91         14.91         20000       35.67     
128     38.83         15.03         20000       35.67     
129     43.03         38.80         20000       35.67     
130     37.60         30.83         20000       24.59     
131     32.23         26.31         20000       24.59     
132     36.60         46.56         20000       24.59     
133     30.14         40.29         20000       10.43     
134     29.44         27.97         20000       10.43     
135     25.13         26.66         20000       10.43     
136     20.09         20.21         20000       11.23     
137     23.70         10.55         20000       11.23     
138     23.97         29.57         20000       11.23     
139     27.86         15.74         20000       11.23     
140     27.57         25.79         20000       9.94      
141     25.89         26.48         20000       9.94      
142     23.30         30.36         20000       9.94      
143     17.87         15.88         20000       9.38      
144     20.11         20.04         20000       9.38      
145     30.27         32.40         20000       9.38      
146     13.00         16.77         20000       9.84      
147     27.65         32.84         20000       9.84      
148     25.38         32.07         20000       9.84      
149     28.47         29.28         20000       9.84      
150     27.74         15.10         20000       9.86      
151     20.35         10.75         20000       9.86      
152     30.70         14.35         20000       9.86      
153     29.29         55.28         20000       9.67      
154     23.01         15.82         20000       9.67      
155     19.25         49.80         20000       9.67      
156     27.85         37.40         20000       21.43     
157     32.80         19.20         20000       21.43     
158     23.17         15.48         20000       21.43     
159     28.07         44.40         20000       21.43     
160     25.70         55.45         20000       12.06     
161     26.77         34.58         20000       12.06     
162     26.33         94.27         20000       12.06     
163     24.68         40.83         20000       10.13     
164     26.77         44.51         20000       10.13     
165     29.56         24.42         20000       10.13     
166     25.78         45.29         20000       10.56     
167     18.60         20.00         20000       10.56     
168     18.12         15.56         20000       10.56     
169     22.62         51.44         20000       10.56     
170     22.27         14.71         20000       9.20      
171     25.31         32.70         20000       9.20      
172     25.10         46.71         20000       9.20      
173     30.27         16.16         20000       9.96      
174     24.61         15.53         20000       9.96      
175     24.59         53.52         20000       9.96      
176     22.79         22.10         20000       18.03     
177     38.41         31.73         20000       18.03     
178     23.61         19.78         20000       18.03     
179     29.92         26.64         20000       18.03     
180     28.02         114.34        20000       9.58      
181     28.73         37.23         20000       9.58      
182     18.13         51.08         20000       9.58      
183     32.39         16.54         20000       19.52     
184     37.64         42.68         20000       19.52     
185     30.63         15.41         20000       19.52     
186     28.67         15.26         20000       19.52     
187     76.62         149.08        20000       96.96     
188     67.44         49.98         20000       96.96     
189     63.50         14.95         20000       96.96     
190     21.74         16.01         20000       23.13     
191     29.81         29.62         20000       23.13     
192     25.16         77.71         20000       23.13     
193     34.28         30.18         20000       20.52     
194     24.29         15.09         20000       20.52     
195     38.52         24.17         20000       20.52     
196     38.07         30.96         20000       20.52     
197     36.63         15.01         20000       26.99     
198     36.62         35.44         20000       26.99     
199     25.39         21.84         20000       26.99     
200     23.68         19.80         20000       15.93     
201     23.99         31.41         20000       15.93     
202     29.49         22.57         20000       15.93     
203     23.49         40.04         20000       15.93     
204     51.40         14.94         20000       66.88     
205     54.99         11.09         20000       66.88     
206     48.43         14.88         20000       66.88     
207     29.21         28.62         20000       12.97     
208     19.37         14.52         20000       12.97     
209     23.06         28.20         20000       12.97     
210     26.00         30.39         20000       12.49     
211     29.06         39.08         20000       12.49     
212     26.26         32.74         20000       12.49     
213     27.97         22.88         20000       12.49     
214     21.18         48.40         20000       9.93      
215     25.80         33.21         20000       9.93      
216     25.39         15.13         20000       9.93      
217     38.30         32.03         20000       10.74     
218     27.17         29.43         20000       10.74     
219     34.37         40.62         20000       10.74     
220     19.37         14.60         20000       9.33      
221     28.60         39.22         20000       9.33      
222     27.16         23.80         20000       9.33      
223     26.18         32.18         20000       9.33      
224     47.23         124.17        20000       43.60     
225     43.37         43.37         20000       43.60     
226     48.20         34.11         20000       43.60     
227     31.06         57.54         20000       9.78      
228     29.26         15.42         20000       9.78      
229     29.21         23.88         20000       9.78      
230     24.69         35.24         20000       9.68      
231     32.56         21.37         20000       9.68      
232     28.04         37.78         20000       9.68      
233     26.83         31.30         20000       9.68      
234     46.05         14.94         20000       49.44     
235     51.67         32.35         20000       49.44     
236     35.39         21.75         20000       49.44     
237     32.13         30.79         20000       9.81      
238     23.53         31.28         20000       9.81      
239     18.77         42.10         20000       9.81      
240     32.98         15.79         20000       35.34     
241     46.44         17.25         20000       35.34     
242     40.34         35.46         20000       35.34     
243     44.67         29.03         20000       35.34     
244     34.23         28.43         20000       23.89     
245     33.77         28.66         20000       23.89     
246     33.01         20.76         20000       23.89     
247     24.45         29.76         20000       9.51      
248     24.39         26.74         20000       9.51      
249     28.60         15.65         20000       9.51      
250     32.91         19.22         20000       9.51      
251     39.95         29.10         20000       35.94     
252     39.59         32.86         20000       35.94     
253     39.21         39.17         20000       35.94     
254     27.65         11.10         20000       10.12     
255     26.26         15.87         20000       10.12     
256     24.48         15.40         20000       10.12     
257     29.58         31.38         20000       9.71      
258     26.49         35.49         20000       9.71      
259     28.58         22.20         20000       9.71      
260     34.84         27.31         20000       9.78      
261     24.71         26.83         20000       9.78      
262     28.61         34.33         20000       9.78      
263     28.25         15.09         20000       9.78      
264     21.03         15.34         20000       9.70      
265     14.82         15.52         20000       9.70      
266     33.85         30.91         20000       9.70      
267     28.15         23.11         20000       9.95      
268     32.79         26.36         20000       9.95      
269     27.06         25.48         20000       9.95      
270     36.56         29.00         20000       9.78      
271     30.76         14.86         20000       9.78      
272     25.28         42.83         20000       9.78      
273     24.55         25.84         20000       9.78      
274     18.56         20.56         20000       9.16      
275     19.41         27.95         20000       9.16      
276     18.20         19.63         20000       9.16      
277     18.20         20.28         20000       9.37      
278     22.27         20.33         20000       9.37      
279     30.74         30.98         20000       9.37      
280     38.74         29.98         20000       26.05     
281     37.98         32.10         20000       26.05     
282     36.38         54.09         20000       26.05     
283     29.78         20.96         20000       26.05     
284     33.97         40.32         20000       25.35     
285     43.76         28.90         20000       25.35     
286     33.24         33.07         20000       25.35     
287     30.53         43.19         20000       10.05     
288     30.94         17.85         20000       10.05     
289     25.68         25.28         20000       10.05     
290     27.67         27.05         20000       9.73      
291     31.88         29.44         20000       9.73      
292     30.92         19.72         20000       9.73      
293     21.56         21.11         20000       9.73      
294     31.15         31.69         20000       9.61      
295     20.29         36.32         20000       9.61      
296     20.44         19.85         20000       9.61      
297     27.20         32.86         20000       10.00     
