index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
1       76.13         73.16         10000       100.04    
2       30.88         11.06         10000       12.55     
3       24.93         9.01          10000       12.55     
4       29.12         9.49          10000       12.55     
5       35.79         68.48         10000       10.51     
6       28.43         10.19         10000       10.51     
7       21.27         10.18         10000       10.51     
8       34.86         11.57         10000       10.51     
9       22.02         16.91         10000       9.39      
10      38.38         44.39         10000       9.39      
11      25.35         10.73         10000       9.39      
12      24.63         10.49         10000       9.68      
13      25.23         9.47          10000       9.68      
14      28.69         9.73          10000       9.68      
15      28.28         20.89         10000       9.78      
16      25.43         31.60         10000       9.78      
17      29.67         10.28         10000       9.78      
18      28.60         9.89          10000       9.78      
19      50.31         15.09         10000       74.91     
20      50.53         9.48          10000       74.91     
21      57.59         10.76         10000       74.91     
22      17.11         9.70          10000       10.08     
23      29.32         23.62         10000       10.08     
24      25.94         15.08         10000       10.08     
25      26.08         9.70          10000       10.08     
26      38.20         14.45         10000       35.74     
27      47.24         24.53         10000       35.74     
28      42.64         14.68         10000       35.74     
29      20.19         9.07          10000       10.83     
30      27.68         15.51         10000       10.83     
31      31.70         10.19         10000       10.83     
32      26.43         10.38         10000       11.21     
33      31.09         10.27         10000       11.21     
34      19.76         5.66          10000       11.21     
35      28.35         11.27         10000       9.71      
36      31.23         36.89         10000       9.71      
37      33.62         10.54         10000       9.71      
38      33.39         44.81         10000       9.71      
39      28.21         12.28         10000       9.58      
40      22.47         13.71         10000       9.58      
41      30.89         107.52        10000       9.58      
42      27.60         136.99        10000       11.94     
43      24.68         9.89          10000       11.94     
44      23.55         9.91          10000       11.94     
45      26.90         8.79          10000       11.94     
46      65.45         10.78         10000       87.97     
47      65.51         9.90          10000       87.97     
48      69.54         10.67         10000       87.97     
49      25.91         14.03         10000       10.03     
50      24.34         10.29         10000       10.03     
51      28.72         10.07         10000       10.03     
52      13.63         15.22         10000       10.63     
53      25.44         35.89         10000       10.63     
54      33.03         9.99          10000       10.63     
55      28.06         11.31         10000       10.63     
56      49.61         6.39          10000       45.71     
57      39.72         16.53         10000       45.71     
58      41.31         10.04         10000       45.71     
59      18.74         10.40         10000       9.99      
60      17.96         13.18         10000       9.99      
61      14.15         9.32          10000       9.99      
62      49.45         0.05          10000       9.89      
63      23.09         14.15         10000       9.89      
64      15.94         11.29         10000       9.89      
65      20.76         9.94          10000       9.89      
66      18.92         10.85         10000       10.32     
67      28.95         11.03         10000       10.32     
68      30.76         9.07          10000       10.32     
69      31.92         11.27         10000       9.83      
70      26.39         13.13         10000       9.83      
71      26.50         14.00         10000       9.83      
72      28.21         9.97          10000       9.83      
73      60.68         10.98         10000       74.73     
74      65.16         10.59         10000       74.73     
75      59.13         14.82         10000       74.73     
76      16.69         10.32         10000       9.93      
77      31.44         11.07         10000       9.93      
78      31.14         39.39         10000       9.93      
79      35.69         5.01          10000       9.87      
80      20.79         10.14         10000       9.87      
81      25.20         33.30         10000       9.87      
82      25.04         11.29         10000       9.87      
83      25.04         11.00         10000       10.49     
84      31.20         38.30         10000       10.49     
85      25.42         11.91         10000       10.49     
86      34.13         3.84          10000       9.83      
87      31.92         9.83          10000       9.83      
88      28.42         43.18         10000       9.83      
89      27.39         11.08         10000       10.52     
90      22.12         14.88         10000       10.52     
91      21.21         5.77          10000       10.52     
92      27.02         11.02         10000       10.62     
93      22.77         9.36          10000       10.62     
94      17.00         9.95          10000       10.62     
95      34.35         0.05          10000       10.62     
96      20.81         10.40         10000       10.28     
97      30.42         10.11         10000       10.28     
98      30.46         9.49          10000       10.28     
99      28.25         9.87          10000       9.86      
100     27.20         10.12         10000       9.86      
101     26.61         9.88          10000       9.86      
102     20.08         10.59         10000       11.48     
103     24.82         10.28         10000       11.48     
104     28.43         9.89          10000       11.48     
105     29.35         35.16         10000       11.48     
106     34.36         10.09         10000       36.81     
107     49.35         63.60         10000       36.81     
108     37.47         11.00         10000       36.81     
109     25.12         5.50          10000       11.71     
110     24.67         10.21         10000       11.71     
111     24.77         10.23         10000       11.71     
112     21.41         5.73          10000       11.71     
113     31.37         4.70          10000       34.02     
114     38.72         10.54         10000       34.02     
115     28.74         9.60          10000       34.02     
116     27.08         9.89          10000       10.61     
117     31.32         22.20         10000       10.61     
118     25.66         15.41         10000       10.61     
119     20.68         10.77         10000       9.70      
120     24.77         10.98         10000       9.70      
121     19.17         11.66         10000       9.70      
122     24.28         10.37         10000       9.70      
123     53.89         10.85         10000       50.49     
124     48.75         32.35         10000       50.49     
125     38.59         10.16         10000       50.49     
126     28.34         9.84          10000       11.37     
127     29.93         9.98          10000       11.37     
128     28.99         10.52         10000       11.37     
129     36.70         9.97          10000       32.17     
130     30.08         9.56          10000       32.17     
131     29.65         9.10          10000       32.17     
132     29.60         9.81          10000       32.17     
133     31.43         10.53         10000       25.07     
134     41.03         46.37         10000       25.07     
135     35.83         14.35         10000       25.07     
136     32.69         10.34         10000       10.10     
137     22.41         10.19         10000       10.10     
138     31.96         9.70          10000       10.10     
139     26.72         10.23         10000       9.27      
140     27.14         10.04         10000       9.27      
141     27.49         14.51         10000       9.27      
142     29.87         4.60          10000       9.27      
143     23.96         10.32         10000       9.77      
144     29.48         29.07         10000       9.77      
145     26.79         10.61         10000       9.77      
146     27.16         61.50         10000       12.50     
147     29.85         9.91          10000       12.50     
148     27.28         9.80          10000       12.50     
149     34.08         9.22          10000       9.63      
150     16.71         9.89          10000       9.63      
151     21.23         11.10         10000       9.63      
152     31.19         108.20        10000       9.63      
153     26.35         21.06         10000       10.67     
154     20.78         5.36          10000       10.67     
155     20.73         15.19         10000       10.67     
156     25.92         9.15          10000       10.73     
157     20.32         8.90          10000       10.73     
158     18.84         15.29         10000       10.73     
159     19.12         34.71         10000       9.54      
160     18.16         25.55         10000       9.54      
161     18.04         9.90          10000       9.54      
162     20.66         5.16          10000       9.54      
163     30.26         10.86         10000       19.60     
164     31.44         20.57         10000       19.60     
165     25.00         11.05         10000       19.60     
166     21.16         10.74         10000       10.09     
167     31.07         104.24        10000       10.09     
168     28.01         22.38         10000       10.09     
169     27.02         14.42         10000       9.73      
170     25.29         10.40         10000       9.73      
171     24.45         10.78         10000       9.73      
172     19.97         9.25          10000       9.73      
173     44.05         15.04         10000       49.09     
174     40.83         10.50         10000       49.09     
175     45.73         19.73         10000       49.09     
176     26.08         14.07         10000       9.98      
177     19.65         15.27         10000       9.98      
178     24.76         10.11         10000       9.98      
179     41.04         10.76         10000       38.18     
180     41.13         14.93         10000       38.18     
181     35.57         10.28         10000       38.18     
182     30.23         14.98         10000       38.18     
183     32.62         10.00         10000       11.16     
184     29.06         17.08         10000       11.16     
185     22.72         9.38          10000       11.16     
186     24.93         10.91         10000       9.78      
187     29.98         10.19         10000       9.78      
188     29.58         10.77         10000       9.78      
189     24.45         9.79          10000       9.78      
190     37.37         9.54          10000       46.05     
191     44.93         9.91          10000       46.05     
192     47.03         10.87         10000       46.05     
193     25.68         10.78         10000       9.67      
194     24.07         11.25         10000       9.67      
195     27.81         11.10         10000       9.67      
196     23.96         11.28         10000       9.36      
197     28.08         389.90        10000       9.36      
198     109.83        0.05          10000       9.36      
199     27.06         52.97         10000       9.36      
200     24.38         15.49         10000       9.61      
201     29.48         10.03         10000       9.61      
202     30.02         14.05         10000       9.61      
203     33.91         10.76         10000       10.68     
204     34.69         49.58         10000       10.68     
205     26.96         48.37         10000       10.68     
206     20.76         20.07         10000       9.68      
207     24.75         10.18         10000       9.68      
208     19.20         10.21         10000       9.68      
209     18.96         10.12         10000       9.68      
210     29.29         10.20         10000       11.19     
211     25.39         9.78          10000       11.19     
212     24.04         10.12         10000       11.19     
213     32.20         7.57          10000       23.45     
214     30.16         10.06         10000       23.45     
215     31.59         19.16         10000       23.45     
216     17.10         9.84          10000       10.16     
217     27.00         10.28         10000       10.16     
218     28.89         15.99         10000       10.16     
219     23.39         25.36         10000       9.71      
220     29.95         14.03         10000       9.71      
221     27.97         32.40         10000       9.71      
222     26.37         11.22         10000       9.71      
223     38.05         9.98          10000       22.38     
224     37.72         9.56          10000       22.38     
225     37.47         9.96          10000       22.38     
226     24.60         19.94         10000       10.12     
227     24.00         10.83         10000       10.12     
228     17.03         10.31         10000       10.12     
229     23.64         10.27         10000       10.12     
230     23.64         10.86         10000       9.70      
231     18.39         6.51          10000       9.70      
232     32.74         10.09         10000       9.70      
233     27.31         15.73         10000       9.51      
234     36.46         9.63          10000       9.51      
235     24.53         15.20         10000       9.51      
236     26.53         42.17         10000       9.82      
237     25.68         15.23         10000       9.82      
238     29.32         9.15          10000       9.82      
239     28.91         5.14          10000       9.82      
240     28.73         10.04         10000       10.42     
241     18.11         9.26          10000       10.42     
242     27.71         9.64          10000       10.42     
243     27.73         10.31         10000       9.64      
244     23.83         9.29          10000       9.64      
245     22.73         14.31         10000       9.64      
246     21.62         15.53         10000       9.73      
247     23.98         10.06         10000       9.73      
248     23.93         9.55          10000       9.73      
249     17.37         10.10         10000       9.73      
250     27.00         10.00         10000       9.79      
251     29.12         34.61         10000       9.79      
252     25.41         10.26         10000       9.79      
253     31.00         22.34         10000       9.77      
254     21.50         10.43         10000       9.77      
255     28.07         2.39          10000       9.77      
256     19.38         8.76          10000       9.86      
257     33.54         10.49         10000       9.86      
258     31.46         106.05        10000       9.86      
259     17.45         9.06          10000       9.86      
260     26.08         4.97          10000       9.94      
261     19.52         10.45         10000       9.94      
262     19.41         14.99         10000       9.94      
263     27.83         9.74          10000       11.25     
264     22.80         14.24         10000       11.25     
265     22.34         14.24         10000       11.25     
266     25.26         15.30         10000       9.78      
267     27.10         40.16         10000       9.78      
268     31.86         26.84         10000       9.78      
269     26.39         10.04         10000       9.78      
270     65.04         10.27         10000       90.61     
271     73.36         9.75          10000       90.61     
272     57.58         10.64         10000       90.61     
273     27.04         10.64         10000       9.79      
274     25.43         10.39         10000       9.79      
275     20.93         9.58          10000       9.79      
276     25.79         9.38          10000       9.76      
