Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
112       1.6781              4.2876              14.7411             20.7845             
113       1.7987              4.4461              12.3977             18.7041             
114       2.4811              4.6324              15.7788             22.9587             
115       2.6380              5.1271              18.0000             25.8328             
116       1.9365              4.5855              14.1139             20.7122             
117       1.6850              4.6177              14.2384             20.6259             
118       1.7769              4.6383              15.7231             22.2000             
119       1.9029              5.3992              15.4641             22.8318             
120       1.7249              4.5799              14.2360             20.6256             
121       1.4664              4.4178              15.5133             21.4556             
122       1.8485              5.1293              21.3181             28.3843             
123       2.2777              4.4751              19.9121             26.7377             
124       2.0194              4.5981              12.3929             19.0754             
125       2.3032              5.1896              12.6875             20.2464             
126       2.3923              4.5495              11.3409             18.3735             
127       2.1575              4.9036              12.2896             19.4205             
128       1.9405              4.6118              17.0433             23.6620             
129       1.6415              4.3581              12.6160             18.6702             
130       0.7846              6.1454              19.0188             26.0235             
131       3.0965              6.7931              13.9075             39.9087             
132       1.4068              5.7487              18.8451             26.0892             
133       3.0728              7.9107              17.1328             43.1898             
134       2.0421              7.6394              18.5528             30.8406             
136       3.5809              8.2177              14.9321             45.7380             
137       1.3279              4.5017              14.2821             20.1828             
139       1.8239              4.4957              20.1042             26.4953             
140       2.1080              6.5346              17.6713             26.3900             
142       1.2107              6.9003              14.4389             23.4065             
143       1.2112              10.0437             19.9403             31.4515             
145       3.0975              8.0899              15.3518             46.7713             
146       1.5700              6.7729              16.3159             24.7420             
148       2.1999              4.6308              17.2935             24.1851             
149       1.9898              4.6408              18.6930             25.3931             
151       1.6334              4.4400              19.3610             25.4920             
152       1.8827              4.5813              12.2033             18.7303             
153       1.9281              4.6281              18.7406             25.3592             
155       1.9480              4.5648              20.4635             27.0464             
157       1.9953              4.5209              12.2153             18.7996             
158       1.9431              4.6356              21.3722             28.0291             
160       1.4202              5.4205              16.3960             23.3039             
161       2.5121              7.8975              24.2073             47.4958             
162       3.7396              6.9694              18.1242             29.0303             
163       5.7774              4.9515              15.2760             44.2422             
164       1.2479              4.5685              24.0989             29.9821             
165       1.6637              5.2605              23.7868             30.7768             
167       2.1416              7.3907              13.8887             44.6491             
168       1.1612              4.4983              19.5653             25.2835             
169       1.9056              6.3124              24.8203             33.1127             
170       3.0619              7.6527              14.9603             48.0443             
171       1.2993              4.6348              17.5860             23.5857             
172       1.2772              5.6405              21.8857             28.8649             
173       3.1089              14.5174             12.8894             41.7234             
174       0.8976              4.6783              13.6479             19.2988             
175       1.1398              6.0370              19.9314             27.1689             
177       2.7416              12.9708             15.8348             42.9684             
178       1.6054              4.9593              19.2820             25.9194             
179       1.2396              4.3117              18.6029             24.2479             
180       1.6633              4.5211              15.3406             21.5863             
182       1.9879              5.3782              20.3581             27.7886             
184       2.1463              7.4416              14.8288             42.6173             
185       1.7353              5.9782              19.2457             28.9983             
187       2.3129              12.3637             14.7647             43.7370             
188       0.7588              8.0367              20.6921             29.5469             
189       2.3367              4.2732              19.9474             26.6476             
190       1.5416              5.9801              15.9610             23.5459             
191       2.8869              5.8756              16.7420             40.2269             
193       2.1447              4.2398              19.0757             25.5299             
194       3.4029              7.9537              22.3663             37.2500             
196       3.6896              9.8898              15.6009             52.7905             
197       2.6605              12.2958             13.2550             66.0067             
198       0.9645              6.1509              27.2179             35.4132             
199       2.4255              10.8668             12.2361             47.6151             
200       1.6358              4.4809              18.4568             24.6460             
202       2.6978              7.0869              20.0441             33.8695             
203       2.2930              7.6802              18.2662             30.0101             
205       2.7805              5.3401              20.1167             28.3505             
206       2.0430              4.4443              14.8939             21.4436             
208       1.0547              5.1647              21.5050             27.8072             
209       2.5522              7.5120              17.7401             45.5167             
210       0.9603              4.2147              14.5988             19.8454             
211       3.1303              9.0640              15.6030             27.9066             
212       2.4487              6.8191              22.9054             32.2706             
225       3.1751              9.0303              28.9989             61.2582             
226       3.8005              13.4750             17.8945             79.0812             
227       7.2361              7.7602              19.4294             98.2598             
228       15.8821             6.0131              15.3646             73.4275             
229       1.5532              4.5355              24.0561             30.2107             
231       2.0898              6.0731              21.9296             30.1529             
241       2.7740              14.1641             15.0219             45.1288             
242       2.5293              7.6125              23.0940             34.8717             
243       2.9517              7.7871              15.2195             50.0461             
244       3.0594              7.4446              15.4864             65.4582             
245       1.8748              4.3203              22.5068             28.7899             
246       2.1090              7.7136              20.1754             30.0632             
247       1.9949              7.6320              16.8769             26.6678             
249       3.0403              8.5517              18.8703             45.5124             
250       2.2257              7.8530              21.8348             31.9932             
251       1.7438              7.6302              19.2163             28.6565             
252       1.8596              7.6098              19.8056             29.3484             
253       2.9738              14.1868             17.0587             35.3925             
255       2.2544              8.1515              15.8147             26.2909             
257       4.4460              7.5480              14.3314             40.6137             
258       1.8060              4.3075              20.7983             26.9828             
260       2.0123              4.3859              20.7852             27.2582             
261       2.0950              9.0914              19.1579             31.4923             
263       2.0895              8.2378              15.0735             46.5522             
264       3.7178              6.5014              15.1241             61.6437             
265       1.7308              5.0968              27.3504             34.2496             
267       2.2813              6.8027              9.0276              43.2268             
268       1.6599              4.2337              16.7890             22.7531             
269       1.2741              4.2502              19.3117             24.9107             
270       1.7343              8.5993              26.3289             36.7419             
272       3.2779              7.6214              25.7522             62.3859             
273       2.5359              10.0087             13.7101             76.0516             
274       2.3718              7.3275              14.6894             90.7158             
275       1.1622              8.9175              25.1408             36.8595             
276       3.4658              7.9858              15.6295             52.4541             
277       1.1603              8.0990              20.0193             29.3540             
279       1.8723              7.9629              13.6725             24.1030             
281       2.5851              5.5119              21.2785             29.4477             
282       2.7894              5.5643              16.2261             45.6452             
299       1.8576              6.1717              24.5060             33.4865             
300       1.3796              4.4932              22.0924             28.0247             
301       1.7570              5.5005              22.6065             30.1488             
303       2.6721              6.6481              17.9295             48.0593             
304       1.6770              6.1342              16.6091             25.0446             
305       1.1658              5.1858              20.3189             27.2830             
306       3.2056              7.8603              18.7587             46.0355             
307       1.1556              5.8125              24.5304             31.5667             
308       2.7378              7.4074              14.9261             46.4476             
309       1.8549              6.1258              16.7776             24.8287             
311       1.7531              5.2888              22.7923             29.8937             
312       1.9679              5.1802              17.9815             25.2013             
313       2.1143              4.5628              17.0323             23.7854             
315       2.1345              6.8968              34.1047             44.9566             
317       3.4429              10.4130             22.4337             67.3390             
318       2.8793              10.4853             14.5447             81.8362             
319       6.7935              11.8756             9.3351              91.1313             
320       1.7787              4.6269              17.8239             25.7573             
321       1.8788              4.4848              17.8606             24.3074             
323       1.9948              6.7000              19.1808             28.6882             
324       1.9182              6.6453              17.3329             25.9594             
325       6.5281              6.7123              21.8938             35.3478             
327       1.8530              7.6053              21.0485             30.5676             
329       3.0800              6.6923              16.1781             46.6911             
330       1.0809              4.2792              24.2054             29.6262             
347       1.2709              4.4493              25.7652             32.5154             
348       1.5563              5.3972              34.3721             41.3880             
351       2.5110              10.9536             9.2272              50.6059             
352       1.0478              5.4190              20.3747             27.7989             
353       1.9887              4.9596              19.2838             26.2919             
354       3.4567              8.7076              18.8237             32.0111             
356       4.9369              8.6020              16.5826             48.5543             
357       1.6438              4.3453              23.6365             29.6898             
359       2.1013              6.8816              17.5779             26.6246             
360       2.2589              4.3432              15.5331             22.2195             
362       1.4281              7.3457              20.1435             28.9797             
394       1.5781              4.2959              29.2897             35.2335             
395       1.9058              4.4965              17.2587             23.7310             
396       2.3642              6.8982              14.6278             26.7578             
397       1.9719              6.6031              21.0137             29.6710             
398       1.4885              6.6758              16.2273             24.6319             
399       2.0950              4.4984              14.5747             21.2333             
400       2.2400              6.8882              13.0471             22.9278             
401       1.7899              6.6088              14.3779             22.8435             
402       2.1143              6.6508              14.0848             22.9301             
403       2.3357              6.8154              17.1163             26.3471             
404       2.0903              6.5985              16.1123             24.9194             
406       1.4296              7.6727              16.9599             30.9756             
407       4.4411              9.4992              14.5354             45.4808             
408       0.2628              4.6263              21.0313             25.9891             
409       1.4432              4.5011              15.3182             21.3261             
410       1.9155              4.2736              19.1943             25.4451             
442       1.4938              6.7655              27.7190             36.0394             
458       2.0706              4.4768              29.4633             36.0861             
459       2.2976              4.3342              17.2871             23.9893             
460       1.9776              4.4695              27.7433             34.3019             
462       8.5680              4.5180              19.2837             37.8242             
464       1.9134              4.6792              21.5593             28.2238             
466       2.0716              4.4202              23.0931             29.6678             
468       1.0441              4.4889              24.7168             30.3231             
470       2.0929              5.5844              29.1869             36.9322             
471       2.5969              6.1328              23.3014             60.2005             
472       2.2133              6.8327              23.5763             36.9538             
473       1.2041              5.3001              25.1546             31.7254             
474       2.9994              4.2947              22.5295             30.6768             
490       1.1248              5.4705              41.5053             48.1638             
491       2.8760              6.3016              14.5516             62.6845             
493       2.0448              8.2917              36.7422             47.2064             
494       3.8005              9.8408              34.6069             81.7613             
495       0.9304              14.8846             19.7607             75.3352             
496       3.2302              16.6897             19.2128             63.4387             
497       8.0122              8.7365              9.8562              65.0581             
498       5.5235              12.1418             23.0552             73.1578             
500       3.0588              6.0282              21.7605             62.3233             
501       2.1696              7.7520              27.7493             56.7966             
503       3.8105              11.3327             24.3196             45.5804             
505       10.7556             13.0931             14.7764             60.3059             
506       1.7153              4.4515              22.1840             28.4203             
508       2.4958              4.2835              26.7940             33.6520             
510       1.9397              4.2870              28.5132             34.8151             
511       2.1925              8.5499              21.1250             38.4905             
527       1.5353              4.5286              25.9806             32.1070             
528       2.2111              4.4133              27.3331             34.0394             
530       1.3456              4.3312              22.6853             28.4221             
531       1.8508              7.6042              24.3904             33.9115             
547       4.1680              7.8743              33.1429             66.6552             
548       4.5931              10.2884             18.7180             50.7592             
549       4.0316              7.6366              12.5327             42.0692             
550       1.6695              5.9447              15.2471             22.9374             
551       2.1739              5.1536              20.3894             27.7879             
552       0.7858              4.4649              21.6620             26.9872             
553       1.1185              5.0977              17.1381             23.4205             
554       3.0474              7.3011              21.1125             32.0541             
565       2.4205              10.3027             13.4243             45.4664             
566       2.9871              7.8405              18.4535             63.8652             
567       3.3095              7.5171              18.0903             81.9020             
568       2.9229              4.6661              16.3197             23.9810             
569       1.9020              5.4329              13.8578             21.2588             
570       2.4775              4.5031              18.0390             25.0915             
571       2.3808              7.6130              25.6892             35.7758             
573       1.5403              11.7563             18.2693             50.8652             
574       1.0226              4.9455              21.7735             27.8116             
576       2.9468              7.9853              12.7786             40.5610             
577       0.7746              4.6942              18.7206             24.2547             
578       2.7781              4.5535              22.1150             29.5338             
580       2.1547              4.2914              17.8675             24.3747             
581       2.1555              7.2960              24.1456             33.6733             
593       2.5851              8.6523              21.5027             55.1511             
594       2.2522              15.7063             21.5479             76.6962             
595       2.8271              7.3228              14.9742             91.6523             
596       5.1126              7.5007              19.1592             110.7979            
597       11.7297             8.0369              13.5486             106.7164            
598       5.5765              16.4997             15.1720             85.6070             
599       10.3724             5.4157              22.0717             69.4938             
600       2.4126              4.4245              14.2951             21.1949             
601       1.1534              4.5931              11.5895             17.4068             
602       2.2409              5.1712              14.8699             22.3553             
603       1.5831              4.9618              11.2786             17.8875             
604       1.7096              4.5729              11.8945             18.2324             
605       1.6970              4.5022              12.9491             19.2065             
606       1.8413              5.0423              12.4812             19.4316             
607       1.8680              4.4934              10.0198             16.4404             
608       1.8686              4.4269              14.5644             20.9231             
609       1.7613              5.0316              12.8432             19.7047             
610       1.9181              4.2745              16.8994             23.1471             
611       1.7657              5.3518              13.0980             20.2831             
612       2.4082              4.3651              14.4927             21.3243             
613       1.8190              5.4522              13.2672             20.6130             
614       1.6473              4.5337              16.5937             22.8346             
615       2.1626              4.4580              16.6881             23.3707             
616       2.1808              5.0423              14.3216             21.6122             
617       1.7323              4.5510              22.8544             29.2059             
618       4.5807              10.0696             12.9766             28.5157             
619       7.3195              7.5962              11.1968             39.6464             
620       1.7929              7.9922              14.0393             23.8947             
621       2.1327              8.0679              15.3279             25.5961             
622       1.5068              9.3489              22.5266             33.6408             
624       4.0572              7.5934              18.8595             52.3633             
625       2.3797              13.9001             9.7221              62.0165             
626       0.9892              4.6145              17.7070             23.3806             
627       2.1626              6.4602              17.8688             27.0683             
629       2.2701              12.9087             14.3449             41.3911             
630       1.1790              7.8114              14.5781             23.6454             
631       2.8803              4.4737              12.2827             22.9995             
632       1.9063              4.4558              18.2870             24.7130             
634       1.7652              8.0177              28.0556             37.9195             
636       3.4272              8.8029              12.9940             50.8443             
637       2.4418              7.5746              12.4097             63.2745             
638       1.2036              4.7508              14.5922             20.6169             
639       2.1634              5.0020              20.8863             28.1200             
640       1.3019              8.0863              32.9438             61.0409             
643       2.2530              6.1728              18.8260             55.3587             
645       7.5821              8.7239              8.2362              63.5593             
646       1.6665              4.4937              15.6065             21.8376             
648       1.9114              8.6278              26.2201             36.8268             
649       2.7837              11.5056             22.1888             58.9481             
651       3.4819              19.1219             14.4894             73.3642             
652       2.9374              12.7450             10.3094             83.6563             
653       1.5292              5.5536              19.8411             26.9890             
655       2.5245              7.4393              17.1774             44.0984             
656       0.7103              4.5257              20.9263             26.2327             
657       3.8353              5.5417              15.2344             26.7978             
658       1.9330              5.5568              14.6352             23.4327             
660       1.1789              5.5264              20.5481             27.3150             
661       2.9108              7.4198              10.6244             37.8915             
662       0.3796              7.5843              17.7060             26.2359             
663       4.1704              7.6000              23.1369             34.9781             
665       3.5240              11.1863             13.3777             48.3051             
666       2.6644              7.6018              11.8394             60.1048             
667       1.3378              7.9182              16.0872             25.4121             
669       2.3420              7.9757              24.4249             34.8130             
670       4.3630              12.9175             17.7806             38.7853             
672       1.8650              4.2702              25.1694             31.3638             
673       7.3110              7.6311              17.2874             37.6594             
675       7.2616              7.7094              14.5431             39.7560             
677       1.6551              4.3084              15.8060             21.8379             
679       1.7669              8.0256              15.2477             25.2155             
681       1.9256              8.0008              18.1989             28.3673             
682       2.2048              5.2854              20.1305             40.8557             
684       2.2477              8.3112              18.2988             34.0555             
686       2.3756              4.3173              16.9217             23.6734             
687       1.0619              10.0538             18.8990             31.2874             
703       1.7775              6.7789              26.9368             35.5668             
704       1.9513              6.6386              17.3244             25.9828             
705       2.1821              6.9323              22.2694             31.4566             
706       3.8466              4.3715              21.8806             30.1765             
707       2.7822              4.2324              15.9692             23.0751             
708       2.1298              4.2492              18.2243             24.6716             
709       2.3513              4.2177              15.7280             22.3637             
710       2.6877              4.2286              22.2637             29.2488             
711       2.0391              4.2438              13.1385             19.4905             
712       1.9455              6.7241              33.8599             42.6060             
713       2.6585              7.4157              26.9617             69.5491             
714       3.5422              7.5081              23.9949             93.4897             
715       4.0130              17.8643             11.5927             105.0299            
716       15.2305             9.8919              11.9916             109.7894            
717       4.8853              7.7223              12.7515             67.1272             
718       1.5310              6.8572              28.6276             37.0883             
719       15.0519             11.9324             20.4664             47.8891             
720       5.2302              7.6213              22.3439             35.2944             
722       4.9259              8.4626              15.5800             50.7086             
723       2.1344              8.3983              26.8165             37.4207             
726       3.8580              7.7034              30.1748             67.5340             
727       1.2478              7.7874              22.0809             63.7353             
728       6.8691              7.9009              14.1209             77.8041             
729       3.8681              6.9250              23.2360             40.8510             
731       3.5365              10.8292             15.3533             56.1658             
732       2.2259              4.4484              23.5133             30.2581             
734       1.9553              4.3402              19.7732             26.1350             
737       1.9772              4.3395              24.8240             31.2020             
738       2.3074              6.1125              23.4227             35.1103             
740       4.8403              6.7294              22.4928             57.5264             
741       1.2473              4.6270              22.0751             28.0128             
742       1.9081              4.6854              27.8676             37.7562             
743       5.7558              8.6051              24.1076             40.5617             
745       6.0605              7.5434              21.0838             61.5456             
746       2.1268              4.3540              38.2186             44.7676             
747       5.3630              16.7914             34.1525             63.5952             
749       8.4935              7.8493              16.3542             79.9100             
750       9.4644              7.8263              14.5504             94.3979             
751       1.7409              5.3606              32.6314             39.8111             
752       2.6308              6.7820              19.2268             58.9174             
753       1.6461              5.8727              23.0227             30.6100             
754       3.7882              9.1333              19.5504             50.1151             
755       1.1986              7.1134              35.7215             44.1000             
757       2.6407              7.5360              26.3024             70.3644             
758       2.5107              9.8082              12.5609             82.8860             
759       4.6342              12.3362             14.2237             97.0472             
760       1.7288              9.4445              31.6878             45.7126             
761       1.6266              7.1848              28.4657             64.4959             
762       3.9665              7.5113              12.0698             76.4136             
763       4.2127              5.8330              25.5418             38.8069             
764       1.3610              4.4650              19.6037             25.4948             
765       2.2995              5.4263              25.0897             32.9046             
767       3.0466              7.5753              17.9526             50.7489             
768       1.3769              7.0186              40.0157             48.5277             
769       3.7202              7.4811              24.5718             73.0334             
770       3.5771              11.9503             9.1190              82.1193             
771       8.4388              11.6640             15.5779             97.6676             
772       0.7157              5.7864              31.8926             38.4609             
773       4.0743              7.8155              22.1599             60.5734             
774       4.6046              16.0280             13.8703             74.3250             
775       0.2653              4.4406              24.6665             29.4469             
776       1.9479              4.6144              22.4560             29.0898             
777       2.6820              6.6168              31.9583             41.3207             
778       5.2939              12.0211             21.6960             45.8387             
779       7.8330              7.5612              10.2746             56.0938             
780       1.7851              7.2106              23.1682             32.2337             
781       1.9312              8.0803              14.2943             24.3789             
782       1.8250              8.0162              23.7168             33.8930             
783       1.6097              19.3901             21.4312             43.5729             
785       2.9214              11.3497             15.2041             58.6605             
786       8.2174              10.9225             21.3487             79.9697             
787       4.0767              9.2041              7.9653              87.8649             
788       5.2012              7.3441              14.1882             58.8632             
789       5.5416              7.8387              13.8197             27.2909             
790       2.2549              4.6383              19.9134             26.8736             
791       2.1373              4.5297              11.6988             18.4375             
792       1.4573              4.5412              21.3110             27.3894             
793       2.0118              5.9820              22.3920             30.4621             
794       3.6999              8.9190              12.8959             43.3106             
795       1.8459              4.6007              20.9800             27.4984             
797       2.1099              5.4815              21.5280             29.1873             
