Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
3333      2.9136              7.2875              11.0767             39.6440             
3334      2.1312              5.2546              19.9140             27.3739             
3336      2.8526              6.4218              15.4657             42.8063             
3337      2.0923              7.0715              24.6374             33.8848             
3339      1.5280              7.0940              26.3902             60.2672             
3340      2.9730              11.5076             20.0763             80.3268             
3342      7.8929              10.1714             17.6225             82.0781             
3343      2.9147              15.9682             16.3504             78.8950             
3345      20.2559             9.4840              17.4606             96.3160             
3346      6.5694              13.9551             19.9847             116.2149            
3347      4.2801              11.6676             9.4990              51.0019             
3348      1.6008              5.8693              14.4472             22.6855             
3349      2.7706              10.8804             16.3293             38.9771             
3350      3.9729              5.9530              20.8151             31.7878             
3351      2.7130              4.2552              18.8398             25.8784             
3352      1.6108              6.3571              26.1409             34.1851             
3354      2.6207              10.4087             19.0245             53.1900             
3355      3.3414              12.8584             10.7718             63.9013             
3356      1.5828              6.2748              18.4102             29.8934             
3357      3.0479              12.7254             17.1000             46.9323             
3358      0.6791              8.2435              27.7377             36.7323             
3359      3.8417              13.7248             13.3998             50.0485             
3361      1.1973              6.1710              27.0954             34.5440             
3363      2.5687              10.7349             14.4238             48.9489             
3364      3.2861              7.4434              6.1979              55.1171             
3365      1.2445              6.2530              21.4420             29.1574             
3366      3.5241              10.3729             10.0789             39.1902             
3367      1.8649              6.7837              26.4784             35.2508             
3369      2.5890              7.5476              21.6267             56.8561             
3370      3.2517              8.0749              8.5312              65.3541             
3371      1.6553              7.7440              26.0474             36.7889             
3372      2.6193              9.5156              24.3940             61.1268             
3373      2.6260              12.0772             31.3811             92.4742             
3374      0.3792              10.0571             33.7170             126.1892            
3375      4.2684              13.1311             16.2812             142.3826            
3376      11.7729             12.9409             13.7457             156.0556            
3377      0.6540              11.2286             15.4768             114.2343            
3378      8.4289              13.1851             16.6966             130.8577            
3379      11.8102             8.6145              15.5812             146.3568            
3381      1.3580              7.6459              32.5926             41.7547             
3383      2.5847              7.4586              21.5344             63.2649             
3384      2.8250              7.8050              13.7156             76.9596             
3385      5.7068              7.5645              9.1102              86.0265             
3386      1.8966              7.2591              44.1024             53.3397             
3387      2.9017              7.8842              23.9897             77.2239             
3388      2.2268              7.5416              16.8179             93.9689             
3389      2.7276              8.8977              25.5319             119.4649            
3390      7.9462              11.8051             34.0818             153.4442            
3391      7.8537              6.1595              17.6894             171.1131            
3392      2.6947              8.1448              12.2952             91.7574             
3393      3.6262              10.8574             12.3228             103.8331            
3394      2.6716              13.8421             19.3110             95.3419             
3395      10.4752             7.7162              24.0546             119.2936            
3396      3.6215              6.7311              18.0483             48.8467             
3397      3.7871              10.1415             8.0908              56.9098             
3398      2.0053              7.3867              18.2024             27.6787             
3399      3.7084              15.1575             18.7296             46.3659             
3400      3.5557              6.9675              17.3457             63.6368             
3401      1.1313              4.5770              22.8558             28.6297             
3402      1.8514              6.3969              20.9687             29.2932             
3403      2.4520              7.8333              16.8989             46.2023             
3404      2.6817              6.4292              22.9557             34.0055             
3405      2.6524              8.4757              20.7832             54.7647             
3406      2.9112              13.6925             17.9046             72.6273             
3407      4.0390              6.4763              14.7831             87.3497             
3408      1.6652              6.4154              19.4214             27.7453             
3409      3.7525              15.8670             18.5791             46.2383             
3410      2.0032              7.8606              25.0833             42.3987             
3411      4.1280              11.0846             18.2383             47.4269             
3412      8.2084              7.5786              9.8965              57.2224             
3413      1.9217              8.2361              18.3276             28.5576             
3414      5.4758              7.9926              28.3011             42.3743             
3416      3.1319              16.2515             19.1581             61.5048             
3417      2.7383              10.2283             18.0254             79.4745             
3418      2.2883              7.7709              12.6842             92.1190             
3419      6.2937              5.3266              14.1433             106.2624            
3420      1.5358              5.7003              25.3221             32.6386             
3421      2.2774              7.0808              13.0125             45.6206             
3422      1.0034              7.5223              25.1020             34.0347             
3423      3.2157              7.1348              28.3686             62.3528             
3424      3.9461              7.9327              27.8431             90.1051             
3425      5.5235              8.6242              23.0402             65.4391             
3426      4.3791              10.3839             26.6424             91.9635             
3427      4.6594              4.2049              16.2929             108.1954            
3428      3.3205              16.5950             13.5798             64.5536             
3429      10.6288             12.1335             7.7147              72.1701             
3430      2.5404              7.0276              23.0259             33.0541             
3431      2.2772              7.9692              21.8923             54.9083             
3432      2.5072              9.7895              31.6362             86.5397             
3433      4.3484              5.9793              48.3423             134.8332            
3434      7.8093              15.8525             31.7065             117.3851            
3436      3.2961              7.7631              30.4732             147.7039            
3437      5.7596              7.1521              18.2807             165.8773            
3438      10.2085             7.5475              19.2205             185.0493            
3439      4.2182              7.5710              19.4471             204.4415            
3440      4.2402              7.5143              22.1262             226.5435            
3441      5.0157              11.3051             15.7513             242.2976            
3442      4.5775              7.1934              15.4124             257.6984            
3443      9.0717              7.6485              15.8868             261.9334            
3444      11.6313             7.5030              17.3352             241.1807            
3445      8.9733              7.5033              23.5621             222.9045            
3446      8.6029              15.1048             18.8280             205.9118            
3447      4.1340              13.2722             27.1736             178.5901            
3448      3.4847              6.8464              20.2498             176.9241            
3449      10.9384             9.6386              17.9442             103.0157            
3450      5.3147              12.4551             11.3116             112.2802            
3451      8.4813              10.9011             12.7553             99.8728             
3452      8.3370              6.4932              15.2820             72.3117             
3453      1.0289              5.3391              25.2248             31.6646             
3455      2.5592              6.6962              13.5923             45.2350             
3456      1.3397              5.4602              19.8672             26.7580             
3457      2.3344              8.4939              18.9655             45.6934             
3458      2.0572              5.2810              23.0446             30.4603             
3459      3.1098              7.4566              17.9676             43.2654             
3460      1.4408              6.8863              26.5990             35.0032             
3462      3.2152              9.6486              20.9097             55.8509             
3463      3.4306              11.0163             23.8887             79.6686             
3464      5.2950              9.8333              24.0065             87.3395             
3465      9.0939              6.1485              32.0831             119.2933            
3466      4.2180              7.6292              17.3062             72.3690             
3467      4.1669              7.6604              14.7919             87.0154             
3468      11.3318             11.9749             15.0333             101.9746            
3469      9.5601              9.5713              10.5348             112.4623            
3470      1.8516              5.3440              33.7099             40.9842             
3471      3.4513              8.2044              30.6484             71.6094             
3472      2.3904              16.5780             24.0873             95.7041             
3473      7.8053              7.5233              26.2147             121.9055            
3474      8.2045              7.5463              31.7936             153.6746            
3475      11.7740             19.1678             18.6948             172.3221            
3477      4.4737              8.0173              19.1427             191.2318            
3478      5.6011              13.1906             15.2718             206.4320            
3479      7.1697              7.4397              15.2623             221.6145            
3480      9.7910              7.4733              17.7945             239.3688            
3481      9.3510              15.8321             25.0122             264.3525            
3482      3.7103              7.3594              22.4797             252.7235            
3483      5.3220              12.3153             31.2846             205.0590            
3484      5.4271              8.3612              19.1256             224.0039            
3485      6.5252              7.5680              19.0760             242.9316            
3486      6.3331              7.5563              12.7708             243.3380            
3487      8.9473              13.5575             13.9239             223.1013            
3488      5.2605              10.5697             15.3868             200.1448            
3489      5.8978              14.2543             16.1955             197.5726            
3490      5.0734              8.7965              19.3491             200.6335            
3491      5.1020              11.9075             8.8425              184.6929            
3492      3.4950              10.9281             20.1109             179.4075            
3493      3.4484              11.5593             16.1484             181.0011            
3494      2.1900              7.6672              16.9450             180.7458            
3495      4.7045              9.9181              17.6880             80.9187             
3496      5.5720              12.6841             14.7154             95.3458             
3497      5.1259              15.6888             11.3515             106.4460            
3498      6.1459              6.4978              13.0669             98.9934             
3499      7.7231              7.6963              20.9943             89.3092             
3500      3.2668              6.6517              11.2264             75.3791             
3501      4.1137              4.3978              31.8683             40.4808             
3502      1.9361              5.2846              14.7204             22.0309             
3503      2.1676              4.6816              14.5086             21.4282             
3504      1.6545              4.6694              11.9942             20.1417             
3505      2.0558              4.7172              11.9766             18.9901             
3506      2.0515              4.6996              13.9545             20.7714             
3507      2.5062              4.6113              19.0051             26.1927             
3508      2.6396              7.6556              18.8973             36.9320             
3509      4.1090              7.4489              14.5918             31.5830             
3510      5.4138              7.3003              12.2282             25.0301             
3511      2.5936              11.1865             17.5065             31.3622             
3512      3.7272              12.5359             16.2278             40.5166             
3513      10.5445             6.3751              15.7228             45.1626             
3514      4.9531              6.7731              16.0081             37.2354             
3515      4.7260              7.3156              15.8991             30.2786             
3516      3.3513              8.1730              9.0585              34.0478             
3517      2.6102              4.3728              13.7180             20.7768             
3518      2.1561              5.4565              15.1307             22.8157             
3519      3.7862              4.6044              13.4400             24.8759             
3520      2.8353              4.6642              14.7407             22.3124             
3521      4.1515              7.5449              18.1917             30.0931             
3522      2.5046              7.6282              7.1817              28.2796             
3523      1.7417              7.1717              13.8449             22.8476             
3524      4.7826              11.2160             20.0093             41.6669             
3525      2.3453              7.1191              12.9051             54.5263             
3526      2.2531              7.1545              27.3166             77.5558             
3527      4.4464              8.1093              15.3833             45.5902             
3528      5.3099              11.1503             18.2901             55.1814             
3529      4.2633              8.3366              12.8186             42.5206             
3530      2.6763              7.6315              10.9432             35.1200             
3531      2.0249              6.4471              17.5707             26.1231             
3532      1.9721              10.9891             18.2829             44.3966             
3533      2.2400              9.0520              18.6011             61.9140             
3534      5.5876              14.8700             13.8100             48.9861             
3535      2.8230              6.2711              13.7749             46.2064             
3536      5.0883              7.3299              11.9401             48.8763             
3537      4.8436              13.5815             16.9933             36.0296             
3538      4.0779              8.5498              14.6668             35.1592             
3539      5.2914              5.8532              13.6817             24.9164             
3540      3.1331              4.4894              17.1014             24.7959             
3541      4.1973              4.4985              14.0407             23.1148             
3542      2.5893              6.7353              20.8772             30.5956             
3543      4.0046              11.9624             9.2196              36.9668             
3544      2.6262              7.9914              10.7197             21.4095             
3545      2.3833              7.7263              11.9421             22.1223             
3546      3.1137              7.6646              13.2197             25.7840             
3547      1.7206              7.7329              14.8747             24.5747             
3548      2.6489              7.5374              14.6769             31.3394             
3549      2.4971              5.1281              12.9994             23.3278             
3550      2.6123              5.9742              22.8609             31.5239             
3551      3.0571              7.3465              16.9913             47.4352             
3552      2.7354              16.1780             11.0062             55.2708             
3553      4.0140              6.2353              19.8294             37.6602             
3554      4.2881              8.2213              13.3597             30.3819             
3555      2.5151              7.9661              13.2057             24.1922             
3556      1.9298              4.6052              13.5713             20.1716             
3557      1.9817              4.4631              10.4447             16.9598             
3558      2.1697              5.3723              11.5749             20.3118             
3559      2.0179              4.4713              13.7533             20.3123             
3560      2.2854              4.6966              13.5371             20.5883             
3561      1.8768              5.3904              14.0792             21.4144             
3562      2.8066              7.3382              12.5213             30.7384             
3563      2.6382              4.2700              16.0649             23.0436             
3564      2.1665              4.3068              11.4220             17.9787             
3565      2.1374              4.4825              13.3353             20.0312             
3566      2.3678              4.5911              10.8740             17.9538             
3567      3.7608              4.5594              13.5794             21.9593             
3568      2.3043              4.4658              16.5426             23.3959             
3569      3.1464              4.4008              13.9366             21.5765             
3570      2.2522              5.0327              12.4673             19.8102             
3571      2.8783              6.7073              22.6271             32.3042             
3572      2.6554              9.3636              28.4533             60.5718             
3573      2.3993              7.5307              27.8876             87.9443             
3574      6.9141              8.3398              26.4660             92.7447             
3575      4.0276              14.9674             12.8316             89.2277             
3576      5.2578              8.8764              12.1251             93.7657             
3577      2.9247              11.2973             16.2644             85.6993             
3578      5.8006              8.7320              12.2188             89.7806             
3579      4.9921              7.6208              10.0654             84.6107             
3580      2.5257              7.1044              17.7225             28.5303             
3581      2.7134              14.0143             28.1103             54.8027             
3582      2.8053              10.5421             17.4391             72.0953             
3583      3.0256              12.2757             20.2389             92.1982             
3584      7.6921              10.3336             12.3448             104.4106            
3585      13.0096             8.0498              13.1213             84.4716             
3586      10.8702             8.0711              9.9987              46.3521             
3587      2.3639              5.7494              19.5957             27.7850             
3588      2.9402              7.3666              12.1545             38.0047             
3589      2.1849              5.7702              20.0286             28.0674             
3590      3.5035              8.3891              25.5791             52.1500             
3591      9.6190              11.3533             12.6506             49.3229             
3592      5.1594              9.6833              8.3750              47.8986             
3593      2.7687              7.6232              12.6073             23.0830             
3594      4.1187              11.1613             13.9818             34.6225             
3595      2.3946              6.4316              23.6733             32.5862             
3596      3.1381              11.6047             20.1623             52.4743             
3597      2.2859              12.1367             18.5600             70.3964             
3598      12.3027             7.9848              13.2039             64.4437             
3599      5.7024              10.0079             19.3695             49.6922             
3600      4.2280              14.4877             14.7501             37.0737             
3601      4.0690              7.6137              12.4797             48.1991             
3602      1.8430              5.7878              24.1058             31.8075             
3603      2.8638              11.0979             20.7017             52.4446             
3604      2.8929              8.0581              17.7080             69.1655             
3605      3.0539              10.7480             15.1492             74.0335             
3606      8.5035              11.0801             19.1056             81.4665             
3607      3.4556              7.8723              14.6246             49.1072             
3608      7.5220              7.5412              9.7964              33.8910             
3609      2.4522              4.6726              11.4350             18.6325             
3610      2.6947              7.8328              23.4426             34.0397             
3611      2.5743              7.7220              9.6119              31.4736             
3612      2.1675              7.8226              10.8453             20.9143             
3613      1.8735              7.9968              12.1153             22.0606             
3614      1.6276              7.8854              11.4673             21.0462             
3615      2.5447              7.9852              18.2103             28.8172             
3616      2.2070              7.9972              15.5641             25.8469             
3617      2.6511              7.7608              13.5677             24.0576             
3618      1.8746              7.7985              11.6109             21.3515             
3619      1.8566              8.0076              14.1457             24.0751             
3620      1.8265              7.8150              19.1680             28.8788             
3621      2.7136              7.8754              16.5686             45.2498             
3622      6.4741              7.6616              15.1545             29.3679             
3623      2.7129              4.3011              14.4212             21.5323             
3624      1.6475              4.3497              12.6088             18.6832             
3625      2.5570              7.8618              22.5245             33.8091             
3626      2.2373              10.1762             16.0281             39.6094             
3627      4.0952              7.9306              13.9529             32.2398             
3628      2.4246              7.8538              14.0982             24.4502             
3629      1.8230              8.0439              22.9412             32.8738             
3630      3.2980              7.3736              10.2064             32.2176             
3631      2.7570              4.2868              14.6842             21.8014             
3632      3.9485              6.8820              13.1619             25.8922             
3633      2.0452              4.4040              15.2440             21.7675             
3634      2.1887              4.5420              13.4030             20.2065             
3635      2.5414              4.5763              15.7086             22.8957             
3636      2.2800              4.8262              15.6813             24.1575             
3637      6.6232              5.8369              14.1714             26.7591             
3638      2.0528              4.6813              14.4103             21.2170             
3639      2.4371              5.4072              17.6750             25.6046             
3640      3.2731              5.1463              17.2685             25.7618             
3641      3.1250              4.5879              13.4059             21.1856             
3642      1.8735              4.5210              12.8795             19.3446             
3643      2.2336              4.6572              14.6562             21.6424             
3644      1.7029              4.7079              12.2517             19.8750             
3645      2.0223              4.4473              16.0326             22.5719             
3646      5.2121              5.0701              14.7703             25.7055             
3647      2.0451              4.2263              12.0822             18.4311             
3648      2.4378              4.4820              15.1575             22.1508             
3649      2.3948              4.3451              15.6047             22.4257             
3650      1.9117              4.3750              9.7522              16.1158             
3651      4.0572              4.2975              10.4871             18.9254             
3652      2.1196              5.4750              14.7236             24.7036             
3653      2.4245              4.4577              14.2881             21.2462             
3654      2.4472              4.5709              17.3408             24.4245             
3655      2.7850              7.6858              17.0838             30.1251             
3656      2.7393              8.0486              12.8848             27.0083             
3657      1.9323              4.5724              14.1219             20.6956             
3658      2.5271              4.6109              17.5405             24.7498             
3659      2.1469              4.4588              11.4743             18.1563             
3660      2.1691              4.4615              12.8420             19.5383             
3661      2.7034              4.7738              16.0826             23.6457             
3662      2.5802              4.6623              18.2115             25.5350             
3663      2.5447              4.5402              13.7145             20.8725             
3664      2.2372              5.8434              20.2074             28.6044             
3665      3.5865              17.9098             18.4231             44.6571             
3666      3.5167              11.6100             18.6334             41.0856             
3667      2.4363              6.1986              12.6839             25.8917             
3668      2.9478              4.5572              14.8884             22.4671             
3669      1.9430              4.3470              17.4739             23.8303             
3670      3.7131              4.2508              18.5962             26.7127             
3671      2.0709              4.4064              12.3498             18.8929             
3672      1.8966              6.7487              11.3331             20.0553             
3673      4.4529              6.3691              11.0359             24.6498             
3674      1.9360              6.8201              13.8597             24.2487             
3675      2.6491              5.5584              13.4720             21.7598             
3676      1.9745              4.2149              14.7263             23.0874             
3677      6.3518              7.9386              14.5586             28.9747             
3678      3.2008              5.4700              19.0587             27.8141             
3679      2.9006              6.7473              14.2984             40.6905             
3680      1.9566              5.3357              23.4483             30.8102             
3681      2.6469              10.2391             17.5213             48.8581             
3682      6.0811              10.8742             9.1448              43.6428             
3683      2.4696              4.6460              17.4947             24.6857             
3684      4.7288              4.5765              13.6900             23.1000             
3685      2.7493              4.5951              17.4912             24.9090             
3686      2.2288              4.4655              15.2179             21.9820             
3687      2.1603              4.4037              13.8078             20.4391             
3688      2.4632              4.4698              15.3631             22.3707             
3689      1.6837              4.6457              13.8262             20.2270             
3690      2.0174              4.6156              13.6289             20.3462             
3691      2.8331              4.6570              15.8420             23.4097             
3692      2.8415              6.2328              18.1320             27.2720             
3693      2.6262              6.5427              11.5169             38.6381             
3694      2.4665              11.5451             18.6302             56.3006             
3695      2.2952              4.2869              16.1828             22.8416             
3696      2.0344              4.2714              13.7940             20.1707             
3697      1.4216              5.4184              12.5286             19.4398             
3698      1.8947              5.2506              12.2589             19.4733             
3699      2.1783              4.4116              17.6340             24.2992             
3700      2.2963              4.3166              19.6415             26.3251             
3701      2.1126              4.5014              15.9775             22.6700             
3702      3.8930              9.7889              10.7336             24.6733             
3703      2.2669              7.6820              14.4661             24.4897             
3704      2.5923              8.0954              13.3134             24.0718             
3705      2.5163              7.6477              12.3197             22.5639             
3706      2.1816              8.0210              13.3226             23.5906             
3707      2.9872              8.0148              13.3953             24.4699             
3708      1.9537              7.5963              22.8671             32.7278             
3709      2.3237              7.8393              14.7732             46.5893             
3710      5.3002              9.8188              12.6922             29.7462             
3711      1.8474              8.1560              17.0861             27.1533             
3712      2.3626              17.7274             14.2464             41.0626             
3713      2.8442              7.9481              13.5346             54.4384             
3714      4.3058              4.8655              14.5380             23.8986             
3715      2.4907              5.6594              18.1288             26.3478             
3716      2.4184              6.2058              19.3696             41.5978             
3717      4.7357              10.4080             14.0935             34.7693             
3718      3.3055              6.0916              14.2171             23.6925             
3719      2.0580              4.3223              12.0703             18.5194             
3720      3.6640              4.8576              16.9079             28.2079             
3721      3.5073              7.6264              14.7634             26.5296             
3722      6.1999              6.1249              13.8669             30.7083             
3723      6.9186              5.0855              16.9567             29.0572             
3724      4.9353              6.9491              15.8294             27.7904             
3725      9.3715              8.6093              17.5220             36.6285             
3726      3.3630              9.6879              23.2253             42.4109             
3727      3.4662              6.7082              9.5081              31.9063             
3728      2.1846              8.5688              23.8304             36.3774             
3729      2.4759              9.1026              14.8092             49.4514             
3730      2.0034              16.7648             29.4788             78.8703             
3731      4.5254              8.0642              14.8790             93.5975             
3732      5.8186              8.0641              20.9392             114.3767            
3733      11.0807             7.5462              13.5091             127.7436            
3734      7.0292              13.5064             14.3538             113.6993            
3735      8.7850              7.5075              13.1344             98.7406             
3736      6.6400              7.7231              16.5800             101.5331            
3737      9.0291              10.7367             16.1937             90.4730             
3738      2.8666              11.4213             24.1593             39.2166             
3739      3.4712              10.9268             17.8937             55.0545             
3740      9.0325              7.6524              18.0753             69.8342             
3741      6.1417              8.1574              14.9506             53.3861             
3742      6.7722              9.6717              18.3670             50.1583             
3743      6.6830              4.6514              17.3992             29.4966             
3744      2.5423              4.5149              15.2651             22.3983             
3745      1.8089              5.2231              13.6867             20.7892             
3746      1.9787              4.9856              10.4580             17.4891             
3747      2.0080              4.2990              15.9794             22.9528             
3748      4.5104              4.2720              16.1512             25.0235             
3749      2.2557              4.3136              13.5274             20.1627             
3750      2.6630              4.2310              16.9330             23.9066             
3751      2.4503              7.6189              26.1840             38.6173             
3752      4.2634              13.5808             24.0171             62.5979             
3753      3.2099              7.6366              15.7153             78.2839             
3754      5.7121              7.5692              9.0793              87.3301             
3755      2.5377              7.6289              21.1021             32.1854             
3756      2.4153              7.5708              31.8510             63.9979             
3758      3.2734              14.4088             26.3048             90.1804             
3759      4.8679              9.8730              21.2192             111.3135            
3760      13.6315             17.2532             25.7326             136.9961            
3761      4.2603              15.4293             25.8162             162.7379            
3762      10.0114             7.5530              28.5810             191.2101            
3763      13.8938             7.6290              24.9321             215.6813            
3764      9.2618              7.6401              20.4312             204.4575            
3765      11.3296             10.6467             12.5188             184.3575            
3766      6.9129              7.5493              15.5868             168.9784            
3767      3.9221              8.1326              13.2908             150.6489            
3768      8.5512              8.2387              13.3867             140.6624            
3769      4.5147              7.7047              14.5433             138.5336            
3770      5.5723              7.6968              18.7236             129.8139            
3771      5.4427              9.5894              22.5264             136.8062            
3772      4.3497              10.8688             18.1169             57.7322             
3773      10.7043             10.3949             18.3182             75.8094             
3774      3.1698              10.5916             19.2273             94.9085             
3775      9.3033              10.7849             17.1627             94.3438             
3776      7.3810              12.0533             14.3100             71.6517             
3777      7.0610              7.8581              8.1261              47.2190             
3778      2.5478              5.2327              17.5502             25.4060             
3779      11.2219             5.0554              17.6642             34.0935             
3780      7.4458              4.2556              20.0480             31.8499             
3781      2.7538              4.5398              14.9564             23.7903             
3782      2.1026              4.5087              14.0884             20.7741             
3783      1.8825              5.1923              23.6306             30.7699             
3784      2.0551              7.3771              15.6395             46.3364             
3785      6.3501              8.3079              19.6492             47.2797             
3786      6.0922              8.1642              16.7422             40.1287             
3787      4.7674              7.6466              16.6040             35.3587             
3788      2.5501              8.0417              15.1199             25.7911             
3789      2.1653              4.6690              11.4592             18.3625             
3790      4.3124              5.2363              22.6234             32.2544             
3791      2.4932              8.2884              21.5013             38.4077             
3792      4.0032              7.5566              15.2527             33.1112             
3793      2.3526              4.4304              18.2704             25.1299             
3794      5.5507              7.6086              13.8113             29.4172             
3795      3.8830              6.4044              21.4094             36.0149             
3796      3.2497              9.4347              16.7376             32.5572             
3797      4.0199              17.8645             11.7355             36.2364             
3798      2.1045              5.0010              20.5383             27.7186             
3799      2.1192              14.2296             13.6723             41.2560             
3800      8.6347              9.1949              12.2488             39.6964             
3801      6.3668              5.1110              13.1281             24.6914             
3802      2.6755              4.3642              23.0575             30.1659             
3803      7.3472              10.0158             23.2637             49.0948             
3804      3.6397              7.6305              14.9688             46.2378             
3805      7.0683              7.1001              15.3307             36.5198             
3806      4.1060              4.2951              13.3754             21.8607             
3807      2.9313              4.5918              18.8029             26.3997             
3808      3.7262              5.0105              15.2628             24.0739             
3809      2.8797              4.5908              11.5868             19.1476             
3810      3.0129              6.9388              18.5907             28.6166             
3811      1.6772              4.5786              14.6618             20.9820             
3812      2.1058              4.6107              15.8591             22.6514             
3813      1.7372              4.9175              17.3897             24.1083             
3814      1.5538              4.4582              17.2110             23.3062             
3815      6.0909              5.1122              16.5783             27.8756             
3816      4.6167              4.4789              13.6731             23.3132             
3817      1.9891              4.3094              14.0567             20.4193             
3818      2.0266              4.6477              15.5270             23.8262             
3819      5.0926              4.6981              12.1222             25.2510             
3820      2.9026              6.2657              16.6999             26.0641             
3821      2.7305              5.1662              17.4635             26.5040             
3822      2.4654              4.5546              15.0615             22.1530             
3823      2.6462              4.5091              16.8574             24.0805             
3824      5.7925              4.5032              16.1092             26.5099             
3825      2.2986              4.6261              16.4737             23.4774             
3826      2.4496              5.0716              15.0620             22.6607             
3827      2.9730              5.0658              18.5980             26.7148             
3828      1.9844              5.3712              15.2800             22.7083             
3829      2.1613              4.5133              19.0522             25.8010             
3830      7.5213              4.5283              18.1262             30.2708             
3831      4.2855              5.0684              17.4972             27.6546             
3832      2.1810              4.5550              14.5312             21.3329             
3833      1.8652              4.5045              23.8752             30.3148             
3834      3.8059              7.4108              11.4544             28.8163             
3835      2.6057              4.6209              14.8317             22.1305             
3836      2.2951              4.5105              15.7071             22.5828             
3837      2.2540              4.6369              20.0831             27.3830             
3838      2.6724              13.2453             20.0200             41.1242             
3839      4.6562              7.6362              19.7373             45.5813             
3840      8.3847              11.9402             13.2713             40.8825             
3841      2.2019              4.4207              17.9779             24.6857             
3842      4.0668              4.6105              18.6431             30.8628             
3843      7.6967              7.1074              15.5988             32.8361             
