Frame        Inference_Time_ms    Objects_Detected
0                       179.93                  14
1                        30.18                  12
2                        28.57                  12
3                        28.59                  13
4                        28.56                  15
5                        28.63                  15
6                        28.51                  11
7                        28.48                  14
8                        21.92                  13
9                        16.45                  14
10                       16.19                  14
11                       16.27                  14
12                       16.19                  15
13                       16.26                  15
14                       16.35                  14
15                       16.43                  16
16                       16.22                  16
17                       16.34                  16
18                       16.21                  17
19                       16.54                  17
20                       16.37                  14
21                       15.56                  18
22                       15.71                  14
23                       14.64                  15
24                       14.37                  16
25                       14.31                  16
26                       14.29                  14
27                       14.29                  14
28                       14.31                  14
29                       14.44                  17
30                       14.37                  13
31                       14.43                  14
32                       14.27                  14
33                       14.37                  15
34                       14.23                  16
35                       14.29                  15
36                       14.31                  16
37                       14.27                  14
38                       14.29                  15
39                       14.63                  15
40                       14.29                  16
41                       14.53                  14
42                       14.35                  13
43                       14.20                  14
44                       14.37                  14
45                       14.25                  15
46                       14.73                  14
47                       14.77                  13
48                       14.36                  14
49                       14.24                  12
50                       14.41                  14
51                       15.32                  14
52                       14.94                  13
53                       15.51                  15
54                       15.27                  16
55                       14.73                  15
56                       14.44                  15
57                       14.41                  13
58                       14.75                  16
59                       14.56                  16
60                       14.37                  16
61                       14.47                  15
62                       14.75                  16
63                       15.11                  18
64                       14.95                  15
65                       14.47                  16
66                       14.27                  14
67                       14.89                  13
68                       15.29                  14
69                       14.73                  14
70                       14.54                  10
71                       14.47                  10
72                       14.49                  11
73                       14.48                  14
74                       14.43                  14
75                       14.88                  15
76                       15.53                  13
77                       15.57                  15
78                       15.46                  16
79                       15.49                  18
80                       15.64                  14
81                       15.76                  16
82                       16.55                  16
83                       15.84                  18
84                       15.56                  17
85                       15.60                  17
86                       15.54                  15
87                       15.01                  15
88                       15.08                  14
89                       15.28                  18
90                       14.98                  16
91                       14.98                  15
92                       15.09                  16
93                       15.41                  16
94                       15.02                  15
95                       15.00                  17
96                       14.98                  15
97                       15.53                  15
98                       15.05                  15
99                       14.77                  17
100                      14.83                  15
101                      15.08                  16
102                      15.50                  15
103                      15.11                  15
104                      23.50                  16
105                      15.97                  16
106                      17.01                  19
107                      40.29                  21
108                      23.79                  19
109                      15.76                  18
110                      32.38                  16
111                      31.09                  17
112                      15.95                  18
113                      44.29                  13
114                      26.79                  12
115                      16.69                  15
116                      39.72                  14
117                      29.70                  18
118                      16.47                  18
119                      16.31                  19
120                      44.92                  17
121                      20.27                  17
122                      16.38                  16
123                      38.69                  15
124                      18.27                  15
125                      16.50                  15
126                      39.46                  12
127                      22.56                  14
128                      16.89                  15
129                      33.50                  14
130                      32.93                  13
131                      15.98                  15
132                      34.33                  13
133                      33.34                  15
134                      16.58                  15
135                      16.54                  16
136                      39.78                  13
137                      16.72                  14
138                      27.81                  13
139                      28.53                  14
140                      15.76                  13
141                      15.63                  14
142                      22.07                  16
143                      16.79                  15
144                      16.42                  12
145                      30.99                  13
146                      15.80                  16
147                      15.07                  13
148                      28.26                  12
149                      19.72                  12
150                      16.50                  14
151                      31.71                  12
152                      15.60                  15
153                      16.74                  14
154                      35.86                  17
155                      16.10                  14
156                      16.27                  16
157                      26.89                  14
158                      27.94                  12
159                      16.72                  13
160                      15.89                  14
161                      29.02                  14
162                      19.62                  14
163                      16.71                  14
164                      33.72                  15
165                      15.65                  14
166                      15.36                  11
167                      14.94                  13
168                      30.59                  14
169                      16.53                  14
170                      16.06                  15
171                      33.54                  13
172                      16.19                  15
173                      16.38                  15
174                      32.06                  14
175                      16.03                  16
176                      15.54                  13
177                      32.38                  14
178                      15.93                  13
179                      14.43                  15
180                      28.81                  14
181                      18.39                  15
182                      15.62                  15
183                      29.32                  15
184                      26.20                  14
185                      16.73                  15
186                      15.43                  14
187                      30.89                  17
188                      16.45                  16
189                      15.79                  15
190                      32.38                  17
191                      15.84                  17
192                      15.14                  15
193                      30.48                  17
194                      22.67                  17
195                      15.97                  16
196                      30.68                  14
197                      16.42                  14
198                      16.76                  18
199                      16.60                  17
200                      24.21                  14
201                      16.97                  13
202                      16.30                  11
203                      37.91                  11
204                      23.31                  14
205                      15.79                  13
206                      34.23                  12
207                      21.46                  14
208                      16.39                  14
209                      32.58                  12
210                      32.07                  13
211                      16.50                  12
212                      15.38                  12
213                      38.88                  11
214                      16.24                  11
215                      15.34                  13
216                      39.49                  13
217                      20.67                  12
218                      16.23                  12
219                      37.40                  13
220                      16.70                  14
221                      17.06                  16
222                      38.25                  16
223                      29.15                  17
224                      16.44                  17
225                      29.46                  13
226                      34.14                  13
227                      17.15                  13
228                      17.01                  13
229                      31.41                  13
230                      17.24                  13
231                      17.09                  14
232                      39.57                  13
233                      16.58                  14
234                      16.36                  14
235                      37.13                  13
236                      16.73                  17
237                      15.64                  15
238                      33.22                  14
239                      23.49                  12
240                      16.99                  13
241                      32.38                  15
242                      16.45                  14
243                      16.50                  13
244                      37.41                  14
245                      17.27                  13
246                      17.07                  13
247                      16.57                  13
248                      27.10                  14
249                      16.72                  12
250                      34.76                  14
251                      17.83                  13
252                      17.31                  13
253                      17.58                  13
254                      46.65                  14
255                      15.70                  17
256                      25.86                  17
257                      30.54                  18
258                      17.11                  19
259                      16.16                  20
260                      36.81                  20
261                      17.10                  20
262                      16.50                  18
263                      33.00                  20
264                      22.48                  22
265                      15.77                  17
266                      29.51                  18
267                      17.91                  20
268                      16.32                  19
269                      16.21                  21
270                      31.93                  19
271                      16.92                  18
272                      15.17                  18
273                      34.57                  19
274                      20.52                  18
275                      16.12                  17
276                      37.53                  18
277                      16.11                  16
278                      16.19                  15
279                      15.27                  17
280                      27.39                  18
281                      15.41                  17
282                      32.86                  20
283                      23.18                  20
284                      16.40                  20
285                      15.40                  20
286                      38.55                  22
287                      16.36                  21
288                      15.90                  20
289                      29.36                  21
290                      16.92                  22
291                      16.84                  21
292                      32.91                  17
293                      15.64                  17
294                      15.07                  20
295                      27.22                  15
296                      17.63                  18
297                      16.96                  17
298                      20.41                  23
299                      39.04                  21
300                      16.65                  21
301                      34.64                  21
302                      29.74                  21
303                      16.59                  20
304                      15.72                  23
305                      44.61                  22
306                      16.67                  20
307                      16.39                  20
308                      31.34                  19
309                      16.68                  21
310                      16.28                  20
311                      39.43                  19
312                      24.26                  20
313                      16.25                  22
314                      37.47                  21
315                      22.18                  22
316                      16.18                  23
317                      27.71                  24
318                      34.25                  23
319                      16.48                  24
320                      16.04                  22
321                      37.77                  21
322                      16.83                  22
323                      15.59                  22
324                      42.76                  21
