Frame        Inference_Time_ms    Objects_Detected
0                       181.49                  13
1                        30.57                  12
2                        28.58                  12
3                        28.43                  13
4                        28.36                  15
5                        28.55                  15
6                        28.35                  11
7                        26.57                  14
8                        16.86                  13
9                        16.58                  14
10                       16.56                  14
11                       16.52                  14
12                       16.61                  15
13                       17.03                  15
14                       17.25                  14
15                       17.28                  16
16                       16.89                  16
17                       16.57                  16
18                       16.58                  17
19                       16.73                  14
20                       17.01                  14
21                       17.29                  14
22                       17.13                  15
23                       16.61                  16
24                       16.78                  16
25                       16.24                  16
26                       15.52                  14
27                       14.69                  14
28                       14.35                  14
29                       14.47                  17
30                       14.29                  13
31                       15.07                  14
32                       14.61                  14
33                       14.49                  15
34                       14.38                  16
35                       14.48                  15
36                       14.31                  16
37                       14.66                  14
38                       14.96                  15
39                       14.55                  15
40                       15.48                  16
41                       14.70                  14
42                       14.88                  13
43                       14.72                  14
44                       14.48                  14
45                       14.94                  15
46                       15.80                  14
47                       14.82                  13
48                       15.17                  14
49                       15.07                  12
50                       15.07                  14
51                       15.06                  14
52                       14.63                  13
53                       14.46                  15
54                       15.28                  16
55                       14.67                  15
56                       14.44                  15
57                       14.53                  13
58                       14.74                  16
59                       14.96                  16
60                       14.83                  16
61                       14.95                  15
62                       14.54                  16
63                       14.33                  18
64                       14.30                  15
65                       15.04                  16
66                       14.53                  14
67                       14.35                  13
68                       14.72                  14
69                       14.46                  14
70                       14.86                  10
71                       14.81                  10
72                       14.53                  11
73                       15.24                  14
74                       14.45                  14
75                       14.89                  15
76                       15.83                  13
77                       14.65                  15
78                       15.50                  16
79                       15.60                  18
80                       14.91                  14
81                       14.74                  16
82                       14.59                  16
83                       15.99                  18
84                       15.95                  17
85                       15.91                  17
86                       15.90                  15
87                       15.85                  15
88                       16.08                  14
89                       15.97                  18
90                       15.70                  16
91                       15.67                  15
92                       15.61                  16
93                       15.96                  16
94                       15.78                  15
95                       15.82                  17
96                       15.73                  15
97                       15.62                  15
98                       15.68                  15
99                       15.62                  17
100                      15.90                  15
101                      15.99                  16
102                      16.36                  15
103                      16.12                  15
104                      15.91                  16
105                      15.79                  16
