Frame        Inference_Time_ms    Objects_Detected
0                       181.85                  14
1                        30.22                  12
2                        28.50                  12
3                        28.58                  13
4                        28.64                  15
5                        28.31                  15
6                        28.32                  11
7                        28.36                  14
8                        18.97                  13
9                        16.50                  14
10                       16.02                  14
11                       16.03                  14
12                       16.56                  15
13                       17.24                  15
14                       16.79                  14
15                       16.45                  16
16                       16.09                  16
17                       16.14                  16
18                       16.68                  16
19                       16.90                  17
20                       16.08                  14
21                       14.72                  18
22                       15.16                  14
23                       14.68                  15
24                       14.70                  16
25                       14.48                  16
26                       14.47                  14
27                       14.44                  14
28                       14.39                  14
29                       14.37                  17
30                       14.27                  13
31                       14.27                  14
32                       14.36                  14
33                       14.57                  15
34                       14.43                  16
35                       14.48                  15
36                       14.99                  16
37                       14.61                  14
38                       14.50                  15
39                       14.37                  15
40                       14.77                  16
41                       14.34                  14
42                       14.65                  13
43                       14.52                  14
44                       14.41                  14
45                       14.46                  15
46                       14.44                  14
47                       14.29                  13
48                       14.27                  14
49                       14.65                  12
50                       14.88                  14
51                       14.78                  14
52                       15.01                  13
53                       14.98                  15
54                       15.05                  16
55                       14.86                  15
56                       15.11                  15
57                       14.85                  13
58                       15.82                  16
59                       15.17                  16
60                       15.06                  16
61                       16.34                  15
62                       15.97                  18
63                       16.44                  15
64                       16.89                  16
65                       16.65                  14
66                       16.51                  13
67                       16.63                  14
68                       16.53                  14
69                       17.08                  10
70                       17.50                  10
71                       17.07                  11
72                       16.83                  14
73                       16.65                  14
74                       16.46                  15
75                       16.80                  13
76                       16.98                  15
77                       17.35                  16
78                       16.72                  18
79                       16.40                  14
80                       16.23                  14
81                       16.64                  16
82                       16.61                  16
83                       15.39                  18
84                       14.71                  17
85                       14.59                  17
86                       14.45                  15
87                       14.41                  15
88                       14.85                  14
89                       14.41                  18
90                       15.28                  16
91                       14.33                  15
92                       14.26                  16
93                       14.73                  16
94                       14.36                  15
95                       14.72                  17
96                       14.41                  15
97                       14.76                  15
98                       14.36                  15
99                       14.91                  17
100                      14.66                  15
101                      15.23                  16
102                      15.55                  15
103                      14.69                  15
104                      14.59                  16
105                      16.67                  16
106                      25.61                  19
107                      17.22                  21
108                      17.37                  19
109                      34.11                  18
110                      16.79                  16
111                      16.10                  17
112                      16.00                  18
113                      28.43                  13
114                      16.22                  12
115                      15.11                  15
116                      21.65                  14
117                      16.98                  15
118                      16.98                  18
119                      30.18                  19
120                      15.97                  17
121                      15.05                  17
122                      31.45                  16
123                      16.24                  15
124                      16.24                  15
125                      33.90                  15
126                      16.40                  12
127                      16.50                  14
128                      31.18                  15
129                      16.21                  14
130                      15.23                  13
131                      36.00                  15
132                      16.52                  13
133                      15.71                  15
134                      29.30                  15
135                      26.92                  16
136                      16.96                  13
137                      16.44                  14
138                      33.65                  13
139                      16.92                  14
140                      15.40                  13
141                      21.00                  14
142                      16.50                  16
143                      16.02                  15
144                      32.99                  12
145                      15.69                  13
146                      14.96                  16
147                      30.06                  13
148                      16.27                  12
149                      16.00                  12
150                      15.85                  14
151                      16.64                  12
152                      15.38                  15
153                      15.14                  14
154                      16.11                  17
155                      15.51                  14
156                      29.32                  16
157                      16.15                  14
158                      17.20                  12
159                      16.52                  13
160                      30.10                  14
161                      16.00                  14
162                      15.20                  14
163                      30.23                  14
164                      16.39                  15
165                      15.92                  14
166                      29.50                  11
167                      16.79                  13
168                      16.54                  14
169                      28.73                  14
170                      17.57                  15
171                      15.05                  13
172                      29.80                  15
173                      16.26                  15
174                      17.37                  14
175                      15.88                  16
176                      16.32                  13
177                      16.38                  14
178                      27.52                  13
179                      20.75                  15
180                      17.12                  14
181                      15.46                  15
182                      22.26                  15
183                      15.45                  15
184                      15.65                  14
185                      20.12                  15
186                      17.33                  14
187                      16.69                  17
188                      27.39                  16
189                      17.27                  15
190                      15.60                  17
191                      28.73                  17
192                      18.71                  15
193                      15.77                  17
194                      31.31                  17
195                      15.89                  16
196                      16.90                  14
197                      15.10                  14
198                      15.74                  18
199                      16.14                  17
200                      37.45                  14
201                      30.01                  13
202                      17.25                  11
203                      33.49                  11
204                      38.36                  14
205                      16.78                  13
206                      33.05                  12
207                      43.52                  14
208                      17.29                  14
209                      30.57                  12
210                      46.60                  13
211                      17.00                  12
212                      16.94                  11
213                      47.01                  11
214                      30.82                  11
215                      16.77                  13
216                      32.13                  13
217                      41.88                  12
218                      16.94                  12
219                      34.57                  13
220                      41.27                  14
221                      16.68                  16
222                      39.95                  16
223                      32.12                  17
224                      17.03                  13
225                      30.22                  13
226                      47.20                  13
227                      16.80                  13
228                      16.73                  13
229                      45.22                  13
230                      25.49                  13
231                      17.37                  13
232                      39.73                  13
233                      39.13                  14
234                      16.97                  13
235                      41.19                  13
236                      36.94                  15
237                      17.71                  15
238                      41.78                  14
239                      37.52                  13
240                      17.69                  13
241                      40.61                  15
242                      36.44                  13
243                      16.72                  14
244                      41.06                  14
245                      37.56                  13
246                      16.75                  12
247                      40.43                  13
248                      36.56                  13
249                      16.50                  12
250                      40.62                  14
251                      34.69                  13
252                      16.67                  13
253                      42.48                  14
254                      34.60                  18
255                      16.34                  17
256                      40.08                  18
257                      36.66                  18
258                      16.64                  19
259                      42.45                  20
260                      35.11                  20
261                      17.26                  19
262                      41.99                  18
263                      25.39                  22
264                      16.98                  17
265                      17.00                  17
266                      41.78                  18
267                      28.10                  19
