Frame        Inference_Time_ms    Objects_Detected
0                       180.86                  13
1                        30.09                  12
2                        28.66                  12
3                        28.93                  13
4                        28.48                  15
5                        28.39                  15
6                        28.34                  11
7                        28.41                  14
8                        28.41                  13
9                        28.37                  14
10                       28.23                  14
11                       17.91                  14
12                       17.57                  15
13                       17.07                  15
14                       16.95                  14
15                       16.47                  16
16                       16.18                  16
17                       16.08                  16
18                       16.10                  16
19                       16.29                  17
20                       14.59                  14
21                       14.39                  18
22                       15.08                  14
23                       14.50                  15
24                       14.81                  16
25                       14.91                  16
26                       15.36                  14
27                       15.29                  14
28                       14.83                  14
29                       16.06                  17
30                       16.99                  13
31                       16.92                  14
32                       17.42                  14
33                       16.14                  16
34                       16.04                  15
35                       16.64                  16
36                       16.88                  14
37                       16.42                  15
38                       16.29                  15
39                       16.13                  16
40                       16.23                  14
41                       16.77                  13
42                       16.99                  14
43                       16.69                  14
44                       16.55                  15
45                       16.24                  15
46                       15.36                  14
47                       14.53                  13
48                       15.77                  12
49                       14.55                  14
50                       14.53                  14
51                       15.23                  14
52                       15.07                  13
53                       15.16                  15
54                       15.30                  15
55                       15.48                  15
56                       15.73                  15
57                       15.52                  13
58                       14.54                  16
59                       14.61                  16
60                       14.62                  16
61                       15.14                  15
62                       14.63                  16
63                       15.01                  18
64                       14.87                  15
65                       14.51                  16
66                       15.03                  13
67                       15.25                  13
68                       15.66                  14
69                       15.02                  10
70                       16.27                  10
71                       16.16                  11
72                       15.31                  14
73                       15.58                  14
74                       15.86                  15
75                       16.28                  15
76                       14.89                  13
77                       14.88                  16
78                       14.91                  18
79                       15.40                  14
80                       15.76                  14
81                       16.18                  16
82                       15.72                  16
83                       14.64                  17
84                       15.06                  17
85                       16.66                  15
86                       17.53                  15
87                       17.36                  15
88                       16.44                  14
89                       16.02                  18
90                       14.79                  16
91                       14.62                  15
92                       14.51                  16
93                       14.64                  16
94                       14.41                  15
95                       14.67                  17
96                       14.39                  15
97                       14.30                  15
98                       14.28                  15
99                       14.31                  17
100                      14.55                  15
101                      15.07                  16
102                      14.96                  15
103                      14.76                  15
104                      15.01                  16
105                      24.06                  16
106                      16.95                  19
107                      40.47                  21
108                      19.21                  19
109                      17.48                  18
110                      39.42                  16
111                      27.66                  17
112                      17.36                  18
113                      36.69                  13
114                      27.23                  12
115                      17.00                  15
116                      16.49                  14
117                      44.38                  15
118                      16.68                  18
119                      16.20                  19
120                      39.63                  17
121                      20.98                  17
122                      16.93                  16
123                      37.41                  15
124                      16.88                  15
125                      16.26                  15
126                      39.30                  12
127                      18.23                  14
128                      17.33                  15
129                      34.48                  14
130                      33.67                  13
131                      16.75                  15
132                      17.00                  13
133                      41.84                  15
134                      16.82                  15
135                      17.03                  16
136                      41.29                  13
137                      16.41                  14
138                      16.42                  13
139                      39.15                  14
140                      23.96                  13
141                      17.00                  14
142                      37.39                  16
143                      27.52                  15
144                      17.11                  12
145                      16.53                  13
146                      40.56                  16
147                      16.72                  13
148                      15.94                  12
149                      34.78                  12
150                      16.69                  14
151                      16.06                  12
152                      42.94                  15
153                      16.72                  14
154                      17.14                  17
155                      44.14                  14
156                      20.97                  16
157                      17.11                  14
158                      34.46                  12
159                      32.24                  13
160                      17.09                  14
161                      17.00                  14
162                      41.97                  14
163                      16.52                  14
164                      16.35                  15
165                      38.72                  14
166                      25.78                  11
167                      16.12                  13
168                      26.71                  14
169                      31.79                  14
170                      16.33                  15
171                      16.15                  13
172                      32.16                  15
173                      16.38                  15
174                      15.64                  14
175                      28.87                  16
