Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         22.3194             16.6513             39.0089             
2         14.1169             11.1649             50.1661             
3         13.2255             6.0662              56.2442             
4         11.8492             6.3084              67.7182             
5         12.6872             7.0037              81.0596             
6         11.7839             9.9345              95.7525             
7         5.6178              10.7739             106.5679            
8         7.9290              11.1974             117.7841            
9         7.5945              11.6477             129.4620            
10        5.2653              11.6226             141.1155            
11        7.4566              10.9113             152.0456            
12        6.1333              13.6643             169.3369            
13        5.7891              10.3264             184.0869            
14        7.5131              11.2917             195.4242            
15        6.1014              13.6695             211.8590            
16        6.0183              11.8791             227.5534            
17        10.3449             9.0212              236.6000            
18        7.8146              11.2571             252.3382            
19        10.4955             9.0721              261.4330            
20        6.5773              12.6744             278.4578            
21        7.0406              10.7386             289.4663            
22        11.1002             13.4428             306.5781            
23        6.6413              9.1961              315.7754            
24        10.9093             11.4123             330.1657            
25        7.6377              9.0978              339.2649            
26        7.1060              9.6513              348.9445            
27        9.9984              10.2311             359.1847            
28        6.8150              9.4064              371.5809            
29        7.8443              12.4533             384.0324            
30        12.3154             10.0060             394.2197            
31        7.1838              10.4144             407.7691            
32        7.8549              11.2881             419.0638            
33        11.1595             8.8868              427.9814            
34        7.4938              10.5424             441.5822            
35        6.9309              12.7076             454.2838            
36        11.6814             13.3478             471.0190            
37        7.2944              9.7418              480.7544            
38        8.4102              11.9333             494.6965            
39        8.3283              11.5231             506.2024            
40        7.9404              10.7143             518.5441            
41        14.5138             13.3542             531.8134            
42        5.9121              10.8280             520.4301            
43        7.9046              11.5486             529.8677            
44        7.0912              11.5419             535.7952            
45        10.3395             13.8489             544.5783            
46        7.8127              9.5243              529.4242            
47        8.3737              10.5155             510.8123            
48        7.2369              11.0872             507.1416            
49        10.9934             12.3864             509.9276            
50        6.8001              10.3556             512.8166            
51        9.0419              12.6633             507.2616            
52        10.2981             12.9027             479.6728            
53        7.8529              11.5378             483.6610            
54        6.9666              10.4382             488.9252            
55        10.7144             10.1244             487.6566            
56        7.9312              11.2594             498.2374            
57        6.3901              12.0826             476.2992            
58        11.7332             11.4885             465.7733            
59        8.3191              9.0200              468.1092            
60        6.4101              13.1722             462.2494            
61        15.9498             9.1048              429.3331            
62        6.2432              7.0989              433.2451            
63        8.7861              6.8175              432.1770            
64        7.7029              6.1572              429.1364            
65        10.4200             5.9994              428.3828            
66        9.8248              6.2033              425.8838            
67        8.6840              6.4666              394.2854            
68        6.4599              11.5842             392.9105            
69        14.1117             11.1375             400.6699            
70        6.7278              8.9196              403.5221            
71        7.7759              6.1702              357.9719            
72        6.4898              6.1737              355.7790            
73        10.6196             11.0563             356.6644            
74        6.6736              5.9104              359.8827            
75        10.0841             6.2287              295.3346            
76        7.0005              10.3639             298.9839            
77        11.0675             7.3649              296.5379            
78        7.1964              11.9156             297.3796            
79        6.5507              8.5165              302.1010            
80        10.9639             5.8832              265.0011            
81        7.2975              6.4582              270.1546            
82        6.2904              11.3555             270.8330            
83        11.7766             6.0190              275.7694            
84        8.2517              6.6560              277.5963            
85        9.6908              6.1771              234.9404            
86        5.9005              6.2363              233.9538            
87        12.0699             6.3627              233.4327            
88        8.4718              6.5744              233.3434            
89        5.7581              8.2021              218.4839            
90        9.5018              10.3880             187.5012            
91        5.5070              7.9508              192.3188            
92        7.3144              11.5370             197.4442            
93        6.4945              8.3039              195.3545            
94        8.1363              5.8718              175.1272            
95        6.2873              5.8650              152.8352            
96        7.0318              6.4987              146.9589            
97        7.4788              8.7885              147.2558            
98        8.0827              9.8656              132.1999            
99        6.9477              10.5919             89.8666             
100       5.3959              14.4145             92.6455             
101       7.6243              9.9310              91.4174             
102       7.1611              6.5488              89.8790             
103       7.9223              6.2664              61.3750             
104       8.3780              5.8916              66.8953             
105       7.9716              6.4455              65.3537             
106       5.6103              6.2027              57.9880             
107       8.9835              11.9578             69.1912             
108       7.2372              12.4137             76.7438             
109       10.3526             12.1876             35.7703             
110       6.5274              6.9341              31.7390             
111       8.1916              6.0441              30.6943             
112       7.1281              6.3619              36.4618             
113       6.4689              5.9543              33.2029             
114       5.8818              9.2943              15.1997             
115       7.8296              8.7096              16.5949             
116       5.6401              9.4797              19.4170             
117       6.3496              6.4170              12.7858             
118       5.7723              6.9058              12.6994             
119       5.5777              7.9925              13.5974             
120       6.2316              13.8400             25.4058             
121       6.4280              7.1007              22.5114             
122       9.0906              6.7296              22.3192             
123       5.3695              6.3279              11.7383             
124       5.9913              7.2364              13.4051             
125       5.5442              8.7134              14.2785             
126       5.3274              6.4261              19.4589             
127       5.9487              6.7204              12.7133             
128       6.3364              13.0793             19.4379             
129       6.5762              11.4863             29.5483             
130       7.5729              7.5147              27.6530             
131       7.9087              6.6330              25.2898             
132       7.2338              7.1843              24.7996             
133       6.1636              10.2048             16.3891             
134       7.6216              12.6746             24.5357             
135       8.2620              8.7470              19.0565             
136       6.8106              9.6547              25.9850             
137       6.2420              7.0409              16.5268             
138       6.1147              9.9341              16.0717             
139       5.8363              14.2900             26.9204             
140       7.5413              11.4548             24.7888             
141       6.8571              6.6511              24.0490             
142       7.7287              6.5359              19.7535             
143       5.2779              6.6413              11.9489             
144       5.3772              9.9883              15.3853             
145       8.2221              8.5291              16.7640             
146       7.3132              6.0483              13.4179             
147       6.0220              14.1742             20.2409             
148       5.8393              10.6225             25.0689             
149       6.4013              8.5879              28.1285             
150       6.1221              7.6541              28.8199             
151       6.9169              6.2815              29.0019             
152       5.4327              7.6077              23.7594             
153       6.2578              6.7407              13.0187             
154       5.5849              9.9981              15.6015             
155       6.1069              7.9122              23.5070             
156       6.5101              6.5200              16.3085             
157       6.9886              10.6512             17.6950             
158       7.1707              11.2384             21.7285             
159       6.0614              7.7359              25.2224             
160       8.0009              8.6368              23.1242             
161       6.0719              6.1446              15.3681             
162       4.7970              6.1862              11.0123             
163       5.9327              8.8170              14.7708             
164       4.9885              9.5030              18.6797             
165       5.4980              6.2323              15.1527             
166       5.5349              6.8402              12.3970             
167       5.3152              6.5762              11.9179             
168       5.9030              8.8799              14.8036             
169       8.3479              8.5618              16.9240             
170       5.9618              9.2519              18.1542             
171       6.5279              6.6300              14.8130             
172       5.2359              15.8992             21.1650             
173       6.4191              8.6747              21.4014             
174       6.3362              6.5722              22.7929             
175       6.7423              10.7451             27.8971             
176       7.1966              9.0465              17.2727             
177       6.2860              6.3723              12.6765             
178       5.0962              6.2144              11.3343             
179       5.5422              10.4842             16.0522             
180       5.0712              8.2026              22.0488             
181       8.1896              9.1828              21.6314             
182       6.1418              6.3722              15.0130             
183       6.9107              6.0718              13.0038             
184       5.5257              6.5351              12.0756             
185       5.8157              6.6254              12.4620             
186       6.5765              12.3034             18.9106             
187       7.4682              7.0288              15.7757             
188       7.4137              12.2402             19.6802             
189       7.6091              10.8648             20.7768             
190       7.4791              7.3122              22.7529             
191       8.1243              8.0734              21.9603             
192       8.3424              7.1278              15.8910             
193       6.3176              9.9740              16.3609             
194       7.1344              10.5028             17.6540             
195       7.8273              5.9754              13.8180             
196       5.8129              8.6200              14.4589             
197       7.8944              8.8108              16.7188             
198       7.0173              6.3292              13.3630             
199       5.7500              6.3924              12.1597             
200       5.2181              8.5590              13.7999             
201       6.8758              6.9068              13.8005             
202       7.4810              10.1444             17.6534             
203       7.3243              10.4785             17.8259             
204       5.6569              11.2857             20.2258             
205       10.5486             23.7132             34.2969             
206       14.3479             41.4391             65.8202             
207       9.6773              12.2299             75.3734             
208       8.0989              13.2992             61.7806             
209       9.4165              12.4712             55.8838             
210       12.5760             8.3830              52.6363             
211       8.4188              10.6006             44.7289             
212       8.0695              6.2404              37.6428             
213       6.6356              10.3802             24.4896             
214       8.8358              16.9867             26.3573             
215       10.3769             16.2069             26.6005             
216       10.7707             20.0187             31.0081             
217       28.5585             33.2741             61.8564             
218       17.0965             18.0375             63.8394             
219       12.6652             9.1092              69.8191             
220       8.8503              6.8185              48.1731             
221       9.3681              6.9169              42.4939             
222       8.5922              6.7347              33.1314             
223       7.4209              12.1827             19.6258             
224       15.8471             36.8767             52.8075             
225       21.2631             29.5485             68.8338             
226       16.2651             14.1440             66.8976             
227       16.8019             17.2201             83.0983             
228       12.8640             17.2702             95.8047             
229       14.2880             7.3878              78.8673             
230       8.1529              7.2094              73.9682             
231       10.8134             13.5351             60.6262             
232       9.5765              22.0090             69.7519             
233       8.8765              30.5189             90.5495             
234       10.6224             23.7016             89.8506             
235       16.0933             17.1667             85.6858             
236       10.2298             6.9483              85.5533             
237       12.9781             10.3800             81.7562             
238       16.0123             10.5686             69.2602             
239       11.2873             13.9325             71.4971             
240       7.1781              12.1005             65.3326             
241       9.3392              8.2740              42.2667             
242       8.1449              10.3173             41.3449             
243       8.6670              30.6254             66.1762             
244       13.7727             23.0816             45.3711             
245       10.4704             19.5059             55.4357             
246       8.3223              20.2736             69.5312             
247       8.7718              20.4090             82.4788             
248       12.0203             23.3922             75.3159             
249       17.1749             19.8350             84.2035             
250       9.8109              19.5319             93.7794             
251       17.0154             15.1573             82.1680             
252       18.9902             14.1294             89.1651             
253       11.9547             8.1921              78.7443             
254       8.9584              12.2833             79.8952             
255       8.2874              10.0973             74.3058             
256       12.2050             16.2158             68.4738             
257       10.2723             17.8097             71.5309             
258       10.1568             26.1136             78.6150             
259       15.0153             19.5661             74.8500             
260       14.4276             12.0002             82.0969             
261       17.8659             6.6137              76.1751             
262       15.7422             6.7942              63.6487             
263       10.3026             13.7007             58.3947             
264       7.8194              7.0563              42.5292             
265       7.1515              9.0575              30.4105             
