Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         19.6560             14.0298             33.7071             
2         11.8545             11.4212             45.1331             
2         13.8379             9.2966              54.5668             
3         13.5624             6.1094              64.9007             
4         12.4171             6.4789              77.6539             
5         12.0511             10.0486             93.2462             
6         5.2469              9.5856              103.1613            
7         6.5566              10.8072             114.2583            
8         6.4192              10.4069             124.6863            
9         9.0241              10.0259             134.7915            
10        7.2362              9.3129              144.1216            
11        5.8748              10.4650             154.6258            
12        5.0123              11.2462             166.1713            
13        7.1647              11.0626             179.2895            
14        6.7975              9.9944              189.3440            
15        7.6223              12.7397             206.0730            
16        6.7380              14.0925             223.6210            
17        6.9412              11.9413             239.5728            
18        10.5250             9.7969              249.5800            
19        7.2391              11.7940             265.2544            
20        7.3638              12.2166             277.4936            
21        9.9834              12.8536             292.8823            
22        6.2623              12.6508             307.6861            
23        10.8179             10.0968             317.7901            
24        7.2493              14.1387             333.7677            
25        10.7853             9.1269              347.2742            
26        7.5460              13.5888             360.8852            
27        7.3904              8.8595              369.7515            
28        10.9285             11.6280             384.1192            
29        8.0638              10.6142             394.7301            
30        5.2221              9.5458              406.8062            
31        10.8335             11.2232             418.0463            
32        6.3895              9.4539              427.5388            
33        10.8256             13.1045             444.3365            
34        7.0273              11.6202             455.9310            
35        6.8539              9.1860              469.2023            
36        11.7023             12.2297             477.6171            
37        7.5188              11.5200             485.2453            
38        11.2937             9.3543              488.8333            
39        7.3572              12.1729             498.2623            
40        9.1916              13.0673             481.6459            
41        5.6725              9.7176              484.3967            
42        11.4090             13.3667             494.5723            
43        7.6722              10.4793             492.4792            
44        6.6973              11.5510             484.3773            
45        11.9314             11.4954             457.8218            
46        6.7157              9.1807              460.2869            
47        7.2188              12.6019             462.8350            
48        8.0515              8.8283              467.1257            
49        11.8403             14.9297             468.5803            
50        9.6065              12.4172             443.9745            
51        7.6894              9.9489              447.1135            
52        10.7804             8.8083              447.7097            
53        6.8229              11.0910             456.6554            
54        7.8059              6.1328              437.4213            
55        10.3526             11.6133             415.9622            
56        7.2315              10.6761             417.8500            
57        6.6780              12.4004             425.5433            
58        11.7771             6.6035              412.5303            
59        7.7957              6.1917              403.6768            
60        11.2997             6.7057              349.3688            
61        8.3174              6.1225              347.6008            
62        11.0269             6.1256              346.6910            
63        7.7101              5.7450              325.5128            
64        7.4601              5.7363              321.5804            
65        11.6394             6.4745              322.6460            
66        7.6359              6.2846              321.9602            
67        9.9431              10.7003             324.9601            
68        7.8961              6.9310              313.1794            
69        10.5638             10.9104             284.9049            
70        7.0449              9.0125              281.2483            
71        6.4800              7.2870              286.0984            
72        10.7700             6.1230              285.3473            
73        5.5574              13.0260             281.2781            
74        10.8140             11.7650             257.5829            
75        7.8611              11.7514             260.4194            
76        7.5144              13.8161             265.6407            
77        9.7098              7.4828              256.8455            
78        8.3309              5.9192              221.7845            
79        6.9684              6.6910              213.1912            
80        6.8842              6.0500              218.1692            
81        8.3892              6.4161              209.0190            
82        6.5901              9.1467              217.1569            
83        7.8749              6.3122              146.8908            
84        8.7078              9.6286              138.5558            
85        5.7725              12.9763             145.1845            
86        7.0950              7.4450              126.8218            
87        6.6853              6.2592              126.0076            
88        8.4063              6.3982              126.5562            
89        8.0431              6.1770              123.6883            
90        6.5329              5.8905              123.3967            
91        7.2812              6.1738              122.9991            
92        7.5481              6.4032              123.5146            
93        7.2271              6.5314              85.2183             
94        8.0774              6.3033              78.7376             
95        6.5196              13.8408             83.1260             
96        8.1810              11.6657             88.7406             
97        7.1130              11.8121             36.5026             
98        6.0713              10.8191             44.3974             
99        6.0181              6.0879              41.9565             
100       9.1770              6.2040              41.7813             
101       7.4724              6.7144              35.9785             
102       5.7662              8.2360              41.0024             
103       5.5053              6.6200              13.0205             
104       6.2295              8.2100              14.4590             
105       5.4126              6.4942              15.5349             
106       5.3990              6.8451              12.2717             
107       6.1181              6.4451              12.6000             
108       7.5557              8.3247              15.9041             
109       5.0087              9.5626              14.9672             
110       5.5169              7.0570              21.9510             
111       7.2375              7.3060              25.6345             
112       5.2483              6.2904              11.5571             
113       5.8118              9.0673              14.8968             
114       7.3062              11.5388             21.2624             
115       6.5844              7.9081              19.4923             
116       8.3541              6.1991              20.8008             
117       5.7206              6.8058              12.5523             
118       5.5259              6.0946              11.6384             
119       5.0738              6.0771              11.1774             
120       6.0383              9.0714              15.1333             
121       6.6127              8.4489              17.8628             
122       7.2765              6.7335              14.0284             
123       6.0154              7.1054              13.1401             
124       6.2182              6.6343              12.8722             
125       5.2719              6.4003              11.6952             
126       6.0840              7.3467              13.4632             
127       6.4640              9.8401              16.3258             
128       6.2738              6.8311              13.1239             
129       5.6039              6.5673              12.1951             
130       5.8879              9.3125              15.2217             
131       6.8040              6.7288              13.5541             
132       5.9306              6.3462              12.2975             
133       5.7382              6.5187              12.2792             
134       5.6232              7.1910              12.8447             
135       5.8419              6.7170              12.5785             
136       6.2288              6.5097              12.7563             
137       6.0394              7.9013              13.9604             
138       5.8936              7.0978              13.8703             
139       5.8286              7.0230              12.8712             
140       5.3916              6.4582              11.8667             
141       5.5511              6.5521              12.1236             
142       5.6346              6.4668              12.1266             
143       5.5891              6.2486              11.8658             
144       5.5884              9.2954              14.9041             
145       6.2097              6.2771              12.6704             
146       5.7112              6.7786              12.5084             
147       5.0305              6.5575              11.6058             
148       5.0863              6.4767              11.5866             
149       5.9526              10.0145             15.9907             
150       7.0407              6.6507              13.7151             
151       4.7180              6.8452              11.5851             
152       6.2297              9.0696              15.3221             
153       7.9401              6.9451              14.8996             
154       5.0993              6.2428              11.3762             
155       4.7224              7.0093              11.7581             
156       6.5543              8.9455              15.5309             
157       6.5567              8.3519              19.9150             
158       5.4426              6.3501              11.8120             
159       6.1850              7.6630              13.8706             
160       5.3108              5.8954              11.6660             
161       4.7318              6.5781              11.3320             
162       5.8958              12.2470             18.1695             
163       5.2031              6.2344              18.5482             
164       4.7911              6.0454              19.8313             
165       5.8514              8.3239              14.2209             
166       5.2504              6.3519              14.5327             
167       5.8227              6.9802              12.8368             
168       6.1197              9.0399              15.1755             
169       6.4710              6.3304              14.7855             
170       5.0944              5.9863              11.0991             
171       4.9444              6.0241              10.9853             
172       5.6769              8.0538              13.7518             
173       6.9669              8.8655              15.8539             
174       6.7287              6.1779              12.9230             
175       5.8442              8.2974              14.1705             
176       5.5400              6.3367              11.9010             
177       5.1973              6.7240              11.9432             
178       5.5574              6.5050              12.0793             
179       4.9005              6.2525              11.1750             
180       7.0324              7.9825              15.0426             
181       5.3572              9.2625              20.5802             
182       5.9154              6.2927              14.6006             
183       5.7094              8.5636              14.3021             
184       6.2830              6.7480              13.1103             
185       7.0331              9.1044              16.1581             
186       6.2178              6.5518              16.6925             
187       7.3486              10.8675             18.2426             
188       8.2988              8.8632              18.4136             
189       5.4288              9.8638              22.2781             
190       8.2025              6.0346              15.3114             
191       6.9319              8.7666              15.7354             
192       8.2518              9.1054              17.3836             
193       7.4625              6.1610              13.6397             
194       5.6398              6.1431              11.7995             
195       5.7420              6.2520              12.0139             
196       6.1515              6.7604              12.9331             
197       6.6639              6.4993              13.2048             
198       5.7297              6.4802              12.2322             
199       5.1991              6.6536              11.8705             
200       5.5043              6.1809              11.7133             
201       7.7103              9.8062              17.5381             
202       6.9763              7.9473              19.2539             
203       5.0583              7.2064              12.2868             
204       12.1488             30.2331             42.4055             
205       13.7258             26.0928             60.2820             
206       15.2609             16.8452             70.9475             
207       11.2100             17.1687             57.5426             
208       21.6926             16.1084             61.1861             
209       12.9685             16.3635             66.9792             
210       10.0230             13.7362             58.8037             
211       11.0794             6.9975              47.5841             
212       7.1986              6.7677              36.4326             
213       8.0165              6.2133              28.7621             
214       6.6521              9.6012              16.7594             
215       6.0334              12.3164             26.8785             
216       13.5709             9.7050              23.2983             
217       11.3007             46.3274             57.6485             
218       34.0927             23.4867             69.9825             
219       12.0733             10.9881             68.0967             
220       8.6613              8.1061              50.0693             
221       12.0421             6.0715              44.2853             
222       8.7997              9.5198              39.8743             
223       7.0455              7.8752              14.9456             
224       9.3840              21.2633             30.6701             
225       11.7345             15.1834             37.5185             
226       9.9739              16.7908             44.5883             
227       15.1252             34.3233             65.7990             
228       27.9815             17.7489             63.7159             
229       13.4177             9.2565              59.4420             
230       10.8615             9.5020              49.7778             
231       8.7250              9.8652              46.8163             
232       6.8364              10.9602             17.8190             
233       6.6561              9.2185              15.8936             
234       9.9720              13.9647             23.9487             
235       11.1635             16.9984             28.1840             
236       12.4747             14.8634             35.9328             
237       13.9628             24.1017             38.0989             
238       10.2072             16.1779             32.9192             
239       10.6395             12.9306             43.2566             
240       12.3246             9.0130              40.5747             
241       8.2946              9.1870              44.2997             
242       7.7255              19.7660             27.5844             
243       10.8568             21.3284             35.5364             
244       10.2379             17.4297             45.8717             
245       15.1756             16.6098             48.5740             
246       13.4754             10.6222             39.1023             
247       12.2270             22.1169             51.4528             
248       12.5502             10.9265             52.6974             
249       13.1774             18.5470             61.0901             
250       16.3214             24.8779             80.5256             
251       22.3313             25.4209             63.0149             
252       20.2332             19.5588             64.6605             
253       12.1467             16.8092             72.2106             
254       9.3093              15.3756             81.6580             
255       7.8984              11.8128             81.8944             
256       8.9214              11.4333             58.5838             
257       9.6705              9.1572              57.2792             
258       14.0088             14.5117             62.6552             
259       12.1616             12.4669             68.3055             
260       9.3245              23.9826             77.9218             
261       8.5465              14.3080             36.9483             
262       12.9609             9.4370              42.9311             
263       8.8761              6.1213              44.3856             
264       8.1175              6.2447              42.7993             
265       6.1079              5.8749              36.7309             
266       5.7779              15.3814             21.1829             
267       5.7198              8.3443              23.7474             
268       5.9018              6.3881              24.0532             
269       7.1562              6.8655              24.1161             
270       7.4140              28.6844             36.1211             
271       15.4087             25.1113             53.7313             
272       22.8184             37.2561             82.4877             
273       8.3909              25.5162             103.9238            
274       22.9667             12.0947             90.8807             
275       8.1362              10.0913             57.3473             
276       10.6929             6.4010              47.9024             
277       12.2616             10.0899             57.9056             
278       8.5593              12.3118             64.9901             
279       7.3311              10.8762             67.7762             
280       7.3236              15.1640             43.9573             
281       8.4401              49.5946             83.4124             
282       12.8440             21.2142             91.5164             
283       30.8383             17.3885             108.6411            
284       15.9637             8.9893              94.6256             
285       8.8446              17.2067             68.3038             
286       10.9941             11.2707             75.3797             
287       9.5730              11.9045             79.8978             
288       11.1094             19.7901             94.1051             
289       8.9726              29.0035             91.8361             
290       22.8485             19.3540             62.0177             
291       9.2092              27.1422             81.2609             
292       8.3883              10.5145             86.5390             
293       14.6111             12.9371             94.0221             
294       12.2921             13.2811             101.2013            
295       8.7707              10.8201             79.3051             
296       10.9517             13.2630             87.3370             
297       10.3682             21.0310             97.6061             
298       9.7612              16.1155             89.3421             
299       10.3305             9.2391              86.1293             
300       6.8396              20.0727             73.0819             
301       7.8595              14.4279             76.7800             
302       13.5831             23.9842             98.6169             
303       13.5966             16.7305             100.4866            
304       11.9915             13.6100             77.0454             
305       14.6975             10.3100             75.7622             
306       15.2166             18.3370             87.2031             
307       14.1073             20.4696             95.7223             
308       13.1873             25.6821             100.2514            
309       9.6897              15.7392             85.9563             
310       9.4897              16.7397             92.8361             
311       8.5878              21.8125             105.8311            
312       15.3066             20.2273             116.6984            
313       8.9643              18.3544             110.6931            
314       10.1541             14.5912             68.9716             
315       9.8789              26.6481             93.5616             
316       10.9315             17.2692             104.4658            
317       14.4821             12.6185             108.8628            
318       17.0184             13.7266             114.1355            
319       10.1083             6.9688              90.2672             
320       13.3060             11.1115             93.2635             
321       20.0950             14.2556             94.5899             
322       13.5522             9.7529              82.6998             
323       7.7184              5.8877              57.7050             
324       7.3312              6.7187              43.3070             
325       5.9565              6.6197              49.2229             
326       7.8347              5.8767              43.0220             
327       5.5370              6.4504              42.5128             
328       5.8729              6.0974              12.0346             
329       6.0392              14.4663             20.5237             
330       6.1683              15.9817             35.7372             
331       8.4120              17.0470             47.3681             
332       7.5204              13.6444             27.6188             
333       8.4922              20.5898             29.1134             
334       9.0313              20.3853             33.9486             
335       11.0459             16.2873             46.5264             
336       15.9462             15.4946             54.6621             
337       8.8670              7.5229              50.0846             
338       5.7531              11.5835             17.3582             
339       7.1964              17.9525             28.7595             
340       7.4251              10.5624             31.1889             
341       6.2603              32.8047             56.8233             
342       11.6679             18.8519             68.0731             
343       20.0633             14.9850             54.2583             
344       19.9634             14.4328             59.0637             
345       11.9509             11.9889             56.5053             
346       10.9080             11.7873             46.2804             
347       11.2982             19.9140             31.2396             
348       11.1439             22.0354             40.5891             
349       8.7668              10.8729             45.1012             
350       8.4726              12.4744             50.6126             
351       10.0877             30.4099             67.7330             
352       18.7903             17.2203             42.9277             
353       19.3547             18.8364             49.0072             
354       11.3891             22.3029             71.2772             
355       13.3512             13.8313             79.0500             
356       9.1372              18.7698             76.3856             
357       10.4894             19.2618             56.6311             
358       8.6844              22.1670             75.1503             
359       12.2578             16.3254             84.1191             
360       15.9160             27.6672             99.8914             
361       15.7436             16.5829             92.6048             
362       10.6227             11.9899             60.1505             
363       10.2394             8.7592              61.6061             
364       11.7586             12.2105             64.7876             
365       10.6511             17.7701             74.6057             
366       15.4335             13.2584             80.4991             
367       10.2599             30.3192             67.6587             
368       14.4572             12.0536             72.8871             
369       15.3388             15.3429             80.4527             
370       21.6117             31.5946             105.2719            
371       17.1614             27.3730             91.8652             
372       12.7462             19.8815             90.1113             
373       17.5681             17.4957             105.4013            
374       19.3995             17.2556             118.3258            
375       15.0280             11.4572             121.7215            
376       16.8996             11.4231             88.0760             
377       10.2111             20.1873             98.3472             
378       11.5065             13.3652             105.1105            
379       12.9117             12.5202             106.4934            
380       13.6440             8.2772              87.5978             
381       10.7131             6.5697              64.1817             
382       15.6937             6.5418              65.6085             
383       15.1142             6.2637              63.3088             
384       8.2422              6.5060              63.1307             
385       6.9830              6.4826              43.8912             
386       7.1884              9.0179              16.2714             
387       13.6249             18.0114             31.6647             
388       15.4811             23.0538             47.7200             
389       16.7188             24.1703             64.1875             
390       21.1643             19.4426             78.4340             
391       14.1503             20.8851             73.4858             
392       20.9071             19.3035             81.8005             
393       12.0890             11.0483             78.4140             
394       12.6115             11.7219             75.4930             
395       9.8371              7.5755              45.0872             
396       14.7672             6.3761              41.5086             
397       7.0567              10.4825             45.3193             
398       6.8585              6.0881              44.9300             
399       7.8597              6.4430              22.0088             
400       6.1536              26.1366             32.3253             
401       8.6226              19.8505             51.5544             
402       13.6510             25.8912             70.8776             
403       18.4925             20.8459             80.7343             
404       24.9052             17.2426             75.7605             
405       17.2844             10.6453             50.7620             
406       10.7715             8.7383              54.3608             
407       8.0403              9.7836              55.0717             
408       9.3081              8.1760              55.3591             
409       7.4238              33.8522             41.3098             
410       7.4530              36.7614             69.9884             
411       10.3721             26.9055             91.5892             
412       14.5452             21.2197             104.4896            
413       44.8961             12.7410             102.9689            
414       20.1875             16.4849             113.0743            
415       10.7859             16.5551             112.6987            
416       9.1167              10.9593             120.7753            
417       12.4384             10.5929             123.7265            
418       7.6742              13.8168             130.2292            
419       7.4548              21.2940             125.1497            
420       8.8519              19.8141             125.9935            
421       7.8188              23.0273             143.7639            
422       8.7377              17.2950             137.0482            
423       7.9860              15.4136             134.6206            
424       7.1286              18.5190             143.1978            
425       9.1747              6.7833              131.9114            
426       13.5749             6.4770              121.0067            
427       12.7162             11.4470             111.2167            
428       15.2570             6.3771              103.2499            
429       15.3838             6.2642              94.6591             
430       9.6873              10.9063             81.2053             
431       8.0450              16.3007             82.1456             
432       8.7879              33.6778             108.1864            
433       7.8850              20.9943             103.8628            
434       7.8308              12.8928             90.8349             
435       8.2722              8.8293              94.9032             
436       15.8683             11.9414             100.2982            
437       11.9902             7.2269              79.5585             
438       13.5456             10.8840             76.9760             
439       10.5625             19.0030             89.8926             
440       8.6070              17.5778             79.3672             
441       10.9349             9.6458              74.9799             
442       9.4878              6.0350              57.8215             
443       14.1979             8.1369              54.9575             
444       13.3359             6.4193              41.9692             
445       5.7880              5.9644              38.1341             
446       7.1670              8.8797              29.9163             
447       6.0344              6.3249              15.4804             
448       6.4025              6.6906              13.1133             
449       5.3588              6.1307              11.5081             
450       5.4342              6.4327              11.8875             
451       5.8195              10.1870             16.0294             
452       12.3045             14.4283             26.7555             
453       14.5724             18.4386             33.0410             
454       23.3244             30.6832             55.6283             
455       19.5195             22.2146             64.5343             
456       13.3041             17.4665             63.5109             
457       9.9329              12.4773             59.3603             
458       7.3231              6.8468              54.2768             
459       8.7612              9.3107              39.6493             
460       10.2208             6.4356              32.3613             
461       6.4428              9.8226              26.3691             
462       7.1660              6.2318              14.5690             
463       5.5325              6.8330              12.3861             
464       6.2473              9.3943              15.6619             
465       11.6315             9.6705              21.3229             
466       12.6391             23.2915             35.9746             
467       28.3087             14.0649             43.2610             
468       20.3713             19.1607             53.8903             
469       19.5379             19.2317             60.8217             
470       11.8738             10.2626             39.4225             
471       10.1473             8.0271              40.3685             
472       9.0550              9.9874              43.2389             
473       6.9331              6.3190              15.7129             
474       6.8920              13.3662             20.2751             
