Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         21.3036             17.0167             38.3629             
2         13.5093             10.8174             49.1763             
3         14.9925             6.6032              56.3478             
4         12.0084             12.5529             74.2707             
5         14.7747             6.5368              82.9922             
6         11.5870             14.9387             102.9637            
7         5.2600              9.4199              112.4209            
8         7.7396              14.7987             127.4605            
9         6.8523              9.7897              137.2742            
10        6.7628              12.5391             153.0964            
11        5.4865              9.6228              162.7483            
12        5.3417              9.3174              172.0872            
13        4.6308              11.5645             186.5178            
14        5.6637              11.4899             198.0380            
15        10.6080             9.3529              207.4049            
16        8.1163              9.8429              220.5594            
17        8.7237              11.5092             232.0766            
18        6.8195              11.7401             246.2930            
19        11.8669             10.7960             257.0907            
20        8.6860              11.6057             271.2570            
21        8.8608              10.5903             281.8529            
22        6.8718              13.2301             299.4166            
23        10.2271             10.6545             310.0878            
24        6.8824              10.2301             323.8789            
25        6.5875              10.7398             334.6161            
26        10.3776             11.2741             349.4291            
27        6.9936              11.5934             361.0374            
28        7.8764              10.0332             374.8396            
29        11.3091             12.0521             386.9153            
30        8.2840              10.9345             397.8618            
31        7.3642              12.7092             414.3085            
32        11.9057             12.1620             430.7940            
33        7.8861              9.5343              440.3526            
34        7.3930              11.2933             454.0631            
35        11.0088             11.7381             465.7988            
36        6.9253              9.2393              475.2695            
37        6.4632              14.1405             491.9841            
38        11.6697             12.4266             508.7272            
39        7.0935              8.8425              517.5436            
40        7.5237              11.5532             532.0903            
41        13.4305             14.3050             491.9260            
42        8.4295              13.8294             507.0175            
43        8.0973              10.3387             503.4372            
44        7.7468              13.7092             512.2551            
45        10.4553             10.4803             512.8898            
46        6.5928              11.3850             521.8713            
47        11.4977             9.8235              522.0302            
48        7.0368              10.6390             499.8515            
49        5.5486              11.1059             499.0753            
50        10.7928             9.2393              493.6750            
51        10.8761             10.8056             479.5645            
52        7.3727              12.3144             491.7213            
53        6.1643              9.8606              487.6249            
54        11.9445             8.6540              475.0660            
55        7.1284              12.5231             468.3739            
56        10.5082             9.0832              463.2658            
57        6.5899              10.9248             459.8122            
58        6.8418              10.1408             454.7130            
59        12.2996             10.3712             455.0785            
60        6.8945              6.3293              440.5605            
61        9.8552              12.3231             425.6814            
62        10.5748             7.2438              425.6426            
63        8.2483              7.1635              425.4496            
64        6.4460              8.6886              404.7447            
65        10.9285             11.5829             399.4738            
66        8.6258              6.7501              397.5593            
67        6.7965              6.4848              377.4185            
68        10.8887             6.1000              365.4299            
69        9.0620              8.8285              362.0625            
70        7.5997              10.0194             359.0030            
71        7.2983              10.9061             354.3769            
72        11.9877             6.9865              343.8786            
73        6.7214              8.1796              339.8763            
74        8.1682              7.2532              324.3474            
75        8.7846              7.3888              318.5362            
76        9.9637              8.4010              310.7793            
77        7.1859              9.6665              297.3213            
78        5.3900              6.5580              288.9731            
79        13.4691             10.0932             279.3652            
80        6.6195              6.6451              270.1805            
81        8.4022              6.3567              268.5981            
82        9.4542              8.9779              256.9211            
83        6.7623              7.3596              247.8907            
84        11.9339             11.6590             240.7600            
85        8.1791              10.0213             229.7382            
86        5.9654              6.5826              219.4565            
87        8.4585              9.2379              225.0527            
88        6.3204              6.5612              203.3175            
89        6.5854              6.1720              199.7552            
90        6.8311              9.4178              178.5899            
91        7.4186              9.6589              181.6157            
92        6.9179              7.1876              179.4116            
93        9.2526              6.7036              166.0299            
94        7.3563              9.7036              160.7622            
95        7.9290              6.5039              153.6313            
96        5.8642              11.7182             149.9153            
97        7.2650              6.0451              129.9927            
98        8.1217              9.3745              122.7365            
99        6.4872              9.8892              125.4123            
100       7.7785              7.4002              115.3363            
101       8.3159              10.3281             100.7730            
102       7.4205              7.5524              97.0334             
103       6.6793              10.2749             87.8989             
104       8.5069              6.5884              76.2520             
105       8.6145              6.6232              67.6853             
106       7.2266              6.7103              64.3629             
107       6.6259              10.8855             57.4616             
108       7.9185              9.9230              49.2338             
109       11.6434             7.4833              29.6527             
110       5.6871              6.4010              31.8780             
111       7.5862              6.1579              22.6507             
112       4.9968              6.2980              11.3142             
113       5.2646              6.1881              11.4716             
114       5.9551              11.6351             17.6214             
115       6.3681              6.9765              13.6087             
116       5.7664              6.3787              12.1774             
117       5.2180              6.3295              11.5675             
118       5.6713              11.7276             17.4203             
119       7.2468              6.9516              14.2152             
120       5.1475              6.5276              11.7036             
121       6.0415              9.7284              15.7932             
122       5.6249              6.2558              16.1018             
123       5.1540              6.4734              11.6541             
124       5.7879              6.6296              12.4557             
125       5.7506              9.7167              15.4989             
126       6.0230              6.2709              17.3050             
127       5.9015              6.7543              12.6816             
128       6.3716              8.2804              14.6744             
129       8.2805              6.4604              14.7592             
130       5.7091              6.4968              12.2303             
131       5.9163              6.8190              12.7637             
132       5.6909              9.8059              15.5352             
133       7.4937              6.7078              14.2193             
134       5.8005              9.1415              14.9695             
135       7.5257              10.3936             17.9355             
136       7.0078              6.8736              13.8979             
137       6.3455              9.6780              16.0523             
138       7.1762              9.2527              18.2556             
139       7.3182              6.6440              13.9830             
140       5.8770              9.5038              15.4018             
141       6.4757              6.6436              14.9530             
142       5.5843              6.5744              12.1809             
143       5.4094              6.3339              11.7623             
144       5.5185              6.4661              12.0067             
145       5.7979              9.7540              15.5737             
146       6.9595              6.2504              14.2122             
147       5.7216              6.7113              12.4588             
148       5.0492              6.8464              11.9349             
149       5.1166              6.6925              11.8287             
150       5.9261              6.3471              12.2971             
151       5.8109              10.4375             16.2688             
152       5.4852              6.6468              20.1379             
153       6.1167              6.2811              12.4241             
154       5.4603              9.4666              14.9647             
155       6.8208              6.7462              14.8002             
156       4.6997              6.4262              11.1623             
157       7.1451              13.2484             20.4190             
158       6.2247              6.4142              26.3971             
159       7.3381              6.4561              23.0042             
160       5.9883              6.3732              12.3819             
161       4.9249              7.5966              12.5395             
162       6.7427              6.2694              13.0394             
163       6.2888              8.2806              14.5993             
164       5.2406              9.3284              14.6073             
165       6.4682              6.5006              12.9875             
166       5.7182              8.5253              14.2739             
167       6.2721              11.6401             17.9333             
168       6.4009              7.9673              22.6238             
169       6.9991              6.8505              18.8470             
170       5.8017              7.8698              13.6992             
171       6.8184              11.9413             18.7785             
172       5.3654              12.3782             31.0864             
