Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         23.3701             14.0312             37.4378             
2         13.4649             14.2434             51.7058             
3         15.1562             6.2400              58.5006             
4         11.9055             7.0616              71.1900             
5         12.0060             6.4254              82.5241             
6         11.7674             12.7758             100.6080            
7         6.3181              15.3426             115.9648            
8         7.1385              8.6669              124.6525            
9         6.3355              8.7348              133.7107            
10        5.7452              10.5490             144.4980            
11        5.2320              9.4103              153.9223            
12        8.3905              12.9290             170.0208            
13        5.5539              10.1144             180.1558            
14        5.8160              10.6104             194.5079            
15        8.2933              10.3106             204.8397            
16        5.6544              8.8598              213.6945            
17        11.5383             11.9907             228.2980            
18        7.5801              10.5725             239.1371            
19        8.2544              12.5067             255.3102            
20        9.9810              10.7567             266.0776            
21        7.1591              12.0429             281.3182            
22        8.4707              10.3139             291.9086            
23        6.2588              10.6749             305.7667            
24        11.8454             10.2926             316.0701            
25        8.1029              9.3934              325.4615            
26        7.2989              12.8623             340.7227            
27        11.0345             10.6414             355.7562            
28        7.4408              9.9073              365.6651            
29        8.1371              9.7906              375.4545            
30        11.6811             11.5293             386.9625            
31        7.2148              10.6423             398.9447            
32        6.7237              9.3569              408.3126            
33        10.8789             11.5263             419.8379            
34        7.9146              14.7231             437.0753            
35        7.9107              11.0779             451.4590            
36        6.1410              11.7535             463.1629            
37        10.9897             11.8314             479.3135            
38        6.7256              10.0644             489.3227            
39        10.5296             10.2155             482.7021            
40        6.6479              10.6598             483.4088            
41        10.7082             10.3778             476.1027            
42        7.9108              14.1932             480.8407            
43        7.1445              10.5712             475.6261            
44        12.3495             13.0733             474.1121            
45        7.7023              9.1963              466.6329            
46        7.6878              12.5037             457.7214            
47        6.6665              10.0936             455.1430            
48        11.1525             12.9281             464.1818            
49        7.1325              9.3857              457.2526            
50        11.1013             11.6906             447.8994            
51        7.9141              12.4270             433.6942            
52        8.2798              11.2234             446.7586            
53        9.7990              10.5744             444.4402            
54        8.4544              10.5625             434.5984            
55        6.1531              6.8580              420.9376            
56        10.6428             6.7053              420.4189            
57        7.8289              9.8487              412.6011            
58        8.4440              9.1380              398.2402            
59        6.8387              9.2040              393.3656            
60        11.8658             8.7566              390.2898            
61        10.1402             6.9045              361.6230            
62        7.2132              7.7232              357.5194            
63        10.6222             7.9419              359.6048            
64        8.1942              6.6684              338.1454            
65        7.0826              6.0318              319.2013            
66        11.5021             6.2367              308.7150            
67        6.9459              6.1716              307.9566            
68        8.4404              10.0961             310.1197            
