Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         21.1427             16.3693             37.5562             
2         13.8277             11.9583             49.5004             
2         14.4038             6.4992              56.0145             
3         12.0019             6.3352              67.6117             
4         12.5833             6.4084              80.2399             
5         11.8014             11.6976             97.3052             
6         5.6070              11.0216             108.3574            
7         7.1032              11.2231             119.6042            
8         6.5747              9.0932              128.7194            
9         6.6599              11.8629             140.6258            
10        6.6222              11.0084             151.6451            
11        9.1161              9.5810              161.2733            
12        4.8458              13.9042             178.5525            
13        6.6304              12.5783             195.6784            
14        7.1425              9.6894              205.3845            
15        6.9663              9.9894              217.6714            
16        7.0499              12.1488             229.8216            
17        11.6452             13.2251             246.4238            
18        7.1799              10.3733             256.8125            
19        9.9600              11.8386             270.4247            
20        7.7225              9.5601              280.0020            
21        6.6213              10.7159             290.7278            
22        11.3092             11.2714             305.8252            
23        6.2440              9.7754              315.6286            
24        8.4169              8.9327              324.5611            
25        10.9265             12.3455             339.6971            
26        8.0334              10.8646             350.5662            
27        6.1427              12.5620             364.9184            
28        11.5885             11.8058             376.7403            
29        8.2620              12.3324             393.4375            
30        8.4869              9.4027              402.8787            
31        7.7347              11.4607             417.1063            
32        11.3046             9.2557              426.4012            
33        6.5432              12.2711             442.8931            
34        8.3377              9.8491              452.6956            
35        5.9238              11.0341             463.6838            
36        11.7843             11.5747             478.0057            
37        6.7749              10.5266             488.8150            
38        7.2091              10.8445             486.1738            
39        11.7665             11.0822             481.2143            
40        8.8505              11.5914             481.8013            
41        8.8448              9.5345              479.1023            
42        11.0765             10.1884             485.8165            
43        7.2191              11.2074             458.4655            
44        5.9887              9.1468              451.5843            
45        10.5632             12.9557             463.4077            
46        7.1074              11.1259             469.1737            
47        7.7175              10.6684             463.0196            
48        10.0570             10.4382             445.1647            
49        8.4291              9.1766              440.6223            
50        10.2233             12.9043             445.1305            
51        6.9745              10.2530             449.3338            
52        11.6496             14.3192             441.0056            
53        7.3068              7.2134              383.5828            
