Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         20.7334             13.7170             34.4988             
2         12.6547             13.8554             48.3607             
3         15.4585             10.5595             59.3185             
4         14.1264             8.1137              70.9565             
5         11.9399             8.8326              83.5659             
6         11.8832             9.6297              96.2129             
7         5.4590              10.1450             106.3633            
8         7.3795              9.9235              116.2902            
9         7.5300              11.1897             127.4889            
10        5.3341              9.5747              137.3724            
11        7.7273              10.9066             148.2882            
12        7.3766              10.4143             158.7031            
13        4.5361              8.2969              169.5306            
14        6.5652              10.6956             180.4703            
15        5.8990              11.0437             191.5184            
16        6.6894              11.2383             207.0351            
17        5.5824              10.0877             217.0898            
18        12.8493             8.7121              227.8082            
19        6.9325              10.5727             238.3906            
20        7.8748              10.3666             249.0129            
21        7.3143              9.0724              258.0725            
22        9.9848              9.6116              270.7480            
23        6.4458              12.2104             282.9770            
24        6.3449              12.3278             299.6217            
25        11.7609             9.0347              308.6600            
26        7.7132              10.3056             318.9955            
27        8.0581              10.0988             333.3133            
28        7.9669              10.6342             343.9644            
29        7.4633              9.2719              353.2489            
30        12.1358             12.0427             369.0516            
31        7.0122              9.0603              378.1137            
32        7.3580              9.2829              387.4251            
33        12.7884             7.0896              394.5025            
34        7.1187              6.4660              400.9477            
35        7.9059              10.8442             411.7720            
36        7.9368              10.1097             421.8989            
37        9.9656              9.9020              431.7857            
38        7.2755              11.1289             132.6106            
39        9.2881              10.1733             136.9407            
40        7.1349              8.2868              139.0995            
41        14.5766             10.4909             136.1134            
42        6.3381              12.1794             143.1082            
43        6.9914              11.9947             148.1787            
44        7.1313              11.5072             151.4795            
45        7.3330              10.3262             121.0036            
46        7.1415              13.1541             130.5932            
47        7.3728              6.3079              128.1938            
48        6.2354              9.2880              126.8948            
49        7.5148              11.5595             135.7712            
50        7.2407              11.1404             133.1816            
51        10.4127             11.6091             133.5747            
52        7.9627              11.1934             139.3687            
53        6.5303              11.9550             148.4952            
54        7.0070              11.0659             152.6462            
55        7.5538              9.2409              147.6092            
56        11.5485             11.9316             161.2447            
57        6.8437              9.4327              165.8929            
58        7.6698              9.0327              167.7312            
59        10.8667             10.1113             172.1196            
60        6.7732              14.6894             175.5992            
61        11.5701             10.9600             162.2810            
62        8.0002              9.2199              170.5079            
63        8.2802              10.6805             177.7449            
64        6.4904              10.8444             184.9256            
65        8.0050              12.2304             190.7283            
66        8.2313              14.2165             199.4886            
67        11.0935             8.1929              197.2885            
68        9.0021              6.5863              197.1880            
69        8.0743              8.8382              202.3669            
70        6.6846              6.8257              203.1919            
71        13.6160             8.1117              204.7581            
72        7.1032              6.4080              203.2694            
73        8.2475              5.9309              203.3021            
74        8.4447              5.9439              203.1383            
75        5.9593              6.0223              194.4512            
76        10.9310             13.7307             207.7612            
77        6.6367              6.7686              207.8923            
78        11.7140             6.3335              200.0052            
79        7.5053              6.3793              203.4334            
80        7.8622              10.0302             197.3933            
81        8.1256              6.1461              203.3076            
82        11.5788             6.3545              196.9126            
83        6.1811              9.7708              205.0784            
84        7.0103              6.3307              186.4824            
85        11.6466             11.0903             173.3667            
86        7.0459              10.5086             177.7713            
87        10.1434             6.7566              169.6970            
88        7.9430              6.8374              153.9544            
89        7.0995              9.8760              149.5287            
90        7.0695              8.7049              126.7053            
91        5.6875              11.3408             131.9170            
92        6.6912              6.1313              110.0689            
93        8.1745              6.3785              92.6318             
94        7.4794              6.8624              84.0187             
95        6.6746              6.5882              89.1958             
96        7.1593              9.6412              89.5024             
97        7.7865              11.1472             76.4325             
98        6.9392              11.3272             73.0035             
99        6.0123              6.6108              73.1586             
100       7.3504              9.7579              45.9429             
101       8.4835              7.9340              42.7503             
102       6.5707              6.6077              40.1693             
103       7.6518              6.9577              29.3856             
104       5.4614              6.1626              11.6511             
105       6.2196              13.4024             19.6509             
106       5.4962              9.7375              28.1217             
107       6.8203              7.2393              26.8250             
108       6.8797              6.5563              18.7583             
109       7.6846              8.4076              16.1205             
110       4.8666              6.7538              19.4514             
111       5.6251              8.8660              14.5105             
112       5.6236              6.3454              20.7989             
113       5.0918              9.6330              14.7502             
114       5.7630              9.5012              23.7572             
115       7.6897              7.7139              15.4324             
116       6.9202              9.8940              16.8654             
117       6.2385              11.4592             19.3910             
118       6.3884              7.3270              15.6270             
119       5.4392              6.2404              11.6994             
120       5.0087              6.5807              11.6101             
121       6.0429              9.1399              15.2133             
122       6.2079              8.7733              17.5101             
123       8.6005              9.9827              18.7580             
124       7.2858              6.9909              14.2943             
125       5.6763              6.3934              12.0891             
126       5.1323              6.3863              11.5378             
