Frame        Inference_Time_ms    Objects_Detected
0                       183.62                  14
1                        31.00                  12
2                        29.48                  12
3                        29.41                  13
4                        29.34                  15
5                        29.34                  15
6                        29.37                  11
7                        29.36                  14
8                        29.36                  13
9                        29.37                  14
10                       25.79                  14
11                       17.02                  14
12                       16.62                  15
13                       16.46                  15
14                       16.37                  14
15                       16.35                  15
16                       16.65                  16
17                       17.14                  16
18                       16.85                  17
19                       16.82                  14
20                       16.83                  18
21                       16.79                  14
22                       16.46                  15
23                       16.17                  15
24                       15.95                  16
25                       15.94                  16
26                       15.52                  14
27                       14.78                  14
28                       14.60                  14
29                       14.51                  17
30                       14.83                  13
31                       14.65                  14
32                       14.18                  14
33                       14.10                  15
34                       14.79                  16
35                       14.34                  15
36                       14.62                  16
37                       14.18                  14
38                       14.07                  15
39                       14.26                  15
40                       14.29                  16
41                       14.12                  14
42                       14.10                  13
43                       14.25                  14
44                       14.19                  14
45                       14.33                  15
46                       14.14                  14
47                       14.09                  13
48                       14.16                  14
49                       14.60                  12
50                       14.34                  14
51                       14.42                  14
52                       14.26                  13
53                       14.11                  15
54                       14.21                  16
55                       14.10                  15
56                       14.44                  15
57                       14.10                  13
58                       14.10                  16
59                       14.51                  16
60                       14.22                  16
61                       14.08                  15
62                       14.18                  16
63                       14.10                  18
64                       14.30                  15
65                       14.11                  16
66                       14.59                  14
67                       14.36                  13
68                       14.31                  14
69                       14.16                  14
70                       14.17                  10
71                       14.09                  10
72                       14.26                  11
73                       14.35                  14
74                       14.17                  14
75                       14.07                  15
76                       14.91                  13
77                       14.18                  15
78                       14.32                  16
79                       14.61                  18
80                       14.14                  14
81                       14.14                  16
82                       14.09                  16
83                       14.34                  18
84                       14.50                  17
85                       15.08                  17
86                       15.08                  15
87                       15.08                  15
88                       15.03                  14
89                       15.03                  18
90                       15.03                  16
91                       15.16                  15
92                       15.18                  16
93                       15.17                  16
94                       15.52                  15
95                       15.50                  17
96                       15.52                  15
97                       15.53                  15
98                       15.53                  15
99                       15.48                  17
100                      15.52                  15
101                      15.52                  16
102                      15.53                  15
103                      15.75                  15
104                      15.69                  16
105                      15.73                  16
106                      15.61                  19
107                      15.61                  21
108                      15.83                  19
109                      15.70                  18
110                      15.74                  16
111                      15.63                  17
112                      15.60                  18
113                      15.63                  13
114                      15.61                  12
115                      15.83                  15
116                      15.85                  14
117                      15.83                  15
118                      15.73                  18
119                      15.73                  19
120                      15.73                  17
121                      15.92                  17
122                      15.92                  16
123                      15.93                  15
124                      15.84                  15
125                      15.83                  15
126                      15.84                  12
127                      15.85                  14
128                      15.82                  15
129                      15.82                  14
130                      15.84                  13
131                      15.83                  15
132                      15.84                  13
133                      15.83                  15
134                      15.84                  15
135                      15.82                  16
136                      15.81                  13
137                      15.81                  14
138                      15.82                  13
139                      15.85                  14
140                      15.84                  13
141                      15.82                  14
142                      15.86                  16
143                      15.84                  15
144                      15.82                  12
145                      16.05                  13
146                      16.03                  16
147                      16.03                  13
148                      15.92                  12
149                      15.93                  12
150                      15.94                  14
151                      15.95                  12
152                      15.93                  15
153                      15.94                  14
154                      16.17                  17
155                      15.92                  14
156                      16.54                  16
157                      15.92                  14
158                      16.05                  12
159                      16.06                  13
160                      16.02                  14
161                      15.99                  14
162                      15.95                  14
163                      16.11                  14
164                      16.17                  15
165                      16.15                  14
166                      16.07                  11
167                      16.05                  13
168                      16.03                  14
169                      16.01                  14
170                      16.04                  15
171                      16.04                  13
172                      16.02                  15
173                      16.06                  15
174                      16.05                  14
175                      16.03                  16
176                      16.01                  13
177                      16.05                  14
178                      16.11                  13
179                      16.06                  15
180                      16.04                  14
181                      16.04                  15
182                      16.02                  15
183                      16.03                  15
184                      16.05                  14
185                      16.02                  15
186                      16.02                  14
187                      16.08                  17
188                      16.03                  16
189                      16.03                  15
190                      16.02                  17
191                      16.04                  17
192                      16.03                  15
193                      16.03                  17
194                      16.02                  17
195                      16.03                  16
196                      16.02                  14
197                      16.02                  14
198                      16.01                  18
199                      15.99                  17
200                      15.93                  14
201                      15.90                  13
202                      15.89                  11
203                      15.83                  11
204                      15.82                  14
205                      15.83                  13
206                      15.82                  12
207                      15.82                  14
208                      15.81                  14
209                      15.81                  12
210                      15.80                  13
211                      15.81                  12
212                      15.81                  12
213                      15.83                  11
214                      15.83                  11
215                      15.83                  13
216                      15.88                  13
217                      15.83                  12
218                      15.82                  12
219                      15.82                  13
220                      15.81                  14
221                      15.82                  16
222                      15.82                  16
223                      15.84                  17
224                      15.83                  17
225                      15.82                  13
226                      15.82                  13
227                      15.85                  13
228                      15.82                  13
229                      15.83                  13
230                      15.82                  13
231                      15.81                  14
232                      15.89                  13
233                      15.83                  14
234                      15.82                  14
235                      15.84                  13
236                      15.82                  17
237                      15.82                  15
238                      15.83                  14
239                      15.83                  12
240                      15.83                  13
241                      15.83                  15
242                      15.81                  14
243                      15.81                  13
244                      15.84                  14
245                      15.84                  13
246                      15.84                  13
247                      15.86                  13
248                      15.62                  14
249                      15.60                  12
250                      15.57                  12
251                      15.51                  13
252                      15.50                  13
253                      15.51                  13
254                      15.49                  14
255                      15.51                  18
256                      15.53                  17
257                      15.60                  18
258                      15.75                  19
259                      15.71                  20
260                      15.57                  20
261                      15.54                  20
262                      15.51                  18
263                      15.53                  20
264                      15.52                  22
265                      15.52                  17
266                      15.50                  18
267                      15.50                  20
268                      15.52                  19
269                      15.51                  21
270                      15.52                  19
271                      15.53                  18
272                      15.58                  19
273                      16.39                  19
274                      15.49                  18
275                      15.54                  17
276                      15.86                  18
277                      16.26                  16
278                      15.87                  15
279                      15.59                  17
280                      15.63                  18
281                      15.53                  17
282                      15.49                  20
283                      15.51                  20
284                      15.49                  20
285                      15.50                  20
286                      15.49                  22
287                      15.49                  21
288                      15.53                  20
289                      15.52                  21
290                      15.51                  22
291                      15.64                  21
292                      15.52                  17
293                      15.66                  17
294                      15.61                  20
295                      15.60                  15
296                      15.70                  18
297                      15.62                  17
298                      15.61                  23
299                      15.58                  21
300                      15.51                  21
301                      15.57                  21
302                      15.92                  21
303                      15.92                  20
304                      15.83                  23
305                      15.85                  22
306                      16.15                  20
307                      15.80                  20
308                      15.82                  19
309                      15.80                  21
310                      15.83                  20
311                      16.22                  19
312                      15.72                  20
313                      15.72                  22
314                      15.69                  21
315                      15.74                  22
316                      15.73                  23
317                      15.74                  24
318                      15.71                  23
319                      15.74                  24
320                      15.71                  22
321                      15.72                  21
322                      15.94                  22
323                      15.71                  22
324                      15.73                  21
325                      15.73                  21
326                      15.73                  21
327                      15.71                  21
328                      15.75                  22
329                      15.71                  22
330                      15.69                  23
331                      15.72                  25
332                      15.73                  24
333                      15.72                  22
334                      15.72                  22
335                      15.72                  23
336                      15.69                  20
337                      15.76                  24
338                      15.72                  22
339                      15.74                  20
340                      15.72                  23
341                      15.72                  18
342                      15.74                  21
343                      15.74                  19
344                      15.74                  14
345                      15.73                  17
346                      15.72                  19
347                      15.73                  21
348                      15.72                  21
349                      15.70                  20
350                      15.73                  21
351                      15.71                  18
352                      15.71                  18
353                      15.71                  18
354                      15.74                  19
355                      15.73                  18
356                      15.73                  18
357                      15.70                  16
358                      15.72                  17
359                      15.72                  19
360                      15.81                  17
361                      15.71                  16
362                      15.95                  17
363                      15.93                  18
364                      15.92                  17
365                      15.88                  16
366                      15.82                  17
367                      16.61                  17
368                      16.18                  19
369                      16.10                  20
370                      16.07                  18
371                      16.07                  19
372                      16.01                  22
373                      16.06                  24
374                      15.43                  24
375                      15.04                  23
376                      15.04                  21
377                      15.04                  20
378                      15.06                  22
379                      15.02                  19
380                      15.14                  20
381                      15.08                  20
382                      15.04                  17
383                      15.06                  19
384                      15.03                  19
385                      15.06                  20
386                      15.07                  19
387                      15.04                  19
388                      15.04                  17
389                      15.05                  20
390                      15.03                  20
391                      15.03                  19
392                      15.04                  20
393                      15.04                  20
394                      15.07                  19
395                      15.04                  19
396                      15.03                  23
397                      15.03                  20
398                      15.06                  19
399                      15.04                  19
400                      15.03                  20
401                      15.06                  20
402                      15.03                  20
403                      15.03                  16
404                      15.02                  19
405                      15.01                  18
406                      15.06                  16
407                      15.06                  17
408                      15.05                  19
409                      15.05                  18
410                      15.06                  17
411                      15.07                  14
412                      15.16                  20
413                      15.03                  16
414                      15.20                  22
415                      15.06                  20
416                      15.16                  19
417                      15.03                  20
418                      15.04                  17
419                      15.03                  19
420                      15.05                  20
421                      15.05                  19
422                      15.02                  18
423                      15.40                  21
424                      14.88                  19
425                      14.86                  15
426                      14.85                  17
427                      14.87                  18
428                      14.91                  18
429                      14.85                  21
430                      14.83                  16
431                      14.87                  21
432                      14.84                  20
433                      14.99                  20
434                      14.86                  22
435                      14.91                  19
436                      15.02                  19
437                      14.99                  19
438                      14.83                  18
439                      15.21                  15
440                      14.84                  18
441                      14.85                  17
442                      14.85                  20
443                      14.84                  21
444                      14.89                  23
445                      14.87                  20
446                      14.87                  20
447                      14.82                  21
448                      14.84                  18
449                      14.86                  20
450                      14.83                  19
451                      14.83                  19
452                      14.83                  16
453                      14.84                  17
454                      14.84                  17
455                      14.83                  20
456                      14.84                  17
457                      14.85                  19
458                      14.82                  18
459                      14.92                  20
460                      14.93                  19
461                      14.87                  20
462                      14.86                  19
463                      14.86                  24
464                      14.93                  23
465                      14.86                  24
466                      14.87                  22
467                      14.86                  25
468                      14.83                  21
469                      14.86                  26
470                      14.86                  22
471                      14.84                  23
472                      14.84                  22
473                      14.84                  25
474                      14.82                  23
475                      14.82                  23
476                      14.82                  26
477                      15.63                  21
478                      15.63                  24
479                      15.60                  23
480                      15.60                  24
481                      15.58                  21
482                      15.61                  21
483                      15.34                  26
484                      15.29                  21
485                      15.31                  24
486                      15.51                  20
487                      15.29                  24
488                      15.33                  19
489                      15.30                  20
490                      15.31                  21
491                      15.55                  23
492                      15.32                  21
493                      15.31                  22
494                      15.25                  21
495                      15.22                  17
496                      15.35                  19
497                      15.31                  19
498                      15.30                  19
499                      15.23                  19
500                      15.91                  20
501                      15.23                  20
502                      15.21                  20
503                      15.42                  17
504                      15.23                  18
505                      15.21                  19
506                      15.20                  18
507                      14.74                  18
508                      14.80                  17
509                      14.77                  18
510                      14.80                  17
511                      14.81                  22
512                      14.77                  20
513                      15.07                  20
514                      14.94                  21
515                      14.35                  19
516                      14.33                  21
517                      15.47                  23
518                      16.58                  21
519                      16.23                  19
520                      14.46                  23
521                      14.16                  19
522                      14.15                  19
523                      14.48                  22
524                      14.16                  20
