Frame        Inference_Time_ms    Objects_Detected
0                       171.43                  14
1                        29.80                  12
2                        28.30                  12
3                        28.15                  13
4                        28.10                  15
5                        28.14                  15
6                        28.11                  11
7                        28.12                  14
8                        28.43                  13
9                        27.99                  14
10                       15.78                  14
11                       15.70                  14
12                       15.72                  15
13                       15.71                  15
14                       15.73                  14
15                       15.71                  16
16                       15.70                  16
17                       15.53                  16
18                       15.52                  16
19                       15.48                  17
20                       15.79                  14
21                       14.31                  18
22                       14.11                  14
23                       14.02                  15
24                       14.02                  16
25                       14.16                  16
26                       14.02                  14
27                       14.03                  14
28                       14.09                  14
29                       14.04                  17
30                       14.02                  13
31                       13.98                  14
32                       13.96                  14
33                       14.15                  15
34                       14.27                  16
35                       14.14                  15
36                       14.04                  16
37                       14.03                  14
38                       14.04                  15
39                       14.01                  15
40                       14.26                  16
41                       14.14                  14
42                       14.03                  13
43                       14.38                  14
44                       14.15                  14
45                       14.14                  15
46                       14.00                  14
47                       14.00                  13
48                       13.96                  14
49                       14.28                  12
50                       14.12                  14
51                       14.28                  14
52                       14.09                  13
53                       14.01                  15
54                       14.02                  16
55                       13.97                  15
56                       13.98                  15
57                       14.26                  13
58                       14.42                  16
59                       14.37                  16
60                       14.14                  16
61                       14.52                  15
62                       14.11                  16
63                       14.14                  18
64                       14.36                  15
65                       14.57                  16
66                       14.17                  14
67                       14.02                  13
68                       14.28                  14
69                       14.12                  14
70                       14.01                  10
71                       14.32                  10
72                       14.07                  11
73                       14.03                  14
74                       14.12                  14
75                       14.05                  15
76                       14.62                  13
77                       14.61                  15
78                       14.61                  16
79                       14.59                  18
80                       14.57                  14
81                       14.75                  16
82                       14.82                  16
83                       14.79                  18
84                       14.79                  17
85                       14.72                  17
86                       14.69                  15
87                       14.89                  15
88                       14.88                  14
89                       14.89                  18
90                       14.86                  16
91                       14.80                  15
92                       14.79                  16
93                       14.80                  16
94                       14.36                  15
95                       14.35                  17
96                       14.35                  15
97                       14.45                  15
