Frame     E2E latency(ms)     
98        99 ms               
99        95 ms               
100       84 ms               
101       78 ms               
102       69 ms               
103       70 ms               
104       64 ms               
105       69 ms               
106       64 ms               
107       59 ms               
108       61 ms               
109       88 ms               
110       78 ms               
111       73 ms               
112       62 ms               
113       57 ms               
114       65 ms               
115       54 ms               
116       53 ms               
117       56 ms               
118       59 ms               
119       61 ms               
120       51 ms               
121       70 ms               
122       58 ms               
123       58 ms               
124       65 ms               
125       65 ms               
126       55 ms               
127       57 ms               
128       63 ms               
129       63 ms               
130       63 ms               
131       65 ms               
132       64 ms               
133       69 ms               
134       71 ms               
135       72 ms               
136       71 ms               
137       78 ms               
138       84 ms               
139       87 ms               
140       95 ms               
141       97 ms               
142       99 ms               
143       99 ms               
144       102 ms              
145       105 ms              
146       103 ms              
147       106 ms              
148       106 ms              
149       102 ms              
150       108 ms              
151       105 ms              
152       100 ms              
153       112 ms              
154       113 ms              
155       110 ms              
156       106 ms              
157       122 ms              
158       120 ms              
159       121 ms              
160       133 ms              
161       128 ms              
162       124 ms              
163       133 ms              
164       132 ms              
165       132 ms              
166       136 ms              
167       135 ms              
168       138 ms              
169       144 ms              
170       146 ms              
171       144 ms              
172       141 ms              
173       144 ms              
174       142 ms              
175       137 ms              
176       140 ms              
177       138 ms              
178       136 ms              
179       138 ms              
180       133 ms              
181       154 ms              
182       143 ms              
183       144 ms              
184       146 ms              
185       144 ms              
186       156 ms              
187       162 ms              
188       212 ms              
189       219 ms              
190       218 ms              
191       224 ms              
192       237 ms              
193       241 ms              
194       244 ms              
195       247 ms              
196       251 ms              
197       254 ms              
198       259 ms              
199       261 ms              
200       260 ms              
201       261 ms              
202       267 ms              
203       262 ms              
204       259 ms              
205       280 ms              
206       278 ms              
207       277 ms              
208       267 ms              
209       272 ms              
210       270 ms              
211       267 ms              
212       264 ms              
213       261 ms              
214       259 ms              
215       267 ms              
216       257 ms              
217       265 ms              
218       262 ms              
219       253 ms              
220       251 ms              
221       250 ms              
222       253 ms              
223       247 ms              
224       245 ms              
225       243 ms              
226       241 ms              
227       239 ms              
228       238 ms              
229       243 ms              
230       240 ms              
231       239 ms              
232       235 ms              
233       232 ms              
234       230 ms              
235       223 ms              
236       218 ms              
237       216 ms              
238       215 ms              
239       205 ms              
240       202 ms              
241       218 ms              
242       205 ms              
243       202 ms              
244       199 ms              
245       195 ms              
246       194 ms              
247       191 ms              
248       188 ms              
249       182 ms              
250       183 ms              
251       182 ms              
252       172 ms              
253       182 ms              
254       183 ms              
255       178 ms              
256       176 ms              
257       172 ms              
258       169 ms              
259       172 ms              
260       169 ms              
261       166 ms              
262       162 ms              
263       158 ms              
264       155 ms              
265       158 ms              
266       154 ms              
267       154 ms              
268       150 ms              
269       144 ms              
270       140 ms              
271       135 ms              
272       132 ms              
273       130 ms              
274       127 ms              
275       117 ms              
276       106 ms              
277       109 ms              
278       99 ms               
279       100 ms              
280       89 ms               
281       84 ms               
282       75 ms               
283       70 ms               
284       53 ms               
285       69 ms               
286       58 ms               
287       56 ms               
288       56 ms               
289       57 ms               
290       55 ms               
291       56 ms               
292       55 ms               
293       61 ms               
294       66 ms               
295       66 ms               
296       55 ms               
297       55 ms               
298       49 ms               
299       50 ms               
300       50 ms               
301       64 ms               
302       53 ms               
303       61 ms               
304       58 ms               
305       52 ms               
306       56 ms               
307       64 ms               
308       64 ms               
309       61 ms               
310       50 ms               
311       53 ms               
312       51 ms               
313       55 ms               
314       50 ms               
315       63 ms               
316       57 ms               
317       54 ms               
318       60 ms               
319       60 ms               
320       54 ms               
321       53 ms               
322       60 ms               
323       62 ms               
324       58 ms               
325       66 ms               
326       55 ms               
327       58 ms               
328       63 ms               
329       53 ms               
330       53 ms               
331       54 ms               
332       58 ms               
333       61 ms               
334       57 ms               
335       57 ms               
336       56 ms               
337       62 ms               
338       60 ms               
339       55 ms               
340       61 ms               
341       65 ms               
342       61 ms               
343       55 ms               
344       58 ms               
345       63 ms               
346       60 ms               
347       57 ms               
348       60 ms               
349       66 ms               
350       55 ms               
351       59 ms               
352       62 ms               
353       58 ms               
354       58 ms               
355       57 ms               
356       59 ms               
357       61 ms               
358       64 ms               
359       58 ms               
360       56 ms               
361       76 ms               
362       59 ms               
363       59 ms               
364       60 ms               
365       61 ms               
366       56 ms               
367       57 ms               
368       55 ms               
369       55 ms               
370       71 ms               
371       66 ms               
372       57 ms               
373       51 ms               
374       68 ms               
375       59 ms               
376       55 ms               
377       58 ms               
378       60 ms               
379       59 ms               
380       54 ms               
381       62 ms               
382       57 ms               
383       47 ms               
384       68 ms               
385       58 ms               
386       47 ms               
387       61 ms               
388       57 ms               
389       61 ms               
390       56 ms               
391       56 ms               
392       56 ms               
393       58 ms               
394       54 ms               
395       63 ms               
396       61 ms               
397       71 ms               
398       67 ms               
399       57 ms               
400       55 ms               
401       59 ms               
402       57 ms               
403       59 ms               
404       58 ms               
405       65 ms               
406       64 ms               
407       55 ms               
408       60 ms               
409       60 ms               
410       95 ms               
411       95 ms               
412       84 ms               
413       80 ms               
414       84 ms               
415       89 ms               
416       97 ms               
417       92 ms               
418       90 ms               
419       84 ms               
420       79 ms               
421       94 ms               
422       82 ms               
423       73 ms               
424       62 ms               
