Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         25.9413             16.7709             42.7613             
2         17.2388             9.6436              52.7841             
3         16.5561             7.6176              67.2162             
4         16.5658             8.2821              84.3415             
5         17.4202             7.8537              101.2202            
6         16.5458             11.8589             121.6718            
7         6.8728              13.5258             135.1474            
8         7.4580              12.5772             147.6387            
9         7.4190              13.3890             160.9519            
10        6.1722              12.1351             162.5006            
11        7.0161              14.7141             175.4237            
12        7.6422              13.8389             190.8715            
13        6.7476              10.1258             194.8354            
14        5.9039              11.9914             201.7968            
15        7.0461              10.8761             198.8435            
16        14.5463             13.6951             205.2383            
17        7.8081              10.1487             210.5872            
18        14.6658             12.1209             210.2706            
19        7.5376              11.6873             190.4617            
20        7.3489              14.0875             198.3429            
21        14.7481             9.9958              197.3974            
22        7.3831              15.8907             214.4960            
23        6.5113              12.4044             221.3736            
24        14.3471             11.4286             223.6091            
25        7.7564              7.5385              215.1000            
26        7.4486              10.0487             208.8124            
27        15.7127             8.2907              173.6291            
28        7.3062              10.4070             183.8363            
29        8.5159              9.6398              179.2721            
30        14.6980             7.9075              175.0983            
31        7.7197              11.6754             164.9887            
32        8.9552              11.5433             169.1798            
33        15.2404             7.6455              154.0909            
34        8.1434              12.2049             157.0598            
35        14.3563             7.4114              149.3725            
36        7.5315              7.5611              136.1846            
37        7.0221              11.0797             135.9375            
38        8.6223              9.9595              123.3393            
39        7.7396              8.9222              115.5041            
40        8.6728              7.1448              109.3685            
41        10.0230             9.8142              103.0730            
42        7.7490              7.5502              96.8452             
43        7.4136              9.8858              86.7345             
44        8.9012              7.4072              70.0320             
45        6.8508              11.1155             72.9268             
46        7.4859              7.1371              70.5635             
47        7.5369              7.3521              59.8177             
48        7.0207              9.5322              52.5535             
49        7.3115              8.1446              38.9529             
50        7.5526              11.8506             24.4381             
51        8.8268              10.4307             20.9745             
52        7.5914              11.4862             21.6898             
53        6.4316              7.3404              15.7659             
54        6.6454              7.5752              14.2467             
55        6.7929              10.8995             17.7282             
56        7.8749              8.0750              18.8831             
57        6.2732              9.4188              15.7208             
58        7.5899              7.4797              15.0993             
59        6.9301              9.6089              16.5696             
60        6.6006              7.6696              14.3067             
61        10.0609             11.9851             22.0749             
62        7.2343              10.4489             20.0446             
63        7.2043              9.2799              18.1488             
64        6.7265              10.1570             16.9125             
65        7.4183              9.7082              17.1573             
66        8.2790              12.0840             20.4199             
67        8.6492              7.3641              16.0358             
68        6.6778              7.1379              13.8476             
69        6.7946              11.4786             18.3031             
70        7.5785              7.7285              15.3365             
71        6.6212              10.1747             16.8347             
72        7.5588              7.9737              15.5612             
73        6.4263              7.4504              13.9060             
74        5.8939              7.2146              13.1375             
75        6.5398              7.7351              14.3044             
76        5.8197              7.3853              13.2297             
77        6.7115              9.8202              16.5606             
78        6.3282              9.9485              23.7452             
79        6.8740              9.8757              19.4675             
80        7.2145              7.7426              17.2336             
81        6.9262              9.2621              16.2225             
82        8.2616              10.3539             18.6414             
83        6.1386              7.6987              18.3497             
84        6.7869              11.2413             18.0565             
85        8.8710              10.2177             19.1171             
86        6.6782              9.9253              20.9627             
87        6.6229              7.5345              17.4277             
88        6.6508              10.4964             17.1769             
89        7.5437              7.3789              14.9469             
90        7.5173              9.8968              17.4769             
91        7.2560              11.6085             20.6558             
92        9.1188              7.3731              16.7420             
93        6.2694              7.2066              13.5051             
94        6.2850              10.2350             16.5494             
95        6.4699              10.0109             23.5365             
96        6.5381              11.4435             21.1420             
97        8.1725              7.5601              15.7617             
98        7.4338              12.0952             19.5595             
99        6.4869              9.0060              23.7649             
100       7.4437              10.4489             25.3344             
101       9.8321              8.5183              20.1501             
102       6.8444              10.1223             16.9964             
103       7.2387              12.4464             19.7113             
104       7.5792              8.3969              18.7650             
105       7.1384              7.1878              14.3555             
