Frame     E2E latency(ms)     
103       90 ms               
104       80 ms               
105       70 ms               
106       61 ms               
107       59 ms               
108       62 ms               
109       74 ms               
110       63 ms               
111       52 ms               
112       60 ms               
113       57 ms               
114       60 ms               
115       59 ms               
116       58 ms               
117       59 ms               
118       74 ms               
119       60 ms               
120       56 ms               
121       67 ms               
122       59 ms               
123       66 ms               
124       82 ms               
125       75 ms               
126       61 ms               
127       77 ms               
128       69 ms               
129       58 ms               
130       78 ms               
131       78 ms               
132       68 ms               
133       62 ms               
134       59 ms               
135       59 ms               
136       62 ms               
137       64 ms               
138       59 ms               
139       65 ms               
140       70 ms               
141       65 ms               
142       58 ms               
143       69 ms               
144       59 ms               
145       57 ms               
146       63 ms               
147       66 ms               
148       57 ms               
149       63 ms               
150       74 ms               
151       62 ms               
152       52 ms               
153       76 ms               
154       60 ms               
155       57 ms               
156       56 ms               
157       67 ms               
158       59 ms               
159       58 ms               
160       67 ms               
161       58 ms               
162       53 ms               
163       66 ms               
164       59 ms               
165       57 ms               
166       58 ms               
167       57 ms               
168       66 ms               
169       67 ms               
170       59 ms               
171       57 ms               
172       56 ms               
173       62 ms               
174       59 ms               
175       59 ms               
176       64 ms               
177       53 ms               
178       63 ms               
179       69 ms               
180       78 ms               
181       85 ms               
182       83 ms               
183       79 ms               
184       66 ms               
185       81 ms               
186       80 ms               
187       75 ms               
188       95 ms               
189       299 ms              
190       286 ms              
191       276 ms              
192       289 ms              
193       282 ms              
194       277 ms              
195       267 ms              
196       266 ms              
197       250 ms              
198       244 ms              
199       234 ms              
200       232 ms              
201       232 ms              
202       228 ms              
203       257 ms              
204       243 ms              
205       227 ms              
206       215 ms              
207       243 ms              
208       260 ms              
209       268 ms              
210       273 ms              
211       262 ms              
212       262 ms              
213       256 ms              
214       251 ms              
215       242 ms              
216       240 ms              
217       236 ms              
218       220 ms              
219       209 ms              
220       198 ms              
221       190 ms              
222       177 ms              
223       174 ms              
224       172 ms              
225       161 ms              
226       167 ms              
227       151 ms              
228       135 ms              
229       124 ms              
230       112 ms              
231       123 ms              
232       161 ms              
233       157 ms              
234       147 ms              
235       146 ms              
236       141 ms              
237       141 ms              
238       126 ms              
239       120 ms              
240       109 ms              
241       109 ms              
242       94 ms               
243       83 ms               
244       74 ms               
245       75 ms               
246       69 ms               
247       57 ms               
248       81 ms               
249       80 ms               
250       74 ms               
251       69 ms               
252       78 ms               
253       116 ms              
254       108 ms              
255       107 ms              
256       95 ms               
257       93 ms               
258       91 ms               
259       78 ms               
260       92 ms               
261       79 ms               
262       106 ms              
263       110 ms              
264       93 ms               
265       82 ms               
266       99 ms               
267       94 ms               
268       90 ms               
269       90 ms               
270       90 ms               
271       90 ms               
272       95 ms               
273       90 ms               
274       85 ms               
275       70 ms               
276       59 ms               
277       86 ms               
278       82 ms               
279       79 ms               
280       66 ms               
281       57 ms               
282       80 ms               
283       77 ms               
284       93 ms               
285       79 ms               
286       112 ms              
287       110 ms              
288       122 ms              
289       117 ms              
290       118 ms              
291       124 ms              
292       107 ms              
293       101 ms              
294       92 ms               
295       80 ms               
296       84 ms               
297       84 ms               
298       82 ms               
299       70 ms               
300       59 ms               
301       90 ms               
302       74 ms               
303       63 ms               
304       66 ms               
305       57 ms               
306       83 ms               
307       78 ms               
308       67 ms               
309       117 ms              
310       107 ms              
311       96 ms               
312       92 ms               
313       82 ms               
314       74 ms               
315       61 ms               
316       81 ms               
317       78 ms               
318       69 ms               
319       57 ms               
320       84 ms               
321       73 ms               
322       73 ms               
323       75 ms               
324       59 ms               
325       83 ms               
326       80 ms               
327       63 ms               
328       65 ms               
329       61 ms               
330       73 ms               
331       74 ms               
332       59 ms               
333       78 ms               
334       125 ms              
335       129 ms              
336       139 ms              
337       141 ms              
338       136 ms              
339       124 ms              
340       112 ms              
341       102 ms              
342       92 ms               
343       85 ms               
344       76 ms               
345       72 ms               
346       62 ms               
347       69 ms               
348       59 ms               
349       83 ms               
