index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
236     14.48         10.38         20000       8.53      
237     20.50         10.14         20000       8.53      
238     15.42         10.52         20000       8.53      
239     20.76         10.37         20000       7.80      
240     14.86         7.57          20000       7.80      
241     14.31         10.09         20000       7.80      
242     15.03         7.68          20000       7.80      
243     14.10         10.07         20000       7.58      
244     11.56         10.26         20000       7.58      
245     11.75         12.68         20000       7.58      
246     32.24         12.70         20000       8.13      
247     16.86         85.05         20000       8.13      
248     116.14        125.05        20000       8.13      
249     7.82          59.79         20000       7.49      
250     12.93         20.22         20000       7.49      
251     243.40        0.20          20000       7.49      
252     15.97         12.58         20000       7.49      
253     14.42         10.07         20000       8.30      
254     13.99         7.84          20000       8.30      
255     14.45         17.74         20000       8.30      
256     18.17         10.00         20000       7.36      
257     12.67         15.14         20000       7.36      
258     7.62          12.52         20000       7.36      
259     12.14         10.02         20000       7.61      
260     16.27         10.13         20000       7.61      
261     15.14         7.82          20000       7.61      
262     12.06         10.18         20000       7.61      
263     14.90         10.22         20000       6.99      
264     9.32          7.84          20000       6.99      
265     12.93         9.95          20000       6.99      
266     10.79         7.73          20000       7.14      
267     15.80         10.44         20000       7.14      
268     8.48          7.74          20000       7.14      
269     12.28         7.89          20000       7.83      
270     87.10         0.24          20000       7.83      
271     12.05         10.19         20000       7.83      
272     14.23         10.17         20000       7.83      
273     12.71         10.25         20000       8.30      
274     146.43        0.11          20000       8.30      
275     14.15         12.65         20000       8.30      
276     11.88         20.40         20000       7.92      
277     11.55         10.11         20000       7.92      
278     16.17         17.56         20000       7.92      
279     15.15         10.47         20000       7.96      
280     14.30         10.24         20000       7.96      
281     15.35         20.10         20000       7.96      
282     15.86         12.43         20000       7.96      
283     9.83          12.75         20000       7.45      
284     14.89         10.13         20000       7.45      
285     14.86         10.40         20000       7.45      
286     10.99         10.14         20000       11.23     
287     12.02         12.64         20000       11.23     
288     13.55         10.26         20000       11.23     
289     12.32         10.24         20000       11.63     
290     14.60         10.49         20000       11.63     
291     9.04          7.65          20000       11.63     
292     19.87         7.73          20000       11.63     
293     14.13         10.15         20000       7.66      
294     10.81         10.26         20000       7.66      
295     18.67         10.13         20000       7.66      
296     15.52         10.39         20000       8.90      
297     8.80          10.31         20000       8.90      
298     13.50         7.70          20000       8.90      
299     11.24         10.04         20000       8.23      
