Frame        Inference_Time_ms    Objects_Detected
0                       181.32                  14
1                        30.29                  12
2                        28.58                  12
3                        28.47                  13
4                        28.44                  15
5                        23.98                  15
6                        22.88                  11
7                        22.89                  14
8                        23.26                  13
9                        23.02                  14
10                       22.81                  14
11                       22.79                  14
12                       22.85                  15
13                       22.77                  15
14                       16.94                  14
15                       16.32                  16
16                       16.23                  16
17                       17.06                  16
18                       17.16                  16
19                       16.29                  17
20                       16.00                  14
21                       15.12                  18
22                       14.74                  14
23                       14.58                  15
24                       14.50                  16
25                       14.75                  16
26                       14.44                  14
27                       14.80                  14
28                       14.47                  14
29                       15.05                  17
30                       15.15                  13
31                       15.28                  14
32                       14.83                  14
33                       14.86                  15
34                       14.91                  16
35                       14.95                  15
36                       14.78                  14
37                       15.10                  14
38                       16.10                  15
39                       14.82                  15
40                       14.77                  16
41                       14.50                  14
42                       14.69                  13
43                       14.52                  14
44                       14.34                  14
45                       14.61                  15
46                       14.20                  14
47                       14.82                  13
48                       14.56                  14
49                       15.42                  12
50                       14.99                  14
51                       14.80                  14
52                       15.35                  13
53                       14.41                  15
54                       15.27                  16
55                       14.55                  15
56                       14.92                  15
57                       15.04                  13
58                       14.41                  16
59                       14.77                  16
60                       14.47                  16
61                       14.76                  15
62                       14.43                  16
63                       15.57                  18
64                       14.73                  15
65                       14.45                  16
66                       14.84                  14
67                       14.67                  13
68                       15.91                  14
69                       14.87                  14
70                       14.58                  10
71                       14.73                  10
72                       14.54                  11
73                       15.39                  14
74                       14.90                  14
75                       14.70                  15
76                       14.66                  13
77                       15.15                  15
78                       14.58                  16
79                       15.17                  18
80                       14.76                  14
81                       14.78                  16
82                       14.86                  16
83                       14.70                  18
84                       15.15                  17
85                       14.95                  17
86                       14.97                  15
87                       15.37                  15
88                       15.58                  14
89                       15.47                  18
90                       15.02                  16
91                       15.07                  15
92                       14.95                  16
93                       14.91                  16
94                       15.10                  15
95                       15.51                  17
96                       15.20                  15
97                       15.09                  15
98                       15.63                  15
99                       15.04                  17
100                      15.20                  15
101                      15.01                  16
102                      15.83                  15
103                      15.60                  15
104                      15.04                  16
105                      24.33                  16
106                      16.07                  19
107                      39.79                  21
108                      29.88                  19
109                      16.43                  18
110                      39.08                  16
111                      34.89                  17
112                      17.29                  13
113                      32.41                  13
114                      41.95                  12
115                      16.18                  15
116                      20.35                  14
117                      45.07                  15
118                      19.23                  18
119                      16.64                  19
120                      45.94                  17
121                      30.19                  17
122                      16.85                  16
123                      35.86                  15
124                      40.36                  15
125                      17.82                  15
126                      35.31                  12
127                      40.23                  14
128                      16.59                  15
129                      28.72                  14
130                      45.36                  13
131                      16.62                  15
132                      27.26                  13
133                      44.59                  15
134                      20.87                  15
135                      16.42                  16
136                      43.47                  13
137                      25.37                  14
138                      16.84                  13
139                      41.47                  14
140                      36.47                  13
141                      16.28                  14
142                      42.72                  16
143                      30.37                  12
144                      16.50                  13
145                      40.15                  13
146                      36.32                  13
147                      16.67                  13
148                      35.75                  12
149                      40.17                  12
150                      16.65                  14
151                      35.85                  12
152                      42.29                  15
153                      17.42                  17
154                      38.80                  17
155                      38.47                  14
156                      16.89                  14
157                      36.54                  14
158                      41.70                  12
159                      16.63                  14
160                      35.38                  14
161                      41.28                  14
162                      16.73                  14
163                      35.29                  14
164                      41.46                  14
165                      16.97                  14
166                      35.70                  11
167                      42.01                  14
168                      16.70                  15
169                      35.34                  14
170                      45.41                  13
171                      16.92                  15
172                      38.91                  15
173                      39.62                  14
174                      16.80                  16
175                      40.46                  13
176                      39.40                  14
177                      16.97                  13
178                      39.23                  13
179                      39.15                  14
180                      16.93                  15
181                      38.62                  15
182                      37.92                  15
183                      16.98                  14
184                      40.08                  15
185                      40.50                  14
186                      17.14                  16
187                      41.29                  16
188                      36.37                  15
189                      16.85                  17
190                      41.21                  17
191                      36.91                  15
192                      16.71                  17
193                      38.04                  17
194                      38.67                  16
195                      16.91                  14
196                      37.79                  14
197                      38.31                  14
198                      16.95                  17
199                      38.51                  14
200                      20.82                  13
201                      16.25                  11
202                      16.07                  11
203                      31.13                  11
204                      28.06                  14
205                      16.87                  13
206                      16.40                  12
207                      37.50                  14
208                      18.51                  14
209                      17.46                  12
210                      29.21                  13
211                      28.09                  12
212                      16.87                  12
213                      37.35                  11
214                      16.13                  11
215                      15.77                  13
216                      15.28                  13
217                      34.25                  12
218                      17.21                  12
219                      16.96                  13
220                      16.95                  14
221                      16.91                  16
222                      16.70                  16
223                      33.54                  17
224                      15.23                  17
225                      33.38                  13
226                      20.74                  13
227                      16.72                  13
228                      16.66                  13
229                      40.02                  13
230                      16.46                  13
231                      17.00                  14
232                      39.82                  13
233                      29.14                  14
234                      17.12                  14
235                      46.19                  13
236                      30.84                  17
237                      17.16                  15
238                      40.13                  14
239                      32.79                  12
240                      17.24                  13
241                      39.75                  15
242                      39.03                  14
243                      16.90                  13
244                      40.34                  14
245                      33.49                  13
246                      16.28                  13
247                      40.91                  13
248                      32.75                  14
249                      17.15                  12
250                      44.43                  14
251                      30.08                  13
252                      17.00                  13
253                      42.28                  13
254                      36.45                  19
255                      17.02                  17
256                      37.01                  18
257                      41.58                  19
258                      17.08                  20
259                      35.98                  20
260                      41.12                  20
261                      16.94                  18
262                      36.51                  20
263                      45.80                  22
264                      16.42                  17
265                      46.28                  16
266                      40.31                  20
267                      19.30                  19
268                      45.97                  21
269                      30.23                  19
270                      31.73                  18
271                      45.94                  18
272                      25.02                  19
273                      38.34                  18
274                      46.01                  17
275                      16.73                  18
276                      46.11                  16
277                      38.41                  15
278                      19.26                  17
279                      44.72                  18
280                      31.16                  17
281                      32.75                  20
282                      45.38                  20
283                      25.05                  20
284                      43.14                  21
285                      45.44                  22
286                      17.19                  21
287                      45.01                  20
288                      38.10                  21
289                      19.25                  22
290                      46.64                  21
291                      16.75                  17
292                      16.48                  17
293                      31.40                  20
294                      37.79                  15
295                      16.93                  18
296                      16.68                  17
297                      35.15                  22
298                      34.98                  21
299                      16.64                  20
300                      16.51                  23
301                      32.66                  21
302                      33.87                  20
303                      17.04                  23
304                      17.02                  22
305                      35.47                  20
306                      35.99                  20
307                      17.06                  19
308                      16.81                  21
309                      32.52                  20
310                      33.93                  19
311                      17.00                  20
312                      17.00                  22
313                      35.51                  21
314                      36.21                  22
315                      17.16                  22
316                      16.58                  24
317                      33.00                  22
318                      34.88                  24
319                      17.33                  22
320                      16.73                  21
321                      36.40                  21
322                      33.44                  22
323                      16.81                  22
324                      16.20                  21
325                      42.22                  21
326                      25.62                  21
327                      16.74                  21
328                      33.60                  22
329                      41.20                  22
330                      16.99                  25
331                      32.72                  25
332                      45.73                  24
333                      16.96                  22
334                      32.74                  22
335                      43.66                  23
336                      16.71                  24
337                      31.30                  24
338                      46.33                  20
339                      16.87                  23
340                      31.38                  23
341                      45.38                  18
342                      16.70                  19
343                      31.78                  19
344                      45.56                  14
345                      16.68                  19
346                      31.22                  19
347                      44.26                  21
348                      17.37                  19
349                      28.52                  21
350                      46.40                  18
351                      16.75                  18
352                      30.37                  18
353                      46.50                  18
354                      17.48                  18
355                      31.75                  18
356                      45.88                  17
357                      16.94                  17
358                      32.17                  19
359                      46.46                  17
360                      17.06                  16
361                      33.68                  17
362                      44.44                  18
363                      16.79                  18
364                      33.47                  16
365                      43.86                  17
366                      16.60                  17
367                      32.88                  16
368                      43.60                  20
369                      17.08                  20
370                      32.51                  19
371                      42.77                  22
372                      16.76                  24
373                      33.11                  24
374                      43.04                  23
375                      16.78                  21
376                      32.99                  20
377                      43.55                  22
378                      16.81                  19
379                      32.88                  20
380                      44.59                  20
381                      17.18                  17
382                      33.06                  19
383                      44.47                  19
384                      17.24                  20
385                      33.67                  19
386                      43.04                  19
387                      16.71                  17
388                      32.90                  20
389                      43.30                  20
390                      17.23                  19
391                      32.11                  20
392                      45.37                  20
393                      17.10                  19
394                      29.81                  19
395                      46.60                  23
396                      16.64                  20
397                      30.22                  19
398                      46.31                  19
399                      17.08                  20
400                      30.42                  20
401                      46.36                  20
402                      16.85                  16
403                      30.24                  19
404                      47.25                  18
405                      17.02                  17
406                      29.95                  17
407                      46.25                  19
408                      16.84                  18
409                      29.48                  17
410                      46.38                  14
411                      16.80                  20
412                      29.37                  16
413                      47.07                  22
414                      16.70                  20
415                      23.06                  19
416                      44.37                  20
417                      17.46                  17
418                      16.96                  17
419                      47.52                  19
420                      16.95                  20
421                      16.93                  18
422                      38.14                  21
423                      34.02                  21
424                      17.00                  16
425                      17.13                  15
426                      38.01                  18
427                      30.95                  18
428                      17.21                  22
429                      17.03                  17
430                      42.52                  18
431                      28.79                  20
432                      17.02                  21
433                      16.87                  20
434                      43.24                  22
435                      25.54                  19
436                      16.78                  19
437                      16.49                  19
438                      44.46                  18
439                      17.03                  15
440                      17.48                  18
441                      44.45                  17
