Frame        Inference_Time_ms    Objects_Detected
0                       181.97                  14
1                        30.20                  12
2                        28.58                  12
3                        28.45                  13
4                        28.43                  15
5                        28.38                  15
6                        28.40                  11
7                        28.40                  14
8                        28.34                  13
9                        28.30                  14
10                       28.35                  14
11                       18.13                  14
12                       17.56                  15
13                       17.31                  15
14                       17.03                  14
15                       16.62                  16
16                       16.29                  16
17                       16.16                  16
18                       16.58                  17
19                       17.46                  14
20                       17.31                  14
21                       16.77                  18
22                       16.29                  14
23                       15.22                  15
24                       15.19                  16
25                       14.81                  16
26                       14.79                  14
27                       14.55                  14
28                       14.30                  14
29                       14.69                  17
30                       14.53                  13
31                       14.44                  14
32                       14.31                  14
33                       14.75                  15
34                       14.63                  16
35                       14.50                  15
36                       14.76                  16
37                       14.75                  14
38                       14.60                  15
39                       14.83                  15
40                       15.34                  16
41                       14.87                  14
42                       14.58                  13
43                       14.58                  14
44                       14.64                  14
45                       14.44                  15
46                       15.07                  14
47                       14.49                  13
48                       14.35                  14
49                       14.34                  12
50                       15.18                  14
51                       14.76                  14
52                       14.76                  13
53                       14.41                  15
54                       14.76                  16
55                       15.00                  15
56                       14.96                  15
57                       15.17                  13
58                       15.65                  16
59                       14.65                  16
60                       14.79                  16
61                       14.94                  15
62                       15.37                  16
63                       14.99                  18
64                       14.93                  15
65                       14.64                  16
66                       14.44                  14
67                       14.43                  13
68                       14.39                  14
69                       14.29                  14
70                       14.65                  10
71                       14.99                  10
72                       14.62                  11
73                       14.79                  14
74                       14.80                  14
75                       15.79                  15
76                       15.69                  13
77                       15.24                  15
78                       15.16                  16
79                       15.14                  18
80                       15.09                  14
81                       15.25                  16
82                       15.07                  16
83                       16.19                  18
84                       15.29                  17
85                       15.18                  17
86                       15.20                  15
87                       15.18                  15
88                       15.18                  14
89                       15.33                  18
90                       15.30                  16
91                       15.35                  15
92                       15.29                  16
93                       16.22                  16
94                       15.31                  15
95                       15.78                  17
96                       15.60                  15
97                       15.40                  15
98                       15.52                  15
99                       15.76                  17
100                      15.72                  15
101                      15.73                  16
102                      15.68                  15
103                      15.94                  15
104                      15.89                  16
105                      15.61                  16
106                      15.65                  19
107                      15.69                  21
108                      15.73                  19
109                      15.43                  18
110                      15.55                  16
111                      15.83                  17
112                      15.66                  18
113                      15.47                  13
114                      15.51                  12
115                      15.45                  15
116                      15.29                  14
117                      15.47                  15
118                      15.54                  18
119                      15.55                  19
120                      15.47                  17
121                      15.45                  17
122                      15.67                  16
123                      15.59                  15
124                      15.67                  15
125                      15.51                  15
126                      15.73                  12
127                      15.76                  14
128                      15.42                  15
129                      15.66                  14
130                      15.58                  13
131                      15.48                  15
132                      15.50                  13
133                      15.53                  15
134                      15.36                  15
135                      15.61                  16
136                      15.53                  13
137                      15.50                  14
138                      15.46                  13
139                      15.48                  14
140                      15.43                  13
141                      15.48                  14
142                      15.37                  16
143                      15.37                  15
144                      16.16                  12
145                      15.49                  13
