Frame        Inference_Time_ms    Objects_Detected
0                       180.71                  14
1                        30.56                  12
2                        29.37                  12
3                        29.12                  13
4                        29.22                  15
5                        28.37                  15
6                        28.29                  11
7                        28.28                  14
8                        28.29                  14
9                        17.75                  14
10                       17.44                  14
11                       17.06                  14
12                       16.80                  15
13                       16.37                  15
14                       16.15                  14
15                       16.16                  16
16                       16.49                  16
17                       16.42                  16
18                       16.88                  17
19                       16.62                  14
20                       16.38                  18
21                       16.14                  14
22                       16.18                  14
23                       16.21                  15
24                       15.06                  16
25                       14.70                  16
26                       14.83                  14
27                       14.92                  14
28                       15.15                  14
29                       15.05                  17
30                       14.61                  13
31                       14.92                  14
32                       14.49                  14
33                       14.90                  15
34                       14.66                  16
35                       15.34                  15
36                       14.59                  16
37                       14.43                  14
38                       14.34                  15
39                       14.30                  15
40                       15.71                  16
41                       14.56                  14
42                       14.48                  13
43                       14.26                  14
44                       14.63                  14
45                       14.61                  15
46                       14.34                  14
47                       14.38                  13
48                       14.50                  14
49                       14.45                  12
50                       14.36                  14
51                       14.40                  14
52                       14.42                  13
53                       14.51                  15
54                       14.50                  16
55                       14.34                  15
56                       14.70                  15
57                       14.33                  13
58                       14.31                  16
59                       14.75                  16
60                       14.48                  16
61                       14.67                  15
62                       14.69                  16
63                       14.41                  18
64                       14.42                  15
65                       14.66                  16
66                       14.43                  14
67                       14.43                  13
68                       14.34                  14
69                       14.32                  14
70                       14.42                  10
71                       14.28                  10
72                       14.27                  11
73                       14.33                  14
74                       14.27                  14
75                       14.88                  15
76                       14.53                  13
77                       14.41                  15
78                       15.24                  16
79                       14.88                  18
80                       14.69                  14
81                       14.44                  16
82                       14.49                  16
83                       15.22                  18
84                       15.25                  17
85                       15.18                  17
86                       15.13                  15
87                       15.11                  15
88                       15.29                  14
89                       15.55                  18
90                       15.48                  16
91                       15.35                  15
92                       15.29                  16
93                       15.22                  16
94                       15.27                  15
95                       15.18                  17
96                       15.19                  15
97                       15.51                  15
98                       15.24                  15
99                       15.20                  17
100                      15.15                  15
101                      15.21                  16
102                      15.93                  15
103                      15.50                  15
104                      15.19                  16
105                      17.92                  16
106                      34.60                  19
107                      29.56                  21
108                      17.14                  19
109                      16.99                  18
110                      41.37                  16
111                      16.78                  17
112                      16.77                  18
113                      38.49                  13
114                      26.52                  12
115                      15.44                  15
116                      33.64                  14
117                      32.52                  15
118                      16.90                  18
119                      16.56                  19
120                      39.82                  17
121                      17.94                  17
122                      15.77                  16
123                      37.92                  15
124                      18.38                  15
125                      16.32                  15
126                      36.75                  12
127                      17.27                  14
128                      16.39                  15
129                      38.54                  14
130                      22.86                  13
131                      16.43                  15
132                      30.36                  13
133                      36.31                  15
134                      17.08                  15
135                      16.39                  16
136                      31.19                  13
137                      16.68                  14
138                      16.52                  13
139                      29.30                  14
140                      16.97                  13
141                      16.60                  14
142                      39.99                  16
143                      26.54                  15
144                      17.10                  12
145                      16.82                  13
146                      38.52                  16
147                      17.18                  13
148                      16.56                  12
149                      42.01                  12
150                      16.31                  14
151                      36.43                  12
152                      27.62                  15
