Frame        Inference_Time_ms    Objects_Detected
0                       181.36                  14
1                        30.13                  12
2                        28.62                  12
3                        28.64                  13
4                        28.40                  15
5                        28.59                  15
6                        28.39                  11
7                        28.40                  14
8                        28.37                  13
9                        24.80                  14
10                       17.09                  14
11                       16.49                  14
12                       16.53                  15
13                       16.53                  15
14                       16.26                  14
15                       16.26                  16
16                       16.30                  16
17                       16.33                  16
18                       17.24                  16
19                       16.28                  17
20                       16.60                  14
21                       15.40                  18
22                       14.63                  14
23                       14.43                  15
24                       14.41                  16
25                       14.45                  16
26                       14.41                  14
27                       14.72                  14
28                       14.59                  14
29                       14.70                  17
30                       14.51                  13
31                       14.35                  14
32                       15.92                  14
33                       14.76                  15
34                       14.45                  16
35                       14.68                  15
36                       14.65                  16
37                       14.67                  14
38                       14.37                  15
39                       14.45                  15
40                       14.46                  16
41                       14.39                  14
42                       14.39                  13
43                       14.59                  14
44                       14.55                  14
45                       14.77                  15
46                       14.81                  14
47                       14.38                  13
48                       14.35                  14
49                       14.99                  12
50                       14.52                  14
51                       14.76                  14
52                       14.96                  13
53                       14.51                  15
54                       14.54                  16
55                       14.39                  15
56                       14.29                  15
57                       14.36                  13
58                       14.32                  16
59                       14.71                  16
60                       14.95                  16
61                       14.54                  15
62                       14.85                  16
63                       14.75                  18
64                       14.64                  15
65                       14.87                  16
66                       15.43                  14
67                       14.83                  13
68                       15.20                  14
69                       15.39                  14
70                       15.09                  10
71                       14.70                  10
72                       14.71                  11
73                       15.32                  14
74                       15.16                  14
75                       14.69                  15
76                       15.15                  13
77                       14.77                  15
78                       14.38                  16
79                       15.29                  18
80                       14.93                  14
81                       14.72                  16
82                       14.49                  16
83                       14.39                  18
84                       14.40                  17
85                       14.47                  17
86                       14.38                  15
87                       14.47                  15
88                       14.79                  14
89                       14.83                  18
90                       14.50                  16
91                       14.46                  15
92                       14.25                  16
93                       14.51                  16
94                       14.84                  15
95                       15.10                  17
96                       14.99                  15
97                       14.45                  15
98                       14.25                  15
99                       14.53                  17
100                      15.00                  15
101                      15.50                  16
102                      14.89                  15
103                      15.18                  15
104                      23.09                  16
105                      15.63                  16
106                      16.91                  19
107                      34.43                  21
108                      17.17                  18
109                      36.06                  18
110                      40.47                  16
111                      16.52                  17
112                      31.47                  18
113                      44.05                  13
114                      16.57                  15
115                      32.25                  15
116                      44.46                  14
117                      16.38                  18
118                      31.56                  18
119                      42.75                  19
120                      16.54                  17
121                      31.42                  17
122                      42.71                  16
123                      16.57                  15
124                      20.46                  15
125                      44.15                  15
126                      28.50                  12
127                      16.44                  15
128                      37.04                  15
129                      37.29                  14
130                      16.30                  13
131                      43.69                  15
132                      26.54                  13
133                      16.83                  15
134                      37.81                  15
135                      37.89                  16
136                      16.40                  13
137                      30.93                  14
138                      35.95                  13
139                      16.67                  14
140                      16.09                  13
141                      39.79                  14
142                      16.81                  16
143                      16.61                  15
144                      29.52                  12
145                      38.25                  13
146                      16.30                  16
147                      15.84                  13
148                      37.05                  12
149                      16.56                  12
150                      15.77                  14
151                      41.86                  12
152                      16.92                  15
153                      16.55                  14
154                      38.63                  17
155                      17.07                  14
156                      16.40                  16
157                      38.25                  14
158                      16.49                  12
159                      16.53                  13
160                      38.67                  14
161                      26.20                  14
162                      16.30                  14
163                      15.91                  14
164                      42.34                  15
165                      16.44                  14
166                      16.73                  11
167                      35.05                  13
168                      16.47                  14
169                      28.75                  14
170                      33.87                  15
171                      16.76                  13
172                      16.88                  15
173                      34.13                  15
174                      30.24                  14
175                      16.30                  16
176                      37.48                  13
177                      28.16                  14
178                      16.95                  13
179                      16.26                  15
180                      43.30                  14
181                      16.98                  15
182                      17.59                  15
