Frame        Inference_Time_ms    Objects_Detected
0                       179.23                  14
1                        30.45                  12
2                        29.21                  12
3                        29.15                  13
4                        29.05                  15
5                        28.99                  15
6                        29.04                  11
7                        29.19                  14
8                        29.39                  13
9                        28.46                  14
10                       17.44                  14
11                       17.42                  14
12                       17.46                  15
13                       17.74                  15
14                       17.78                  14
15                       17.40                  15
16                       17.09                  16
17                       17.06                  16
18                       16.65                  17
19                       16.81                  14
20                       15.92                  14
21                       15.32                  18
22                       14.73                  14
23                       15.30                  15
24                       15.09                  16
25                       14.32                  16
26                       14.39                  14
27                       14.40                  14
28                       14.41                  14
29                       14.62                  17
30                       14.42                  13
31                       14.74                  14
32                       14.39                  14
33                       14.53                  15
34                       15.08                  16
35                       14.72                  15
36                       14.49                  16
37                       14.41                  14
38                       14.50                  15
39                       14.66                  15
40                       15.05                  16
41                       14.61                  14
42                       14.46                  13
43                       14.91                  14
44                       14.42                  14
45                       14.85                  15
46                       14.73                  14
47                       14.45                  13
48                       14.80                  14
49                       14.50                  12
50                       14.65                  14
51                       14.61                  14
52                       14.54                  13
53                       14.48                  15
54                       14.67                  16
55                       14.58                  15
56                       14.38                  15
57                       14.89                  13
58                       14.47                  16
59                       14.75                  16
60                       14.44                  16
61                       14.55                  15
62                       14.35                  16
63                       14.45                  18
64                       14.34                  15
65                       15.28                  16
66                       14.56                  14
67                       14.53                  13
68                       14.46                  14
69                       14.51                  14
70                       14.56                  10
71                       14.46                  10
72                       14.42                  11
73                       14.36                  14
74                       14.67                  14
75                       14.60                  15
76                       14.46                  13
77                       15.12                  15
78                       15.26                  16
79                       14.82                  18
80                       14.93                  14
81                       15.10                  16
82                       15.09                  16
83                       15.03                  18
84                       15.04                  17
85                       15.44                  17
86                       15.39                  15
87                       15.27                  15
88                       15.25                  14
89                       15.26                  18
90                       15.18                  16
91                       15.23                  15
92                       15.36                  16
93                       15.29                  16
94                       15.30                  15
95                       15.28                  17
96                       15.16                  15
97                       15.31                  15
98                       15.29                  15
99                       15.41                  17
100                      15.20                  15
101                      15.76                  16
102                      15.81                  15
103                      15.74                  15
104                      15.46                  16
105                      23.17                  16
106                      18.21                  19
107                      24.92                  21
108                      15.62                  19
109                      15.41                  18
110                      29.89                  16
111                      15.05                  17
112                      14.91                  18
113                      27.93                  13
114                      15.64                  12
115                      15.95                  15
116                      28.98                  14
117                      15.25                  15
118                      14.76                  18
119                      14.50                  19
120                      16.34                  17
121                      16.46                  17
122                      24.81                  16
123                      15.43                  15
124                      15.72                  15
125                      26.29                  15
126                      14.77                  12
127                      14.61                  14
128                      14.52                  15
129                      31.45                  14
130                      15.68                  13
131                      14.66                  15
