Frame        Inference_Time_ms    Objects_Detected
0                       180.48                  13
1                        30.01                  12
2                        28.52                  12
3                        28.59                  13
4                        28.63                  15
5                        28.41                  15
6                        28.49                  11
7                        28.38                  14
8                        27.98                  13
9                        18.17                  14
10                       17.34                  14
11                       17.03                  14
12                       17.29                  15
13                       17.04                  15
14                       16.71                  14
15                       16.45                  16
16                       16.38                  16
17                       16.88                  16
18                       17.42                  16
19                       17.25                  17
20                       16.60                  14
21                       15.28                  18
22                       14.58                  14
23                       14.44                  15
24                       14.52                  16
25                       14.45                  16
26                       14.62                  14
27                       15.22                  14
28                       14.82                  14
29                       14.84                  17
30                       15.38                  13
31                       14.74                  14
32                       14.69                  14
33                       14.35                  15
34                       14.30                  16
35                       14.92                  15
36                       14.53                  16
37                       14.35                  14
38                       14.33                  15
39                       14.67                  15
40                       14.48                  16
41                       14.88                  14
42                       14.75                  13
43                       14.47                  14
44                       15.16                  14
45                       14.52                  15
46                       14.78                  14
47                       14.43                  13
48                       14.83                  14
49                       15.48                  12
50                       14.63                  14
51                       14.74                  14
52                       14.94                  13
53                       15.72                  15
54                       14.76                  16
55                       14.58                  15
56                       14.60                  15
57                       14.47                  13
58                       14.49                  16
59                       14.43                  16
60                       14.82                  16
61                       14.52                  15
62                       15.11                  16
63                       14.91                  18
64                       14.55                  15
65                       14.36                  16
66                       15.55                  14
67                       14.80                  13
68                       14.54                  14
69                       14.77                  14
70                       14.35                  10
71                       14.77                  10
72                       14.88                  11
73                       14.71                  14
74                       14.99                  14
75                       14.99                  15
76                       15.06                  13
77                       15.01                  15
78                       15.46                  16
79                       14.98                  18
80                       14.95                  14
81                       15.19                  16
82                       15.15                  16
83                       15.15                  18
84                       15.03                  17
85                       15.06                  17
86                       15.12                  15
87                       15.35                  15
88                       15.50                  14
89                       15.72                  18
90                       15.92                  16
91                       15.25                  15
92                       15.55                  16
93                       15.75                  16
94                       15.25                  15
95                       15.33                  17
96                       15.27                  15
97                       15.26                  15
98                       15.32                  15
99                       15.64                  17
100                      15.57                  15
101                      15.70                  16
102                      15.62                  15
103                      16.01                  15
104                      15.53                  16
105                      25.80                  16
106                      17.11                  19
107                      24.74                  21
108                      15.84                  19
109                      15.92                  18
110                      15.52                  16
111                      20.62                  17
112                      15.14                  18
113                      15.05                  13
114                      23.19                  12
115                      15.98                  15
116                      15.09                  14
117                      22.90                  15
118                      14.92                  18
119                      14.69                  19
120                      14.99                  17
121                      14.79                  17
122                      14.80                  16
123                      15.51                  15
124                      14.64                  15
125                      14.46                  15
126                      15.54                  12
127                      17.85                  14
128                      15.50                  15
129                      14.75                  14
130                      15.73                  13
131                      15.01                  15
132                      14.68                  13
133                      21.19                  15
134                      14.86                  15
135                      14.71                  16
136                      15.13                  13
137                      15.57                  14
138                      15.48                  13
139                      28.67                  14
140                      15.59                  13
141                      14.81                  14
142                      20.50                  16
143                      16.38                  15
144                      15.92                  12
145                      15.78                  13
146                      15.68                  16
147                      15.81                  13
148                      25.11                  12
149                      15.93                  12
150                      15.84                  14
151                      14.98                  12
152                      28.09                  15
153                      15.29                  14
154                      15.30                  17
155                      16.11                  14
156                      16.23                  16
157                      15.70                  14
158                      22.26                  12
159                      15.74                  13
160                      15.56                  14
161                      30.76                  14
162                      15.50                  14
163                      15.34                  14
164                      29.79                  15
165                      15.53                  14
166                      14.89                  11
167                      28.96                  13
168                      16.06                  14
169                      16.74                  14
170                      14.69                  15
171                      14.61                  13
172                      14.50                  15
173                      14.59                  15
174                      14.72                  14
175                      14.50                  16
176                      14.48                  13
177                      14.47                  14
178                      14.57                  13
179                      14.60                  15
180                      14.69                  14
181                      14.82                  15
182                      14.56                  15
183                      14.79                  15
184                      15.38                  14
185                      15.32                  15
186                      15.13                  14
187                      14.56                  17
188                      14.57                  16
189                      14.84                  15
190                      14.59                  17
191                      14.80                  17
192                      15.11                  15
193                      15.23                  17
194                      15.06                  17
195                      14.82                  16
196                      14.74                  14
197                      15.26                  14
198                      15.17                  18
199                      14.55                  17
200                      14.74                  14
201                      18.38                  13
202                      15.25                  11
203                      15.21                  11
204                      25.30                  14
205                      16.16                  13
206                      15.21                  12
207                      30.10                  14
208                      15.54                  14
209                      15.03                  12
210                      14.54                  13
211                      15.91                  12
212                      16.13                  12
213                      15.00                  11
214                      16.07                  11
215                      16.43                  13
216                      15.07                  13
217                      16.32                  12
218                      17.34                  12
219                      28.39                  13
220                      15.82                  14
221                      16.90                  16
222                      15.21                  16
223                      27.16                  17
224                      16.79                  17
225                      15.34                  13
226                      26.56                  13
227                      15.38                  13
228                      15.38                  13
229                      16.64                  13
230                      15.46                  13
231                      15.56                  14
232                      22.06                  13
233                      15.21                  14
234                      14.82                  14
235                      28.68                  13
236                      16.47                  17
237                      15.94                  15
238                      15.22                  14
239                      15.30                  12
240                      15.63                  13
241                      15.75                  15
242                      15.34                  14
243                      15.15                  13
244                      22.02                  14
245                      14.98                  13
246                      16.21                  13
247                      15.33                  13
248                      22.14                  14
249                      15.37                  12
250                      17.34                  14
251                      22.26                  13
252                      16.97                  13
253                      15.92                  13
254                      17.19                  14
255                      14.94                  18
256                      14.74                  17
257                      27.85                  18
258                      15.00                  19
259                      15.51                  20
260                      15.48                  20
261                      16.69                  20
262                      17.32                  18
263                      37.55                  20
264                      16.52                  22
265                      17.44                  17
266                      16.56                  18
267                      29.03                  20
268                      15.80                  19
269                      15.25                  21
270                      26.53                  19
271                      17.83                  18
272                      17.54                  18
273                      34.77                  19
274                      16.52                  18
275                      27.24                  17
276                      28.48                  18
277                      17.52                  16
278                      17.48                  15
279                      16.51                  17
280                      23.40                  18
281                      17.02                  17
282                      16.22                  20
283                      33.80                  20
284                      15.55                  20
285                      15.01                  20
286                      28.61                  22
287                      15.88                  21
288                      15.17                  20
289                      27.51                  21
290                      17.62                  22
291                      18.35                  21
292                      31.90                  17
293                      16.62                  17
294                      15.97                  20
295                      27.34                  15
296                      40.12                  18
297                      17.42                  17
298                      17.14                  23
299                      27.78                  21
300                      17.02                  21
301                      16.71                  21
302                      43.80                  21
303                      17.13                  20
304                      15.64                  23
305                      44.86                  22
306                      21.93                  20
307                      16.89                  20
308                      31.99                  19
309                      34.86                  21
310                      17.38                  20
311                      39.70                  19
312                      23.84                  20
313                      17.31                  22
314                      16.77                  21
315                      42.85                  22
316                      22.35                  23
317                      17.66                  24
318                      17.30                  23
319                      39.69                  24
320                      16.84                  22
321                      15.62                  21
322                      36.54                  22
323                      17.78                  22
324                      17.61                  21
