Frame        Inference_Time_ms    Objects_Detected
0                       163.10                  14
1                        30.35                  12
2                        29.35                  12
3                        28.56                  13
4                        28.05                  15
5                        23.21                  15
6                        23.23                  11
7                        23.24                  14
8                        23.18                  13
9                        23.19                  14
10                       23.14                  14
11                       23.22                  14
12                       23.19                  15
13                       18.64                  15
14                       16.12                  14
15                       15.77                  16
16                       15.69                  16
17                       16.18                  16
18                       16.85                  17
19                       16.56                  17
20                       15.96                  14
21                       15.62                  18
22                       15.38                  14
23                       14.65                  15
24                       14.49                  16
25                       14.44                  16
26                       14.30                  14
27                       14.65                  14
28                       14.38                  14
29                       14.33                  17
30                       14.89                  13
31                       15.26                  14
32                       14.59                  14
33                       14.47                  15
34                       14.60                  16
35                       14.38                  15
36                       14.74                  16
37                       14.66                  14
38                       15.30                  15
39                       15.51                  15
40                       14.76                  16
41                       15.04                  14
42                       15.53                  13
43                       15.00                  14
44                       15.69                  14
45                       15.00                  15
46                       15.18                  14
47                       15.01                  13
48                       15.07                  14
49                       15.01                  12
50                       14.97                  14
51                       15.30                  14
52                       15.03                  13
53                       15.41                  15
54                       14.96                  16
55                       14.96                  15
56                       15.07                  15
57                       15.01                  13
58                       15.21                  16
59                       15.06                  16
60                       15.06                  16
61                       14.95                  15
62                       15.47                  16
63                       15.07                  18
64                       15.04                  15
65                       15.00                  16
66                       15.08                  14
67                       15.06                  13
68                       15.14                  14
69                       15.16                  14
70                       15.04                  10
71                       15.63                  10
72                       15.03                  11
73                       14.98                  14
74                       15.36                  14
75                       15.18                  15
76                       15.08                  13
77                       15.15                  15
78                       15.16                  16
79                       15.11                  18
80                       15.05                  14
81                       15.26                  16
82                       15.19                  16
83                       15.18                  18
84                       14.83                  17
85                       14.94                  17
86                       14.75                  15
87                       14.73                  15
88                       14.75                  14
89                       14.74                  18
90                       14.75                  16
91                       14.78                  15
92                       15.56                  16
93                       14.92                  16
94                       14.94                  15
95                       14.77                  17
96                       14.99                  15
97                       15.11                  15
98                       14.82                  15
99                       15.27                  17
100                      14.77                  15
101                      15.27                  16
102                      15.49                  15
103                      14.89                  15
104                      14.84                  16
105                      20.88                  16
106                      22.71                  19
107                      15.89                  21
108                      15.18                  19
109                      27.50                  18
110                      19.44                  16
111                      16.50                  17
112                      14.71                  18
113                      22.92                  13
114                      15.40                  12
115                      15.35                  15
116                      19.97                  14
117                      15.25                  15
118                      14.74                  18
119                      22.58                  19
120                      16.08                  17
121                      28.67                  17
122                      15.68                  16
123                      15.98                  15
124                      15.20                  15
125                      30.76                  15
126                      15.59                  12
127                      14.91                  14
128                      16.22                  15
129                      15.71                  14
130                      15.12                  13
131                      29.46                  15
132                      16.12                  13
133                      15.18                  15
134                      29.30                  15
135                      15.58                  16
136                      15.36                  13
137                      16.03                  14
138                      15.51                  13
139                      15.06                  14
140                      19.76                  13
141                      14.79                  14
142                      14.76                  16
143                      14.71                  15
144                      19.97                  12
145                      14.43                  13
146                      14.47                  16
147                      15.09                  13
148                      14.74                  12
149                      14.46                  12
150                      15.44                  14
151                      15.32                  12
152                      21.52                  15
153                      14.76                  14
154                      15.73                  17
155                      15.42                  14
156                      22.33                  16
157                      14.80                  14
158                      14.65                  12
159                      19.38                  13
160                      15.54                  14
161                      15.95                  14
162                      21.59                  14
163                      14.74                  14
164                      15.30                  15
165                      21.43                  14
166                      15.69                  11
167                      14.98                  13
168                      22.45                  14
169                      14.88                  14
170                      14.81                  15
171                      21.72                  13
172                      15.24                  15
173                      15.49                  15
174                      21.37                  14
175                      14.72                  16
176                      14.51                  13
177                      17.22                  14
178                      15.88                  13
179                      15.20                  15
180                      14.56                  14
181                      15.20                  15
182                      14.78                  15
183                      14.81                  15
184                      25.08                  14
185                      15.15                  15
186                      14.48                  14
187                      20.72                  17
188                      15.03                  16
189                      15.13                  15
190                      22.59                  17
191                      14.75                  17
192                      14.60                  15
193                      26.22                  17
194                      15.56                  17
195                      14.85                  16
196                      14.73                  14
197                      15.92                  14
198                      15.80                  18
199                      15.20                  17
200                      15.03                  14
201                      14.86                  13
202                      14.81                  11
203                      14.46                  11
204                      14.87                  14
205                      14.87                  13
206                      15.08                  12
207                      14.61                  14
208                      14.47                  14
209                      14.39                  12
210                      14.58                  13
211                      15.12                  12
212                      14.68                  12
213                      15.08                  11
214                      15.04                  11
215                      14.71                  13
216                      14.43                  13
217                      14.71                  12
218                      14.75                  12
219                      14.46                  13
220                      14.28                  14
221                      14.55                  16
222                      15.01                  16
223                      14.67                  17
224                      14.31                  17
225                      14.28                  13
226                      14.38                  13
227                      14.84                  13
228                      14.84                  13
229                      14.48                  13
230                      20.24                  13
231                      15.20                  14
232                      15.30                  13
233                      27.19                  14
234                      15.14                  14
235                      15.14                  13
236                      28.93                  17
237                      15.47                  15
238                      15.27                  14
239                      14.86                  12
240                      15.60                  13
241                      14.71                  15
242                      21.14                  14
243                      16.25                  13
244                      16.50                  14
245                      14.90                  13
246                      14.92                  13
247                      14.76                  13
248                      14.73                  14
249                      14.84                  12
250                      15.45                  14
251                      14.72                  13
252                      15.10                  13
253                      15.29                  13
254                      28.44                  14
255                      15.48                  18
256                      15.46                  17
257                      28.20                  18
258                      15.80                  19
259                      15.47                  20
260                      14.71                  20
261                      18.71                  20
262                      16.00                  18
263                      15.10                  20
264                      26.80                  22
265                      15.93                  17
266                      15.39                  18
267                      19.02                  20
268                      17.47                  19
269                      17.28                  21
270                      23.11                  19
271                      16.59                  18
272                      14.95                  18
273                      14.86                  19
274                      28.62                  18
275                      17.03                  17
276                      16.15                  18
277                      15.69                  16
278                      16.31                  15
279                      15.06                  17
280                      26.06                  18
281                      16.56                  17
282                      26.22                  20
283                      19.81                  20
284                      15.56                  20
285                      15.47                  20
286                      29.96                  22
287                      15.95                  21
288                      15.09                  20
289                      28.90                  21
290                      16.06                  22
291                      15.61                  21
292                      22.61                  17
293                      15.06                  17
294                      14.57                  20
295                      14.38                  15
296                      15.51                  18
297                      15.23                  17
298                      15.34                  23
299                      15.29                  21
300                      14.46                  21
301                      20.46                  21
302                      15.87                  21
303                      15.53                  20
304                      22.06                  23
305                      15.28                  22
306                      15.10                  20
307                      14.83                  20
308                      15.70                  19
309                      15.25                  21
310                      21.69                  20
311                      15.48                  19
312                      16.60                  20
313                      15.10                  22
314                      20.70                  21
315                      14.74                  22
316                      14.74                  23
317                      21.75                  24
318                      15.96                  23
319                      16.02                  24
320                      22.59                  22
321                      15.72                  21
322                      14.87                  22
323                      14.90                  22
324                      26.52                  21
325                      16.15                  21
326                      16.04                  21
327                      39.48                  21
328                      16.16                  22
329                      14.94                  22
330                      31.45                  23
331                      16.25                  25
332                      14.97                  24
333                      30.93                  22
334                      17.22                  22
335                      16.31                  23
336                      29.26                  20
337                      20.13                  24
338                      17.17                  22
339                      16.69                  20
340                      28.56                  23
341                      15.42                  18
342                      15.01                  21
343                      30.50                  19
344                      15.20                  14
345                      14.72                  17
346                      35.87                  19
347                      16.07                  21
348                      15.48                  21
349                      24.95                  20
350                      17.58                  21
351                      34.18                  18
352                      16.62                  18
353                      16.32                  18
354                      16.67                  19
355                      23.77                  18
356                      15.17                  18
357                      14.79                  16
358                      22.29                  17
359                      15.58                  19
360                      14.74                  17
361                      21.70                  16
362                      15.56                  17
363                      14.85                  18
364                      22.00                  17
365                      15.35                  16
366                      15.03                  17
367                      28.14                  17
368                      16.53                  16
369                      15.60                  20
370                      25.64                  20
371                      15.28                  19
372                      15.05                  22
373                      15.93                  24
374                      24.30                  24
375                      15.87                  23
376                      14.87                  21
377                      28.02                  20
378                      15.68                  22
379                      14.79                  19
380                      15.25                  20
381                      15.33                  20
382                      14.72                  17
383                      15.28                  19
384                      14.69                  19
385                      15.34                  20
386                      17.21                  19
387                      15.37                  19
388                      14.96                  17
389                      15.18                  20
390                      14.89                  20
391                      15.90                  19
392                      15.94                  20
393                      15.17                  20
394                      15.27                  19
395                      14.86                  19
396                      21.73                  23
397                      14.89                  20
398                      15.53                  19
399                      15.25                  20
400                      15.32                  20
401                      15.48                  20
402                      20.03                  20
403                      15.71                  16
404                      15.10                  19
405                      21.84                  18
406                      15.55                  16
407                      14.70                  17
408                      22.02                  19
409                      15.17                  18
410                      14.71                  17
411                      22.23                  14
412                      14.84                  20
413                      15.31                  16
414                      19.26                  22
415                      15.47                  20
416                      15.32                  19
417                      14.93                  20
418                      23.86                  17
419                      15.59                  19
420                      15.11                  20
421                      15.27                  19
422                      15.05                  18
423                      15.65                  21
424                      30.94                  19
425                      15.43                  15
426                      14.89                  17
427                      28.46                  18
428                      15.37                  18
429                      14.87                  21
430                      16.53                  16
431                      15.67                  21
432                      15.40                  20
433                      22.75                  20
434                      15.74                  22
435                      15.51                  19
436                      15.08                  19
437                      17.42                  19
438                      16.06                  18
439                      14.81                  15
440                      15.43                  18
441                      14.71                  17
442                      28.76                  20
443                      15.59                  21
444                      14.50                  23
445                      29.52                  20
446                      16.50                  20
447                      17.68                  21
448                      16.96                  18
449                      23.70                  20
450                      15.52                  19
451                      14.65                  19
452                      17.33                  16
453                      14.72                  17
454                      14.67                  17
455                      14.67                  20
456                      14.87                  17
457                      14.70                  19
458                      14.93                  18
459                      14.83                  20
460                      14.74                  19
461                      14.77                  20
462                      14.94                  19
463                      15.54                  24
464                      14.66                  23
465                      22.07                  24
466                      16.01                  22
467                      14.72                  25
468                      14.61                  21
469                      14.88                  26
470                      14.67                  22
471                      16.79                  23
472                      14.91                  22
473                      15.03                  25
474                      14.70                  23
475                      14.92                  23
476                      14.77                  26
477                      14.61                  21
478                      14.71                  24
479                      14.80                  23
480                      15.17                  24
481                      21.91                  21
482                      16.93                  21
483                      16.05                  26
484                      40.82                  21
485                      16.30                  24
486                      16.09                  20
487                      28.29                  24
488                      16.01                  19
489                      15.21                  20
490                      14.93                  21
491                      17.07                  23
492                      17.28                  21
493                      27.87                  22
494                      17.26                  21
495                      17.56                  17
496                      17.26                  19
497                      26.02                  19
498                      15.44                  19
499                      15.38                  19
500                      17.27                  20
501                      16.44                  20
502                      17.08                  20
503                      36.38                  17
504                      16.39                  18
505                      15.26                  19
506                      36.67                  18
507                      15.97                  18
508                      15.77                  17
509                      15.12                  18
510                      29.95                  17
511                      15.93                  22
512                      15.16                  20
513                      34.87                  20
514                      16.40                  21
515                      15.71                  21
516                      33.58                  21
517                      16.07                  23
518                      15.22                  21
519                      31.44                  19
520                      17.48                  23
521                      17.80                  19
522                      16.82                  19
523                      25.82                  22
524                      16.37                  20
525                      15.97                  20
526                      37.91                  21
527                      16.25                  18
528                      15.90                  19
529                      35.81                  19
530                      16.56                  19
531                      16.78                  20
532                      30.78                  21
533                      16.56                  20
534                      15.32                  19
535                      33.98                  20
536                      16.39                  20
537                      16.95                  19
538                      27.07                  19
539                      29.55                  18
540                      17.08                  17
541                      15.45                  17
542                      33.22                  18
543                      16.60                  22
544                      15.97                  19
545                      33.91                  20
546                      16.66                  18
547                      16.50                  21
548                      32.83                  21
549                      22.32                  22
550                      17.11                  25
551                      30.32                  17
552                      23.82                  17
553                      16.56                  18
554                      31.37                  16
555                      23.97                  16
556                      17.41                  18
557                      15.51                  18
558                      31.75                  17
559                      15.54                  18
560                      30.56                  17
561                      23.82                  16
562                      16.75                  16
563                      15.38                  16
564                      30.29                  15
565                      16.56                  15
566                      15.48                  16
567                      28.90                  16
568                      16.85                  17
569                      30.55                  18
570                      17.45                  18
571                      18.19                  20
572                      31.69                  19
573                      30.84                  19
574                      16.86                  17
575                      16.56                  18
576                      23.02                  19
577                      15.87                  17
578                      15.03                  18
579                      22.15                  17
580                      15.29                  17
581                      15.89                  17
582                      21.53                  15
583                      14.67                  15
584                      14.93                  17
585                      14.61                  19
586                      14.48                  18
587                      14.54                  17
588                      14.74                  16
589                      17.22                  15
590                      15.14                  16
591                      14.57                  15
592                      21.07                  16
593                      15.91                  16
594                      14.78                  17
595                      15.20                  17
596                      14.89                  17
597                      15.14                  16
598                      14.69                  16
599                      15.02                  16
600                      16.27                  16
601                      22.74                  15
602                      15.02                  17
603                      15.06                  16
604                      15.07                  16
605                      14.72                  17
606                      14.86                  16
607                      16.31                  15
608                      14.94                  16
609                      14.84                  15
610                      14.65                  16
611                      14.89                  17
612                      14.80                  17
613                      14.71                  18
614                      14.62                  18
615                      14.71                  16
616                      14.82                  17
617                      15.30                  17
618                      14.56                  18
619                      14.55                  18
620                      14.69                  18
621                      14.82                  19
622                      14.90                  19
623                      14.96                  18
624                      15.77                  21
625                      14.87                  19
626                      14.54                  20
627                      14.62                  21
628                      15.26                  21
629                      15.45                  20
630                      14.54                  19
631                      15.26                  19
632                      14.92                  17
633                      14.94                  18
634                      14.63                  17
635                      14.59                  14
636                      14.66                  15
637                      14.67                  16
638                      29.14                  17
639                      15.26                  16
640                      14.90                  18
641                      26.47                  17
642                      16.63                  16
643                      16.41                  18
644                      27.81                  18
645                      15.56                  18
646                      15.09                  16
647                      14.73                  18
648                      21.61                  18
649                      15.44                  18
650                      15.80                  21
651                      15.94                  22
652                      16.06                  21
653                      16.82                  21
654                      24.53                  21
655                      15.20                  20
656                      32.62                  18
657                      16.07                  17
658                      18.02                  18
659                      17.64                  19
660                      32.60                  19
661                      15.94                  19
662                      16.06                  22
663                      29.02                  20
664                      16.13                  21
665                      16.35                  19
666                      29.02                  20
667                      15.40                  20
668                      15.39                  21
669                      15.34                  21
670                      16.16                  20
671                      15.87                  20
672                      14.70                  19
673                      15.97                  20
674                      16.59                  21
675                      15.05                  21
676                      15.73                  20
677                      14.77                  18
678                      14.87                  19
679                      20.37                  22
680                      16.86                  22
681                      15.20                  22
682                      23.07                  22
683                      15.28                  21
684                      14.66                  21
685                      21.79                  22
686                      15.99                  21
687                      14.97                  20
688                      21.85                  19
689                      15.39                  21
690                      14.70                  19
691                      23.71                  19
692                      15.19                  17
693                      14.86                  19
694                      14.87                  19
695                      15.83                  19
696                      15.84                  18
697                      20.06                  19
698                      15.05                  18
699                      15.37                  19
700                      30.42                  20
701                      15.71                  21
702                      15.40                  21
703                      15.21                  20
