Frame        Inference_Time_ms    Objects_Detected
0                       181.28                  14
1                        30.15                  12
2                        28.49                  12
3                        28.64                  13
4                        28.72                  15
5                        24.52                  15
6                        23.27                  11
7                        23.23                  14
8                        23.16                  13
9                        23.21                  14
10                       23.10                  14
11                       23.12                  14
12                       23.10                  15
13                       21.50                  15
14                       16.34                  14
15                       16.01                  16
16                       15.94                  16
17                       16.38                  16
18                       16.04                  17
19                       15.88                  17
20                       15.80                  14
21                       16.30                  18
22                       16.14                  14
23                       14.80                  15
24                       14.50                  16
25                       14.94                  16
26                       14.45                  14
27                       15.08                  14
28                       14.44                  14
29                       14.34                  17
30                       14.44                  13
31                       14.39                  14
32                       14.85                  14
33                       14.46                  15
34                       15.44                  16
35                       14.57                  15
36                       14.32                  16
37                       14.86                  14
38                       14.38                  15
39                       14.41                  15
40                       14.39                  16
41                       14.38                  14
42                       14.73                  13
43                       14.51                  14
44                       14.66                  14
45                       14.45                  15
46                       14.33                  14
47                       14.49                  13
48                       15.01                  14
49                       14.94                  12
50                       14.49                  14
51                       14.32                  14
52                       14.89                  13
53                       14.55                  15
54                       14.46                  16
55                       14.79                  15
56                       14.48                  15
57                       14.37                  13
58                       14.43                  16
59                       14.31                  16
60                       14.87                  16
61                       14.93                  15
62                       15.09                  16
63                       14.75                  18
64                       14.89                  15
65                       15.45                  16
66                       14.90                  14
67                       14.72                  13
68                       14.54                  14
69                       14.77                  14
70                       14.66                  10
71                       15.12                  10
72                       15.74                  11
73                       14.64                  14
74                       14.46                  14
75                       14.96                  15
76                       14.65                  13
77                       14.63                  15
78                       14.48                  16
79                       15.20                  18
80                       15.14                  14
81                       15.13                  16
82                       15.14                  16
83                       15.25                  18
84                       15.23                  17
85                       15.34                  17
86                       15.26                  15
87                       15.20                  15
88                       15.16                  14
89                       15.28                  18
90                       15.27                  16
91                       15.35                  15
92                       15.37                  16
93                       15.43                  16
94                       15.23                  15
95                       15.23                  17
96                       15.24                  15
97                       15.32                  15
98                       15.25                  15
99                       15.37                  17
100                      15.29                  15
101                      15.25                  16
102                      16.13                  15
103                      15.73                  15
104                      15.46                  16
105                      25.02                  16
106                      17.77                  19
107                      19.05                  21
108                      16.51                  19
109                      15.02                  18
110                      21.69                  16
111                      16.25                  17
112                      14.67                  18
113                      27.97                  13
114                      15.07                  12
115                      15.29                  15
116                      22.34                  14
117                      15.11                  15
118                      15.21                  18
119                      14.60                  19
120                      18.38                  17
121                      14.86                  17
122                      14.75                  16
123                      18.40                  15
124                      14.78                  15
125                      14.44                  15
126                      14.55                  12
127                      14.65                  14
128                      14.64                  15
129                      20.17                  14
130                      15.67                  13
131                      14.62                  15
132                      14.65                  13
133                      14.73                  15
134                      14.45                  15
135                      14.79                  16
136                      14.53                  13
137                      14.65                  14
138                      14.92                  13
139                      14.50                  14
140                      14.63                  13
141                      15.10                  14
142                      15.40                  16
143                      14.71                  15
144                      21.75                  12
145                      14.89                  13
146                      14.68                  16
147                      21.89                  13
148                      15.48                  12
149                      14.67                  12
150                      17.37                  14
151                      15.41                  12
152                      14.85                  15
153                      21.73                  14
154                      15.96                  17
155                      14.81                  14
156                      21.96                  16
157                      14.71                  14
158                      14.61                  12
159                      22.91                  13
160                      15.60                  14
161                      15.03                  14
162                      22.61                  14
163                      14.96                  14
164                      14.78                  15
165                      27.70                  14
166                      16.02                  11
167                      15.40                  13
168                      30.04                  14
169                      15.64                  14
170                      15.60                  15
171                      14.93                  13
172                      28.02                  15
173                      15.99                  15
174                      14.67                  14
175                      22.24                  16
176                      16.95                  13
177                      16.10                  14
178                      28.55                  13
179                      15.13                  15
180                      15.08                  14
181                      29.23                  15
182                      15.40                  15
183                      15.41                  15
184                      14.91                  14
185                      17.84                  15
186                      15.03                  14
187                      14.54                  17
188                      15.51                  16
189                      16.74                  15
190                      16.20                  17
191                      18.37                  17
192                      15.79                  15
193                      14.68                  17
194                      29.44                  17
195                      14.54                  16
196                      14.43                  14
197                      22.98                  14
198                      16.33                  18
199                      17.24                  17
200                      16.14                  14
201                      15.53                  13
202                      15.95                  11
203                      15.22                  11
204                      28.69                  14
205                      15.49                  13
206                      14.76                  12
207                      28.31                  14
208                      15.68                  14
209                      15.21                  12
210                      26.93                  13
211                      15.55                  12
212                      14.85                  12
213                      28.50                  11
214                      14.90                  11
215                      14.81                  13
216                      19.02                  13
217                      15.84                  12
218                      16.02                  12
219                      14.69                  13
220                      22.69                  14
221                      15.49                  16
222                      15.47                  16
223                      18.94                  17
224                      15.86                  17
225                      14.65                  13
226                      19.31                  13
227                      16.20                  13
228                      15.54                  13
229                      27.46                  13
230                      15.47                  13
231                      14.57                  14
232                      17.39                  13
233                      33.01                  14
234                      15.69                  14
235                      29.10                  13
236                      35.95                  17
237                      17.00                  15
238                      15.71                  14
239                      38.26                  12
240                      16.69                  13
241                      15.32                  15
242                      39.63                  14
243                      16.54                  13
244                      15.42                  14
245                      36.30                  13
246                      27.89                  13
