Frame        Inference_Time_ms    Objects_Detected
0                       171.37                  14
1                        30.54                  12
2                        28.23                  12
3                        28.54                  13
4                        28.13                  15
5                        28.13                  15
6                        28.16                  16
7                        28.06                  14
8                        28.36                  13
9                        23.58                  13
10                       16.81                  14
11                       16.49                  14
12                       16.13                  15
13                       16.01                  15
14                       16.12                  14
15                       15.77                  16
16                       15.89                  16
17                       16.43                  16
18                       16.19                  16
19                       15.78                  17
20                       15.44                  14
21                       14.54                  18
22                       14.38                  14
23                       14.13                  15
24                       14.10                  16
25                       14.07                  16
26                       14.38                  14
27                       14.12                  14
28                       14.05                  14
29                       14.05                  17
30                       14.38                  13
31                       14.16                  14
32                       14.43                  14
33                       14.47                  15
34                       14.14                  16
35                       14.14                  15
36                       14.12                  16
37                       14.09                  14
38                       14.19                  15
39                       14.44                  15
40                       14.27                  16
41                       14.27                  14
42                       14.27                  13
43                       14.26                  14
44                       14.47                  14
45                       14.21                  15
46                       14.63                  14
47                       14.17                  13
48                       14.09                  14
49                       14.08                  12
50                       14.12                  14
51                       14.18                  14
52                       14.04                  13
53                       14.07                  15
54                       14.18                  16
55                       14.46                  15
56                       14.17                  15
57                       14.35                  13
58                       14.92                  16
59                       14.31                  16
60                       14.12                  16
61                       14.26                  15
62                       14.32                  16
63                       14.11                  18
64                       14.51                  15
65                       14.44                  16
66                       14.32                  14
67                       14.82                  13
68                       14.42                  14
69                       14.49                  14
70                       14.10                  10
71                       14.07                  10
72                       14.18                  11
73                       14.07                  14
74                       14.07                  14
75                       14.89                  15
76                       14.91                  13
77                       14.90                  15
78                       14.90                  16
79                       14.89                  18
80                       14.96                  14
81                       14.97                  16
82                       15.01                  16
83                       14.99                  18
84                       14.91                  17
85                       14.94                  17
86                       14.89                  15
87                       15.11                  15
88                       15.11                  14
89                       15.12                  18
90                       15.10                  16
91                       15.12                  15
92                       15.12                  16
93                       14.98                  16
94                       14.80                  15
95                       14.81                  17
96                       14.85                  15
97                       14.99                  15
98                       14.87                  15
99                       14.83                  17
100                      14.72                  15
101                      14.96                  16
102                      15.31                  15
103                      15.09                  15
104                      15.10                  16
105                      24.91                  16
106                      16.23                  19
107                      40.07                  21
108                      32.39                  19
109                      16.34                  18
110                      30.65                  16
111                      40.56                  17
112                      16.40                  18
113                      25.18                  13
114                      42.32                  12
115                      16.14                  15
116                      15.88                  14
117                      40.67                  15
118                      17.74                  18
119                      16.29                  19
120                      42.46                  17
121                      16.03                  17
122                      15.88                  16
123                      38.94                  15
124                      18.69                  15
125                      16.29                  15
126                      39.72                  12
127                      23.05                  14
128                      16.34                  15
129                      38.70                  14
130                      25.82                  13
131                      16.02                  15
132                      33.60                  13
133                      37.87                  15
134                      16.50                  15
135                      30.51                  16
136                      39.63                  13
137                      16.10                  14
138                      15.30                  13
139                      26.78                  14
140                      16.51                  13
141                      16.38                  14
142                      34.60                  16
143                      16.05                  15
144                      15.67                  12
145                      31.21                  13
146                      16.21                  16
147                      15.61                  13
148                      32.46                  12
149                      16.56                  12
150                      15.85                  14
151                      37.04                  12
152                      16.07                  15
153                      15.75                  14
154                      37.68                  17
155                      16.81                  14
156                      16.52                  16
157                      38.95                  14
158                      15.95                  12
159                      16.51                  13
160                      30.94                  14
161                      31.34                  14
162                      16.31                  14
163                      15.55                  14
164                      34.54                  15
165                      16.48                  14
166                      15.70                  11
167                      37.95                  13
168                      16.21                  14
169                      16.03                  14
170                      30.06                  15
171                      32.02                  13
172                      16.26                  15
173                      38.32                  15
174                      35.81                  14
175                      16.74                  16
176                      16.52                  13
177                      43.82                  14
178                      18.29                  13
179                      16.22                  15
180                      43.54                  14
181                      16.07                  15
182                      18.28                  15
183                      44.21                  15
184                      16.37                  14
185                      16.23                  15
186                      42.71                  14
187                      17.72                  17
188                      16.26                  16
189                      44.28                  15
190                      17.74                  17
191                      16.26                  17
192                      41.47                  15
193                      16.07                  17
194                      15.87                  17
195                      44.80                  16
196                      20.16                  14
197                      16.03                  14
198                      43.12                  18
199                      29.37                  17
200                      16.20                  14
201                      32.75                  13
202                      31.53                  11
203                      16.69                  11
204                      16.58                  14
205                      43.67                  13
206                      15.29                  12
207                      21.63                  14
208                      44.15                  14
209                      16.50                  12
210                      16.18                  13
211                      42.92                  12
212                      17.70                  12
213                      16.02                  11
214                      40.68                  11
215                      15.79                  13
216                      31.55                  13
217                      33.09                  12
218                      16.38                  12
219                      16.19                  13
220                      41.11                  14
221                      16.57                  16
222                      16.48                  16
223                      43.71                  17
224                      27.82                  17
225                      16.57                  13
226                      38.53                  13
227                      32.91                  13
228                      16.74                  13
229                      34.45                  13
