Frame        Inference_Time_ms    Objects_Detected
0                       177.12                  14
1                        29.92                  12
2                        28.39                  12
3                        28.23                  13
4                        28.18                  15
5                        28.26                  15
6                        28.18                  11
7                        28.18                  14
8                        28.19                  13
9                        28.22                  14
10                       20.63                  14
11                       15.98                  14
12                       15.72                  15
13                       15.74                  15
14                       15.76                  14
15                       15.97                  16
16                       15.95                  16
17                       16.12                  16
18                       15.97                  17
19                       16.17                  17
20                       16.34                  14
21                       15.68                  18
22                       14.48                  14
23                       14.23                  15
24                       14.17                  16
25                       14.13                  16
26                       14.31                  14
27                       14.18                  14
28                       14.15                  14
29                       14.18                  17
30                       14.11                  13
31                       14.10                  14
32                       14.10                  14
33                       14.06                  15
34                       14.00                  16
35                       14.45                  15
36                       14.57                  16
37                       14.25                  14
38                       14.25                  15
39                       14.19                  15
40                       14.41                  16
41                       14.13                  14
42                       14.08                  13
43                       14.19                  14
44                       14.39                  14
45                       14.19                  15
46                       14.26                  14
47                       14.14                  13
48                       14.08                  14
49                       14.11                  12
50                       14.04                  14
51                       14.19                  14
52                       14.50                  13
53                       14.20                  15
54                       14.11                  16
55                       14.14                  15
56                       14.39                  15
57                       14.41                  13
58                       14.16                  16
59                       14.58                  16
60                       14.34                  16
61                       14.16                  15
62                       14.14                  16
63                       14.33                  18
64                       14.28                  15
65                       14.12                  16
66                       14.11                  14
67                       14.18                  13
68                       14.04                  14
69                       14.25                  14
70                       14.19                  10
71                       14.26                  10
72                       14.19                  11
73                       14.13                  14
74                       14.46                  14
75                       14.22                  15
76                       14.83                  13
77                       14.86                  15
78                       14.87                  16
79                       14.85                  18
80                       14.85                  14
81                       14.83                  16
82                       14.99                  16
83                       14.96                  18
84                       14.95                  17
85                       14.90                  17
86                       14.88                  15
87                       14.88                  15
88                       14.88                  14
89                       14.87                  18
90                       14.87                  16
91                       14.87                  15
92                       14.87                  16
93                       14.89                  16
94                       15.08                  15
95                       15.06                  17
96                       15.05                  15
97                       15.05                  15
98                       15.11                  15
99                       14.95                  17
100                      15.17                  15
101                      15.41                  16
102                      15.61                  15
103                      15.43                  15
104                      15.48                  16
105                      15.20                  16
106                      17.01                  19
107                      40.02                  21
108                      22.64                  19
109                      16.45                  18
