Frame        Inference_Time_ms    Objects_Detected
0                       176.67                  14
1                        29.90                  12
2                        28.39                  12
3                        28.46                  13
4                        28.31                  13
5                        28.22                  15
6                        28.22                  11
7                        28.19                  14
8                        18.03                  13
9                        16.80                  14
10                       16.23                  14
11                       16.01                  14
12                       16.31                  15
13                       16.07                  15
14                       16.01                  14
15                       15.96                  16
16                       16.26                  17
17                       16.93                  16
18                       16.52                  16
19                       15.77                  17
20                       15.44                  14
21                       14.40                  18
22                       14.25                  14
23                       14.15                  15
24                       14.44                  16
25                       14.40                  16
26                       14.16                  14
27                       14.09                  14
28                       14.51                  14
29                       14.23                  17
30                       14.39                  13
31                       14.31                  14
32                       14.59                  14
33                       14.32                  15
34                       14.66                  16
35                       14.31                  15
36                       14.28                  16
37                       14.58                  14
38                       14.26                  15
39                       14.82                  15
40                       14.30                  16
41                       14.21                  14
42                       14.10                  13
43                       14.14                  14
44                       14.20                  14
45                       14.14                  15
46                       14.10                  14
47                       14.41                  13
48                       14.73                  14
49                       14.27                  12
50                       14.49                  14
51                       14.25                  14
52                       14.09                  13
53                       14.33                  15
54                       14.21                  16
55                       14.14                  15
56                       14.11                  15
57                       14.60                  13
58                       14.60                  16
59                       14.48                  16
60                       14.25                  16
61                       14.10                  15
62                       14.83                  16
63                       14.28                  18
64                       14.12                  15
65                       14.13                  16
66                       14.07                  14
67                       14.06                  13
68                       14.11                  14
69                       14.11                  14
70                       14.09                  10
71                       14.27                  10
72                       14.21                  11
73                       14.32                  14
74                       15.17                  14
75                       15.28                  15
76                       15.28                  13
77                       15.29                  15
78                       15.26                  16
79                       15.68                  18
80                       15.36                  14
81                       15.39                  16
82                       15.40                  16
83                       15.33                  18
84                       15.28                  17
85                       15.31                  17
86                       15.31                  15
87                       15.33                  15
88                       15.30                  14
89                       15.31                  18
90                       15.30                  16
91                       15.29                  15
92                       15.28                  16
93                       15.31                  16
94                       15.28                  15
95                       15.28                  17
96                       15.30                  15
97                       15.28                  15
98                       15.36                  15
99                       15.50                  17
100                      15.50                  15
101                      15.56                  16
102                      16.12                  15
103                      15.77                  15
104                      15.59                  16
105                      16.91                  16
106                      17.44                  19
107                      40.94                  21
108                      28.85                  19
109                      15.93                  18
110                      35.03                  16
111                      36.87                  17
112                      16.34                  18
113                      30.69                  13
114                      40.24                  12
115                      16.14                  15
116                      31.01                  14
117                      41.47                  15
118                      16.60                  18
119                      16.38                  19
120                      43.62                  17
121                      16.05                  17
122                      28.89                  16
123                      43.40                  15
124                      16.06                  15
125                      16.34                  15
126                      44.84                  12
127                      16.37                  14
128                      16.17                  15
129                      43.97                  14
130                      29.26                  13
131                      16.17                  15
132                      38.56                  13
133                      33.71                  15
134                      15.99                  15
135                      30.34                  16
136                      42.56                  13
137                      16.14                  14
138                      27.19                  13
139                      43.42                  14
140                      16.38                  13
141                      16.14                  14
142                      42.52                  16
143                      16.10                  15
144                      15.80                  12
145                      38.36                  13
146                      22.31                  16
147                      16.38                  13
148                      39.76                  12
149                      16.27                  12
150                      16.10                  14
151                      40.09                  12
152                      22.30                  15
153                      16.37                  14
154                      35.24                  17
155                      16.40                  14
156                      16.15                  16
157                      38.00                  14
158                      26.47                  12
159                      16.34                  13
160                      35.52                  14
161                      27.93                  14
162                      16.32                  14
163                      30.81                  14
164                      40.27                  15
165                      16.34                  14
166                      16.12                  11
167                      42.95                  13
168                      16.23                  14
169                      26.57                  14
170                      43.24                  15
171                      16.27                  13
172                      23.17                  15
173                      44.02                  15
174                      20.49                  14
175                      15.84                  16
176                      36.78                  13
177                      27.00                  14
178                      16.26                  13
179                      39.35                  15
180                      23.52                  14
181                      16.35                  15
182                      39.25                  15
183                      32.35                  15
184                      16.32                  14
185                      30.76                  15
186                      41.98                  14
187                      16.61                  17
188                      16.05                  16
189                      44.99                  15
190                      16.16                  17
191                      15.86                  17
192                      42.93                  15
193                      24.48                  17
194                      16.11                  17
195                      42.04                  16
196                      29.04                  14
197                      16.54                  14
198                      40.57                  18
199                      32.13                  17
200                      16.32                  14
201                      35.39                  13
202                      40.20                  11
203                      16.80                  11
204                      31.28                  14
205                      43.92                  13
206                      16.36                  12
207                      28.65                  14
208                      44.26                  14
209                      18.33                  12
210                      16.30                  13
211                      44.34                  12
212                      20.45                  12
213                      16.34                  11
214                      44.94                  11
215                      29.94                  13
216                      16.36                  13
217                      38.93                  12
218                      35.14                  12
219                      16.17                  13
220                      32.57                  14
221                      40.28                  16
222                      16.21                  16
223                      35.71                  17
224                      37.32                  17
225                      16.33                  13
226                      34.45                  13
227                      39.52                  13
228                      16.35                  13
229                      31.23                  13
230                      43.71                  13
231                      16.31                  13
232                      16.85                  13
233                      48.04                  14
234                      21.08                  14
235                      16.90                  13
236                      40.91                  17
237                      34.89                  15
238                      16.10                  14
239                      17.79                  12
240                      45.59                  13
241                      16.66                  15
242                      16.03                  14
243                      44.61                  13
244                      16.38                  14
245                      16.42                  13
246                      42.18                  13
247                      16.32                  13
248                      15.96                  14
249                      45.69                  12
250                      15.82                  14
251                      30.29                  13
252                      41.88                  13
253                      16.63                  14
254                      16.37                  14
255                      44.71                  18
256                      18.37                  17
257                      16.62                  18
258                      43.04                  19
259                      32.97                  20
260                      16.41                  20
261                      36.09                  20
262                      39.46                  18
263                      16.35                  20
264                      16.31                  22
265                      43.90                  17
266                      27.44                  18
267                      15.74                  20
268                      35.48                  19
269                      37.79                  21
270                      16.19                  19
271                      32.62                  18
272                      41.29                  18
273                      16.81                  19
274                      16.32                  18
275                      42.29                  17
276                      24.74                  18
277                      16.25                  16
278                      40.41                  15
279                      29.71                  17
280                      17.01                  18
281                      32.71                  17
282                      41.34                  20
283                      16.30                  20
284                      31.45                  20
285                      39.55                  20
286                      16.42                  22
287                      28.90                  21
288                      44.55                  20
289                      16.19                  21
290                      15.87                  22
291                      43.22                  21
292                      16.48                  17
293                      16.84                  17
294                      43.65                  20
295                      16.28                  15
296                      16.57                  18
297                      44.11                  17
298                      16.33                  23
299                      36.50                  21
300                      37.22                  21
301                      16.63                  21
302                      16.38                  21
303                      44.36                  20
304                      24.39                  23
305                      16.55                  22
306                      36.64                  20
307                      31.82                  20
308                      15.73                  19
309                      34.79                  21
310                      36.58                  20
311                      16.32                  19
312                      37.64                  20
313                      35.21                  22
314                      16.61                  21
315                      16.32                  22
316                      45.57                  23
317                      16.32                  24
318                      16.13                  23
319                      41.93                  24
320                      24.73                  22
321                      16.37                  21
322                      41.68                  22
323                      23.70                  22
324                      16.39                  21
325                      41.86                  21
326                      23.10                  21
327                      16.36                  21
328                      34.80                  22
329                      31.29                  22
330                      16.37                  23
331                      16.61                  25
332                      38.30                  24
333                      15.74                  22
334                      16.64                  22
335                      38.34                  23
336                      16.41                  20
337                      16.57                  24
338                      39.17                  22
339                      15.82                  20
340                      16.15                  23
341                      39.35                  18
342                      16.13                  21
343                      16.32                  19
344                      39.37                  14
345                      16.15                  17
346                      16.58                  19
347                      38.83                  21
348                      16.29                  21
349                      16.10                  20
350                      33.25                  21
351                      25.46                  18
352                      15.73                  18
353                      15.09                  18
354                      40.39                  19
355                      16.51                  18
356                      16.66                  18
357                      30.93                  16
358                      16.27                  17
359                      16.10                  19
360                      36.64                  17
361                      36.24                  16
362                      16.45                  17
363                      35.46                  18
364                      36.93                  17
365                      16.66                  16
366                      16.63                  17
367                      43.85                  17
368                      16.44                  16
369                      16.37                  20
370                      43.83                  20
371                      16.59                  19
372                      16.68                  22
373                      46.35                  24
374                      16.40                  24
375                      16.62                  23
376                      44.43                  21
377                      16.39                  20
378                      16.65                  22
379                      44.03                  19
380                      16.75                  20
381                      16.58                  20
382                      44.60                  17
383                      16.02                  19
384                      16.28                  19
385                      43.99                  20
386                      20.86                  19
387                      15.99                  19
388                      43.27                  17
389                      18.34                  20
390                      16.31                  20
391                      42.05                  19
392                      23.95                  20
393                      16.04                  20
394                      41.12                  19
395                      22.98                  19
396                      16.62                  23
397                      38.07                  20
398                      29.51                  19
399                      16.31                  19
400                      30.78                  20
401                      42.90                  20
402                      16.14                  20
403                      29.02                  16
404                      43.97                  19
405                      16.34                  18
406                      16.33                  16
407                      45.31                  17
408                      20.52                  19
409                      16.39                  18
410                      42.18                  17
411                      28.88                  14
412                      16.11                  20
413                      15.98                  16
414                      45.68                  22
415                      16.25                  20
416                      16.08                  19
417                      41.09                  20
418                      16.35                  17
419                      16.31                  19
420                      41.51                  20
421                      16.28                  19
422                      15.92                  18
423                      32.82                  21
424                      16.27                  19
425                      15.72                  15
426                      34.27                  17
427                      15.61                  18
428                      15.07                  18
429                      36.70                  21
430                      16.61                  16
431                      16.40                  21
432                      30.04                  20
433                      17.69                  20
434                      16.61                  22
435                      28.06                  19
436                      21.64                  19
437                      15.71                  19
438                      37.12                  18
439                      15.96                  15
440                      16.62                  18
441                      36.58                  17
442                      17.61                  20
443                      16.55                  21
444                      16.04                  23
445                      38.02                  20
446                      16.61                  20
447                      15.64                  21
448                      39.41                  18
449                      16.30                  20
450                      15.31                  19
451                      35.00                  19
452                      20.89                  16
453                      15.71                  17
454                      14.68                  17
455                      29.86                  20
456                      16.73                  17
457                      15.28                  19
458                      30.30                  18
459                      15.90                  20
460                      15.07                  19
461                      37.77                  20
462                      16.19                  19
463                      15.26                  24
464                      35.04                  23
465                      15.80                  24
466                      15.48                  22
467                      31.58                  25
468                      21.18                  21
469                      15.56                  26
470                      31.53                  22
471                      22.69                  23
472                      15.59                  22
473                      27.74                  25
474                      32.95                  23
475                      16.08                  23
476                      15.22                  26
477                      31.43                  21
478                      15.84                  24
479                      15.23                  23
480                      33.42                  24
481                      16.15                  21
482                      15.70                  21
483                      36.71                  26
484                      16.52                  21
485                      16.15                  24
486                      31.22                  20
487                      15.62                  24
488                      14.99                  19
489                      26.56                  20
490                      15.92                  21
491                      15.23                  23
492                      35.50                  21
493                      15.72                  22
494                      15.09                  21
495                      29.04                  17
496                      15.98                  19
497                      15.30                  19
498                      15.47                  19
499                      24.40                  19
500                      14.97                  21
501                      30.48                  20
502                      24.28                  20
503                      16.87                  17
504                      17.00                  18
505                      33.22                  19
506                      22.70                  18
507                      15.54                  18
508                      35.42                  17
509                      15.99                  18
510                      16.37                  17
511                      28.81                  22
512                      26.07                  20
513                      16.41                  20
514                      15.10                  21
515                      27.56                  21
