Frame        Inference_Time_ms    Objects_Detected
0                       171.47                  13
1                        29.77                  12
2                        28.31                  12
3                        28.17                  13
4                        28.08                  15
5                        28.44                  15
6                        28.05                  11
7                        28.06                  14
8                        28.10                  13
9                        19.87                  14
10                       16.57                  14
11                       16.08                  14
12                       16.03                  15
13                       15.65                  15
14                       16.29                  14
15                       16.22                  15
16                       15.94                  16
17                       15.81                  16
18                       15.76                  17
19                       16.41                  17
20                       16.73                  14
21                       16.08                  18
22                       14.38                  14
23                       14.10                  15
24                       14.04                  16
25                       14.44                  16
26                       14.81                  14
27                       14.23                  14
28                       14.16                  14
29                       14.04                  17
30                       14.52                  13
31                       14.20                  14
32                       14.45                  14
33                       14.14                  15
34                       14.01                  16
35                       14.31                  15
36                       14.43                  16
37                       14.13                  14
38                       14.04                  15
39                       14.39                  15
40                       14.15                  16
41                       14.19                  14
42                       14.04                  13
43                       14.36                  14
44                       14.63                  14
45                       14.15                  15
46                       14.44                  14
47                       14.32                  13
48                       14.13                  14
49                       14.21                  12
50                       14.16                  14
51                       14.02                  14
52                       14.06                  13
53                       14.24                  15
54                       14.25                  16
55                       14.29                  15
56                       14.16                  15
57                       14.01                  13
58                       14.40                  16
59                       14.16                  16
60                       14.12                  16
61                       14.47                  15
62                       14.15                  16
63                       14.02                  18
64                       14.43                  15
65                       14.30                  16
66                       14.27                  14
67                       14.26                  13
68                       15.01                  14
69                       14.95                  14
70                       14.39                  10
71                       14.37                  10
72                       14.33                  11
73                       14.35                  14
74                       14.35                  14
75                       14.86                  15
76                       14.35                  13
77                       14.37                  15
78                       14.34                  16
79                       14.31                  18
80                       14.36                  14
81                       14.56                  16
82                       14.33                  16
83                       14.34                  18
84                       14.36                  17
85                       14.32                  17
86                       14.32                  15
87                       14.31                  15
88                       14.43                  14
89                       14.31                  18
90                       14.32                  16
91                       14.67                  15
92                       14.37                  16
93                       14.78                  16
94                       14.29                  15
95                       14.33                  17
96                       14.31                  15
97                       14.31                  15
98                       14.32                  15
99                       14.37                  17
100                      14.44                  15
101                      14.44                  16
102                      14.72                  15
103                      14.59                  15
104                      14.43                  16
105                      24.23                  16
106                      16.93                  19
107                      33.50                  21
108                      16.07                  19
109                      14.93                  18
110                      35.88                  16
111                      17.17                  17
112                      15.78                  18
113                      40.02                  13
114                      15.88                  12
115                      15.34                  15
116                      35.63                  14
117                      15.79                  15
118                      15.22                  18
119                      32.39                  19
120                      22.06                  17
121                      15.47                  17
122                      36.44                  16
123                      16.77                  15
124                      16.10                  15
125                      37.97                  15
126                      16.06                  12
127                      15.68                  14
128                      19.54                  15
129                      28.08                  14
130                      16.16                  13
131                      28.54                  15
132                      24.99                  13
133                      16.01                  15
134                      35.81                  15
135                      17.34                  16
136                      16.14                  13
137                      31.69                  14
138                      15.73                  13
139                      16.13                  14
140                      14.91                  13
141                      28.07                  14
142                      16.19                  16
143                      14.83                  15
144                      32.98                  12
145                      15.49                  13
146                      15.76                  16
147                      34.72                  13
148                      15.43                  12
149                      14.92                  12
150                      27.43                  14
151                      15.60                  12
152                      15.08                  15
153                      14.99                  14
154                      20.96                  17
155                      16.26                  14
156                      14.98                  16
157                      20.74                  14
158                      14.89                  12
159                      14.69                  13
160                      20.84                  14
161                      15.74                  14
162                      15.26                  14
163                      19.77                  14
164                      15.42                  15
165                      15.48                  14
166                      25.00                  11
167                      14.70                  13
168                      14.98                  14
169                      39.21                  14
170                      32.88                  15
171                      16.45                  13
172                      40.10                  15
173                      34.97                  15
174                      16.46                  14
175                      32.53                  16
176                      44.79                  13
177                      16.22                  14
178                      35.58                  13
179                      40.94                  15
180                      16.67                  14
181                      31.69                  15
182                      45.25                  15
183                      17.12                  15
184                      31.42                  14
185                      43.14                  15
186                      16.07                  17
187                      15.99                  17
188                      45.51                  16
189                      28.38                  15
190                      16.56                  17
191                      36.00                  17
192                      40.25                  15
193                      16.21                  17
194                      35.38                  17
195                      40.86                  16
196                      16.43                  14
197                      31.41                  14
198                      43.27                  18
199                      16.16                  17
200                      15.83                  14
201                      43.52                  13
202                      15.96                  11
203                      15.07                  11
204                      34.43                  14
205                      19.78                  13
206                      15.44                  12
207                      32.24                  14
208                      22.67                  14
209                      15.60                  12
210                      32.21                  13
211                      22.31                  12
212                      15.76                  12
213                      21.91                  11
214                      30.36                  11
215                      16.18                  13
216                      14.87                  13
217                      15.91                  12
218                      15.27                  12
219                      17.23                  13
220                      38.10                  14
221                      16.35                  16
222                      14.94                  16
223                      37.94                  17
224                      16.71                  17
225                      16.49                  13
226                      37.58                  13
227                      15.98                  13
228                      16.01                  13
229                      40.35                  13
230                      15.73                  13
231                      16.03                  14
232                      37.61                  13
233                      23.77                  14
234                      16.60                  14
235                      16.12                  13
236                      41.97                  17
237                      16.21                  15
238                      15.90                  14
239                      38.66                  12
240                      15.99                  13
241                      15.22                  15
242                      40.35                  14
243                      16.41                  13
244                      16.22                  14
245                      37.31                  13
246                      27.08                  13
247                      16.48                  13
248                      15.49                  14
249                      29.10                  12
250                      15.29                  14
251                      34.49                  13
252                      30.33                  13
253                      16.54                  13
254                      16.30                  14
255                      37.64                  18
256                      16.17                  17
257                      15.88                  18
258                      39.11                  19
259                      16.35                  20
260                      16.82                  20
261                      39.57                  20
262                      26.46                  18
263                      16.45                  20
264                      16.47                  22
265                      42.65                  17
266                      30.36                  18
267                      16.56                  20
268                      45.89                  19
269                      29.35                  21
270                      16.22                  19
271                      44.95                  18
272                      34.36                  19
273                      16.07                  18
274                      39.80                  18
275                      35.11                  17
276                      15.99                  18
277                      38.02                  16
278                      44.61                  15
279                      16.09                  18
280                      34.89                  18
281                      44.71                  17
282                      16.21                  20
283                      36.45                  20
284                      40.82                  20
285                      16.31                  22
286                      38.53                  22
287                      37.65                  20
288                      16.25                  21
289                      38.04                  21
290                      44.64                  21
291                      16.48                  17
292                      38.05                  17
293                      45.12                  20
294                      16.16                  15
295                      37.12                  15
296                      28.86                  17
297                      17.34                  23
298                      16.64                  23
299                      40.70                  21
300                      27.61                  21
301                      16.27                  21
302                      16.24                  21
303                      45.39                  20
304                      20.82                  23
305                      16.83                  22
306                      44.22                  20
307                      26.62                  20
308                      16.20                  19
309                      33.24                  21
310                      30.15                  20
311                      16.47                  19
312                      39.07                  20
313                      23.28                  22
314                      16.36                  21
315                      23.01                  22
316                      36.88                  23
317                      16.19                  24
318                      33.06                  23
319                      31.39                  24
320                      16.69                  22
321                      31.10                  21
322                      32.63                  22
323                      16.77                  22
324                      16.74                  21
325                      41.44                  21
326                      16.65                  21
327                      16.26                  21
328                      43.08                  22
329                      15.87                  22
330                      16.49                  23
331                      42.66                  25
332                      16.24                  24
333                      16.70                  22
334                      43.72                  22
335                      20.79                  23
336                      16.14                  20
337                      39.75                  24
338                      18.29                  22
339                      16.76                  20
340                      43.32                  23
341                      18.58                  18
342                      16.28                  21
343                      35.26                  19
344                      26.78                  14
345                      16.69                  17
346                      34.39                  19
347                      29.35                  21
348                      16.41                  21
349                      29.71                  20
350                      35.88                  21
351                      16.52                  18
352                      16.35                  18
353                      42.80                  18
354                      16.64                  19
355                      15.98                  18
356                      39.82                  18
357                      16.97                  16
358                      16.15                  17
359                      38.08                  19
360                      15.51                  17
361                      15.18                  16
362                      44.04                  17
363                      16.48                  18
364                      15.32                  17
365                      40.02                  16
366                      16.47                  17
367                      16.32                  17
368                      30.01                  16
369                      36.20                  20
370                      16.70                  20
371                      16.08                  19
372                      38.47                  22
373                      15.75                  24
374                      14.80                  24
375                      39.78                  23
376                      16.49                  21
377                      15.73                  20
378                      37.19                  22
379                      17.09                  19
380                      16.76                  20
381                      39.03                  20
382                      16.38                  17
383                      15.37                  19
384                      38.87                  19
385                      23.59                  20
386                      16.32                  19
387                      39.70                  19
388                      23.18                  17
389                      16.23                  20
390                      15.77                  20
391                      43.47                  19
392                      18.82                  20
393                      16.94                  20
394                      45.06                  19
395                      16.24                  19
396                      16.20                  23
397                      44.14                  20
398                      16.24                  19
399                      16.55                  19
400                      45.97                  20
401                      18.18                  20
402                      16.75                  20
403                      45.15                  16
404                      18.76                  19
405                      16.71                  18
406                      43.74                  16
407                      16.15                  17
408                      16.20                  19
409                      47.65                  18
410                      17.27                  17
411                      16.49                  14
412                      47.58                  20
413                      30.06                  16
414                      16.50                  22
415                      29.57                  20
416                      45.33                  19
417                      16.33                  20
418                      16.47                  17
419                      46.63                  19
420                      16.44                  20
421                      16.20                  19
422                      44.13                  18
423                      29.64                  21
424                      16.26                  19
425                      32.40                  15
426                      41.37                  17
427                      16.26                  18
428                      27.76                  18
429                      44.67                  21
430                      16.49                  16
431                      29.55                  21
432                      44.88                  20
433                      16.39                  20
434                      31.44                  22
435                      43.92                  19
436                      16.29                  19
437                      33.11                  19
438                      41.10                  18
439                      16.68                  15
440                      32.07                  18
441                      45.67                  17
442                      16.74                  20
443                      29.78                  21
444                      46.03                  23
445                      16.71                  20
446                      29.60                  20
447                      45.75                  21
448                      16.72                  18
449                      29.63                  20
450                      44.87                  19
451                      16.64                  19
452                      30.10                  16
453                      30.83                  17
454                      16.94                  17
455                      16.70                  20
456                      35.80                  17
457                      26.02                  19
458                      17.15                  18
459                      15.90                  20
460                      29.65                  19
461                      17.12                  20
462                      15.66                  19
463                      35.14                  24
464                      16.88                  23
465                      16.04                  24
466                      34.09                  22
467                      18.56                  25
468                      16.81                  21
469                      34.94                  26
470                      20.56                  22
471                      16.00                  23
472                      30.01                  22
473                      28.42                  25
474                      16.24                  23
475                      15.49                  23
476                      34.16                  26
477                      16.49                  21
478                      15.31                  24
479                      33.89                  23
480                      16.38                  24
481                      15.60                  21
482                      33.96                  21
483                      16.08                  26
484                      15.30                  21
485                      37.87                  24
486                      36.49                  20
487                      16.91                  24
488                      32.01                  19
489                      40.47                  20
490                      16.55                  21
491                      29.90                  23
492                      43.25                  21
493                      16.86                  22
494                      30.75                  21
495                      44.35                  17
496                      16.88                  19
497                      16.55                  19
498                      44.17                  19
499                      18.74                  19
500                      39.31                  20
501                      27.97                  20
502                      17.17                  17
503                      34.05                  17
504                      42.97                  18
505                      16.75                  18
506                      16.65                  18
507                      44.57                  18
508                      28.30                  17
509                      16.94                  18
510                      34.74                  17
511                      36.67                  22
512                      16.95                  20
513                      16.88                  20
514                      44.43                  21
515                      25.60                  21
516                      17.17                  21
517                      46.09                  23
518                      30.06                  21
519                      17.07                  19
520                      38.30                  23
521                      38.76                  19
522                      16.88                  19
523                      40.06                  22
524                      33.00                  20
525                      16.62                  22
526                      35.12                  21
527                      40.70                  18
528                      16.67                  19
529                      32.42                  19
530                      42.31                  19
531                      16.77                  20
532                      32.79                  21
533                      42.53                  20
534                      16.65                  19
535                      33.05                  20
536                      43.20                  20
537                      16.91                  19
538                      33.24                  19
539                      45.91                  18
540                      16.91                  17
541                      31.04                  17
542                      44.10                  18
543                      16.84                  22
544                      32.60                  19
545                      44.86                  20
546                      16.78                  21
547                      32.06                  21
548                      36.45                  21
549                      16.93                  25
550                      17.16                  25
551                      33.36                  17
552                      34.44                  17
553                      16.83                  18
554                      16.13                  16
555                      39.10                  16
556                      23.99                  18
557                      17.35                  18
558                      41.12                  17
559                      23.80                  18
560                      16.91                  17
561                      33.03                  16
562                      32.82                  16
563                      17.06                  16
564                      30.13                  15
565                      32.80                  15
566                      16.61                  16
567                      15.51                  16
568                      41.62                  17
569                      16.73                  18
570                      17.85                  18
571                      43.17                  20
572                      16.89                  19
573                      15.96                  19
574                      41.13                  17
575                      23.77                  18
576                      16.29                  19
577                      37.80                  17
578                      27.13                  18
579                      16.56                  17
580                      30.67                  17
581                      41.23                  17
582                      17.50                  15
583                      17.14                  15
584                      43.81                  17
585                      16.93                  19
586                      16.71                  18
587                      43.29                  17
588                      16.86                  16
589                      16.85                  15
590                      42.21                  16
591                      24.21                  15
592                      16.67                  16
593                      40.17                  16
594                      33.58                  17
595                      16.75                  17
596                      16.11                  17
597                      44.26                  16
598                      21.63                  16
599                      16.03                  16
600                      39.40                  16
601                      30.87                  15
602                      16.53                  17
603                      29.59                  16
604                      44.23                  16
605                      16.80                  17
606                      30.94                  16
607                      40.09                  15
608                      17.27                  16
609                      16.90                  15
610                      44.84                  16
611                      17.04                  17
612                      16.49                  17
613                      43.30                  18
614                      35.98                  18
615                      16.71                  16
616                      44.91                  17
617                      38.73                  17
618                      16.96                  18
619                      45.99                  18
620                      39.48                  18
621                      16.68                  19
622                      44.86                  19
623                      39.47                  18
624                      16.93                  19
625                      45.85                  19
626                      38.82                  21
627                      17.01                  21
628                      45.70                  20
629                      38.27                  19
630                      16.53                  19
631                      45.15                  17
632                      38.74                  18
633                      17.51                  17
634                      45.19                  14
635                      34.49                  15
636                      18.70                  16
637                      44.50                  17
638                      30.62                  16
639                      31.64                  18
640                      45.49                  17
641                      25.21                  16
