Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         26.1279             16.7437             42.9299             
2         16.5491             9.6476              52.5064             
3         17.0086             7.9585              67.4503             
4         16.5292             8.1812              84.0674             
5         17.6375             7.7670              101.1540            
6         16.8092             11.6204             121.7011            
7         5.8977              13.4356             135.0529            
8         7.9794              12.6861             131.6435            
9         6.6382              12.1342             143.6544            
10        6.2577              11.4824             155.0452            
11        7.1670              12.5003             174.4752            
12        6.7741              10.9346             185.3130            
13        5.4274              13.4258             203.2914            
14        6.3666              10.2878             213.5030            
15        8.3677              13.2489             231.9448            
16        13.6437             10.1668             241.9687            
17        7.3394              12.1969             227.9168            
18        7.1194              10.9938             232.9238            
19        14.5634             8.0030              226.8052            
20        6.9158              12.8060             217.2240            
21        7.2406              13.8445             216.7439            
22        15.8489             9.6829              215.9540            
23        7.0747              7.3606              212.5704            
24        6.2959              7.6119              185.9958            
25        15.0113             7.7028              183.6730            
26        6.9229              7.1544              180.3765            
27        8.1213              7.5415              175.9261            
28        7.3482              12.2375             89.8630             
29        7.8322              13.6007             102.6649            
30        7.6971              11.3263             113.7616            
31        13.9213             11.4364             125.0264            
32        7.0967              11.6970             59.4094             
33        7.6773              8.0106              64.6231             
34        7.0879              7.6512              72.0914             
35        8.4749              7.5469              79.4268             
36        8.7836              7.3941              86.6795             
37        8.4501              10.3724             96.9474             
38        6.5699              7.0484              74.7350             
39        7.2556              7.2067              71.8779             
40        7.3598              7.5776              30.5439             
41        8.6685              11.6838             20.3837             
42        6.7111              13.5514             33.7832             
43        7.6526              8.5593              42.1523             
44        6.6022              7.6499              49.6264             
45        7.5767              7.2871              56.7534             
46        6.5509              14.2649             20.8588             
47        6.8541              13.9549             34.2710             
48        8.2861              15.5178             49.3701             
49        7.2978              13.7157             62.9118             
50        7.9684              9.0627              71.8090             
51        9.7906              10.6511             73.7741             
52        6.9780              8.0220              64.3763             
53        7.4292              7.3496              59.2547             
54        6.9780              7.1452              48.5776             
55        6.8937              7.2712              38.5332             
56        6.9883              9.9302              16.9498             
57        6.4923              11.3208             28.1291             
58        8.4805              12.1353             20.6459             
59        6.8178              8.5994              21.7639             
60        6.7660              7.5738              19.4311             
61        10.3532             13.5773             23.9792             
62        7.8601              16.1294             39.7341             
63        7.5241              12.4899             51.9812             
64        7.2148              12.0307             63.8014             
65        7.8385              8.0166              71.6118             
66        9.4156              12.3418             83.6928             
67        7.7368              9.9749              93.4508             
68        8.2308              13.0301             106.2287            
69        9.0454              10.3606             44.9627             
70        7.1393              11.2688             55.9871             
71        8.1752              10.9750             64.3253             
72        7.0753              10.8929             75.0209             
73        6.9956              11.0926             85.9136             
74        8.9138              10.1628             95.8984             
75        6.6246              11.5073             107.1651            
76        7.3650              7.4374              107.2108            
77        8.0278              10.3868             87.7669             
78        6.4160              10.0040             89.4348             
79        8.4354              9.1639              67.0246             
80        9.0170              7.4626              61.7970             
81        9.1739              11.3169             65.8220             
82        8.1521              7.6371              55.9315             
83        9.1623              7.2730              48.2694             
84        7.7000              7.8681              31.2482             
85        8.1822              9.9669              18.1869             
86        6.8727              7.6806              22.9115             
87        6.3047              13.5865             19.9233             
88        6.7717              16.0838             33.5636             
89        7.2587              12.1574             45.5729             
90        8.5201              9.1631              54.5126             
91        7.7023              7.5905              52.2482             
92        7.7353              7.6445              42.7182             
93        7.4484              9.3849              37.1181             
94        6.3312              10.2220             16.5823             
95        6.5059              9.9209              21.4770             
96        6.4670              11.9789             20.6825             
97        8.3619              7.5754              15.9647             
98        7.4005              12.3253             19.7586             
99        6.3643              8.9934              25.6851             
100       8.1235              10.6454             36.1599             
101       7.3649              7.4666              14.8644             
102       6.8007              7.7554              14.5855             
103       6.8039              12.9333             19.7686             
104       6.4962              13.9544             33.5529             
105       8.5754              9.0783              42.3638             
106       7.9629              7.5704              49.4881             
107       7.3369              7.4283              56.7397             
108       6.8286              15.3010             22.1896             
109       8.8052              13.5097             32.6457             
110       6.9185              8.0340              40.5604             
111       6.5393              7.8167              48.1939             
112       7.7475              7.8329              55.7245             
113       5.9591              16.8786             22.8667             
114       6.7603              11.8466             31.9823             
115       7.5221              8.3882              40.2636             
116       6.2618              9.7695              49.9209             
117       7.4268              10.8489             60.6628             
118       7.1256              10.9900             25.0898             
119       8.5181              7.5230              31.7269             
120       8.3757              7.7556              39.3256             
121       7.1686              11.6734             18.8695             
122       6.5824              13.8286             32.4837             
123       7.1863              12.4101             44.6208             
124       7.2179              7.9715              52.3898             
125       8.1114              10.5294             47.5896             
126       6.6768              11.9261             48.1347             
127       7.4619              12.8361             29.3004             
128       7.9757              7.8897              26.1374             
129       8.3157              11.6406             29.7342             
130       7.7575              7.9317              18.1106             
131       6.7852              13.5780             20.3936             
132       7.5348              13.9659             33.9738             
133       8.3165              12.6552             46.2733             
134       7.6069              7.6526              53.5527             
135       7.2422              7.4889              60.8379             
136       7.5769              7.9604              68.6346             
137       8.3796              12.1654             20.5855             
138       8.1377              17.4607             37.4881             
139       7.6263              15.1124             52.3219             
140       7.3654              10.2408             62.2712             
141       6.8118              7.7009              69.7710             
142       7.0794              7.4549              74.2356             
143       7.6589              7.6298              74.3293             
144       6.4616              7.6283              49.0940             
145       6.7774              11.4786             18.2861             
146       5.9210              15.7786             31.4128             
147       9.4047              14.8428             46.1049             
148       7.5441              13.8320             59.8449             
149       6.7713              12.4115             72.1675             
150       8.0666              7.8671              79.7402             
151       6.9389              9.3893              76.9592             
152       6.1122              8.2693              68.5530             
153       7.8907              7.5960              63.7329             
154       6.3793              7.6933              61.4612             
155       7.4510              7.4737              36.8489             
156       5.5033              13.4000             18.9866             
157       9.2773              14.8224             33.0140             
158       7.3144              12.8407             45.6587             
159       6.3838              12.0571             57.5630             
160       8.9490              8.1409              65.4916             
161       7.5008              9.9958              57.7193             
162       5.5377              11.9606             54.6021             
163       7.2827              7.5294              46.2206             
164       6.0408              7.7593              30.0435             
165       6.8561              10.4319             34.6893             
166       8.5894              10.7374             19.3553             
167       6.9461              7.7340              24.6036             
168       6.4855              14.9434             21.5097             
169       7.1298              11.9869             33.3075             
170       7.8928              13.4437             46.5736             
171       6.1268              12.2951             56.7952             
172       8.0239              9.4887              66.2054             
173       6.7653              10.4140             72.7527             
174       7.3407              7.6167              67.0821             
