Frame     E2E latency(ms)        
28        95 ms               
29        86 ms               
30        78 ms               
31        75 ms               
32        71 ms               
33        58 ms               
34        57 ms               
35        75 ms               
36        70 ms               
37        59 ms               
38        78 ms               
39        91 ms               
40        76 ms               
41        88 ms               
42        72 ms               
43        69 ms               
44        62 ms               
45        51 ms               
46        53 ms               
47        62 ms               
48        76 ms               
49        64 ms               
50        79 ms               
51        61 ms               
52        74 ms               
53        72 ms               
54        76 ms               
55        75 ms               
56        58 ms               
57        55 ms               
58        50 ms               
59        54 ms               
60        51 ms               
61        82 ms               
62        81 ms               
63        84 ms               
64        69 ms               
65        65 ms               
66        58 ms               
67        86 ms               
68        75 ms               
69        70 ms               
70        72 ms               
71        64 ms               
72        82 ms               
73        66 ms               
74        67 ms               
75        71 ms               
76        67 ms               
77        72 ms               
78        68 ms               
79        60 ms               
80        54 ms               
81        51 ms               
82        64 ms               
83        67 ms               
84        60 ms               
85        69 ms               
86        57 ms               
87        88 ms               
88        78 ms               
89        74 ms               
90        67 ms               
91        62 ms               
92        51 ms               
93        53 ms               
94        46 ms               
95        62 ms               
96        51 ms               
97        55 ms               
98        74 ms               
99        70 ms               
100       59 ms               
101       72 ms               
102       61 ms               
103       59 ms               
104       59 ms               
105       58 ms               
106       50 ms               
107       54 ms               
108       46 ms               
109       86 ms               
110       80 ms               
111       71 ms               
112       67 ms               
113       56 ms               
114       64 ms               
115       55 ms               
116       46 ms               
117       53 ms               
118       54 ms               
119       52 ms               
120       47 ms               
121       72 ms               
122       63 ms               
123       59 ms               
124       63 ms               
125       52 ms               
126       57 ms               
127       50 ms               
128       49 ms               
129       57 ms               
130       49 ms               
131       54 ms               
132       52 ms               
133       62 ms               
134       62 ms               
135       59 ms               
136       50 ms               
137       72 ms               
138       70 ms               
139       64 ms               
140       53 ms               
141       68 ms               
142       57 ms               
143       54 ms               
144       57 ms               
145       59 ms               
146       53 ms               
147       56 ms               
148       48 ms               
149       47 ms               
150       53 ms               
151       49 ms               
152       58 ms               
153       52 ms               
154       58 ms               
155       48 ms               
156       45 ms               
157       96 ms               
158       88 ms               
159       78 ms               
160       76 ms               
161       62 ms               
162       54 ms               
163       50 ms               
164       44 ms               
165       56 ms               
166       46 ms               
167       49 ms               
168       77 ms               
169       83 ms               
170       71 ms               
171       66 ms               
172       63 ms               
173       54 ms               
174       50 ms               
175       49 ms               
176       55 ms               
177       56 ms               
178       49 ms               
179       49 ms               
180       69 ms               
181       80 ms               
182       69 ms               
183       62 ms               
184       51 ms               
185       68 ms               
186       82 ms               
187       71 ms               
188       79 ms               
189       73 ms               
190       63 ms               
191       65 ms               
192       77 ms               
193       71 ms               
194       61 ms               
195       54 ms               
196       52 ms               
197       55 ms               
198       52 ms               
199       53 ms               
200       53 ms               
201       64 ms               
202       65 ms               
203       57 ms               
204       60 ms               
205       108 ms              
206       121 ms              
207       124 ms              
208       126 ms              
209       119 ms              
210       113 ms              
211       108 ms              
212       103 ms              
213       89 ms               
214       86 ms               
215       77 ms               
216       69 ms               
217       65 ms               
218       50 ms               
219       51 ms               
220       55 ms               
221       51 ms               
222       57 ms               
223       47 ms               
224       53 ms               
225       60 ms               
226       56 ms               
227       48 ms               
228       53 ms               
229       57 ms               
230       49 ms               
231       55 ms               
232       46 ms               
233       47 ms               
234       54 ms               
235       47 ms               
236       59 ms               
237       52 ms               
238       47 ms               
239       64 ms               
240       52 ms               
241       63 ms               
242       56 ms               
243       59 ms               
244       45 ms               
245       44 ms               
246       61 ms               
247       54 ms               
248       69 ms               
249       58 ms               
250       48 ms               
251       50 ms               
252       51 ms               
253       70 ms               
254       66 ms               
255       63 ms               
256       57 ms               
