Frame     E2E latency(ms)     
47        82 ms               
48        80 ms               
49        73 ms               
50        65 ms               
51        73 ms               
52        72 ms               
53        65 ms               
54        60 ms               
55        56 ms               
56        67 ms               
57        53 ms               
58        75 ms               
59        69 ms               
60        59 ms               
61        194 ms              
62        197 ms              
63        187 ms              
64        177 ms              
65        172 ms              
66        168 ms              
67        162 ms              
68        155 ms              
69        151 ms              
70        137 ms              
71        127 ms              
72        136 ms              
73        127 ms              
74        117 ms              
75        166 ms              
76        165 ms              
77        161 ms              
78        155 ms              
79        155 ms              
80        142 ms              
81        139 ms              
82        126 ms              
83        123 ms              
84        110 ms              
85        102 ms              
86        200 ms              
87        195 ms              
88        193 ms              
89        193 ms              
90        182 ms              
91        172 ms              
92        158 ms                       
146       88 ms               
147       81 ms               
148       77 ms               
149       70 ms               
150       57 ms               
151       56 ms               
152       53 ms               
153       55 ms               
154       61 ms               
155       45 ms               
156       54 ms               
157       60 ms               
158       51 ms               
159       61 ms               
160       66 ms               
161       52 ms               
162       56 ms               
163       63 ms               
164       54 ms               
165       61 ms               
166       53 ms               
167       75 ms               
168       82 ms               
169       75 ms               
170       67 ms               
171       60 ms               
172       57 ms               
173       52 ms               
174       48 ms               
175       52 ms               
176       56 ms               
177       53 ms               
178       43 ms               
179       57 ms               
180       49 ms               
181       84 ms               
182       129 ms              
183       123 ms              
184       112 ms              
185       104 ms              
186       156 ms              
187       153 ms              
188       150 ms              
189       137 ms              
190       159 ms              
191       152 ms              
192       154 ms              
193       143 ms              
194       131 ms              
195       163 ms              
196       154 ms              
197       158 ms              
198       156 ms              
199       145 ms              
200       143 ms              
201       135 ms              
202       130 ms              
203       132 ms              
204       124 ms              
205       123 ms              
206       118 ms              
207       120 ms              
208       128 ms              
209       145 ms              
210       159 ms              
211       170 ms              
212       164 ms              
213       159 ms              
214       157 ms              
215       150 ms              
216       142 ms              
217       132 ms              
218       121 ms              
219       119 ms              
220       109 ms              
221       99 ms               
222       93 ms               
223       133 ms              
224       135 ms              
225       133 ms              
226       123 ms              
227       124 ms              
228       111 ms              
229       108 ms              
230       99 ms               
231       96 ms               
232       89 ms               
233       80 ms               
234       74 ms               
235       67 ms               
236       56 ms               
237       57 ms               
238       57 ms               
239       46 ms               
240       80 ms               
241       103 ms              
242       109 ms              
243       100 ms              
244       104 ms              
245       103 ms              
246       92 ms               
247       85 ms               
248       77 ms               
249       71 ms               
250       64 ms               
251       59 ms               
252       54 ms               
253       152 ms              
254       149 ms              
255       158 ms              
256       142 ms              
257       149 ms              
258       156 ms              
259       154 ms              
260       151 ms              
261       151 ms              
262       170 ms              
263       170 ms              
264       157 ms              
265       157 ms              
266       154 ms              
267       144 ms              
268       138 ms              
269       131 ms              
270       122 ms              
271       121 ms              
272       108 ms              
273       100 ms              
274       90 ms               
275       86 ms               
276       71 ms               
277       81 ms               
278       85 ms               
279       74 ms               
280       66 ms               
281       64 ms               
282       54 ms               
283       58 ms               
284       53 ms               
285       63 ms               
286       52 ms               
287       50 ms               
288       65 ms               
289       62 ms               
290       51 ms               
291       52 ms               
292       61 ms               
293       67 ms               
294       119 ms              
295       136 ms              
296       137 ms              
297       137 ms              
298       127 ms              
299       117 ms              
300       109 ms              
301       109 ms              
302       111 ms              
303       95 ms               
304       81 ms               
305       70 ms               
306       66 ms               
307       69 ms               
308       63 ms               
309       63 ms               
310       50 ms               
311       76 ms               
312       129 ms              
313       128 ms              
314       122 ms              
315       122 ms              
316       115 ms              
317       108 ms              
318       100 ms              
319       97 ms               
320       88 ms               
321       74 ms               
322       150 ms              
323       153 ms              
324       146 ms              
325       142 ms              
326       137 ms              
327       139 ms              
328       146 ms              
329       185 ms              
330       191 ms              
331       198 ms              
332       197 ms              
333       195 ms              
334       189 ms              
335       183 ms              
336       186 ms              
337       171 ms              
338       172 ms              
339       157 ms              
340       152 ms              
341       146 ms              
342       137 ms              
343       141 ms              
344       127 ms              
345       121 ms              
346       112 ms              
347       110 ms              
348       105 ms              
349       92 ms               
350       88 ms               
351       77 ms               
352       71 ms               
353       70 ms               
354       60 ms               
355       54 ms               
356       54 ms               
357       48 ms               
358       69 ms               
359       69 ms               
360       75 ms               
361       95 ms               
362       107 ms              
363       99 ms               
364       131 ms              
365       130 ms              
366       133 ms              
367       123 ms              
368       111 ms              
369       108 ms              
370       98 ms               
371       98 ms               
372       100 ms              
373       91 ms               
374       79 ms               
375       72 ms               
376       66 ms               
377       92 ms               
378       93 ms               
379       139 ms              
380       149 ms              
381       151 ms              
382       170 ms              
383       171 ms              
384       168 ms              
385       160 ms              
386       154 ms              
387       147 ms              
388       150 ms              
389       136 ms              
390       121 ms              
391       141 ms              
392       130 ms              
393       127 ms              
394       125 ms              
395       127 ms              
396       116 ms              
397       104 ms              
398       100 ms              
399       86 ms               
400       83 ms               
401       82 ms               
402       72 ms               
403       67 ms               
404       57 ms               
405       65 ms               
406       61 ms               
407       52 ms               
408       63 ms               
409       55 ms               
410       203 ms              
411       200 ms              
412       201 ms              
413       194 ms              
414       185 ms              
415       178 ms              
416       207 ms              
417       205 ms              
418       199 ms              
419       198 ms              
420       192 ms              
421       196 ms              
422       190 ms              
423       181 ms              
424       177 ms              
425       169 ms              
426       168 ms              
427       153 ms              
428       163 ms              
429       147 ms              
430       137 ms              
431       127 ms              
432       127 ms              
433       117 ms              
434       113 ms              
435       110 ms              
436       100 ms              
437       91 ms               
438       87 ms               
439       73 ms               
440       64 ms               
441       66 ms               
442       54 ms               
443       61 ms               
444       60 ms               
445       58 ms               
446       49 ms               
447       76 ms               
