Frame        Inference_Time_ms    Objects_Detected
0                       226.36                  14
1                        29.69                  12
2                        28.23                  12
3                        28.10                  13
4                        27.27                  15
5                        26.45                  15
6                        26.48                  11
7                        26.47                  14
8                        26.45                  13
9                        26.42                  14
10                       26.46                  14
11                       26.42                  14
12                       15.29                  15
13                       14.93                  15
14                       15.08                  14
15                       14.91                  16
16                       15.04                  16
17                       15.20                  16
18                       14.93                  17
19                       14.94                  14
20                       15.04                  18
21                       15.00                  14
22                       15.24                  14
23                       14.92                  15
24                       15.03                  16
25                       14.46                  16
26                       14.20                  14
27                       14.04                  14
28                       14.02                  14
29                       14.09                  17
30                       14.03                  13
31                       13.99                  14
32                       14.00                  14
33                       14.01                  15
34                       13.97                  16
35                       13.99                  15
36                       14.15                  16
37                       14.05                  14
38                       14.16                  15
39                       14.10                  15
40                       14.04                  16
41                       14.01                  14
42                       13.94                  13
43                       13.96                  14
44                       13.96                  14
45                       14.00                  15
46                       13.97                  14
47                       13.96                  13
48                       13.93                  14
49                       14.21                  12
50                       14.05                  14
51                       14.04                  14
52                       14.03                  13
53                       14.23                  15
54                       14.16                  16
55                       14.03                  15
56                       14.07                  15
57                       13.93                  13
58                       14.49                  16
59                       14.10                  16
60                       14.05                  16
61                       14.15                  15
62                       14.00                  16
63                       14.21                  18
64                       14.04                  15
65                       14.05                  16
66                       14.08                  14
67                       13.95                  13
68                       14.17                  14
69                       14.13                  14
70                       14.13                  10
71                       14.03                  10
72                       13.98                  11
73                       13.95                  14
74                       13.95                  14
75                       13.96                  15
76                       13.97                  13
77                       13.97                  15
78                       13.94                  16
79                       14.55                  18
80                       14.53                  14
81                       14.53                  16
82                       14.52                  16
83                       14.54                  18
84                       14.51                  17
85                       14.71                  17
86                       14.64                  15
87                       14.63                  15
88                       14.49                  14
89                       14.49                  18
90                       14.47                  16
91                       14.72                  15
92                       14.70                  16
93                       14.73                  16
94                       14.56                  15
95                       14.56                  17
96                       14.57                  15
97                       14.78                  15
98                       14.82                  15
99                       14.83                  17
100                      14.68                  15
101                      14.66                  16
102                      14.66                  15
103                      14.91                  15
104                      14.92                  16
105                      14.92                  16
106                      14.90                  19
107                      14.74                  21
108                      14.74                  19
109                      15.04                  18
110                      15.00                  16
111                      15.02                  17
112                      14.97                  18
113                      14.84                  13
114                      14.83                  12
115                      14.86                  15
116                      14.84                  14
117                      14.85                  15
118                      14.84                  18
119                      14.86                  19
120                      14.90                  17
121                      15.15                  17
122                      15.12                  16
123                      15.12                  15
124                      14.99                  15
125                      14.94                  15
126                      14.96                  12
127                      15.35                  14
128                      15.27                  15
129                      15.22                  14
130                      15.06                  13
131                      15.05                  15
132                      15.05                  13
133                      15.05                  15
134                      15.06                  15
135                      15.08                  16
136                      15.05                  13
137                      15.06                  14
138                      15.06                  13
139                      15.31                  14
140                      15.39                  13
141                      15.38                  14
142                      15.21                  16
143                      15.13                  15
144                      15.15                  12
145                      15.14                  13
146                      15.15                  16
147                      15.15                  13
148                      15.15                  12
149                      15.15                  12
150                      15.18                  14
151                      15.51                  12
152                      15.51                  15
153                      15.50                  14
154                      15.37                  17
155                      15.26                  14
156                      15.22                  16
157                      15.19                  14
158                      15.22                  12
159                      15.21                  13
160                      15.21                  14
161                      15.21                  14
162                      15.22                  14
163                      15.21                  14
164                      15.21                  15
165                      15.23                  14
166                      15.20                  11
167                      15.26                  13
168                      15.20                  14
169                      15.52                  14
170                      15.54                  15
171                      15.56                  13
172                      15.46                  15
173                      15.31                  15
174                      15.38                  14
175                      15.68                  16
176                      15.33                  13
177                      15.34                  14
178                      15.33                  13
179                      15.33                  15
180                      15.32                  14
181                      15.35                  15
182                      14.73                  15
183                      14.71                  15
184                      14.66                  14
185                      14.62                  15
186                      14.55                  14
187                      14.57                  17
188                      14.57                  16
189                      14.80                  15
190                      14.74                  17
191                      14.57                  17
192                      14.60                  15
193                      14.59                  17
194                      14.63                  17
195                      14.91                  16
196                      14.57                  14
197                      14.57                  14
198                      14.55                  18
199                      14.60                  17
200                      14.54                  14
201                      14.57                  13
202                      14.64                  11
203                      14.56                  11
204                      14.61                  14
205                      14.57                  13
206                      14.59                  12
207                      14.54                  14
208                      14.56                  14
209                      14.58                  12
210                      14.54                  13
211                      14.57                  12
212                      14.55                  12
213                      14.56                  11
214                      14.58                  11
215                      14.61                  13
216                      14.62                  13
217                      14.56                  12
218                      14.56                  12
219                      14.56                  13
220                      14.54                  14
221                      14.61                  16
222                      14.56                  16
223                      14.73                  17
224                      14.72                  17
225                      14.72                  13
226                      14.59                  13
227                      14.56                  13
228                      14.56                  13
229                      14.57                  13
230                      14.56                  13
231                      14.84                  14
232                      14.53                  13
233                      14.55                  14
234                      14.57                  14
235                      14.56                  13
236                      14.27                  17
237                      14.28                  15
238                      14.33                  14
239                      14.27                  12
240                      14.27                  13
241                      14.27                  15
242                      14.21                  14
243                      14.31                  13
244                      14.46                  14
245                      14.29                  13
246                      14.24                  13
247                      14.16                  13
248                      14.13                  14
249                      14.28                  12
250                      14.28                  14
251                      14.30                  16
252                      14.29                  13
253                      14.20                  13
254                      14.19                  14
255                      14.36                  18
256                      14.33                  17
257                      14.45                  18
258                      14.35                  19
259                      14.47                  20
260                      14.40                  20
261                      14.32                  20
262                      14.19                  18
263                      14.18                  20
264                      14.32                  22
265                      14.37                  17
266                      14.33                  18
267                      14.18                  20
268                      14.19                  19
269                      14.19                  21
270                      14.23                  19
271                      14.26                  18
272                      14.19                  18
273                      14.37                  19
274                      14.47                  18
275                      14.33                  17
276                      14.32                  18
277                      14.18                  16
278                      14.24                  15
279                      14.17                  17
280                      14.41                  18
281                      14.33                  17
282                      14.36                  20
283                      14.18                  20
284                      14.41                  20
285                      14.34                  20
286                      14.38                  23
287                      14.33                  21
288                      14.50                  20
289                      14.37                  21
290                      14.75                  22
291                      14.79                  21
292                      15.13                  17
293                      14.69                  17
294                      14.58                  20
295                      14.60                  15
296                      14.88                  18
297                      14.86                  17
298                      14.87                  23
299                      15.01                  21
300                      14.69                  21
301                      14.73                  21
302                      14.95                  21
303                      14.96                  20
304                      14.96                  23
305                      14.82                  22
306                      14.82                  20
307                      14.81                  20
308                      15.07                  19
309                      15.09                  21
310                      15.10                  20
311                      14.92                  19
312                      15.01                  20
313                      14.92                  22
314                      15.13                  21
315                      14.88                  22
316                      14.95                  23
317                      14.92                  24
318                      14.91                  23
319                      15.07                  24
320                      15.15                  22
321                      15.23                  21
322                      15.15                  22
323                      15.01                  22
324                      15.02                  21
325                      15.10                  21
326                      15.00                  21
327                      15.02                  21
328                      14.99                  22
329                      15.00                  22
330                      14.98                  23
331                      15.06                  25
332                      15.31                  24
333                      15.29                  22
334                      15.27                  22
335                      15.13                  23
336                      15.14                  20
337                      15.16                  24
338                      15.11                  22
339                      15.08                  20
340                      15.08                  23
341                      15.09                  18
342                      15.40                  21
343                      15.08                  19
344                      15.39                  14
345                      15.37                  17
346                      15.36                  19
347                      15.19                  21
348                      15.19                  21
349                      15.20                  20
350                      15.24                  21
351                      15.19                  18
352                      15.17                  18
353                      15.18                  18
354                      15.22                  19
355                      15.22                  18
356                      15.52                  18
357                      15.49                  16
358                      15.47                  17
359                      15.34                  19
360                      15.31                  17
361                      15.28                  16
362                      15.30                  17
363                      15.32                  18
364                      15.28                  17
365                      15.32                  16
366                      15.33                  17
367                      15.30                  17
368                      15.28                  16
369                      15.34                  20
370                      15.27                  20
371                      15.31                  19
372                      15.35                  22
373                      15.37                  24
374                      15.58                  24
375                      15.99                  23
376                      15.66                  21
377                      15.58                  20
378                      15.41                  22
379                      15.43                  19
380                      15.39                  20
381                      15.37                  20
382                      15.38                  17
383                      15.31                  19
384                      15.25                  19
385                      15.20                  20
386                      15.20                  19
387                      15.24                  19
388                      15.18                  17
389                      15.31                  20
390                      15.21                  20
391                      15.20                  19
392                      15.18                  20
393                      14.91                  20
394                      14.87                  19
395                      14.82                  19
396                      14.74                  23
397                      14.71                  20
398                      14.71                  19
399                      14.70                  19
400                      14.73                  20
401                      14.70                  20
402                      14.69                  20
403                      14.72                  16
404                      14.72                  19
405                      14.67                  18
406                      14.71                  16
407                      14.71                  17
408                      14.68                  19
409                      14.69                  18
410                      14.71                  17
411                      14.76                  14
412                      14.68                  20
413                      14.72                  16
414                      14.73                  22
415                      14.71                  20
416                      14.92                  19
417                      14.71                  20
418                      14.70                  17
419                      14.68                  19
420                      14.91                  20
421                      14.68                  19
422                      14.70                  18
423                      14.74                  21
424                      14.71                  19
425                      14.75                  15
426                      14.71                  17
427                      14.77                  18
428                      14.67                  18
429                      14.71                  21
430                      14.72                  16
431                      14.70                  21
432                      14.68                  20
433                      14.71                  20
434                      14.81                  22
435                      14.69                  19
436                      14.72                  19
437                      14.94                  19
438                      14.70                  18
439                      14.95                  15
440                      14.84                  18
441                      14.58                  17
442                      14.61                  20
443                      14.54                  21
444                      14.45                  23
445                      14.64                  20
446                      14.44                  20
447                      14.61                  21
448                      14.97                  18
449                      14.56                  20
450                      14.55                  19
451                      14.61                  19
452                      14.44                  16
453                      14.46                  17
454                      14.43                  17
455                      14.44                  20
456                      14.38                  17
457                      14.49                  19
458                      14.44                  18
459                      14.41                  20
460                      14.42                  19
461                      14.51                  20
462                      14.41                  19
463                      14.45                  24
464                      14.46                  23
465                      14.41                  24
466                      14.46                  22
467                      14.46                  25
468                      14.45                  21
469                      14.40                  26
470                      14.49                  22
471                      14.42                  23
472                      14.43                  22
473                      14.45                  25
474                      14.42                  23
475                      14.43                  23
476                      14.44                  26
477                      14.47                  21
478                      14.44                  24
479                      14.45                  23
480                      14.46                  24
481                      14.53                  21
482                      14.45                  21
483                      14.47                  26
484                      14.44                  21
485                      14.46                  24
486                      14.43                  20
487                      14.56                  24
488                      14.43                  19
489                      14.46                  20
490                      14.62                  21
491                      14.40                  23
492                      14.67                  21
493                      14.41                  22
494                      14.66                  21
495                      15.48                  17
496                      15.49                  19
497                      15.53                  19
498                      15.31                  19
499                      15.30                  19
500                      15.64                  19
501                      15.62                  20
502                      15.60                  20
503                      15.62                  17
504                      15.41                  18
505                      15.44                  19
506                      15.38                  18
507                      14.52                  18
508                      14.49                  17
509                      14.46                  18
510                      14.54                  17
511                      14.56                  22
512                      14.40                  20
513                      14.40                  20
514                      14.34                  21
515                      14.62                  21
516                      14.41                  21
517                      14.39                  23
518                      14.33                  21
519                      14.38                  19
520                      14.35                  23
521                      14.38                  19
522                      14.39                  19
523                      14.37                  22
524                      14.38                  20
525                      14.37                  20
526                      14.32                  21
527                      14.38                  18
528                      14.35                  19
529                      14.36                  19
530                      14.38                  19
531                      14.35                  20
532                      14.41                  21
533                      14.36                  20
534                      14.39                  19
535                      14.35                  20
536                      14.38                  20
