index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
151     16.86         21.96         5000        7.64      
152     20.87         16.87         5000        7.64      
153     19.39         17.03         5000        7.64      
154     19.19         16.56         5000        7.64      
155     17.92         16.36         5000        7.64      
156     21.33         8.56          5000        7.63      
157     20.78         16.74         5000        7.63      
158     19.49         8.34          5000        7.63      
159     18.50         9.57          5000        7.63      
160     21.44         9.14          5000        7.63      
161     19.81         9.02          5000        7.68      
162     18.36         8.96          5000        7.68      
163     16.94         10.31         5000        7.68      
164     20.45         8.76          5000        7.68      
165     19.67         15.73         5000        7.68      
166     18.18         16.39         5000        7.65      
167     20.05         16.38         5000        7.65      
168     18.16         35.76         5000        7.65      
169     18.78         16.60         5000        7.65      
170     16.99         33.28         5000        7.65      
171     20.35         9.07          5000        7.59      
172     18.34         21.26         5000        7.59      
173     17.36         13.94         5000        7.59      
174     20.32         8.90          5000        7.59      
175     17.93         17.34         5000        7.59      
176     17.21         13.30         5000        7.66      
177     21.94         9.08          5000        7.66      
178     20.34         8.76          5000        7.66      
179     20.28         8.58          5000        7.66      
180     17.65         22.46         5000        7.66      
181     16.25         21.22         5000        8.49      
182     20.73         16.27         5000        8.49      
183     18.03         16.81         5000        8.49      
184     23.49         8.57          5000        8.49      
185     20.33         8.41          5000        8.49      
186     20.25         16.62         5000        7.50      
187     19.29         9.10          5000        7.50      
188     16.96         13.35         5000        7.50      
189     20.29         8.96          5000        7.50      
190     19.05         18.24         5000        7.50      
191     17.96         9.38          5000        7.67      
192     16.45         13.69         5000        7.67      
193     20.14         8.43          5000        7.67      
194     18.90         8.57          5000        7.67      
195     17.13         30.35         5000        7.67      
196     20.64         16.07         5000        7.62      
197     20.25         41.03         5000        7.62      
198     17.81         13.77         5000        7.62      
199     21.12         8.94          5000        7.62      
200     17.93         8.87          5000        7.62      
201     17.63         8.59          5000        7.87      
202     21.55         8.05          5000        7.87      
203     20.15         9.80          5000        7.87      
204     18.33         9.38          5000        7.87      
205     21.60         7.82          5000        7.87      
206     18.99         9.23          5000        7.49      
207     17.67         8.74          5000        7.49      
208     16.23         21.87         5000        7.49      
209     27.20         15.11         5000        7.49      
210     19.92         16.04         5000        7.49      
211     23.96         14.25         5000        8.08      
212     22.55         8.38          5000        8.08      
213     21.70         24.64         5000        8.08      
214     19.86         9.33          5000        8.08      
215     18.38         23.52         5000        8.08      
216     22.03         16.35         5000        8.08      
217     21.11         8.52          5000        7.44      
218     18.97         8.47          5000        7.44      
219     17.51         13.91         5000        7.44      
220     21.61         9.98          5000        7.44      
221     19.20         9.55          5000        7.44      
222     18.72         8.93          5000        7.77      
223     21.24         17.76         5000        7.77      
224     20.19         16.43         5000        7.77      
225     17.56         16.64         5000        7.77      
226     20.77         9.05          5000        7.77      
227     19.67         8.12          5000        7.88      
228     17.21         13.35         5000        7.88      
229     21.17         9.15          5000        7.88      
230     19.29         7.54          5000        7.88      
231     17.31         14.43         5000        7.88      
232     19.47         16.66         5000        7.68      
233     21.22         16.21         5000        7.68      
234     44.06         8.85          5000        7.68      
235     17.18         9.66          5000        7.68      
236     41.03         16.06         5000        7.68      
237     19.31         16.29         5000        7.93      
238     37.91         16.27         5000        7.93      
239     22.13         9.48          5000        7.93      
240     19.63         8.97          5000        7.93      
241     17.92         8.62          5000        7.93      
242     21.20         9.73          5000        7.60      
243     20.02         9.20          5000        7.60      
244     18.73         8.54          5000        7.60      
245     17.35         13.48         5000        7.60      
246     24.54         4.88          5000        7.60      
247     19.57         8.73          5000        7.77      
248     18.95         7.82          5000        7.77      
249     21.58         17.45         5000        7.77      
250     18.34         17.03         5000        7.77      
251     19.23         8.29          5000        7.77      
252     22.51         8.89          5000        7.45      
253     18.41         8.69          5000        7.45      
254     19.97         9.14          5000        7.45      
255     18.05         17.24         5000        7.45      
256     19.75         8.13          5000        7.45      
257     19.27         8.09          5000        7.58      
258     18.23         12.78         5000        7.58      
259     47.05         16.20         5000        7.58      
260     20.91         8.44          5000        7.58      
261     44.18         17.37         5000        7.58      
262     17.82         21.35         5000        7.55      
263     41.50         16.38         5000        7.55      
264     20.67         16.42         5000        7.55      
265     23.95         9.06          5000        7.55      
266     16.88         14.07         5000        7.55      
267     21.26         15.69         5000        7.81      
268     19.58         8.86          5000        7.81      
269     17.83         8.56          5000        7.81      
270     21.37         9.20          5000        7.81      
271     20.00         9.79          5000        7.81      
272     19.00         9.74          5000        8.55      
273     30.00         9.45          5000        8.55      
274     18.00         8.97          5000        8.55      
275     17.19         22.65         5000        8.55      
276     20.16         16.96         5000        8.55      
277     34.89         0.12          5000        7.41      
278     22.25         21.24         5000        7.41      
279     20.69         9.24          5000        7.41      
280     18.92         8.55          5000        7.41      
281     16.37         13.79         5000        7.41      
282     25.15         11.98         5000        7.69      
283     19.05         8.42          5000        7.69      
284     50.09         9.45          5000        7.69      
285     17.70         8.43          5000        7.69      
286     44.58         16.84         5000        7.69      
287     18.68         9.14          5000        7.55      
288     41.98         17.01         5000        7.55      
289     20.88         17.51         5000        7.55      
290     23.97         9.85          5000        7.55      
291     17.79         17.17         5000        7.55      
292     22.77         8.42          5000        7.52      
293     21.34         16.19         5000        7.52      
294     18.61         16.57         5000        7.52      
295     16.83         21.58         5000        7.52      
296     19.74         16.58         5000        7.52      
297     18.69         8.64          5000        7.64      
298     16.87         9.78          5000        7.64      
299     20.14         16.68         5000        7.64      
300     19.06         8.43          5000        7.64      
301     16.74         13.25         5000        7.64      
302     18.32         9.43          5000        7.48      
303     20.95         17.54         5000        7.48      
304     18.36         16.84         5000        7.48      
305     19.69         8.21          5000        7.48      
306     21.06         17.01         5000        7.48      
307     20.58         7.78          5000        7.52      
308     17.94         16.78         5000        7.52      
309     18.07         27.60         5000        7.52      
310     21.73         8.54          5000        7.52      
311     34.56         9.34          5000        7.52      
312     18.91         8.63          5000        7.67      
313     32.26         7.57          5000        7.67      
314     20.66         8.58          5000        7.67      
315     37.29         17.01         5000        7.67      
316     16.87         21.84         5000        7.67      
317     26.32         9.02          5000        7.54      
318     18.68         17.59         5000        7.54      
319     22.21         8.94          5000        7.54      
320     20.48         16.98         5000        7.54      
321     18.96         25.90         5000        7.54      
322     18.44         16.69         5000        7.85      
323     17.96         8.87          5000        7.85      
324     19.03         9.32          5000        7.85      
325     18.13         9.71          5000        7.85      
326     16.29         14.63         5000        7.85      
327     20.83         8.24          5000        7.77      
328     19.28         8.87          5000        7.77      
329     17.43         21.60         5000        7.77      
330     21.31         16.28         5000        7.77      
331     19.03         17.01         5000        7.77      
332     18.47         16.31         5000        7.62      
333     17.24         16.97         5000        7.62      
334     20.60         28.64         5000        7.62      
335     19.78         8.59          5000        7.62      
336     18.39         28.19         5000        7.62      
337     22.19         17.20         5000        7.94      
338     36.72         15.30         5000        7.94      
339     19.76         9.05          5000        7.94      
340     33.13         8.41          5000        7.94      
341     21.06         16.40         5000        7.94      
342     29.57         9.25          5000        7.53      
343     17.93         16.69         5000        7.53      
344     27.01         9.14          5000        7.53      
345     21.19         16.60         5000        7.53      
346     23.88         8.89          5000        7.53      
347     22.72         16.02         5000        7.55      
348     20.62         8.60          5000        7.55      
349     21.83         9.34          5000        7.55      
350     21.62         8.37          5000        7.55      
351     27.59         17.86         5000        7.55      
352     20.34         8.44          5000        7.67      
353     17.83         13.27         5000        7.67      
354     19.26         9.50          5000        7.67      
355     18.66         8.36          5000        7.67      
356     17.12         21.60         5000        7.67      
357     21.97         8.79          5000        7.87      
358     21.27         7.99          5000        7.87      
359     19.25         34.06         5000        7.87      
360     18.12         16.14         5000        7.87      
361     21.57         28.47         5000        7.87      
362     23.68         6.40          5000        7.61      
363     17.84         28.80         5000        7.61      
364     16.88         22.24         5000        7.61      
365     35.83         7.90          5000        7.61      
366     19.48         7.54          5000        7.61      
367     31.77         9.45          5000        7.93      
368     21.04         9.44          5000        7.93      
369     29.65         16.32         5000        7.93      
370     18.22         8.97          5000        7.93      
371     26.14         14.06         5000        7.93      
372     19.87         9.01          5000        7.67      
373     18.25         16.21         5000        7.67      
374     21.00         8.67          5000        7.67      
375     20.31         7.96          5000        7.67      
376     19.05         8.53          5000        7.67      
377     18.19         8.43          5000        7.97      
378     21.75         8.25          5000        7.97      
379     21.00         8.04          5000        7.97      
380     18.09         8.69          5000        7.97      
381     22.33         8.80          5000        7.97      
382     20.61         9.10          5000        7.76      
383     25.17         16.18         5000        7.76      
384     18.96         9.57          5000        7.76      
385     23.71         8.17          5000        7.76      
386     17.29         45.92         5000        7.76      
387     21.12         7.89          5000        7.81      
388     18.54         33.70         5000        7.81      
389     18.27         16.71         5000        7.81      
390     20.58         28.79         5000        7.81      
391     19.29         9.82          5000        7.81      
392     38.30         16.50         5000        7.57      
393     16.04         14.28         5000        7.57      
394     34.83         16.14         5000        7.57      
395     19.74         15.67         5000        7.57      
396     33.69         16.03         5000        7.57      
397     21.34         10.53         5000        7.63      
398     19.70         8.89          5000        7.63      
399     21.88         8.20          5000        7.63      
400     20.13         17.44         5000        7.63      
