index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
90      17.15         30.56         50000       6.30      
91      19.14         17.92         50000       6.30      
92      22.21         39.38         50000       6.45      
93      25.08         26.23         50000       6.45      
94      17.80         22.27         50000       6.34      
95      15.53         21.23         50000       6.34      
96      17.08         23.28         50000       6.43      
97      20.11         22.20         50000       6.43      
98      17.49         27.41         50000       6.24      
99      18.05         38.87         50000       6.24      
100     30.92         23.28         50000       6.14      
101     19.78         15.61         50000       6.14      
102     16.80         18.84         50000       6.05      
103     18.81         42.32         50000       6.05      
104     21.31         21.58         50000       6.27      
105     17.18         23.81         50000       6.27      
106     19.26         17.27         50000       6.02      
107     17.74         19.56         50000       6.02      
108     17.46         26.45         50000       7.07      
109     16.28         21.63         50000       7.07      
110     19.38         58.27         50000       6.22      
111     26.79         16.50         50000       6.22      
112     20.24         16.60         50000       6.38      
113     18.26         52.86         50000       6.38      
114     20.89         28.61         50000       6.14      
115     16.98         31.72         50000       6.14      
116     18.47         26.94         50000       6.42      
117     19.89         15.52         50000       6.42      
118     20.45         23.58         50000       6.15      
119     20.25         23.62         50000       6.15      
120     18.55         24.11         50000       6.22      
121     19.85         34.77         50000       6.22      
122     23.56         20.41         50000       6.41      
123     16.86         31.67         50000       6.41      
124     19.88         40.87         50000       6.44      
125     25.34         22.53         50000       6.44      
126     20.49         16.63         50000       6.10      
127     16.32         30.87         50000       6.10      
128     18.71         18.56         50000       6.40      
129     30.13         16.23         50000       6.40      
130     28.59         16.97         50000       6.61      
131     16.13         50.32         50000       6.61      
132     18.24         43.83         50000       6.34      
133     26.94         11.59         50000       6.34      
134     18.99         16.67         50000       6.35      
135     17.70         26.10         50000       6.35      
136     20.10         25.16         50000       6.60      
137     16.14         32.39         50000       6.60      
138     18.85         21.70         50000       6.15      
139     24.25         36.49         50000       6.15      
140     45.14         13.85         50000       6.34      
141     19.41         17.10         50000       6.34      
142     17.50         22.44         50000       7.40      
143     19.98         32.56         50000       7.40      
144     22.47         24.26         50000       6.39      
145     20.93         19.03         50000       6.39      
146     17.31         26.31         50000       6.27      
147     17.63         18.50         50000       6.27      
148     16.54         31.35         50000       6.11      
149     16.72         23.06         50000       6.11      
150     20.26         38.51         50000       6.08      
151     22.21         24.59         50000       6.08      
152     19.90         16.06         50000       6.36      
153     17.10         42.83         50000       6.36      
154     34.77         25.98         50000       6.18      
155     16.24         40.22         50000       6.18      
156     19.26         24.83         50000       6.22      
157     20.51         24.28         50000       6.22      
158     30.69         19.76         50000       6.25      
159     19.12         19.59         50000       6.25      
160     18.09         24.54         50000       6.26      
161     19.63         34.43         50000       6.26      
162     17.59         16.84         50000       6.39      
163     16.07         29.88         50000       6.39      
164     19.11         16.38         50000       6.43      
165     19.82         17.15         50000       6.43      
166     17.46         16.50         50000       6.38      
167     20.56         19.82         50000       6.38      
168     18.65         44.53         50000       6.20      
169     41.78         13.70         50000       6.20      
170     17.07         23.28         50000       6.69      
171     19.35         16.55         50000       6.69      
172     17.05         31.47         50000       6.13      
173     19.89         26.39         50000       6.13      
174     18.06         18.46         50000       6.18      
175     19.90         25.92         50000       6.18      
176     16.87         23.11         50000       6.45      
177     19.90         25.78         50000       6.45      
178     19.68         16.36         50000       6.09      
179     16.61         56.15         50000       6.09      
180     12945.76      1012.93       50000       6.25      
181     13458.12      33.45         50000       6.69      
182     12989.28      2.07          50000       6.69      
183     12489.02      80.07         50000       6.27      
184     12066.70      28.39         50000       6.27      
185     11593.23      14.85         50000       6.18      
186     11105.67      8.99          50000       6.18      
187     10612.38      11.48         50000       6.46      
188     10122.24      5.78          50000       6.46      
189     9626.50       62.77         50000       6.35      
190     9186.97       12.61         50000       6.35      
191     8697.90       5.36          50000       6.37      
192     8211.11       8.92          50000       6.37      
193     7718.25       25.48         50000       6.18      
194     7241.93       10.52         50000       6.18      
195     1228.39       7.80          50000       6.45      
196     734.03        11.40         50000       6.25      
197     242.93        7.32          50000       6.25      
198     21.49         25.51         50000       6.35      
199     20.22         16.99         50000       6.35      
200     17.07         41.27         50000       6.75      
201     45.32         6.07          50000       6.75      
202     17.85         22.76         50000       6.05      
203     20.22         17.40         50000       6.05      
204     16.03         21.94         50000       6.19      
205     17.03         18.56         50000       6.19      
206     18.99         23.48         50000       6.52      
207     25.83         22.36         50000       6.52      
208     17.04         23.72         50000       6.17      
209     20.10         26.11         50000       6.17      
210     20.88         22.84         50000       6.29      
211     18.57         22.68         50000       6.29      
212     16.53         21.28         50000       6.15      
213     18.04         21.65         50000       6.15      
214     17.63         28.74         50000       6.33          
220     16.98         24.82         50000       6.10      
221     27.81         26.69         50000       6.48      
222     34.47         22.66         50000       6.48      
223     19.36         23.60         50000       6.32      
224     17.07         40.65         50000       6.32      
225     19.41         18.55         50000       6.27      
226     15.65         44.93         50000       6.27      
227     18.58         26.39         50000       6.07      
228     21.42         18.42         50000       6.07      
229     19.96         18.40         50000       6.93      
230     16.18         21.76         50000       6.93      
231     16.47         23.60         50000       6.18      
232     17.70         21.25         50000       6.18      
233     21.04         20.45         50000       6.26      
234     18.91         16.82         50000       6.26      
235     19.82         43.82         50000       6.27      
236     32.51         19.64         50000       6.27      
265     17.54         21.62         50000       6.58      
266     18.42         36.06         50000       6.26      
267     19.41         20.70         50000       6.26      
268     18.75         21.75         50000       7.02      
269     16.04         21.59         50000       7.02      
270     19.55         18.09         50000       6.79      
271     28.18         28.25         50000       6.79      
272     19.65         19.14         50000       6.51      
273     20.54         16.73         50000       6.51      
274     22.21         29.29         50000       6.15      
275     17.60         32.65         50000       6.15      
276     20.62         23.35         50000       6.23      
277     18.27         27.72         50000       6.23      
278     17.16         22.14         50000       6.35      
279     20.21         24.63         50000       6.35      
280     17.40         364.60        50000       6.33      
281     29.26         19.97         50000       6.33      
282     17.36         21.35         50000       6.54      
283     17.03         20.93         50000       6.54      
284     19.91         42.46         50000       6.29      
285     18.25         21.77         50000       6.29      
286     18.77         22.25         50000       6.25      
287     19.81         16.87         50000       6.25      
288     20.40         16.91         50000       6.18      
289     27.85         19.17         50000       6.18      
290     19.41         15.33         50000       6.31      
291     19.87         44.05         50000       6.31      
292     24.76         16.77         50000       6.19      
293     17.46         21.65         50000       6.19      
294     20.73         20.09         50000       6.33      
295     20.54         24.19         50000       6.33      
296     20.13         16.33         50000       6.08      
297     20.82         23.69         50000       6.08      
298     21.18         35.08         50000       6.24      
299     44.89         19.23         50000       6.24      
300     17.35         29.63         50000       6.35      
301     17.30         49.32         50000       6.35      
302     21.92         30.91         50000       6.28      
303     22.06         16.09         50000       6.28      
304     22.16         24.21         50000       6.22      
305     20.74         16.73         50000       6.22      
306     16.79         21.57         50000       6.43      
307     17.58         18.39         50000       6.43      
308     18.47         21.37         50000       6.51      
309     21.46         58.04         50000       6.51      
310     26.97         14.65         50000       6.30      
311     18.47         19.06         50000       6.30      
312     17.98         24.31         50000       6.40      
313     39.31         15.29         50000       6.40      
314     15.79         22.83         50000       6.66      
315     20.98         16.30         50000       6.66      
316     18.14         22.02         50000       6.43      
317     21.61         16.34         50000       6.43      
318     18.78         19.19         50000       6.30      
319     21.29         16.75         50000       6.30      
320     20.92         30.97         50000       6.18      
321     21.79         20.58         50000       6.18      
322     16.59         21.41         50000       6.64      
323     19.42         16.83         50000       6.64      
324     19.20         18.26         50000       7.33      
325     21.40         16.95         50000       7.33      
326     19.38         23.63         50000       6.07      
327     18.73         17.09         50000       6.07      
328     28.01         19.84         50000       6.73      
329     20.53         16.89         50000       6.73      
330     20.35         16.23         50000       6.31      
331     18.07         39.37         50000       6.31      
332     19.53         18.72         50000       6.89      
333     17.83         24.80         50000       6.89      
334     18.31         23.01         50000       6.33      
335     20.35         25.58         50000       6.33      
336     17.85         22.75         50000       6.30      
337     20.98         23.17         50000       6.30      
338     19.44         63.55         50000       6.47      
339     26.36         14.74         50000       6.47      
340     20.60         16.17         50000       6.58      
341     18.64         18.00         50000       6.58      
342     39.52         15.20         50000       6.14      
343     17.79         31.92         50000       6.14      
344     18.10         28.50         50000       6.31      
345     20.49         17.01         50000       6.31      
346     19.11         21.73         50000       6.39      
347     17.01         21.99         50000       6.39      
348     19.81         22.60         50000       6.78      
349     17.14         57.59         50000       6.78      
350     22.93         16.55         50000       6.87      
351     17.88         21.92         50000       6.87      
352     20.82         15.88         50000       6.82      
353     37.13         20.79         50000       6.82      
354     16.74         23.76         50000       6.34      
355     20.32         22.83         50000       6.34      
356     17.16         21.74         50000       6.34      
357     18.29         31.49         50000       6.57      
358     22.16         16.31         50000       6.57      
359     17.10         23.83         50000       7.32      
360     19.85         34.90         50000       7.32      
361     21.49         20.13         50000       6.23      
362     28.63         16.83         50000       6.23      
363     18.62         40.88         50000       6.25      
364     16.63         27.84         50000       6.25      
