Frame        Inference_Time_ms    Objects_Detected
0                       171.68                  14
1                        29.91                  12
2                        28.62                  12
3                        28.21                  13
4                        28.13                  15
5                        28.10                  15
6                        28.89                  11
7                        28.06                  14
8                        28.53                  14
9                        28.13                  14
10                       25.03                  14
11                       16.04                  14
12                       15.81                  15
13                       15.84                  15
14                       16.17                  14
15                       15.99                  15
16                       15.95                  16
17                       15.80                  16
18                       16.09                  17
19                       15.81                  14
20                       15.97                  14
21                       15.79                  18
22                       15.54                  14
23                       14.63                  15
24                       14.10                  16
25                       14.96                  14
26                       15.33                  14
27                       15.64                  14
28                       15.44                  17
29                       15.58                  13
30                       15.98                  14
31                       15.71                  14
32                       15.55                  15
33                       15.55                  15
34                       15.52                  16
35                       15.63                  15
36                       14.54                  16
37                       14.28                  14
38                       14.27                  15
39                       14.03                  15
40                       14.26                  16
41                       14.04                  14
42                       14.27                  13
43                       14.01                  14
44                       14.03                  14
45                       14.06                  15
46                       13.96                  14
47                       14.17                  13
48                       14.09                  14
49                       14.05                  12
50                       14.04                  14
51                       14.16                  14
52                       14.06                  13
53                       14.83                  15
54                       13.98                  15
55                       14.78                  15
56                       15.41                  15
57                       15.47                  13
58                       14.70                  16
59                       14.34                  16
60                       14.11                  16
61                       14.06                  15
62                       14.43                  16
63                       14.37                  18
64                       14.58                  15
65                       14.63                  16
66                       14.10                  14
67                       14.03                  13
68                       14.05                  14
69                       14.02                  14
70                       13.93                  10
71                       14.95                  10
72                       14.10                  11
73                       14.37                  14
74                       14.29                  14
75                       14.07                  15
76                       14.24                  13
77                       14.04                  15
78                       14.07                  16
79                       14.05                  18
80                       14.18                  14
81                       14.12                  16
82                       14.10                  16
83                       14.37                  18
84                       14.18                  17
85                       14.04                  17
86                       14.04                  15
87                       14.07                  15
88                       13.95                  14
89                       15.01                  18
90                       14.98                  16
91                       14.98                  15
92                       15.00                  16
93                       14.97                  16
94                       14.97                  15
95                       15.10                  17
96                       15.10                  15
97                       15.08                  15
98                       14.99                  15
99                       15.00                  17
100                      15.01                  15
101                      15.15                  16
102                      15.81                  15
103                      15.52                  15
104                      15.16                  16
105                      15.04                  16
106                      16.74                  19
107                      27.89                  21
108                      15.87                  19
109                      15.74                  16
110                      32.27                  17
111                      15.83                  18
112                      16.48                  13
113                      16.69                  12
114                      16.27                  15
115                      33.40                  14
116                      15.91                  14
117                      16.42                  18
118                      15.85                  19
119                      16.11                  17
120                      36.57                  17
121                      16.06                  16
122                      15.80                  15
123                      15.63                  15
124                      15.80                  15
125                      34.66                  15
126                      16.62                  12
127                      16.03                  14
128                      15.14                  15
129                      33.34                  14
130                      15.41                  13
131                      14.78                  15
132                      35.89                  13
133                      15.26                  15
134                      14.60                  15
135                      14.59                  16
136                      15.32                  13
137                      14.27                  14
138                      34.95                  13
139                      15.22                  13
140                      15.20                  14
141                      16.48                  16
142                      16.46                  15
143                      30.42                  12
144                      16.95                  13
145                      15.40                  13
146                      15.43                  16
147                      14.94                  13
148                      28.17                  12
149                      15.64                  12
150                      14.67                  14
151                      32.37                  12
152                      15.11                  15
153                      14.58                  14
154                      33.27                  17
155                      15.02                  14
156                      15.07                  16
157                      33.14                  14
158                      14.98                  12
159                      14.92                  13
160                      14.87                  14
161                      18.46                  14
162                      14.97                  14
163                      15.35                  14
164                      19.73                  15
165                      15.49                  14
166                      14.59                  11
167                      37.35                  13
168                      21.83                  15
169                      16.23                  15
170                      15.92                  13
171                      31.44                  15
172                      31.24                  15
173                      15.93                  14
174                      15.77                  16
175                      15.68                  16
176                      38.33                  13
177                      25.93                  14
178                      15.98                  13
179                      15.43                  15
180                      40.02                  14
