Frame        Inference_Time_ms    Objects_Detected
0                       171.96                  13
1                        29.77                  12
2                        28.24                  12
3                        28.09                  13
4                        28.11                  15
5                        28.13                  15
6                        28.11                  11
7                        17.83                  14
8                        17.54                  13
9                        17.50                  14
10                       17.54                  14
11                       17.54                  14
12                       17.56                  15
13                       17.18                  15
14                       17.19                  14
15                       17.21                  15
16                       17.19                  16
17                       17.32                  16
18                       16.42                  16
19                       14.79                  17
20                       14.18                  14
21                       14.05                  18
22                       14.13                  14
23                       14.39                  15
24                       14.02                  16
25                       14.00                  16
26                       14.02                  14
27                       13.95                  14
28                       14.61                  14
29                       14.46                  17
30                       14.12                  13
31                       14.04                  14
32                       14.00                  14
33                       14.17                  15
34                       14.11                  16
35                       15.35                  15
36                       14.16                  16
37                       14.12                  14
38                       14.36                  15
39                       14.08                  15
40                       14.03                  16
41                       14.02                  14
42                       13.93                  13
43                       14.14                  14
44                       14.08                  14
45                       14.26                  15
46                       14.13                  14
47                       14.14                  13
48                       14.00                  14
49                       14.01                  12
50                       14.68                  14
51                       14.48                  14
52                       14.25                  13
53                       14.25                  15
54                       14.14                  16
55                       14.14                  15
56                       14.09                  15
57                       14.11                  13
58                       14.69                  16
59                       14.30                  16
60                       14.10                  16
61                       14.18                  15
62                       14.07                  16
63                       14.04                  18
64                       14.03                  15
65                       14.09                  16
66                       14.23                  14
67                       14.07                  13
68                       14.05                  14
69                       14.72                  14
70                       14.14                  10
71                       14.04                  10
72                       14.02                  11
73                       14.81                  14
74                       14.81                  14
75                       14.85                  15
76                       14.80                  13
77                       14.80                  15
78                       14.78                  16
79                       14.87                  18
80                       14.99                  14
81                       14.90                  16
82                       14.89                  16
83                       14.99                  18
84                       14.90                  17
85                       14.99                  17
86                       14.97                  15
87                       15.01                  15
88                       14.99                  14
89                       14.94                  18
90                       14.94                  16
91                       15.09                  15
92                       15.10                  16
93                       15.07                  16
94                       15.02                  15
95                       15.01                  17
96                       14.98                  15
97                       15.09                  15
98                       15.07                  15
99                       15.10                  17
100                      14.98                  15
101                      15.14                  16
102                      15.58                  15
103                      15.54                  15
104                      15.28                  16
105                      15.30                  16
106                      17.50                  19
107                      29.26                  21
108                      16.05                  19
109                      15.26                  18
110                      29.04                  16
111                      15.26                  17
112                      14.86                  18
113                      34.79                  13
114                      15.50                  12
115                      15.04                  15
116                      30.44                  14
117                      15.28                  15
118                      14.63                  18
119                      14.34                  19
120                      25.81                  17
121                      15.64                  17
122                      14.51                  16
123                      24.27                  15
124                      15.58                  15
125                      15.07                  15
126                      31.26                  12
127                      15.38                  14
128                      15.53                  15
129                      26.12                  14
130                      26.13                  13
131                      15.16                  15
132                      14.60                  13
133                      23.38                  15
134                      15.84                  15
135                      15.14                  16
136                      29.15                  13
137                      16.02                  14
138                      14.88                  13
139                      31.16                  14
140                      22.25                  13
141                      15.89                  14
142                      38.49                  16
143                      15.56                  15
144                      15.62                  12
145                      27.25                  13
146                      33.34                  16
147                      15.43                  13
148                      19.40                  12
149                      34.95                  12
150                      15.42                  14
151                      15.41                  12
152                      25.52                  15
153                      16.04                  14
154                      15.40                  17
155                      33.15                  14
156                      15.77                  16
157                      14.67                  14
158                      28.36                  12
159                      16.20                  13
160                      15.19                  14
161                      38.18                  14
162                      15.98                  14
163                      15.53                  14
164                      38.98                  15
165                      15.40                  14
166                      15.07                  11
167                      41.14                  13
168                      16.31                  14
169                      16.23                  14
170                      21.84                  15
171                      15.12                  13
172                      14.69                  15
173                      21.17                  15
174                      14.15                  14
175                      15.05                  16
176                      21.50                  13
177                      14.60                  14
178                      14.82                  13
179                      21.06                  15
180                      14.16                  14
181                      14.41                  15
182                      27.53                  15
183                      15.23                  15
184                      15.07                  14
185                      28.12                  15
186                      15.27                  14
187                      15.52                  17
188                      14.60                  16
189                      16.23                  15
190                      14.56                  17
191                      14.26                  17
192                      22.31                  15
193                      14.46                  17
194                      14.07                  17
195                      20.18                  16
196                      15.52                  14
197                      14.88                  14
198                      21.33                  18
199                      14.31                  17
200                      14.11                  14
201                      28.72                  13
202                      15.24                  11
203                      14.61                  11
204                      31.45                  14
205                      15.56                  13
206                      14.88                  12
207                      29.44                  14
208                      15.19                  14
209                      14.81                  12
210                      14.47                  13
211                      18.98                  12
212                      15.52                  12
213                      14.41                  11
214                      15.12                  11
215                      14.56                  13
216                      37.12                  13
217                      16.21                  12
218                      15.96                  12
219                      15.10                  13
220                      29.80                  14
221                      15.69                  16
222                      15.00                  16
223                      28.82                  17
224                      15.68                  17
225                      14.97                  13
226                      28.30                  13
227                      14.65                  13
228                      14.63                  13
229                      16.59                  13
230                      15.41                  13
231                      14.99                  14
232                      15.26                  13
233                      23.52                  14
234                      15.38                  14
235                      14.71                  13
236                      20.94                  17
237                      16.00                  15
238                      14.89                  14
239                      23.73                  12
240                      15.75                  13
241                      14.52                  15
242                      24.23                  14
243                      15.46                  13
244                      15.28                  14
245                      31.84                  13
246                      15.01                  13
247                      14.80                  13
248                      31.29                  14
249                      15.40                  12
250                      34.60                  12
251                      15.64                  13
252                      15.60                  13
253                      15.65                  13
254                      15.34                  14
255                      22.89                  18
256                      15.60                  17
257                      31.09                  18
258                      15.39                  19
259                      15.44                  20
260                      35.31                  20
261                      15.39                  20
262                      16.20                  18
263                      15.70                  20
264                      26.46                  22
265                      15.51                  17
266                      15.11                  18
267                      28.08                  20
268                      16.43                  19
269                      16.43                  21
270                      38.91                  19
271                      15.90                  18
272                      15.93                  18
273                      28.99                  19
274                      23.01                  18
275                      16.35                  17
276                      15.05                  18
277                      31.13                  16
278                      16.12                  15
279                      14.69                  17
280                      27.40                  18
281                      15.72                  17
282                      14.90                  20
283                      36.59                  20
284                      15.79                  20
285                      14.98                  20
286                      37.09                  22
287                      15.81                  21
288                      15.40                  20
289                      36.55                  21
290                      17.46                  22
291                      15.79                  21
292                      30.93                  17
293                      21.94                  17
294                      15.62                  20
295                      16.86                  15
296                      14.90                  18
297                      14.70                  17
298                      14.41                  23
299                      15.33                  21
300                      15.75                  21
