Frame        Inference_Time_ms    Objects_Detected
0                       180.82                  14
1                        29.94                  12
2                        28.49                  12
3                        28.25                  13
4                        28.17                  15
5                        28.90                  15
6                        28.38                  11
7                        28.21                  14
8                        28.21                  13
9                        28.18                  14
10                       25.15                  14
11                       17.23                  14
12                       16.63                  15
13                       16.16                  15
14                       16.57                  14
15                       16.16                  16
16                       15.88                  16
17                       16.27                  16
18                       16.04                  17
19                       16.36                  14
20                       16.18                  14
21                       15.95                  18
22                       14.74                  14
23                       14.36                  15
24                       14.20                  16
25                       14.42                  16
26                       14.28                  14
27                       14.28                  14
28                       14.23                  14
29                       14.10                  17
30                       14.30                  13
31                       14.20                  14
32                       14.54                  14
33                       14.39                  15
34                       14.24                  16
35                       14.28                  15
36                       14.13                  16
37                       14.35                  14
38                       14.45                  15
39                       14.18                  15
40                       14.34                  16
41                       14.36                  14
42                       14.24                  13
43                       14.28                  14
44                       14.18                  14
45                       14.13                  15
46                       14.43                  14
47                       14.15                  13
48                       14.12                  14
49                       14.96                  12
50                       14.23                  14
51                       14.25                  14
52                       14.58                  13
53                       14.63                  15
54                       15.01                  16
55                       14.12                  15
56                       14.10                  15
57                       14.62                  13
58                       14.82                  16
59                       14.54                  16
60                       14.37                  16
61                       14.70                  15
62                       14.30                  16
63                       14.11                  18
64                       14.90                  15
65                       14.62                  16
66                       14.56                  14
67                       14.30                  13
68                       14.30                  14
69                       14.67                  14
70                       14.36                  10
71                       17.02                  11
72                       16.14                  14
73                       15.91                  14
74                       15.86                  15
75                       15.86                  13
76                       16.01                  15
77                       16.38                  16
78                       16.27                  18
79                       15.83                  14
80                       15.90                  16
81                       16.35                  16
82                       16.63                  18
83                       16.39                  17
84                       16.15                  17
85                       15.88                  17
86                       14.82                  15
87                       14.77                  15
88                       14.34                  14
89                       14.44                  18
90                       14.18                  16
91                       14.11                  15
92                       14.21                  16
93                       14.54                  16
94                       14.29                  15
95                       14.15                  17
96                       14.14                  15
97                       14.22                  15
98                       14.68                  15
99                       14.28                  17
100                      14.59                  15
101                      14.58                  16
102                      14.75                  15
103                      14.53                  15
104                      14.38                  16
105                      15.39                  16
106                      34.05                  19
107                      20.46                  21
108                      16.47                  19
109                      39.23                  18
110                      16.44                  17
111                      17.05                  17
112                      29.24                  18
113                      28.95                  13
114                      16.39                  12
115                      28.38                  15
116                      16.32                  14
117                      16.23                  15
118                      38.30                  18
119                      22.88                  19
120                      16.45                  17
121                      16.36                  17
122                      29.41                  16
123                      17.03                  15
124                      16.82                  15
125                      39.57                  15
126                      16.28                  12
127                      16.74                  14
128                      37.31                  15
129                      15.65                  14
130                      15.36                  13
131                      17.00                  15
132                      16.47                  15
133                      16.25                  15
134                      27.02                  15
135                      16.87                  16
136                      16.80                  13
137                      36.84                  14
138                      16.42                  13
139                      16.36                  14
140                      15.57                  13
141                      26.40                  14
142                      15.82                  16
143                      15.35                  15
144                      27.20                  12
145                      15.56                  13
146                      15.14                  16
147                      28.56                  13
148                      15.35                  12
149                      14.88                  12
150                      29.01                  14
151                      15.31                  12
152                      15.07                  15
153                      29.16                  14
154                      15.48                  17
155                      15.41                  14
156                      30.70                  16
157                      15.42                  14
158                      15.12                  12
159                      24.75                  13
160                      16.77                  14
161                      16.73                  14
162                      29.68                  14
163                      16.05                  14
164                      15.64                  15
165                      28.22                  14
166                      17.32                  11
167                      15.70                  13
168                      14.91                  14
169                      28.18                  14
170                      16.88                  15
171                      16.48                  13
172                      28.65                  15
173                      16.51                  15
174                      16.22                  14
175                      26.89                  16
176                      16.65                  13
177                      16.36                  14
178                      31.42                  13
179                      15.95                  15
180                      15.16                  14
181                      33.53                  15
182                      16.29                  15
183                      16.63                  15
184                      15.42                  14
185                      18.86                  15
186                      16.09                  14
187                      15.75                  17
188                      24.24                  16
189                      17.71                  15
190                      15.94                  17
191                      30.28                  17
192                      16.59                  15
193                      15.41                  17
194                      33.90                  17
195                      16.39                  16
196                      15.99                  14
197                      36.58                  14
198                      16.16                  18
199                      15.82                  17
200                      22.98                  14
201                      14.84                  13
202                      14.69                  11
203                      14.53                  11
204                      15.43                  14
205                      15.92                  13
206                      25.80                  12
207                      15.33                  14
208                      15.33                  14
209                      15.03                  12
210                      15.86                  13
211                      15.10                  12
212                      14.86                  12
213                      15.91                  11
214                      15.96                  11
215                      19.25                  13
216                      15.73                  13
217                      15.65                  12
218                      14.87                  12
219                      27.59                  13
220                      15.54                  14
221                      14.81                  16
222                      21.60                  16
223                      14.89                  17
224                      15.14                  17
225                      22.62                  13
226                      14.98                  13
227                      14.83                  13
228                      14.91                  13
229                      15.32                  13
230                      15.26                  13
231                      36.03                  14
232                      16.40                  13
233                      15.92                  14
234                      36.82                  14
235                      18.14                  13
236                      16.35                  17
