Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         20.3073             14.7745             35.1157             
2         13.9464             9.1485              44.2719             
3         12.7248             6.4733              53.3890             
4         11.8781             6.1722              64.9198             
5         12.1907             9.8568              80.7582             
6         12.6500             11.4612             94.9882             
7         7.1944              12.8421             107.8412            
8         7.2956              9.6634              117.5151            
9         6.9213              10.6239             128.1529            
10        6.1280              9.6754              138.0982            
11        7.3125              10.0909             148.1985            
12        5.5420              9.2105              157.4282            
13        6.3606              7.2584              164.7101            
14        6.2155              9.1049              174.0609            
15        8.1797              7.7215              181.8013            
16        6.0963              9.8883              191.9572            
17        7.7021              9.3554              201.3122            
18        8.3454              8.5331              213.8152            
19        7.7915              11.7021             225.5275            
20        9.4403              7.9635              233.5099            
21        8.8594              11.3475             245.1086            
22        7.3044              12.8199             258.7274            
23        11.0204             9.1829              267.9081            
24        6.5449              13.1760             284.9056            
25        10.2094             11.2867             296.2116            
26        7.0148              8.9562              308.3274            
27        5.9403              11.1694             319.5265            
28        10.8196             9.2459              328.7955            
29        7.1813              10.6291             341.9970            
30        7.8048              12.1506             354.1581            
31        12.6808             10.8353             369.3573            
32        7.1446              11.8531             381.2257            
33        7.0920              11.3819             395.7920            
34        12.4406             10.5449             406.3419            
35        7.4572              12.2286             420.3046            
36        6.9276              10.8684             431.1401            
37        6.0031              12.6584             445.8461            
38        10.7967             11.2253             457.0647            
39        8.0978              11.3858             461.6067            
40        8.7072              9.9769              457.9332            
41        13.2285             13.7254             470.9501            
42        5.8716              9.0981              474.0978            
43        6.8493              11.2680             422.0837            
44        10.1446             11.3074             432.0301            
45        7.0567              11.5220             437.9895            
46        6.5131              9.1900              440.4342            
47        11.0021             12.7105             450.0737            
48        7.3920              14.1924             432.7807            
49        6.6297              10.4822             432.0427            
50        10.6192             11.9853             425.0691            
51        9.4617              12.1828             434.2051            
52        7.9049              9.8069              431.3305            
53        9.9781              12.1345             400.7582            
54        8.3547              10.2553             404.6913            
55        7.0255              11.8175             408.0204            
56        11.2269             9.3821              412.0147            
57        7.1777              12.7707             422.4360            
58        6.4992              9.6383              382.5868            
59        12.4788             6.9040              376.4689            
60        7.0976              6.2888              381.9430            
61        13.1749             6.8346              367.5015            
62        8.6762              8.4137              371.1186            
63        7.6294              11.0518             351.0700            
64        10.4238             10.6810             350.1187            
65        7.3333              7.6566              345.7128            
66        6.4654              9.1458              344.2830            
67        11.1851             6.4564              292.7288            
68        10.1194             5.9922              286.5177            
69        6.8946              6.5584              285.2432            
70        10.9718             5.9266              283.7811            
71        7.5378              9.6257              287.9494            
72        6.6659              6.0783              267.3011            
73        11.1282             12.7182             267.5468            
74        6.5066              7.8134              269.8655            
75        5.6168              8.7725              268.8269            
76        10.9042             6.0068              252.7387            
77        7.3212              10.6345             230.4263            
78        6.9996              6.0615              226.6488            
79        10.3399             6.7114              228.4648            
80        6.9379              5.9419              213.4236            
81        11.3469             7.9759              197.9017            
82        7.7053              6.8830              168.1243            
83        7.0637              9.6743              168.1831            
84        6.5715              11.7661             178.5675            
85        9.5343              13.4021             179.1195            
86        7.1878              9.8044              174.4910            
87        7.2251              7.5122              147.2570            
88        6.2263              6.4355              137.4567            
89        7.6911              5.9066              139.6235            
90        8.7406              6.3481              130.7779            
91        7.1686              5.9327              119.7694            
92        7.7424              11.5301             84.0822             
93        8.7546              9.0922              83.1167             
94        6.8512              14.5450             87.0834             
95        7.1100              7.4026              94.4739             
96        8.5037              7.1909              96.0676             
97        7.1681              6.2926              52.4345             
98        8.5628              6.0382              46.9370             
99        5.5734              10.3537             47.7207             
100       7.2127              10.4004             55.7356             
101       7.9747              11.0397             30.4299             
102       6.9926              6.3710              23.6231             
103       7.4014              8.7624              26.3171             
104       6.9198              7.7699              30.2433             
105       7.6193              6.9638              19.4754             
106       5.3785              11.8546             17.2648             
107       6.1029              7.5956              23.9487             
108       7.5416              6.4098              22.0177             
109       7.9832              8.7098              16.7130             
110       4.8097              5.9686              20.1883             
111       5.6560              7.7651              13.4429             
112       6.7132              11.8317             19.5317             
113       5.5647              7.7726              18.4204             
114       7.4842              6.6630              18.8346             
115       5.2622              5.9846              11.2737             
116       5.5720              6.4354              12.0414             
117       5.2124              14.0429             19.2741             
118       6.5413              8.4236              21.7940             
119       6.3084              6.6832              25.8707             
120       5.6577              6.2125              20.3621             
121       5.8860              6.6852              12.6001             
122       5.9988              9.6387              16.3311             
123       6.0270              9.5699              25.8303             
124       7.9058              6.0436              13.9691             
125       5.4487              6.3648              11.8334             
126       5.0915              6.2852              11.3941             
127       6.0272              6.6394              12.6843             
128       6.4832              8.5878              15.1326             
129       5.9840              7.1702              18.7904             
130       5.9904              6.7805              12.7968             
131       5.8837              10.6638             16.5749             
132       8.3589              6.9974              15.9385             
133       6.1762              6.8567              13.0545             
134       5.9689              11.0221             17.0485             
135       6.0878              7.8710              16.9486             
136       9.2338              6.5136              16.2814             
137       6.4628              8.3480              14.8334             
138       6.4819              8.4138              15.6056             
139       5.8165              6.7699              12.6046             
140       5.9916              8.1495              14.1690             
141       5.7633              6.4781              12.2649             
142       6.0034              6.4046              12.4301             
143       5.2930              6.6926              12.0031             
144       5.4507              6.4942              11.9669             
145       5.7608              7.1173              12.8992             
146       4.9390              10.6451             15.6116             
147       8.2964              7.1666              15.4793             
148       5.1124              5.8944              11.0234             
149       5.0209              6.1509              11.1923             
150       5.9091              8.8034              14.7393             
151       5.7227              6.6874              14.6648             
152       4.6803              7.1006              11.8125             
153       6.2254              9.4711              15.7228             
154       6.4836              8.7292              15.4357             
155       5.1469              6.1201              16.5391             
156       4.7502              6.4495              11.2284             
157       6.6071              8.8775              15.5046             
158       5.3839              6.7404              16.0037             
159       5.2681              6.7601              12.0555             
160       6.4756              7.7229              14.2232             
161       5.9983              6.2998              12.3179             
162       4.7055              6.1767              10.9070             
163       5.9058              8.0671              13.9952             
164       7.6339              6.2711              13.9317             
165       4.8305              6.2814              11.1297             
166       5.5769              8.9430              14.5452             
167       5.9561              6.5224              16.7071             
168       5.6261              6.2837              11.9327             
169       5.7849              6.9903              12.8053             
170       5.8542              6.8210              12.7007             
171       5.2255              8.8681              14.1178             
172       5.5208              6.8165              12.3558             
173       6.0265              8.8631              14.9076             
174       5.9614              6.3597              13.1952             
175       4.9798              6.3171              11.3218             
176       5.4366              9.7302              15.1926             
177       5.3663              10.0399             21.1321             
178       7.1255              6.9009              15.4431             
179       5.6569              6.9051              12.5870             
180       5.0381              6.7389              11.7973             
181       7.0101              6.7836              13.8226             
182       5.2908              8.1463              13.4641             
183       7.7662              6.4833              14.2635             
184       5.3717              6.8065              12.2038             
185       5.8666              8.8681              14.7577             
186       7.1100              6.7678              14.3788             
187       6.8388              6.6314              13.4968             
188       7.5517              9.7970              17.3762             
189       7.4749              7.9510              15.4432             
190       5.4444              10.0929             18.5744             
191       7.9941              6.6993              14.7133             
192       7.1566              6.0573              13.2419             
193       6.1897              9.1212              15.3308             
194       7.3263              8.7517              21.6204             
195       7.4464              8.5534              16.3706             
196       6.0182              6.5028              15.3768             
197       6.1751              6.1577              12.3540             
198       6.4058              6.7094              13.1401             
199       5.6854              9.4870              15.1939             
200       7.0981              6.5856              14.8289             
201       6.4998              9.1671              15.6956             
202       6.6386              6.8725              13.5369             
203       5.2515              6.9321              12.2093             
204       5.1077              6.7263              11.8575             
205       7.3857              11.5064             18.9193             
206       6.8718              8.3966              27.5708             
207       6.6498              9.3362              31.7625             
208       7.4062              6.4673              14.2437             
209       5.5897              9.0334              14.6476             
210       6.4000              6.1154              12.5354             
211       5.4524              8.2306              13.7052             
212       5.4946              6.0076              14.8361             
213       5.3280              6.7215              12.0697             
214       5.5950              6.0565              11.6725             
215       5.6337              6.2270              11.8830             
216       4.7612              7.2865              12.0719             
217       5.9489              5.9347              11.9094             
218       5.6612              10.3527             16.0388             
219       5.9624              6.0140              11.9908             
220       5.3988              6.9659              12.3899             
