Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         19.5242             12.4506             32.0223             
2         13.0889             10.7906             43.3918             
3         13.2324             6.4568              52.2496             
4         12.7583             9.9032              68.4197             
5         12.5155             6.7309              77.7183             
6         11.9811             8.4897              91.4151             
7         6.4268              10.6061             102.3143            
8         7.2544              10.3859             112.7230            
9         9.0397              14.1878             126.9241            
10        7.2825              12.3290             139.3545            
11        6.5885              12.2728             151.6393            
12        6.2084              11.2889             166.9084            
13        4.7851              11.5245             178.4816            
14        7.5154              9.7418              192.4828            
15        6.7931              9.8186              202.3419            
16        6.3587              10.1959             212.5938            
17        10.7757             13.2459             229.9381            
18        7.4380              11.6606             244.5739            
19        9.0098              9.2606              253.8600            
20        11.3016             11.9775             268.3812            
21        7.6374              8.9952              277.3698            
22        7.9167              10.8945             291.4030            
23        7.2223              11.2586             302.6650            
24        10.2607             9.3198              311.9990            
25        5.9846              9.3386              321.3360            
26        9.7628              12.1957             336.0178            
27        6.9663              10.4453             346.4666            
28        6.0401              12.4437             361.1802            
29        11.4192             12.0261             373.4709            
30        6.9739              14.1435             390.3565            
31        6.1482              11.4068             404.5154            
32        10.7677             8.0686              412.5771            
33        9.0852              12.8474             425.6648            
34        7.9190              10.3240             437.8853            
35        9.0626              10.5428             448.3808            
36        6.8027              9.7181              458.0474            
37        11.2292             12.7529             474.1392            
38        6.2608              9.6711              483.7814            
39        7.5957              12.9805             495.3200            
40        12.2565             11.0915             492.9059            
41        7.9328              12.4851             471.2871            
42        7.6164              9.9396              477.5038            
43        10.7488             12.7383             474.1791            
44        6.2847              12.9858             487.2379            
45        11.2028             9.9493              473.2627            
46        7.8171              11.6044             472.5023            
47        7.4938              8.6462              449.3693            
48        8.0392              10.0208             454.8905            
49        10.7324             13.5168             452.6956            
50        7.3020              12.6494             453.8679            
51        9.3925              8.9243              438.2281            
52        6.6797              11.4706             443.8222            
53        10.9090             9.0437              433.4636            
54        6.4420              8.0583              415.5426            
55        6.5150              11.6735             422.9526            
56        11.3742             10.5879             424.1649            
57        7.1053              6.5896              419.0753            
58        6.5796              10.5458             397.0271            
59        13.6594             13.1323             402.6833            
60        6.4766              6.8557              373.0601            
61        11.2861             7.1860              360.0528            
62        6.8405              9.0716              365.8013            
63        11.2318             6.3188              365.6383            
64        7.7843              6.3897              349.7894            
65        7.1784              11.0003             339.6172            
66        11.0902             12.1424             330.2448            
67        7.8738              7.4278              325.5644            
68        7.7445              6.3132              323.9370            
69        6.5645              6.6563              318.9740            
70        11.1828             9.7448              301.4809            
71        6.2956              7.8952              296.3649            
72        11.2772             8.6582              295.0558            
73        7.4373              6.2115              275.3683            
74        7.3239              9.5865              272.2210            
75        10.2963             7.1803              268.4909            
76        7.4084              10.4994             269.6148            
77        7.9238              7.0878              247.6444            
78        6.5529              6.3979              246.1574            
79        12.5871             11.0791             234.2495            
80        7.0883              6.4542              217.9749            
81        8.8205              9.6516              216.1692            
82        9.4191              15.2945             215.3022            
83        7.7665              9.2774              213.4355            
84        8.8125              14.0065             205.2942            
85        10.1041             8.1487              190.9493            
86        5.6445              8.9317              192.9240            
87        8.3244              8.2847              190.3659            
88        6.5151              6.8886              167.2460            
89        5.9878              11.2333             165.5411            
90        8.2104              12.4304             159.7234            
91        6.8060              8.4661              156.7965            
92        6.9633              7.4074              135.0145            
93        7.7097              10.5168             129.0850            
94        6.3801              10.9675             135.6268            
95        9.8631              10.3868             132.6524            
96        8.3380              7.4518              119.7889            
97        7.5310              6.3738              104.0273            
98        7.1463              6.4581              88.0080             
