Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         26.9339             16.7736             43.7636             
2         17.0700             9.9849              53.9487             
3         17.2001             7.8258              68.9107             
4         16.8586             8.3003              86.1112             
5         17.3916             13.2501             108.3369            
6         19.0310             11.9312             125.9617            
7         7.0044              14.0954             140.0028            
8         7.7491              12.4954             152.4290            
9         7.4736              12.1863             160.5856            
10        6.6179              13.4425             173.9546            
11        7.5040              10.8276             184.7036            
12        7.0384              11.8982             201.0338            
13        7.5419              12.4494             213.4477            
14        6.6744              14.0409             233.4846            
15        7.6251              10.3252             241.4455            
16        6.3480              14.0252             250.8384            
17        14.6966             10.5464             229.0703            
18        7.9171              12.9564             240.2698            
19        7.9505              12.7702             243.1048            
20        14.4932             12.9073             233.8120            
21        8.3765              10.8646             234.7141            
22        6.7532              10.4800             224.8661            
23        15.7481             8.8868              226.2282            
24        7.2392              11.8806             217.8965            
25        7.3957              12.5598             208.7410            
26        15.6076             12.0889             215.3443            
27        8.4560              9.7475              207.1412            
28        7.1391              7.5271              208.2188            
29        15.2123             7.2833              187.5799            
30        8.0083              12.1591             184.2518            
31        7.9937              8.3158              181.1948            
32        14.5453             7.7226              157.2524            
33        7.6080              7.7099              105.6367            
34        8.4791              12.8179             118.0741            
35        7.1895              10.9918             128.8421            
36        7.5508              10.7477             139.3867            
37        6.3290              10.1498             138.9380            
38        14.4236             9.9822              133.5574            
39        7.7604              9.2468              98.1376             
40        8.2099              10.6211             108.5753            
41        10.4349             7.4946              82.6130             
42        7.1393              7.6265              87.1563             
43        8.5507              10.2490             97.1954             
44        6.8746              11.9668             88.6104             
45        7.0764              7.7348              83.9938             
46        7.4758              10.8022             80.2399             
47        7.1822              8.6433              73.8817             
48        7.6627              7.4918              51.4213             
49        6.7924              7.9100              51.9936             
50        7.8011              10.3399             39.6938             
51        9.5710              7.5475              19.5056             
52        6.9471              14.3931             21.3712             
53        6.6187              15.8319             36.9147             
54        9.7602              15.2716             51.7772             
55        8.2981              12.5874             64.0494             
56        7.8253              13.8576             77.5433             
57        6.3482              8.1180              85.4775             
58        8.1178              7.9407              93.2400             
59        7.0910              7.3374              86.2531             
60        7.3733              7.6938              93.7119             
61        12.0950             8.0856              76.9303             
62        7.4749              12.5253             20.0346             
63        7.5424              12.7522             32.6132             
64        7.7403              14.4289             45.7639             
65        8.3289              15.4909             61.0719             
66        8.9329              10.3230             71.1977             
67        8.3648              7.7928              78.7729             
68        7.2965              7.4400              85.9786             
69        7.6180              7.3295              85.1708             
70        7.3149              7.5168              77.6143             
71        7.2903              15.4745             22.7959             
72        8.2751              14.1961             36.1527             
73        7.6106              15.7572             51.6376             
74        7.2770              12.4034             63.8785             
75        8.2079              13.8480             77.5513             
76        6.6189              9.2353              86.6392             
77        7.7955              10.7758             80.8832             
78        6.5028              11.6288             85.4046             
79        7.9232              7.7940              77.7917             
80        7.1987              11.6247             68.1462             
81        7.0943              7.9540              63.0214             
82        7.2713              7.5208              55.7084             
83        7.2918              11.5105             54.6733             
84        7.7227              12.9110             47.6422             
85        8.8490              9.4610              32.1269             
86        7.7756              7.7253              30.0509             
87        7.6283              8.1349              28.1640             
88        6.9979              10.7045             17.7356             
89        7.0127              9.5021              26.9830             
90        8.7260              10.0804             21.9117             
91        7.5848              7.9101              17.2565             
92        6.8264              10.4647             17.3225             
93        8.8928              7.7066              16.6304             
94        6.3528              13.8324             20.2174             
95        7.3792              13.3648             30.8610             
96        8.0844              12.0230             42.7272             
97        7.3091              12.7089             55.2962             
98        9.0084              9.3797              64.5055             
99        7.9928              7.9752              72.3783             
100       6.8888              8.1341              80.3996             
101       8.3767              8.0490              48.9003             
102       7.1483              14.7616             21.9608             
103       7.9978              16.3799             38.1168             
104       7.8439              16.1194             54.0914             
105       8.4007              8.2472              59.8522             
106       7.3020              7.6129              55.9034             
107       6.7310              16.4133             46.5230             
108       8.6122              11.7106             57.9925             
109       10.7152             8.1022              33.0125             
110       5.7788              11.4462             39.4792             
111       8.0811              7.6294              38.9827             
112       7.4593              7.7224              22.3634             
113       6.1563              13.6458             19.8350             
114       7.8928              11.5612             28.7266             
115       8.4827              12.2046             40.7935             
116       8.5411              14.3846             55.0651             
117       6.4396              9.1413              63.9779             
118       8.9365              7.8324              70.9228             
119       6.6446              7.6476              66.2002             
120       7.0472              7.9111              50.3226             
121       7.2753              11.9077             19.2126             
122       6.8780              16.3264             35.3284             
123       7.2943              12.5321             47.6592             
124       8.1268              10.0555             57.3996             
125       8.6269              8.0114              65.2198             
126       7.8620              7.7518              62.5322             
127       8.1130              8.2695              70.5119             
128       7.5109              13.4859             21.0365             
129       7.7600              17.4304             38.2462             
130       7.8528              13.9793             51.8692             
131       8.1051              8.7947              60.4614             
132       7.3684              10.6578             61.7149             
133       7.6981              12.4245             58.7326             
134       9.1354              12.4789             55.6314             
135       8.0698              8.2212              38.9820             
136       7.9636              11.0345             42.5857             
137       7.8216              11.9609             41.8242             
138       9.6796              8.0851              27.7069             
139       7.7951              9.9757              28.7352             
140       7.1605              11.1752             18.3641             
141       7.5186              7.9635              18.9591             
142       6.6053              8.1254              14.7629             
143       6.2439              10.6806             16.9556             
144       8.0267              8.1056              16.1667             
145       6.7743              9.8892              16.6934             
146       6.4353              10.0736             16.8468             
147       8.0100              11.0292             19.0921             
148       7.4373              7.5239              14.9905             
149       5.9281              11.8279             17.7988             
150       9.3410              10.2951             19.6631             
151       6.1792              7.5846              13.7962             
152       5.6619              7.9491              13.6400             
153       7.3402              11.7063             19.0766             
154       7.2213              8.1275              17.2956             
155       6.0072              7.4447              13.4804             
156       5.6281              7.6001              13.2570             
157       8.8773              15.0930             24.0005             
158       7.1224              15.0638             38.7538             
159       7.8814              11.9318             50.4950             
160       8.2810              16.3544             66.4476             
161       8.0663              9.9268              76.2148             
162       5.7537              9.5987              85.6870             
163       8.8591              10.1778             70.1504             
164       6.2689              9.8271              67.6403             
165       6.5952              9.8104              71.2318             
166       7.1330              9.8426              52.3012             
167       6.2954              10.1986             50.0338             
168       7.6746              7.4250              39.9995             
169       6.9257              7.7069              35.3643             
170       7.8398              12.9594             38.1654             
171       7.5559              8.9116              19.6892             
172       6.7892              7.8085              19.9721             
173       6.6676              11.2707             17.9717             
174       5.6996              8.3961              16.3733             
175       6.0918              7.8823              14.0042             
176       6.6471              11.1276             17.8090             
177       7.5137              11.5111             21.9663             
178       7.2222              7.5883              14.8376             
179       6.5724              10.2855             16.8883             
180       6.9293              7.8437              17.2333             
181       7.7931              11.6751             19.5040             
182       6.3583              15.3521             34.6867             
183       7.9357              9.6260              44.1610             
184       9.9515              7.9384              51.9074             
185       7.5989              8.2899              59.9381             
186       7.8571              11.4199             19.3095             
187       8.6290              7.4353              26.5047             
188       9.9192              11.9223             21.8711             
189       6.9367              16.2271             37.8702             
190       7.2967              12.1994             49.9175             
191       7.2444              8.1099              57.7382             
192       9.0701              8.2088              65.6020             
193       7.6281              7.7941              57.9879             
194       8.7917              13.7285             22.5580             
195       7.9756              15.3078             37.5734             
196       7.8662              15.4758             52.8662             
197       8.4177              15.1025             67.7409             
198       8.2612              14.4290             81.8773             
199       6.9684              15.2803             96.9808             
200       7.2565              12.8552             109.6774            
201       6.4571              13.4470             122.9939            
202       8.9954              16.5652             139.2862            
203       6.4161              10.8252             149.9358            
204       6.6231              8.5159              156.7889            
205       8.7533              11.7676             124.4248            
206       7.4935              11.2385             135.4815            
207       6.5200              10.4486             142.9197            
208       6.5939              20.9617             141.3250            
209       10.1971             30.4824             132.0626            
210       9.8499              47.0292             178.8559            
211       7.6530              39.1805             213.3138            
212       9.0119              15.7361             216.5631            
213       8.7997              11.7879             198.4318            
214       9.5619              9.5887              195.6186            
215       10.3818             9.9928              190.5381            
216       22.3413             9.6241              182.7004            
217       24.9843             8.8408              181.5772            
218       25.5191             10.6807             169.6771            
219       23.6414             7.4217              159.4563            
220       11.9849             7.7464              137.6477            
221       14.5536             7.7642              142.8711            
222       9.8318              7.3956              132.7805            
223       7.5404              9.9010              127.3363            
224       6.4798              16.2859             116.7217            
225       7.6090              7.9824              117.1594            
226       6.6624              13.6965             117.8936            
227       6.5765              8.6006              109.4117            
228       7.0090              7.6666              104.8291            
229       9.4918              10.1988             71.6967             
230       6.5716              7.3601              78.9011             
231       8.3662              7.6174              77.4778             
232       7.7437              12.2311             67.2815             
233       7.4524              15.0056             74.7645             
234       7.3021              8.4044              60.5161             
235       7.5209              8.0402              38.8170             
236       6.4113              12.5336             43.8786             
237       7.8412              7.7298              43.9493             
238       9.1758              9.8763              26.5985             
239       7.3719              10.0046             19.1430             
240       7.1648              8.0673              16.9855             
241       8.0442              12.7053             20.7878             
242       7.4082              13.3237             33.9803             
243       8.2370              12.1806             45.2749             
244       8.0420              16.4024             61.5038             
245       6.5215              15.5618             76.9258             
246       9.8276              22.2433             98.9539             
247       7.0566              18.5700             104.2009            
248       8.6929              16.7806             105.0949            
249       9.4584              16.7314             111.8369            
250       11.1083             14.1433             103.8166            
251       25.6189             12.7889             107.4372            
252       24.5137             11.7393             91.7265             
253       9.1917              12.9380             22.1580             
254       8.7914              15.3649             34.1829             
255       7.4082              14.5276             48.5436             
256       7.0982              15.8713             64.2460             
257       7.3445              13.4116             77.4511             
258       7.3245              9.2174              86.5235             
259       8.3468              11.0485             83.9165             
260       6.8334              10.3981             84.3311             
261       7.1829              9.3716              86.0954             
262       6.6644              12.2029             78.7077             
263       7.6647              9.4703              74.1410             
264       6.7144              10.7185             61.2460             
265       9.6982              8.4280              57.2357             
266       7.9599              9.8589              47.1830             
267       8.9148              8.5943              43.2831             
268       6.6234              7.8441              38.4662             
269       7.7154              12.3886             33.3922             
270       7.1307              8.6120              19.6184             
271       6.5573              7.5762              19.5894             
272       6.8553              10.6558             17.5407             
273       7.4326              7.6967              17.7394             
274       6.7828              9.7992              16.6213             
275       8.2094              13.8350             22.0725             
276       13.1134             42.8319             57.0170             
277       38.3203             39.2420             77.5889             
278       26.8369             15.6516             86.0278             
279       15.8429             16.6768             92.5613             
280       12.3659             15.6649             82.2909             
281       9.5597              7.7714              78.8388             
282       8.9867              7.9263              69.0518             
283       7.3442              7.5003              59.0682             
284       7.0457              7.7528              46.9146             
285       13.5426             41.9238             55.5456             
286       29.5912             29.6124             85.0359             
287       17.8822             29.5969             112.0291            
288       15.5299             15.6469             127.5282            
289       15.8253             19.8975             147.2279            
290       13.8848             11.8837             158.7911            
291       10.3481             13.5096             172.1398            
292       9.2083              10.8027             164.6098            
293       7.5347              13.9991             169.7424            
294       6.6633              13.8466             171.0930            
295       7.7594              22.4622             168.4147            
296       7.6012              19.5805             177.1022            
297       8.8598              50.0516             210.8067            
298       9.3035              15.0397             203.0243            
299       7.0987              12.4135             207.0156            
300       8.4056              11.5626             172.9467            
301       9.0718              10.1951             182.8948            
302       9.2497              7.2951              184.3556            
303       10.5459             7.3281              184.9151            
304       12.2131             7.6422              162.6324            
305       15.0763             8.2117              155.9433            
306       22.0111             12.7872             156.1874            
307       18.3680             14.4833             155.7396            
308       21.2619             12.8604             143.5080            
309       19.7973             13.5257             137.0480            
310       10.2753             14.0872             63.0362             
311       9.0988              17.3449             80.2072             
312       9.7197              16.1905             96.2218             
313       10.1139             17.1668             113.1721            
314       9.5215              25.2189             138.2151            
315       11.5485             26.8534             163.7374            
316       10.4430             13.2106             162.1180            
317       12.1423             16.3052             149.0133            
318       15.4040             11.1612             76.2662             
319       11.7291             8.7645              84.5907             
320       11.7823             7.3758              91.8199             
321       11.2459             7.6104              99.1389             
322       8.8019              7.8089              57.9454             
