Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         25.7939             16.7981             42.6540             
2         16.9803             19.0031             61.7563             
3         20.8607             7.8056              71.3225             
4         17.6346             8.0738              25.7716             
5         16.9565             8.0793              42.5727             
6         16.4050             13.3377             64.0974             
7         6.6192              11.0770             75.0837             
8         7.1026              13.3386             88.3170             
9         6.2335              11.3533             99.5330             
10        6.5371              11.3201             110.7527            
11        7.2421              12.3093             129.3640            
12        7.5888              10.8546             140.1062            
13        5.9639              13.6118             159.4420            
14        5.6441              11.1330             170.4996            
15        6.2843              12.8301             188.8183            
16        14.4532             11.5499             194.3213            
17        7.4394              12.2419             186.2980            
18        6.9282              10.6851             189.4543            
19        15.8094             12.2546             168.0042            
20        6.8842              8.5600              168.3562            
21        7.8178              7.5905              165.9056            
22        15.1997             7.6979              163.8043            
23        7.3467              7.4671              148.6408            
24        6.3660              7.3915              143.6863            
25        15.1857             7.8812              124.8453            
26        6.9920              7.3839              117.1941            
27        6.7519              6.9854              113.5068            
28        14.2917             7.4838              106.0783            
29        7.7928              7.1900              100.2030            
30        7.3285              12.3193             19.6833             
31        6.8220              14.1387             33.6366             
32        8.1888              14.3893             45.3028             
33        7.1111              10.5797             55.7106             
34        7.4204              10.0468             65.5947             
35        8.9587              10.8034             70.3460             
36        7.4830              9.7313              75.7925             
37        7.1428              9.0549              66.7769             
38        6.6392              7.3630              62.7603             
39        7.9515              7.1254              43.3359             
40        7.4211              7.3132              34.4797             
41        8.5019              13.8362             22.3717             
42        6.4793              11.3757             33.5123             
43        8.6225              7.6868              40.9598             
44        7.6031              7.3601              48.1394             
45        6.7088              12.9910             19.7314             
46        6.6151              10.0271             29.4562             
47        7.6119              7.5271              36.7303             
48        6.9479              7.1366              43.6747             
49        6.2626              13.7534             20.0482             
50        8.0149              12.3640             32.1366             
51        9.1111              9.7858              41.4409             
52        9.1526              7.5233              48.7778             
53        6.3810              7.7035              56.3321             
54        7.0273              14.4456             21.5039             
55        6.9806              9.8988              31.0714             
56        8.2720              7.7189              38.4013             
57        6.7422              7.4641              45.6960             
58        6.8842              12.2692             19.2004             
59        6.8703              8.4274              27.2024             
60        7.3346              7.5365              34.5671             
61        10.4469             12.1426             22.6220             
62        7.1635              13.3933             32.2461             
63        7.6909              8.8422              40.8688             
64        7.0902              7.4704              48.1371             
65        7.8670              7.2416              46.5064             
66        7.0400              12.6460             19.7184             
67        7.1163              12.9651             29.8177             
68        8.9751              9.4242              39.0607             
69        8.5163              7.2836              46.1841             
70        6.6724              7.5785              46.4665             
71        6.4779              15.0584             21.5685             
72        8.0306              13.7077             32.5275             
73        7.7055              10.0304             42.4052             
74        6.1698              7.7406              50.0191             
75        7.3993              7.1629              57.0522             
76        6.1752              7.4800              64.3979             
77        7.0428              13.6981             20.7734             
78        6.2670              13.1659             33.7773             
79        7.9481              14.5245             48.0904             
80        7.1276              14.4294             62.2908             
81        7.7749              13.6412             75.6988             
82        8.1374              15.2011             90.6537             
83        6.8902              12.6368             103.1049            
84        6.6833              13.3642             116.2733            
85        8.8832              7.7281              123.6816            
86        7.7210              10.3318             104.7158            
87        7.2743              7.9845              112.5180            
88        7.6305              9.7009              104.4653            
89        6.2401              10.6175             106.6619            
90        9.0490              10.0867             100.1567            
91        6.9542              8.1041              87.7046             
92        8.1354              7.3008              79.0602             
93        7.3955              7.5360              70.7823             
94        6.4658              11.5793             64.9555             
95        7.4286              7.4659              59.5071             
96        7.0671              7.2776              54.6453             
97        7.8322              6.8224              31.6373             
