Frame     E2E latency(ms)     
26        69.339000 ms
27        68.239000 ms
28        71.692000 ms
29        50.726000 ms
30        64.934000 ms
31        71.431000 ms
32        60.063000 ms
33        74.374000 ms
34        59.393000 ms
35        75.463000 ms
36        67.763000 ms
37        65.555000 ms
38        70.611000 ms
39        62.733000 ms
40        53.226000 ms
41        77.270000 ms
42        61.489000 ms
43        61.476000 ms
44        51.250000 ms
45        67.838000 ms
46        87.556000 ms
47        79.721000 ms
48        77.519000 ms
49        66.434000 ms
50        51.075000 ms
51        77.259000 ms
52        60.343000 ms
53        65.273000 ms
54        66.589000 ms
55        69.783000 ms
56        62.390000 ms
57        85.342000 ms
58        71.873000 ms
59        50.815000 ms
60        77.900000 ms
61        66.886000 ms
62        82.863000 ms
63        71.918000 ms
64        71.860000 ms
65        71.924000 ms
66        69.921000 ms
67        58.795000 ms
68        94.404000 ms
69        65.667000 ms
70        71.823000 ms
71        58.028000 ms
72        75.417000 ms
73        81.309000 ms
74        60.603000 ms
75        81.520000 ms
76        62.395000 ms
77        56.146000 ms
78        76.552000 ms
79        57.306000 ms
80        85.270000 ms
81        61.624000 ms
82        87.457000 ms
83        72.305000 ms
84        67.172000 ms
85        81.667000 ms
86        64.281000 ms
87        65.854000 ms
88        74.280000 ms
89        57.881000 ms
90        91.092000 ms
91        76.028000 ms
92        81.370000 ms
93        58.278000 ms
94        64.181000 ms
95        76.653000 ms
96        58.899000 ms
97        55.876000 ms
98        57.111000 ms
99        68.692000 ms
100       63.675000 ms
101       79.129000 ms
102       60.639000 ms
103       66.019000 ms
104       78.143000 ms
105       62.554000 ms
106       68.864000 ms
107       75.364000 ms
108       66.820000 ms
109       72.971000 ms
110       60.496000 ms
111       84.487000 ms
112       65.991000 ms
113       134.796000 ms
114       172.490000 ms
115       210.046000 ms
116       195.020000 ms
117       173.345000 ms
118       159.262000 ms
119       136.911000 ms
120       118.273000 ms
121       106.484000 ms
122       86.866000 ms
123       68.937000 ms
124       60.871000 ms
125       72.427000 ms
126       64.629000 ms
127       71.992000 ms
128       76.731000 ms
129       67.334000 ms
130       52.340000 ms
131       70.844000 ms
132       86.955000 ms
133       72.257000 ms
134       61.270000 ms
135       76.315000 ms
136       72.148000 ms
137       77.268000 ms
138       70.830000 ms
139       84.032000 ms
140       66.845000 ms
141       67.669000 ms
142       71.094000 ms
143       76.069000 ms
144       76.009000 ms
145       82.782000 ms
146       62.965000 ms
147       72.914000 ms
148       63.921000 ms
149       73.599000 ms
150       79.715000 ms
151       69.377000 ms
152       78.738000 ms
153       74.279000 ms
154       72.345000 ms
155       65.359000 ms
156       68.861000 ms
157       72.342000 ms
158       68.900000 ms
159       69.462000 ms
160       75.029000 ms
161       60.985000 ms
162       66.487000 ms
163       74.693000 ms
164       65.300000 ms
165       72.002000 ms
166       70.085000 ms
167       77.692000 ms
168       67.001000 ms
169       81.923000 ms
170       64.485000 ms
171       71.516000 ms
172       69.806000 ms
173       87.506000 ms
174       63.394000 ms
175       77.129000 ms
176       68.512000 ms
177       80.526000 ms
178       71.236000 ms
179       87.258000 ms
180       73.496000 ms
181       68.506000 ms
182       61.124000 ms
183       73.642000 ms
184       56.309000 ms
185       70.238000 ms
186       79.299000 ms
187       52.882000 ms
188       73.340000 ms
189       62.568000 ms
190       77.252000 ms
191       62.104000 ms
192       68.356000 ms
193       63.552000 ms
194       78.484000 ms
195       75.445000 ms
196       58.503000 ms
197       70.304000 ms
198       60.711000 ms
199       61.925000 ms
200       83.593000 ms
201       66.112000 ms
202       70.359000 ms
203       79.541000 ms
204       68.375000 ms
205       90.434000 ms
206       71.408000 ms
207       73.248000 ms
208       75.481000 ms
209       60.117000 ms
210       74.301000 ms
211       75.645000 ms
212       68.983000 ms
213       72.071000 ms
214       64.483000 ms
215       53.628000 ms
216       68.869000 ms
217       77.951000 ms
218       80.595000 ms
219       74.983000 ms
220       52.862000 ms
221       78.000000 ms
222       84.144000 ms
223       72.222000 ms
224       62.821000 ms
225       71.283000 ms
226       72.609000 ms
227       76.748000 ms
228       76.751000 ms
229       59.084000 ms
230       75.509000 ms
231       69.742000 ms
232       71.363000 ms
233       58.449000 ms
234       76.630000 ms
235       72.900000 ms
236       70.660000 ms
237       65.946000 ms
238       64.741000 ms
239       52.549000 ms
240       50.070000 ms
241       80.946000 ms
242       64.434000 ms
243       69.322000 ms
244       57.857000 ms
245       87.788000 ms
246       62.822000 ms
247       71.018000 ms
248       53.234000 ms
249       78.282000 ms
250       64.790000 ms
251       99.464000 ms
252       86.523000 ms
253       65.683000 ms
254       57.946000 ms
255       73.888000 ms
256       94.778000 ms
257       72.929000 ms
258       78.829000 ms
259       58.703000 ms
260       74.796000 ms
261       71.939000 ms
262       72.724000 ms
263       59.598000 ms
264       68.639000 ms
265       79.112000 ms
266       62.053000 ms
267       73.621000 ms
268       82.541000 ms
269       81.947000 ms
270       67.639000 ms
271       71.079000 ms
272       63.853000 ms
273       64.875000 ms
274       55.702000 ms
275       75.886000 ms
276       69.674000 ms
277       55.840000 ms
278       72.009000 ms
279       59.167000 ms
280       63.066000 ms
281       71.227000 ms
282       69.203000 ms
283       71.676000 ms
284       60.023000 ms
285       67.480000 ms
286       64.075000 ms
287       84.734000 ms
288       69.748000 ms
289       83.584000 ms
290       69.066000 ms
291       68.892000 ms
292       53.605000 ms
293       71.070000 ms
294       82.887000 ms
295       68.740000 ms
296       70.055000 ms
297       68.754000 ms
298       65.817000 ms
299       71.100000 ms
300       71.390000 ms
301       61.129000 ms
302       86.991000 ms
303       67.952000 ms
304       70.929000 ms
305       66.901000 ms
306       86.172000 ms
307       70.762000 ms
308       93.663000 ms
309       73.867000 ms
310       70.269000 ms
311       66.761000 ms
312       75.878000 ms
313       69.097000 ms
314       80.784000 ms
315       79.837000 ms
316       68.713000 ms
317       73.652000 ms
318       57.357000 ms
319       68.679000 ms
320       85.090000 ms
321       75.111000 ms
322       72.823000 ms
323       66.506000 ms
324       83.308000 ms
325       62.430000 ms
326       69.711000 ms
327       68.903000 ms
328       54.168000 ms
329       49.403000 ms
330       65.092000 ms
331       59.174000 ms
332       67.939000 ms
333       67.817000 ms
334       66.239000 ms
335       51.192000 ms
336       80.087000 ms
337       67.338000 ms
338       84.588000 ms
339       68.548000 ms
340       74.603000 ms
341       66.733000 ms
342       79.108000 ms
343       61.529000 ms
344       57.312000 ms
345       67.358000 ms
346       59.523000 ms
347       49.646000 ms
348       76.592000 ms
349       60.241000 ms
350       79.338000 ms
351       70.857000 ms
352       75.331000 ms
353       75.984000 ms
354       71.482000 ms
355       83.172000 ms
