Frame        Inference_Time_ms    Objects_Detected
0                       172.03                  14
1                        29.84                  12
2                        28.29                  12
3                        28.16                  13
4                        28.12                  15
5                        28.13                  15
6                        28.09                  11
7                        28.07                  14
8                        28.12                  13
9                        18.43                  14
10                       16.55                  14
11                       16.70                  14
12                       16.46                  15
13                       16.42                  15
14                       16.47                  14
15                       16.63                  16
16                       16.43                  16
17                       16.13                  16
18                       16.35                  17
19                       16.17                  14
20                       16.36                  14
21                       15.69                  14
22                       15.59                  14
23                       15.23                  15
24                       14.79                  16
25                       14.56                  16
26                       14.48                  14
27                       14.47                  14
28                       14.66                  14
29                       14.49                  17
30                       14.47                  13
31                       14.73                  14
32                       14.82                  14
33                       14.59                  15
34                       14.52                  16
35                       14.52                  15
36                       14.53                  16
37                       14.44                  14
38                       14.47                  15
39                       14.51                  15
40                       14.65                  16
41                       14.70                  14
42                       14.41                  13
43                       14.68                  14
44                       14.48                  14
45                       14.64                  15
46                       14.62                  14
47                       14.92                  13
48                       14.53                  14
49                       14.99                  12
50                       14.60                  14
51                       14.67                  14
52                       14.50                  13
53                       14.47                  15
54                       14.40                  16
55                       14.47                  15
56                       14.68                  15
57                       14.69                  13
58                       14.65                  16
59                       14.52                  16
60                       14.83                  16
61                       14.55                  15
62                       14.50                  16
63                       14.58                  18
64                       14.57                  15
65                       16.11                  16
66                       14.59                  14
67                       14.55                  13
68                       14.50                  14
69                       14.56                  14
70                       14.51                  10
71                       14.53                  10
72                       14.41                  11
73                       14.47                  14
74                       14.47                  14
75                       14.42                  15
76                       14.41                  13
77                       14.46                  15
78                       14.41                  16
79                       14.38                  18
80                       14.41                  14
81                       14.42                  16
82                       14.67                  16
83                       15.17                  18
84                       15.17                  17
85                       15.18                  17
86                       15.17                  15
87                       15.19                  15
88                       15.16                  14
89                       15.01                  18
90                       15.06                  16
91                       15.02                  15
92                       15.01                  16
93                       15.14                  16
94                       15.06                  15
95                       15.24                  17
96                       15.25                  15
97                       15.26                  15
98                       15.11                  15
99                       15.13                  17
100                      15.13                  15
101                      16.07                  16
102                      15.88                  15
103                      15.89                  15
104                      15.50                  16
105                      17.17                  16
106                      40.31                  19
107                      27.26                  21
108                      16.37                  19
109                      29.99                  18
110                      39.14                  16
111                      17.04                  17
112                      30.50                  18
113                      38.55                  13
114                      17.07                  12
115                      16.14                  15
116                      42.17                  14
117                      19.65                  15
118                      15.97                  18
119                      39.24                  19
120                      19.40                  17
121                      15.93                  17
122                      40.39                  16
123                      21.83                  15
124                      15.90                  15
125                      37.60                  15
126                      32.85                  12
127                      15.97                  14
128                      37.50                  15
129                      32.70                  14
130                      16.01                  13
131                      35.04                  15
132                      34.67                  13
133                      16.02                  15
134                      27.62                  15
135                      39.49                  16
136                      19.50                  13
137                      30.31                  14
138                      25.83                  13
139                      15.51                  14
140                      14.94                  13
141                      37.51                  14
142                      15.31                  16
143                      14.82                  15
144                      37.76                  12
145                      15.13                  13
146                      14.89                  16
147                      33.00                  13
148                      15.87                  12
149                      15.18                  12
150                      40.92                  14
151                      15.70                  12
152                      15.44                  15
153                      37.56                  14
154                      15.93                  17
155                      15.56                  14
156                      32.36                  16
157                      15.94                  14
158                      15.49                  12
159                      38.63                  13
160                      15.76                  14
161                      15.57                  14
162                      37.88                  14
163                      15.78                  14
164                      15.33                  15
165                      28.96                  14
166                      27.56                  11
167                      15.75                  13
168                      41.80                  14
169                      16.45                  15
170                      15.76                  15
171                      15.72                  13
172                      30.77                  15
173                      15.80                  15
174                      15.03                  14
175                      33.75                  16
176                      15.54                  13
177                      14.89                  14
178                      37.41                  13
179                      15.60                  15
180                      14.98                  14
181                      39.95                  15
182                      19.03                  15
183                      15.56                  15
184                      40.68                  14
185                      16.63                  15
186                      16.62                  14
187                      26.80                  17
188                      34.68                  16
189                      15.87                  15
190                      16.49                  17
191                      14.87                  15
192                      29.21                  17
193                      25.32                  17
194                      15.51                  16
195                      15.47                  14
196                      15.34                  14
197                      37.75                  14
198                      15.47                  18
199                      15.44                  17
200                      28.80                  14
201                      15.59                  13
202                      15.55                  11
203                      15.49                  11
204                      25.47                  14
205                      15.75                  13
206                      28.45                  12
207                      23.56                  14
208                      15.46                  14
209                      14.78                  12
210                      37.93                  13
211                      15.32                  12
212                      14.78                  12
213                      37.16                  11
214                      15.41                  11
215                      15.43                  13
216                      31.06                  13
217                      22.91                  12
218                      15.69                  12
219                      15.46                  13
220                      32.90                  14
221                      15.74                  16
222                      30.44                  16
223                      26.92                  17
224                      15.24                  17
225                      14.71                  13
226                      26.43                  13
227                      15.35                  13
228                      19.02                  13
229                      37.98                  13
230                      15.34                  13
231                      14.56                  14
232                      41.67                  13
233                      32.84                  14
234                      22.24                  14
235                      39.14                  13
236                      33.42                  17
237                      28.12                  15
238                      39.98                  14
239                      27.63                  13
240                      27.53                  13
241                      39.75                  15
242                      27.44                  14
243                      27.05                  14
244                      39.57                  14
245                      27.67                  13
246                      27.51                  13
247                      39.91                  13
248                      27.98                  14
249                      29.98                  12
250                      39.29                  13
251                      24.96                  13
252                      30.73                  13
253                      40.74                  14
254                      22.02                  17
255                      36.02                  17
256                      39.57                  18
257                      19.70                  19
258                      38.10                  19
259                      39.21                  20
260                      16.89                  20
261                      40.36                  18
262                      30.69                  20
263                      15.83                  22
264                      25.23                  17
265                      39.50                  18
266                      22.08                  20
267                      16.21                  19
268                      36.14                  21
269                      35.29                  19
270                      16.38                  18
271                      28.28                  18
272                      39.55                  19
273                      19.24                  18
274                      16.77                  17
275                      40.80                  18
276                      30.35                  16
277                      15.76                  15
278                      27.37                  17
279                      39.07                  17
280                      19.30                  17
281                      15.45                  17
282                      35.88                  20
283                      34.97                  20
284                      15.57                  20
285                      15.16                  20
286                      39.49                  22
287                      20.30                  21
288                      15.58                  20
289                      39.18                  21
290                      25.01                  22
291                      15.21                  21
292                      38.59                  17
293                      21.78                  17
294                      16.01                  20
295                      38.53                  15
296                      15.48                  18
297                      14.94                  17
298                      33.57                  23
299                      18.53                  21
300                      14.84                  21
301                      35.55                  21
302                      17.28                  21
303                      15.94                  20
304                      37.05                  23
305                      15.12                  22
306                      15.18                  20
307                      35.47                  20
308                      21.72                  19
309                      15.76                  21
310                      28.61                  20
311                      29.35                  19
312                      15.61                  20
313                      14.83                  22
314                      39.47                  21
315                      15.45                  22
316                      14.81                  23
317                      39.91                  24
318                      15.23                  23
319                      14.85                  24
320                      33.37                  22
321                      27.41                  21
322                      14.96                  22
323                      14.45                  22
324                      21.07                  21
325                      15.93                  21
326                      18.31                  21
327                      16.02                  22
328                      34.17                  22
329                      37.34                  23
330                      15.38                  26
331                      15.24                  24
332                      30.18                  24
333                      38.20                  23
334                      15.68                  22
335                      15.51                  23
336                      31.05                  20
337                      35.99                  24
338                      15.36                  22
339                      15.15                  20
340                      37.84                  23
341                      25.05                  18
342                      16.66                  21
343                      39.50                  19
344                      25.07                  17
345                      15.42                  17
346                      15.45                  19
347                      39.35                  21
348                      15.43                  21
349                      37.27                  20
350                      22.11                  21
351                      15.29                  18
352                      15.44                  18
353                      38.70                  18
354                      23.54                  19
355                      15.75                  18
356                      37.44                  18
357                      19.14                  16
358                      15.95                  17
359                      37.84                  19
360                      26.97                  17
361                      15.60                  16
362                      27.30                  17
363                      38.87                  18
364                      15.36                  17
365                      28.83                  16
366                      38.63                  17
367                      15.71                  17
368                      15.58                  16
369                      38.53                  20
370                      15.34                  20
371                      15.22                  19
372                      38.86                  22
373                      15.40                  24
374                      15.16                  24
375                      37.89                  23
376                      19.35                  21
377                      15.78                  20
378                      29.24                  22
379                      28.89                  19
380                      15.75                  20
381                      28.86                  20
382                      35.73                  17
383                      15.58                  19
384                      26.74                  19
385                      29.37                  20
386                      15.73                  19
387                      15.61                  19
388                      38.30                  17
389                      15.44                  20
390                      15.39                  20
391                      36.88                  19
392                      30.94                  20
393                      15.70                  20
394                      29.27                  19
395                      31.08                  19
396                      15.66                  23
397                      29.83                  20
398                      36.79                  19
399                      15.76                  19
400                      17.57                  20
401                      37.89                  20
402                      15.64                  20
403                      15.76                  16
404                      39.53                  19
405                      25.10                  18
406                      26.02                  16
407                      37.73                  17
408                      19.16                  19
409                      15.80                  18
410                      40.65                  17
411                      21.54                  14
412                      15.37                  20
413                      29.92                  16
414                      35.10                  22
415                      15.49                  20
416                      27.42                  19
417                      38.69                  20
418                      15.29                  17
419                      28.70                  19
420                      40.24                  20
421                      15.69                  19
422                      29.12                  18
423                      29.49                  21
424                      15.62                  19
425                      15.59                  15
426                      38.88                  17
427                      15.63                  18
428                      15.61                  18
429                      35.97                  21
430                      15.63                  20
431                      15.39                  21
432                      27.50                  20
433                      35.37                  22
434                      15.26                  19
435                      15.16                  19
436                      17.42                  19
437                      42.72                  18
438                      15.69                  15
439                      15.11                  18
440                      15.05                  18
441                      40.00                  17
442                      22.10                  20
443                      15.58                  21
444                      32.16                  23
445                      29.06                  20
446                      15.58                  20
447                      15.66                  21
448                      38.02                  18
449                      15.20                  20
450                      14.75                  19
451                      35.24                  19
452                      15.75                  16
453                      28.65                  17
454                      32.01                  17
455                      15.52                  20
456                      15.03                  17
457                      37.08                  19
458                      15.37                  18
459                      15.01                  20
460                      30.44                  19
461                      25.12                  20
462                      15.83                  19
463                      15.20                  24
464                      30.56                  23
465                      15.67                  24
466                      14.55                  22
467                      27.16                  25
468                      15.94                  21
469                      39.28                  26
470                      16.32                  22
471                      15.94                  23
472                      15.59                  22
473                      38.62                  25
474                      18.82                  23
475                      15.48                  23
476                      42.46                  26
477                      15.83                  21
478                      15.25                  24
479                      14.97                  23
480                      17.86                  24
481                      15.59                  21
482                      28.46                  21
483                      27.96                  26
484                      14.86                  21
485                      14.82                  24
486                      27.94                  20
487                      15.61                  24
488                      14.77                  19
489                      30.29                  20
490                      15.20                  21
491                      14.59                  23
492                      38.27                  21
493                      15.29                  22
494                      14.45                  21
495                      34.87                  17
496                      16.01                  19
497                      14.89                  19
498                      42.22                  19
499                      15.92                  19
500                      30.85                  20
501                      21.35                  20
502                      15.90                  20
503                      15.86                  17
504                      26.73                  18
505                      22.72                  19
506                      15.71                  18
507                      30.44                  18
508                      21.54                  17
509                      15.89                  18
510                      15.78                  17
511                      32.05                  22
512                      15.59                  20
513                      14.94                  20
514                      35.78                  21
515                      15.46                  21
516                      15.10                  21
517                      32.56                  23
518                      27.31                  21
519                      16.46                  19
520                      15.07                  23
521                      32.98                  19
522                      16.38                  19
523                      19.49                  22
524                      24.98                  20
525                      16.05                  20
526                      15.85                  21
527                      30.83                  18
528                      15.99                  19
529                      15.32                  19
530                      38.53                  19
531                      19.48                  20
532                      15.79                  21
533                      34.57                  20
534                      15.70                  19
535                      15.28                  20
536                      19.00                  20
537                      17.26                  19
538                      16.30                  19
539                      37.55                  18
540                      16.41                  17
541                      15.68                  17
542                      15.25                  18
543                      34.98                  22
544                      16.35                  19
545                      30.32                  20
546                      29.61                  18
547                      15.84                  21
548                      15.17                  21
549                      38.72                  22
550                      28.67                  25
551                      27.64                  17
552                      39.63                  17
553                      28.21                  18
554                      27.73                  16
555                      40.04                  16
556                      28.67                  18
557                      27.45                  17
558                      42.35                  17
559                      25.56                  17
560                      30.34                  16
561                      39.98                  16
562                      25.83                  16
563                      30.25                  15
564                      39.77                  15
565                      26.13                  16
566                      29.95                  16
567                      39.29                  17
568                      26.58                  18
569                      32.02                  18
570                      40.68                  20
571                      22.13                  19
572                      33.66                  20
573                      42.42                  17
574                      19.72                  18
575                      35.17                  19
576                      42.61                  17
577                      17.50                  18
578                      40.94                  17
579                      31.88                  17
580                      16.25                  17
581                      31.06                  15
582                      40.79                  15
583                      16.68                  16
584                      30.15                  19
585                      39.84                  19
586                      17.54                  18
587                      27.79                  16
588                      42.58                  16
589                      17.81                  15
590                      27.78                  15
591                      42.56                  15
592                      17.79                  16
593                      27.82                  16
594                      39.77                  17
595                      20.05                  17
596                      16.57                  16
597                      40.14                  16
598                      31.02                  16
599                      16.52                  16
600                      30.60                  15
601                      40.39                  17
602                      16.35                  16
603                      29.83                  16
604                      39.74                  16
605                      17.66                  17
606                      27.62                  15
607                      39.94                  15
608                      19.88                  16
609                      16.50                  16
610                      39.57                  17
611                      26.29                  17
612                      16.79                  18
613                      16.83                  18
614                      38.63                  16
615                      25.34                  17
616                      16.61                  17
617                      15.88                  17
618                      36.14                  18
619                      27.93                  18
620                      15.86                  18
621                      15.13                  19
622                      39.23                  19
623                      16.25                  18
624                      16.14                  21
625                      41.03                  19
626                      20.18                  20
627                      16.57                  21
628                      38.26                  21
629                      17.45                  20
630                      16.37                  19
631                      38.31                  19
632                      16.56                  17
633                      15.86                  18
634                      35.52                  17
635                      16.00                  14
636                      15.99                  15
637                      39.31                  16
638                      17.31                  17
639                      16.31                  16
640                      37.79                  18
641                      16.67                  17
642                      15.87                  16
643                      38.65                  18
644                      15.99                  18
645                      16.33                  18
646                      38.64                  16
647                      15.89                  18
648                      15.79                  18
649                      31.15                  18
650                      29.64                  21
651                      16.46                  22
652                      15.51                  21
653                      33.51                  21
654                      15.96                  21
655                      15.96                  20
656                      39.33                  18
657                      15.86                  17
658                      16.02                  18
659                      40.59                  19
660                      19.10                  19
661                      15.60                  19
662                      14.89                  22
663                      27.93                  20
664                      16.57                  21
665                      28.10                  19
666                      29.52                  20
667                      16.14                  20
668                      15.18                  21
669                      36.26                  21
670                      15.77                  20
671                      15.34                  20
672                      35.43                  19
673                      19.77                  20
674                      16.11                  21
675                      15.41                  21
676                      38.65                  20
677                      16.21                  18
678                      39.22                  19
679                      33.70                  22
680                      16.17                  22
681                      27.67                  22
682                      42.49                  22
683                      17.51                  21
684                      15.87                  21
685                      40.66                  22
686                      30.35                  21
687                      15.62                  20
688                      29.02                  19
689                      36.81                  21
690                      15.55                  19
691                      32.83                  19
692                      38.82                  17
693                      16.12                  19
694                      34.83                  19
695                      38.12                  19
696                      15.36                  18
697                      17.55                  19
698                      39.57                  18
699                      20.38                  19
700                      15.75                  20
701                      39.04                  21
702                      28.62                  21
703                      15.95                  20
704                      38.37                  20
705                      29.94                  22
706                      16.38                  19
707                      29.99                  23
708                      35.09                  24
709                      16.15                  23
710                      38.77                  22
711                      29.83                  22
712                      16.01                  23
713                      35.51                  22
714                      39.79                  25
715                      16.17                  24
716                      34.54                  23
717                      43.01                  22
718                      16.00                  19
719                      38.19                  22
720                      32.97                  22
721                      16.64                  23
722                      33.86                  24
723                      41.60                  25
724                      15.68                  23
725                      30.20                  26
726                      41.80                  22
727                      15.81                  25
728                      30.17                  24
729                      41.23                  23
730                      15.54                  26
731                      16.67                  24
732                      38.34                  18
733                      30.87                  18
734                      16.19                  24
735                      33.68                  21
736                      29.85                  21
737                      15.81                  21
738                      15.79                  19
739                      15.56                  19
740                      42.66                  18
741                      19.99                  20
742                      16.77                  19
743                      15.94                  20
744                      38.36                  19
745                      25.68                  16
746                      15.80                  19
747                      14.99                  17
748                      38.78                  19
749                      16.08                  24
750                      37.87                  23
751                      19.21                  22
752                      15.99                  21
753                      30.55                  20
754                      32.28                  22
755                      15.89                  20
756                      15.32                  20
757                      36.91                  20
758                      19.58                  15
759                      16.04                  19
760                      40.48                  17
761                      19.59                  18
762                      15.41                  17
763                      36.64                  20
764                      25.66                  20
765                      15.93                  21
766                      28.84                  23
767                      29.25                  22
768                      15.72                  21
769                      19.37                  17
770                      39.25                  20
771                      26.40                  17
