Frame        Inference_Time_ms    Objects_Detected
0                       155.95                  14
1                        29.95                  12
2                        28.63                  12
3                        28.14                  13
4                        28.37                  15
5                        25.55                  15
6                        21.18                  11
7                        21.13                  14
8                        21.14                  13
9                        21.15                  14
10                       21.12                  14
11                       21.13                  14
12                       21.12                  15
13                       21.14                  15
14                       21.58                  14
15                       15.87                  15
16                       15.86                  16
17                       15.37                  17
18                       15.38                  17
19                       15.30                  14
20                       15.26                  14
21                       15.12                  18
22                       14.46                  14
23                       14.11                  15
24                       14.06                  16
25                       14.04                  16
26                       14.51                  14
27                       14.23                  14
28                       14.04                  14
29                       14.03                  17
30                       14.03                  13
31                       14.22                  14
32                       14.09                  14
33                       14.05                  15
34                       14.05                  16
35                       13.95                  15
36                       14.24                  16
37                       14.20                  14
38                       14.05                  15
39                       14.08                  15
40                       13.94                  16
41                       14.05                  14
42                       14.33                  13
43                       14.10                  14
44                       14.23                  14
45                       14.37                  15
46                       14.25                  14
47                       14.13                  13
48                       14.09                  14
49                       14.03                  12
50                       14.41                  14
51                       14.07                  14
52                       14.05                  13
53                       14.34                  15
54                       14.08                  16
55                       14.03                  15
56                       14.14                  15
57                       14.10                  13
58                       14.07                  16
59                       14.10                  16
60                       14.05                  16
61                       13.97                  15
62                       13.99                  16
63                       14.00                  18
64                       14.27                  15
65                       14.11                  16
66                       14.04                  14
67                       14.17                  13
68                       14.05                  14
69                       14.03                  14
70                       14.02                  10
71                       13.98                  10
72                       14.06                  11
73                       14.03                  14
74                       14.07                  14
75                       13.94                  15
76                       14.99                  13
77                       14.07                  15
78                       14.01                  16
79                       15.39                  18
80                       15.22                  14
81                       15.20                  16
82                       15.23                  16
83                       15.23                  18
84                       15.23                  17
85                       15.35                  17
86                       15.34                  15
87                       15.38                  15
88                       15.31                  14
89                       15.16                  18
90                       15.14                  16
91                       15.19                  15
92                       15.17                  16
93                       15.15                  16
94                       15.19                  15
95                       15.21                  17
96                       15.14                  15
97                       15.20                  15
98                       15.18                  15
99                       15.16                  17
100                      15.16                  15
101                      15.79                  16
102                      15.86                  15
103                      15.63                  15
104                      15.50                  16
105                      19.91                  16
106                      18.12                  19
107                      40.91                  21
108                      30.87                  19
109                      15.97                  18
110                      38.58                  16
111                      33.71                  17
112                      15.77                  18
113                      40.42                  13
114                      29.72                  12
115                      15.40                  15
116                      31.19                  14
117                      42.29                  15
118                      15.89                  18
119                      32.79                  19
120                      39.97                  17
121                      15.49                  17
122                      32.05                  16
123                      38.98                  15
124                      16.00                  15
125                      30.40                  15
126                      30.45                  12
127                      15.96                  15
128                      35.02                  15
129                      42.83                  14
130                      15.80                  13
131                      32.16                  15
132                      44.36                  13
133                      15.75                  15
134                      30.21                  15
135                      41.55                  16
136                      15.59                  14
137                      30.23                  14
138                      41.88                  13
139                      15.73                  13
140                      23.73                  13
141                      44.66                  14
142                      19.55                  16
143                      15.81                  15
144                      42.55                  12
145                      30.68                  13
146                      15.61                  16
147                      38.68                  13
148                      33.12                  12
149                      15.78                  12
150                      35.55                  14
151                      35.35                  12
152                      15.82                  15
153                      30.66                  14
154                      41.79                  17
155                      15.77                  14
156                      23.48                  16
157                      43.93                  14
158                      19.54                  12
159                      15.96                  13
160                      46.56                  14
161                      28.42                  14
162                      15.63                  14
163                      38.84                  14
164                      33.06                  15
165                      16.15                  14
166                      30.96                  11
167                      38.89                  13
168                      15.78                  14
