Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         25.9393             16.6643             42.6461             
2         17.3320             9.9348              53.1486             
3         16.9354             12.5033             72.5408             
4         19.1851             7.7410              86.8590             
5         17.2058             8.2130              104.4112            
6         16.7402             12.0785             124.9137            
7         6.7966              14.1461             138.9991            
8         7.2865              12.0083             150.9536            
9         7.1449              11.7564             162.6396            
10        6.4030              10.7927             171.9733            
11        6.5429              12.2545             158.4509            
12        6.7299              10.8683             164.3834            
13        5.4654              13.8951             167.7580            
14        6.7294              11.8109             169.8095            
15        6.7604              12.2728             158.7164            
16        14.0245             10.7570             162.2306            
17        7.8895              11.0077             119.8973            
18        8.3820              10.3603             102.4849            
19        15.5872             10.8172             109.6622            
20        7.9395              7.8855              115.3093            
21        9.2396              10.6127             111.7238            
22        12.4397             8.8108              117.1686            
23        9.8052              10.3549             100.0920            
24        7.6021              8.3845              103.3452            
25        8.1934              7.5869              81.4046             
26        6.4406              7.5154              83.8172             
27        6.8568              9.3386              80.3412             
28        7.7960              11.3649             69.1427             
29        8.8427              10.3236             62.1011             
30        7.5726              7.5418              39.6998             
31        7.7363              12.8477             38.3413             
32        8.2809              11.8519             50.0298             
33        7.7902              7.3166              26.5563             
34        6.9515              10.7305             27.3011             
35        8.9012              13.0323             21.9673             
36        7.6802              7.7608              15.4770             
37        6.0373              7.7941              13.8606             
38        6.4983              12.0749             18.6131             
39        6.9104              9.1082              22.2492             
40        7.7591              7.4902              21.3111             
41        8.2085              13.2233             21.4733             
42        8.5991              9.1321              27.3339             
43        8.0215              9.5746              27.1662             
44        9.1931              8.5253              17.7482             
45        7.0890              7.7018              14.8268             
46        6.4631              7.7551              14.2496             
47        6.6807              7.8025              14.5186             
48        6.5714              9.5125              16.1219             
49        7.7480              8.2783              16.0773             
50        6.1246              8.0857              14.2418             
51        7.8489              9.5177              17.3950             
52        7.6806              9.7397              26.9696             
53        7.8681              8.7432              16.6377             
54        7.8875              7.6000              15.5270             
55        6.8846              10.7922             17.7060             
56        7.8643              9.8262              18.7888             
57        6.3097              7.6865              16.5609             
58        6.7561              7.2249              14.0106             
59        6.5507              9.6690              16.2503             
60        6.5492              7.3536              18.8724             
61        10.0512             12.7672             22.8477             
62        6.9907              11.2179             29.1543             
63        8.0796              7.2076              35.9005             
64        6.7525              7.4830              29.3786             
65        6.8839              12.3987             19.3065             
66        8.3754              10.0939             29.2210             
67        8.7473              9.5490              22.0907             
68        7.8681              7.2797              15.1728             
69        6.6945              7.5989              14.3203             
70        6.4595              7.2551              13.7462             
71        6.6551              9.7772              16.4597             
72        8.0446              7.3209              15.4126             
73        6.5657              7.8102              14.4072             
74        6.0354              7.8187              13.8815             
75        6.2996              7.9765              14.3077             
76        5.8166              7.5362              13.3833             
77        6.7573              11.0858             17.8764             
78        7.2237              9.7534              24.9556             
79        7.2330              9.5928              19.4521             
80        7.0465              8.0106              17.3911             
81        6.4483              12.9737             19.4522             
82        9.3659              11.9861             21.3815             
83        6.1033              7.8407              24.1871             
84        7.9040              7.8181              21.8443             
85        7.8115              7.7831              15.6245             
86        6.4685              7.8147              14.3786             
87        6.2043              9.7361              15.9702             
88        8.6435              11.4544             20.1347             
89        6.7808              7.6903              15.8416             
90        7.5158              7.5479              15.0949             
91        6.2013              7.7406              13.9724             
92        6.4680              7.2289              13.7248             
93        6.2531              9.5472              15.8260             
94        6.4224              11.0455             20.9416             
95        7.4654              9.3260              20.0112             
96        8.2461              9.8723              18.1679             
97        8.1212              7.7341              15.8992             
98        7.2129              11.9498             19.1902             
99        7.6000              10.1045             18.5679             
100       7.5623              7.6911              15.2834             
101       7.0958              7.3740              14.4991             
102       6.6233              7.5636              14.2326             
103       6.3454              11.4930             17.8839             
104       7.5282              15.2821             22.8451             
105       8.1699              14.0196             26.9045             
106       8.0602              9.0848              34.5936             
107       6.4960              7.4857              32.2551             
108       7.9996              9.7454              34.4631             
109       9.6568              8.3630              18.0503             
110       5.4084              10.6473             16.0854             
111       7.8400              8.2181              16.1049             
112       5.7496              7.5528              13.3311             
113       5.8059              9.7206              15.5563             
114       6.6556              7.3512              14.0606             
115       6.1377              9.7109              15.8771             
