Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         26.9314             16.4433             43.4492             
2         16.7783             10.5082             54.1899             
3         17.1588             7.7814              68.5215             
4         16.8823             12.2266             89.7442             
5         20.4513             8.5025              106.3531            
6         17.1195             13.1227             128.0039            
7         6.0125              12.5818             140.5201            
8         7.3919              13.4345             153.9011            
9         7.1929              12.5160             166.3391            
10        7.0582              10.7672             99.3920             
11        7.3853              11.6611             115.7240            
12        6.8281              12.3702             128.0187            
13        5.0134              13.8494             148.0066            
14        6.5946              11.6823             159.5443            
15        5.8735              13.6103             178.1872            
16        14.1750             10.3398             188.2621            
17        7.6627              13.6559             198.8679            
18        8.4784              10.3463             199.3526            
19        15.0745             12.7247             188.8226            
20        7.2336              11.3922             190.3405            
21        8.3246              14.2414             189.5369            
22        14.6090             10.3252             192.2741            
23        7.5115              8.9737              172.6516            
24        6.4261              10.2693             172.1694            
25        15.0658             7.9696              172.1261            
26        7.2650              10.9509             157.3092            
27        6.7291              11.9650             150.0276            
28        15.2655             9.4439              140.5586            
29        8.0540              8.5722              140.0473            
30        7.5422              10.7903             132.6850            
31        15.7599             7.8708              124.4786            
32        7.6385              7.6942              119.6685            
33        8.7397              9.9686              112.1426            
34        7.0878              10.5215             105.3433            
35        7.4832              9.0148              94.3632             
36        7.7874              7.6355              89.5992             
37        6.0663              9.9764              84.5304             
38        6.9296              7.6958              79.6397             
39        7.7803              7.4845              57.3413             
40        6.9823              10.5030             55.3056             
41        11.1112             16.5575             49.4546             
42        7.6963              9.0128              30.0168             
43        7.0873              7.4126              35.1148             
44        8.5353              8.0094              31.3641             
45        6.4913              7.8413              14.3793             
46        6.4284              12.1586             18.6195             
47        7.1704              11.9447             28.1066             
48        7.8761              10.8044             38.7201             
49        9.4817              7.8956              46.4334             
50        8.0961              7.4760              53.7648             
51        8.8769              11.8302             20.7399             
52        6.8929              13.8924             31.6463             
53        7.5086              9.1902              40.6905             
54        6.9144              8.0681              48.5831             
55        7.8696              7.3973              55.7801             
56        7.1547              11.7788             18.9909             
57        6.5449              11.9055             28.1166             
58        8.7482              10.1429             38.1607             
59        8.3988              7.9724              46.0208             
60        6.8635              11.6346             57.5361             
61        13.7699             12.5960             26.3941             
62        7.3227              14.6390             40.6684             
63        8.0998              8.7961              49.2598             
64        8.9265              10.3616             42.2424             
65        6.9210              7.9941              35.3985             
66        9.2292              10.1232             27.9460             
67        7.8977              11.2571             21.6320             
68        7.2901              7.5045              16.6584             
69        7.0653              7.6782              14.7771             
70        6.6322              7.5382              14.2018             
71        6.8601              12.2056             19.0984             
72        7.1339              12.2600             31.1310             
73        7.9175              7.6129              36.1190             
74        6.4659              11.2632             27.3997             
75        7.7143              9.2285              16.9702             
76        6.1353              10.2281             16.3989             
77        7.6966              11.0304             18.7584             
78        6.4372              7.6868              16.3899             
79        6.8406              9.8127              16.6886             
80        7.1931              7.9248              16.2406             
81        6.8328              7.9057              14.7729             
82        7.0200              9.8896              16.9406             
83        6.3781              8.0388              17.3070             
84        6.6143              7.6491              14.2946             
85        8.0826              7.4590              15.5816             
86        6.5779              9.8413              16.4490             
87        6.6378              7.7641              14.4376             
88        6.7674              10.1200             16.9194             
89        6.5665              11.0737             18.1235             
90        8.9135              7.9686              22.8421             
91        6.3875              7.8688              14.2876             
92        6.6771              13.6434             20.3527             
93        6.6797              15.3396             33.0271             
94        7.9328              11.8657             44.7300             
95        7.5871              8.0924              52.7099             
96        7.7737              7.4363              60.0426             
97        8.5235              8.0999              55.0480             
98        7.8246              12.4690             20.3447             
99        6.5666              14.9425             35.0900             
100       8.0537              16.1285             51.0167             
101       7.7034              10.2044             60.8165             
102       7.7597              9.1935              53.5023             
103       6.8306              8.4994              49.7463             
104       6.9623              14.3767             55.4399             
105       8.9321              9.0075              44.3582             
106       8.0938              12.0829             31.8463             
107       6.5996              8.1277              32.3303             
108       8.7943              10.8950             28.4009             
109       9.0932              10.0988             19.2197             
110       5.6800              7.9394              22.0046             
111       6.3646              7.9752              14.3692             
112       5.8617              8.0063              13.8988             
113       5.9887              7.9255              13.9454             
114       6.8359              10.9152             17.7816             
115       7.4565              7.5819              17.7031             
116       6.4074              7.7728              14.2118             
117       6.0616              11.1858             17.2847             
118       8.5022              11.3018             19.8346             
119       7.4120              9.6120              23.0400             
120       7.8153              8.0313              15.8820             
121       6.9377              7.7757              14.7473             
122       6.6090              11.5758             18.2160             
123       7.0712              7.9389              26.0268             
124       6.7866              15.6086             22.4264             
125       8.8221              12.7944             34.9826             
126       7.7414              11.9056             46.7147             
127       7.3797              11.6734             58.1167             
128       8.6662              13.3984             71.2389             
129       9.1000              12.1854             80.3277             
130       9.4388              11.3581             84.0679             
131       7.0965              10.8824             68.0056             
132       8.0418              13.3619             65.9877             
133       8.4661              7.9848              60.2246             
134       7.8065              10.2963             54.2929             
135       8.5495              8.3013              47.7431             
136       7.8274              10.8420             45.7716             
137       10.0917             7.5893              33.7578             
138       9.6261              11.5112             27.7496             
139       8.0344              11.5665             19.6294             
140       6.9525              8.0570              17.6552             
141       6.2725              12.9277             19.2295             
142       7.8737              13.2096             25.3181             
143       7.3873              9.0353              26.9921             
144       8.0961              8.1362              23.3260             
145       6.7936              9.7788              16.6008             
146       6.4548              10.4485             16.9317             
147       8.7104              7.8531              16.6053             
148       6.1977              10.2646             16.4925             
149       7.0757              8.2705              17.2867             
150       6.8791              9.9125              16.8210             
151       6.7915              7.7509              14.5732             
152       5.5541              7.3296              12.9128             
153       7.3485              10.7520             18.1283             
154       8.8110              11.0455             19.8923             
155       8.0589              10.9025             18.9942             
156       6.4059              7.6208              18.9965             
157       8.1774              14.2072             22.4125             
158       7.0831              14.6529             33.7063             
159       8.6313              14.1036             47.7127             
160       8.5778              13.1172             60.6706             
161       6.6333              13.8437             74.4289             
162       5.9163              8.6468              82.9887             
163       8.2873              8.0548              77.4903             
164       6.1671              9.5850              75.7475             
165       6.7773              9.0904              58.2880             
166       7.3086              11.2769             58.6130             
167       6.7615              9.8999              61.1086             
168       7.4628              13.0512             46.2143             
169       8.3583              8.0632              39.7921             
170       8.0084              8.0617              32.9211             
171       6.3804              9.2658              34.5024             
172       7.5533              9.7381              19.4538             
173       8.2627              7.7985              17.2103             
174       5.6408              8.3487              14.0210             
175       6.5763              7.5810              14.5767             
176       6.6885              10.2810             16.9999             
177       7.8363              9.9947              17.8617             
178       7.5735              7.7762              15.3787             
179       6.6053              10.5715             17.2076             
180       6.7946              7.4954              17.1534             
181       7.8817              11.7307             19.6424             
182       7.0731              10.1587             17.3472             
183       7.4138              13.0474             20.4909             
184       9.1679              8.0690              17.2652             
185       6.9257              7.7440              14.6973             
186       7.7508              14.3920             22.1768             
187       7.7891              14.5659             36.5184             
188       9.8095              9.2758              45.0362             
189       6.9322              7.7819              52.2785             
190       8.3766              7.5471              59.6122             
191       7.1717              14.1158             21.3159             
192       9.2741              14.9362             35.8588             
193       8.1930              12.2899             47.8980             
194       9.1524              14.5858             62.2566             
195       6.9695              14.3489             76.3943             
196       9.2121              11.9520             88.1305             
197       8.1836              8.1837              95.1208             
198       8.2753              8.1269              81.6742             
199       6.9996              7.9686              77.5717             
200       7.6231              11.7806             73.1500             
201       6.6803              19.5030             83.3747             
202       8.3189              11.4306             40.2124             
203       9.0469              10.9520             50.9495             
204       8.1594              11.9040             61.8165             
205       11.9347             8.2355              48.6265             
206       9.1208              12.0419             53.3007             
207       9.8003              27.1843             57.8530             
208       8.7690              41.4855             76.9742             
209       10.4172             48.0010             115.1006            
210       19.5345             23.8845             125.5810            
211       22.8614             12.3283             113.3485            
212       25.9838             12.5495             116.3815            
213       28.8181             11.5713             100.6647            
214       14.3736             7.6314              100.8503            
215       11.3862             10.6994             94.0542             
216       9.9352              7.7740              91.7978             
217       6.9154              10.5404             79.2546             
218       7.8558              11.8224             74.2651             
219       7.3646              10.6603             72.0215             
220       7.4768              7.5365              54.8478             
221       8.9982              7.8652              48.0216             
222       7.0445              11.3365             46.8238             
223       7.9035              9.5355              43.9171             
224       8.1072              9.0654              27.8736             
225       7.4649              7.5832              20.4636             
226       6.3714              11.9731             18.3832             
227       6.4474              9.2186              25.0756             
228       8.2857              13.5770             38.4896             
229       9.8019              15.4186             27.2216             
230       8.8974              7.9135              25.1398             
231       8.2032              11.1108             26.3250             
232       6.9233              8.0459              16.8977             
233       6.3735              11.6992             18.1007             
234       8.3728              8.0480              16.4451             
235       6.5494              10.6475             17.2329             
236       8.2831              13.9704             22.2845             
237       11.5549             14.2956             26.6045             
238       20.8962             21.6784             42.6106             
239       21.3522             26.7349             61.4542             
240       17.7968             17.9779             67.1205             
241       23.4954             16.9082             56.0211             
242       10.5860             13.8575             65.3234             
243       11.0042             11.9100             38.1067             
244       7.8244              12.0591             49.3630             
245       7.1844              7.6233              46.4331             
246       7.9627              7.9257              32.6657             
247       8.3887              12.7145             40.3282             
248       8.1493              9.5877              20.0247             
249       6.6930              7.7961              19.6743             
250       7.0717              12.5500             19.6505             
251       7.2641              9.1176              23.9911             
252       6.4954              8.1121              19.5660             
253       8.8350              14.6132             23.4794             
254       10.7790             16.5097             39.6068             
